,HR
633,80.63
634,80.62
635,80.63
636,80.62
637,80.62
638,80.57
639,80.48
640,80.45
641,80.42
642,80.38
643,80.32
644,80.23
645,80.15
646,80.03
647,79.87
648,79.68
649,79.57
650,79.45
651,79.33
652,79.2
653,79.07
654,78.93
655,78.82
656,78.73
657,78.65
658,78.6
659,78.58
660,78.6
661,78.65
662,78.75
663,78.92
664,79.03
665,79.1
666,79.12
667,79.2
668,79.22
669,79.18
670,79.12
671,79.05
672,78.98
673,78.82
674,78.67
675,78.52
676,78.37
677,78.13
678,77.93
679,77.73
680,77.52
681,77.3
682,77.07
683,76.82
684,76.58
685,76.38
686,76.2
687,76.02
688,75.73
689,75.42
690,75.25
691,75.07
692,75.12
693,75.12
694,75.07
695,75.03
696,75.05
697,75.1
698,75.23
699,75.43
700,75.63
701,75.83
702,76.07
703,76.3
704,76.57
705,76.82
706,77.12
707,77.45
708,77.88
709,78.27
710,78.67
711,79.15
712,79.48
713,79.87
714,80.22
715,80.65
716,81.03
717,81.52
718,81.93
719,82.4
720,82.95
721,83.55
722,84.03
723,84.48
724,85.02
725,85.58
726,86.18
727,86.78
728,87.48
729,88.1
730,88.5
731,88.88
732,89.28
733,89.68
734,90.05
735,90.37
736,90.9
737,91.28
738,91.67
739,92.25
740,92.82
741,93.4
742,94.0
743,94.6
744,95.1
745,95.6
746,96.08
747,96.55
748,97.02
749,97.53
750,97.78
751,98.07
752,98.17
753,98.3
754,98.43
755,98.53
756,98.63
757,98.75
758,98.9
759,99.05
760,99.1
761,99.2
762,99.27
763,99.32
764,99.35
765,99.43
766,99.5
767,99.57
768,99.38
769,99.27
770,99.15
771,99.0
772,99.03
773,99.08
774,99.25
775,99.32
776,99.25
777,99.08
778,98.95
779,98.73
780,98.4
781,97.93
782,97.52
783,97.08
784,96.58
785,96.12
786,95.52
787,94.95
788,94.32
789,93.82
790,93.63
791,93.48
792,93.28
793,92.98
794,92.7
795,92.45
796,91.98
797,91.63
798,91.28
799,90.75
800,90.25
801,89.75
802,89.27
803,88.82
804,88.47
805,88.13
806,87.82
807,87.5
808,87.25
809,86.93
810,86.72
811,86.43
812,86.13
813,85.78
814,85.4
815,85.02
816,84.6
817,84.15
818,83.63
819,83.08
820,82.58
821,82.03
822,81.48
823,80.97
824,80.43
825,79.85
826,79.25
827,78.67
828,78.25
829,77.82
830,77.37
831,76.93
832,76.48
833,76.03
834,75.5
835,75.0
836,74.73
837,74.48
838,74.2
839,74.02
840,73.87
841,73.78
842,73.73
843,73.7
844,73.67
845,73.67
846,73.78
847,73.87
848,73.97
849,74.05
850,74.1
851,74.12
852,74.15
853,74.27
854,74.37
855,74.47
856,74.57
857,74.58
858,74.62
859,74.7
860,74.77
861,74.85
862,74.93
863,75.02
864,75.1
865,75.13
866,75.18
867,75.25
868,75.3
869,75.48
870,75.75
871,76.03
872,76.33
873,76.67
874,76.98
875,77.27
876,77.43
877,77.6
878,77.82
879,78.03
880,78.2
881,78.35
882,78.5
883,78.65
884,78.87
885,79.02
886,79.2
887,79.38
888,79.58
889,79.78
890,79.88
891,79.92
892,80.0
893,80.07
894,80.15
895,80.25
896,80.38
897,80.52
898,80.65
899,80.68
900,80.73
901,80.75
902,80.77
903,80.62
904,80.47
905,80.28
906,80.1
907,79.88
908,79.65
909,79.55
910,79.35
911,79.15
912,79.2
913,79.27
914,79.4
915,79.52
916,79.63
917,79.85
918,80.03
919,80.17
920,80.3
921,80.47
922,80.62
923,80.75
924,80.98
925,81.23
926,81.5
927,81.78
928,82.02
929,82.13
930,82.37
931,82.58
932,82.83
933,83.15
934,83.43
935,83.82
936,84.27
937,84.53
938,84.75
939,85.0
940,85.13
941,85.35
942,85.4
943,85.4
944,85.33
945,85.33
946,85.32
947,85.33
948,85.32
949,85.38
950,85.57
951,85.82
952,86.05
953,86.3
954,86.42
955,86.52
956,86.53
957,86.55
958,86.6
959,86.65
960,86.72
961,86.87
962,87.12
963,87.57
964,88.02
965,88.43
966,88.88
967,89.25
968,89.68
969,89.98
970,90.32
971,90.67
972,90.83
973,90.98
974,91.08
975,91.22
976,91.32
977,91.37
978,91.45
979,91.5
980,91.62
981,91.68
982,91.72
983,91.77
984,91.65
985,91.55
986,91.42
987,91.25
988,91.07
989,90.95
990,90.67
991,90.42
992,90.15
993,89.78
994,89.47
995,89.07
996,88.7
997,88.43
998,88.2
999,88.0
1000,87.92
1001,87.7
1002,87.67
1003,87.85
1004,88.02
1005,88.18
1006,88.33
1007,88.38
1008,88.52
1009,88.53
1010,88.57
1011,88.57
1012,88.57
1013,88.5
1014,88.55
1015,88.58
1016,88.6
1017,88.62
1018,88.62
1019,88.65
1020,88.67
1021,88.6
1022,88.43
1023,88.22
1024,88.0
1025,87.82
1026,87.6
1027,87.52
1028,87.37
1029,87.23
1030,87.15
1031,87.1
1032,87.02
1033,86.93
1034,86.83
1035,86.73
1036,86.62
1037,86.5
1038,86.37
1039,86.27
1040,86.08
1041,85.9
1042,85.73
1043,85.58
1044,85.5
1045,85.43
1046,85.37
1047,85.28
1048,85.23
1049,85.22
1050,85.22
1051,85.15
1052,85.05
1053,84.83
1054,84.63
1055,84.47
1056,84.35
1057,84.33
1058,84.3
1059,84.2
1060,84.17
1061,84.2
1062,84.23
1063,84.08
1064,83.98
1065,83.88
1066,83.78
1067,83.6
1068,83.42
1069,83.3
1070,83.17
1071,83.02
1072,82.83
1073,82.7
1074,82.53
1075,82.35
1076,82.07
1077,81.7
1078,81.42
1079,81.13
1080,80.85
1081,80.6
1082,80.37
1083,80.13
1084,80.03
1085,79.92
1086,79.83
1087,79.73
1088,79.6
1089,79.38
1090,79.17
1091,78.93
1092,78.68
1093,78.43
1094,78.25
1095,77.88
1096,77.63
1097,77.42
1098,77.18
1099,76.95
1100,76.77
1101,76.63
1102,76.5
1103,76.4
1104,76.28
1105,76.1
1106,75.92
1107,75.75
1108,75.58
1109,75.35
1110,75.07
1111,74.85
1112,74.63
1113,74.57
1114,74.48
1115,74.38
1116,74.27
1117,74.1
1118,73.95
1119,73.85
1120,73.72
1121,73.57
1122,73.38
1123,73.18
1124,72.92
1125,72.6
1126,72.28
1127,72.1
1128,71.85
1129,71.57
1130,71.27
1131,70.98
1132,70.72
1133,70.43
1134,70.2
1135,69.98
1136,69.85
1137,69.8
1138,69.67
1139,69.53
1140,69.38
1141,69.2
1142,69.02
1143,68.87
1144,68.6
1145,68.35
1146,68.08
1147,67.83
1148,67.57
1149,67.35
1150,67.1
1151,66.85
1152,66.58
1153,66.35
1154,66.07
1155,65.95
1156,65.72
1157,65.47
1158,65.23
1159,64.85
1160,64.55
1161,64.17
1162,63.8
1163,63.35
1164,62.95
1165,62.62
1166,62.32
1167,62.05
1168,61.83
1169,61.63
1170,61.57
1171,61.48
1172,61.4
1173,61.28
1174,61.13
1175,60.97
1176,60.8
1177,60.67
1178,60.52
1179,60.28
1180,60.1
1181,60.07
1182,60.03
1183,59.98
1184,59.97
1185,59.98
1186,59.97
1187,59.93
1188,59.87
1189,59.85
1190,59.85
1191,59.82
1192,59.85
1193,59.87
1194,59.82
1195,59.78
1196,59.73
1197,59.7
1198,59.67
1199,59.63
1200,59.62
1201,59.57
1202,59.52
1203,59.47
1204,59.47
1205,59.43
1206,59.45
1207,59.45
1208,59.52
1209,59.58
1210,59.68
1211,59.75
1212,59.93
1213,60.3
1214,60.67
1215,61.02
1216,61.4
1217,61.7
1218,62.02
1219,62.5
1220,62.87
1221,63.25
1222,63.6
1223,63.92
1224,64.17
1225,64.42
1226,64.63
1227,64.8
1228,64.98
1229,65.15
1230,65.15
1231,65.18
1232,65.28
1233,65.42
1234,65.57
1235,65.75
1236,65.95
1237,66.17
1238,66.35
1239,66.58
1240,66.75
1241,66.77
1242,66.82
1243,66.88
1244,66.93
1245,66.97
1246,67.05
1247,67.15
1248,67.27
1249,67.37
1250,67.45
1251,67.55
1252,67.62
1253,67.75
1254,67.93
1255,68.15
1256,68.4
1257,68.63
1258,68.88
1259,69.15
1260,69.43
1261,69.75
1262,70.07
1263,70.37
1264,70.62
1265,70.9
1266,71.13
1267,71.38
1268,71.63
1269,71.92
1270,72.22
1271,72.55
1272,72.78
1273,72.85
1274,72.93
1275,73.02
1276,73.1
1277,73.3
1278,73.48
1279,73.65
1280,73.87
1281,74.1
1282,74.37
1283,74.68
1284,75.02
1285,75.3
1286,75.58
1287,75.83
1288,76.03
1289,76.23
1290,76.48
1291,76.7
1292,76.85
1293,76.97
1294,77.08
1295,77.0
1296,76.92
1297,76.88
1298,76.92
1299,76.93
1300,76.98
1301,77.0
1302,77.03
1303,77.03
1304,77.05
1305,77.1
1306,77.18
1307,77.27
1308,77.47
1309,77.63
1310,77.82
1311,78.02
1312,78.18
1313,78.3
1314,78.4
1315,78.47
1316,78.55
1317,78.62
1318,78.68
1319,78.73
1320,78.73
1321,78.75
1322,78.72
1323,78.58
1324,78.45
1325,78.28
1326,78.1
1327,77.88
1328,77.63
1329,77.37
1330,77.08
1331,76.8
1332,76.52
1333,76.2
1334,75.87
1335,75.57
1336,75.27
1337,74.93
1338,74.62
1339,74.3
1340,73.95
1341,73.62
1342,73.3
1343,73.0
1344,72.73
1345,72.5
1346,72.3
1347,72.15
1348,72.0
1349,71.87
1350,71.72
1351,71.55
1352,71.4
1353,71.28
1354,71.2
1355,71.32
1356,71.45
1357,71.53
1358,71.6
1359,71.68
1360,71.77
1361,71.87
1362,71.93
1363,72.05
1364,72.17
1365,72.28
1366,72.37
1367,72.45
1368,72.48
1369,72.5
1370,72.48
1371,72.48
1372,72.5
1373,72.47
1374,72.43
1375,72.4
1376,72.35
1377,72.32
1378,72.28
1379,72.27
1380,72.25
1381,72.23
1382,72.25
1383,72.33
1384,72.42
1385,72.5
1386,72.57
1387,72.67
1388,73.02
1389,73.33
1390,73.6
1391,73.85
1392,74.03
1393,74.18
1394,74.32
1395,74.45
1396,74.58
1397,74.72
1398,74.83
1399,74.95
1400,74.9
1401,74.82
1402,74.73
1403,74.67
1404,74.62
1405,74.57
1406,74.5
1407,74.47
1408,74.42
1409,74.38
1410,74.35
1411,74.37
1412,74.38
1413,74.42
1414,74.43
1415,74.45
1416,74.38
1417,74.28
1418,74.17
1419,74.0
1420,73.83
1421,73.65
1422,73.5
1423,73.3
1424,73.12
1425,72.95
1426,72.8
1427,72.63
1428,72.43
1429,72.27
1430,72.13
1431,71.9
1432,71.7
1433,71.53
1434,71.37
1435,71.2
1436,71.05
1437,70.9
1438,70.73
1439,70.57
1440,70.42
1441,70.32
1442,70.25
1443,70.32
1444,70.42
1445,70.52
1446,70.62
1447,70.72
1448,70.55
1449,70.47
1450,70.42
1451,70.37
1452,70.35
1453,70.33
1454,70.32
1455,70.3
1456,70.3
1457,70.3
1458,70.32
1459,70.22
1460,70.28
1461,70.35
1462,70.4
1463,70.5
1464,70.52
1465,70.37
1466,70.2
1467,70.02
1468,69.87
1469,69.72
1470,69.58
1471,69.4
1472,69.2
1473,68.98
1474,68.77
1475,68.55
1476,68.33
1477,68.13
1478,67.95
1479,67.82
1480,67.7
1481,67.62
1482,67.57
1483,67.5
1484,67.47
1485,67.38
1486,67.32
1487,67.28
1488,67.25
1489,67.22
1490,67.2
1491,67.28
1492,67.33
1493,67.38
1494,67.45
1495,67.5
1496,67.53
1497,67.57
1498,67.58
1499,67.58
1500,67.6
1501,67.55
1502,67.45
1503,67.23
1504,66.98
1505,66.77
1506,66.58
1507,66.42
1508,66.28
1509,66.08
1510,65.92
1511,65.78
1512,65.7
1513,65.62
1514,65.55
1515,65.48
1516,65.4
1517,65.28
1518,65.1
1519,65.02
1520,64.92
1521,64.83
1522,64.75
1523,64.6
1524,64.52
1525,64.6
1526,64.68
1527,64.78
1528,64.85
1529,64.9
1530,65.05
1531,65.25
1532,65.45
1533,65.65
1534,65.87
1535,66.15
1536,66.52
1537,66.9
1538,67.3
1539,67.67
1540,68.03
1541,68.43
1542,68.67
1543,69.05
1544,69.4
1545,69.78
1546,70.1
1547,70.4
1548,70.7
1549,70.88
1550,71.07
1551,71.22
1552,71.37
1553,71.55
1554,71.75
1555,71.93
1556,72.13
1557,72.38
1558,72.72
1559,73.08
1560,73.43
1561,73.77
1562,74.12
1563,74.47
1564,74.8
1565,75.12
1566,75.43
1567,75.7
1568,75.97
1569,76.25
1570,76.5
1571,76.72
1572,76.88
1573,77.07
1574,77.27
1575,77.43
1576,77.62
1577,77.82
1578,78.03
1579,78.25
1580,78.55
1581,78.83
1582,79.12
1583,79.42
1584,79.7
1585,80.03
1586,80.37
1587,80.68
1588,80.97
1589,81.25
1590,81.47
1591,81.63
1592,81.77
1593,81.87
1594,81.95
1595,81.9
1596,81.82
1597,81.72
1598,81.58
1599,81.48
1600,81.38
1601,81.25
1602,81.22
1603,81.15
1604,81.13
1605,81.08
1606,81.05
1607,81.02
1608,81.02
1609,81.1
1610,81.15
1611,81.18
1612,81.22
1613,81.25
1614,81.27
1615,81.28
1616,81.25
1617,81.13
1618,80.85
1619,80.53
1620,80.12
1621,79.73
1622,79.35
1623,78.97
1624,78.57
1625,78.55
1626,78.55
1627,78.67
1628,78.82
1629,79.03
1630,79.2
1631,79.35
1632,79.58
1633,79.78
1634,79.95
1635,80.13
1636,80.28
1637,80.42
1638,80.58
1639,80.8
1640,80.95
1641,81.05
1642,81.17
1643,81.07
1644,80.92
1645,80.73
1646,80.57
1647,80.42
1648,80.3
1649,80.2
1650,80.07
1651,79.97
1652,79.95
1653,79.98
1654,80.0
1655,80.05
1656,80.1
1657,80.18
1658,80.28
1659,80.4
1660,80.48
1661,80.55
1662,80.62
1663,80.67
1664,80.65
1665,80.62
1666,80.58
1667,80.55
1668,80.48
1669,80.47
1670,80.47
1671,80.43
1672,80.38
1673,80.3
1674,80.22
1675,80.18
1676,80.28
1677,80.37
1678,80.5
1679,80.62
1680,80.83
1681,81.02
1682,81.2
1683,81.38
1684,81.6
1685,81.47
1686,81.35
1687,81.18
1688,81.02
1689,80.8
1690,80.63
1691,80.5
1692,80.32
1693,80.15
1694,79.87
1695,79.62
1696,79.38
1697,79.22
1698,79.05
1699,78.85
1700,78.68
1701,78.6
1702,78.5
1703,78.6
1704,78.73
1705,78.77
1706,78.83
1707,78.95
1708,79.13
1709,79.37
1710,79.58
1711,79.82
1712,80.02
1713,80.22
1714,80.43
1715,80.67
1716,80.9
1717,81.1
1718,81.28
1719,81.43
1720,81.62
1721,81.82
1722,82.03
1723,82.23
1724,82.45
1725,82.72
1726,83.0
1727,83.28
1728,83.57
1729,83.78
1730,84.02
1731,84.32
1732,84.57
1733,84.83
1734,85.08
1735,85.3
1736,85.43
1737,85.57
1738,85.73
1739,85.95
1740,86.2
1741,86.52
1742,86.82
1743,87.27
1744,87.73
1745,88.12
1746,88.47
1747,88.77
1748,89.05
1749,89.33
1750,89.6
1751,89.9
1752,90.18
1753,90.48
1754,90.93
1755,91.37
1756,91.8
1757,92.18
1758,92.57
1759,92.95
1760,93.28
1761,93.57
1762,93.82
1763,94.05
1764,94.27
1765,94.55
1766,94.78
1767,94.93
1768,95.05
1769,95.1
1770,95.17
1771,95.2
1772,95.2
1773,95.17
1774,95.12
1775,95.08
1776,95.05
1777,95.03
1778,95.02
1779,95.0
1780,94.97
1781,94.93
1782,94.88
1783,94.7
1784,94.53
1785,94.4
1786,94.27
1787,94.17
1788,94.07
1789,93.93
1790,93.75
1791,93.57
1792,93.53
1793,93.48
1794,93.45
1795,93.43
1796,93.4
1797,93.42
1798,93.5
1799,93.55
1800,93.53
1801,93.47
1802,93.42
1803,93.22
1804,92.97
1805,92.73
1806,92.5
1807,92.28
1808,92.05
1809,91.8
1810,91.57
1811,91.32
1812,91.1
1813,90.87
1814,90.62
1815,90.35
1816,90.1
1817,89.88
1818,89.68
1819,89.62
1820,89.55
1821,89.48
1822,89.43
1823,89.38
1824,89.3
1825,89.22
1826,89.1
1827,88.97
1828,88.8
1829,88.63
1830,88.43
1831,88.32
1832,88.25
1833,88.22
1834,88.22
1835,88.18
1836,88.15
1837,88.08
1838,88.0
1839,87.92
1840,87.85
1841,87.77
1842,87.68
1843,87.72
1844,87.8
1845,87.85
1846,87.92
1847,87.95
1848,87.98
1849,88.12
1850,88.28
1851,88.45
1852,88.5
1853,88.53
1854,88.55
1855,88.55
1856,88.5
1857,88.45
1858,88.33
1859,88.2
1860,88.12
1861,88.07
1862,88.0
1863,87.97
1864,87.98
1865,88.07
1866,88.15
1867,88.27
1868,88.38
1869,88.5
1870,88.63
1871,88.73
1872,88.8
1873,88.88
1874,88.98
1875,89.1
1876,89.2
1877,89.3
1878,89.4
1879,89.37
1880,89.35
1881,89.4
1882,89.43
1883,89.47
1884,89.57
1885,89.63
1886,89.6
1887,89.62
1888,89.67
1889,89.72
1890,89.82
1891,89.87
1892,89.85
1893,89.67
1894,89.58
1895,89.43
1896,89.13
1897,88.9
1898,88.72
1899,88.53
1900,88.25
1901,88.07
1902,87.83
1903,87.67
1904,87.38
1905,87.13
1906,86.82
1907,87.05
1908,87.28
1909,87.47
1910,87.63
1911,87.77
1912,87.9
1913,88.05
1914,88.23
1915,88.42
1916,88.65
1917,88.92
1918,89.22
1919,89.52
1920,89.78
1921,90.02
1922,90.25
1923,90.42
1924,90.67
1925,90.83
1926,90.98
1927,91.13
1928,91.28
1929,91.48
1930,91.72
1931,92.02
1932,92.33
1933,92.7
1934,93.03
1935,93.35
1936,93.68
1937,93.98
1938,94.35
1939,94.77
1940,95.22
1941,95.6
1942,96.12
1943,96.58
1944,97.1
1945,97.67
1946,98.35
1947,99.03
1948,99.7
1949,100.42
1950,101.1
1951,101.77
1952,102.48
1953,103.33
1954,104.1
1955,104.93
1956,105.93
1957,106.88
1958,107.78
1959,108.68
1960,109.63
1961,110.52
1962,111.47
1963,112.35
1964,113.3
1965,114.22
1966,115.18
1967,115.58
1968,115.98
1969,116.35
1970,116.7
1971,117.05
1972,117.42
1973,117.75
1974,118.07
1975,118.38
1976,118.72
1977,119.27
1978,119.75
1979,120.27
1980,120.78
1981,121.32
1982,121.85
1983,122.37
1984,122.77
1985,123.2
1986,123.63
1987,124.03
1988,124.35
1989,124.57
1990,124.77
1991,124.83
1992,124.95
1993,124.98
1994,125.05
1995,125.12
1996,125.17
1997,125.25
1998,125.25
1999,125.23
2000,125.18
2001,125.17
2002,125.07
2003,124.97
2004,124.83
2005,124.8
2006,124.7
2007,124.57
2008,124.45
2009,124.28
2010,124.22
2011,124.07
2012,123.92
2013,123.8
2014,123.65
2015,123.52
2016,123.38
2017,123.22
2018,123.07
2019,122.93
2020,122.9
2021,122.63
2022,122.42
2023,122.13
2024,121.82
2025,121.47
2026,121.12
2027,120.73
2028,120.35
2029,119.98
2030,119.52
2031,119.1
2032,118.72
2033,118.45
2034,118.18
2035,117.97
2036,117.72
2037,117.22
2038,116.8
2039,116.37
2040,115.97
2041,115.55
2042,115.18
2043,114.78
2044,114.38
2045,114.02
2046,113.83
2047,113.68
2048,113.63
2049,113.6
2050,113.62
2051,113.68
2052,113.73
2053,113.82
2054,113.88
2055,113.95
2056,114.02
2057,114.05
2058,114.0
2059,113.98
2060,114.12
2061,114.28
2062,114.48
2063,114.73
2064,115.3
2065,115.53
2066,115.33
2067,115.15
2068,114.85
2069,114.62
2070,114.27
2071,114.0
2072,113.75
2073,113.42
2074,113.08
2075,112.75
2076,112.38
2077,112.07
2078,111.67
2079,111.3
2080,110.82
2081,110.53
2082,110.17
2083,109.83
2084,109.52
2085,109.22
2086,108.87
2087,108.57
2088,108.25
2089,107.97
2090,107.78
2091,107.58
2092,107.32
2093,106.97
2094,106.62
2095,106.23
2096,105.87
2097,105.5
2098,105.08
2099,104.65
2100,104.2
2101,103.75
2102,103.27
2103,102.87
2104,102.48
2105,102.1
2106,101.58
2107,101.05
2108,100.48
2109,99.97
2110,99.37
2111,98.8
2112,98.18
2113,97.55
2114,96.92
2115,96.28
2116,95.67
2117,95.1
2118,94.63
2119,94.1
2120,93.42
2121,92.7
2122,91.93
2123,91.13
2124,89.97
2125,89.03
2126,88.62
2127,88.22
2128,87.92
2129,87.55
2130,87.2
2131,86.83
2132,86.43
2133,86.12
2134,85.68
2135,85.27
2136,84.9
2137,84.52
2138,84.22
2139,83.87
2140,83.55
