,EDA
0,0.20623200000000005
1,0.207513
2,0.20623200000000005
3,0.20367000000000002
4,0.20367000000000002
5,0.202389
6,0.199827
7,0.195985
8,0.194704
9,0.192142
10,0.192142
11,0.190861
12,0.192142
13,0.193423
14,0.190861
15,0.190861
16,0.190861
17,0.18958
18,0.18701800000000002
19,0.18573699999999999
20,0.18701800000000002
21,0.18573699999999999
22,0.18445599999999998
23,0.18701800000000002
24,0.18701800000000002
25,0.18445599999999998
26,0.18573699999999999
27,0.18573699999999999
28,0.183175
29,0.183175
30,0.18061300000000002
31,0.181894
32,0.18061300000000002
33,0.18061300000000002
34,0.183175
35,0.181894
36,0.179332
37,0.181894
38,0.183175
39,0.18061300000000002
40,0.178051
41,0.178051
42,0.178051
43,0.179332
44,0.179332
45,0.18061300000000002
46,0.181894
47,0.179332
48,0.179332
49,0.18061300000000002
50,0.178051
51,0.178051
52,0.17677
53,0.175489
54,0.175489
55,0.17677
56,0.17677
57,0.179332
58,0.179332
59,0.178051
60,0.18061300000000002
61,0.178051
62,0.178051
63,0.17677
64,0.17677
65,0.175489
66,0.175489
67,0.175489
68,0.174209
69,0.172928
70,0.17677
71,0.172928
72,0.188299
73,0.18061300000000002
74,0.179332
75,0.178051
76,0.17677
77,0.175489
78,0.175489
79,0.175489
80,0.172928
81,0.178051
82,0.178051
83,0.178051
84,0.175489
85,0.17677
86,0.175489
87,0.174209
88,0.174209
89,0.172928
90,0.172928
91,0.17036600000000002
92,0.172928
93,0.174209
94,0.175489
95,0.17677
96,0.175489
97,0.175489
98,0.175489
99,0.174209
100,0.171647
101,0.174209
102,0.167804
103,0.171647
104,0.16908499999999999
105,0.172928
106,0.174209
107,0.174209
108,0.172928
109,0.172928
110,0.18061300000000002
111,0.17036600000000002
112,0.17036600000000002
113,0.167804
114,0.17036600000000002
115,0.172928
116,0.17036600000000002
117,0.174209
118,0.174209
119,0.172928
120,0.17036600000000002
121,0.17036600000000002
122,0.17036600000000002
123,0.16908499999999999
124,0.166523
125,0.172928
126,0.174209
127,0.175489
128,0.171647
129,0.172928
130,0.171647
131,0.16908499999999999
132,0.16268
133,0.172928
134,0.172928
135,0.175489
136,0.17677
137,0.17677
138,0.17677
139,0.172928
140,0.174209
141,0.172928
142,0.172928
143,0.172928
144,0.17677
145,0.172928
146,0.174209
147,0.172928
148,0.16908499999999999
149,0.174209
150,0.171647
151,0.171647
152,0.172928
153,0.171647
154,0.175489
155,0.146028
156,0.140904
157,0.12040899999999999
158,0.160118
159,0.16139900000000001
160,0.166523
161,0.166523
162,0.167804
163,0.167804
164,0.16908499999999999
165,0.171647
166,0.172928
167,0.172928
168,0.17036600000000002
169,0.16908499999999999
170,0.16908499999999999
171,0.13834200000000002
172,0.165242
173,0.16908499999999999
174,0.16908499999999999
175,0.16908499999999999
176,0.172928
177,0.146028
178,0.174209
179,0.171647
180,0.174209
181,0.172928
182,0.171647
183,0.171647
184,0.172928
185,0.172928
186,0.171647
187,0.175489
188,0.17677
189,0.178051
190,0.17677
191,0.165242
192,0.183175
193,0.154994
194,0.172928
195,0.178051
196,0.172928
197,0.172928
198,0.175489
199,0.17677
200,0.175489
201,0.174209
202,0.175489
203,0.172928
204,0.172928
205,0.140904
206,0.151152
207,0.14859
208,0.175489
209,0.171647
210,0.175489
211,0.178051
212,0.174209
213,0.174209
214,0.174209
215,0.4617091660680529
216,0.4578661660680529
217,0.160118
218,0.165242
219,0.16268
220,0.165242
221,0.16908499999999999
222,0.16908499999999999
223,0.166523
224,0.163961
225,0.167804
226,0.167804
227,0.16268
228,0.165242
229,0.16268
230,0.16268
231,0.16139900000000001
232,0.15883699999999998
233,0.16268
234,0.16139900000000001
235,0.16139900000000001
236,0.16268
237,0.154994
238,0.15883699999999998
239,0.157556
240,0.15243199999999998
241,0.15883699999999998
242,0.16139900000000001
243,0.149871
244,0.16139900000000001
245,0.160118
246,0.16139900000000001
247,0.163961
248,0.16268
249,0.15883699999999998
250,0.160118
251,0.160118
252,0.16139900000000001
253,0.163961
254,0.163961
255,0.16139900000000001
256,0.16268
257,0.163961
258,0.16139900000000001
259,0.160118
260,0.16139900000000001
261,0.16268
262,0.165242
263,0.156275
264,0.156275
265,0.15883699999999998
266,0.157556
267,0.15883699999999998
268,0.15883699999999998
269,0.160118
270,0.16139900000000001
271,0.165242
272,0.167804
273,0.17036600000000002
274,0.172928
275,0.172928
276,0.171647
277,0.172928
278,0.172928
279,0.171647
280,0.171647
281,0.17677
282,0.175489
283,0.175489
284,0.172928
285,0.167804
286,0.17677
287,0.178051
288,0.179332
289,0.178051
290,0.18701800000000002
291,0.18701800000000002
292,0.18701800000000002
293,0.18701800000000002
294,0.181894
295,0.18701800000000002
296,0.18445599999999998
297,0.18445599999999998
298,0.18445599999999998
299,0.18701800000000002
300,0.188299
301,0.17677
302,0.181894
303,0.18701800000000002
304,0.18701800000000002
305,0.179332
306,0.179332
307,0.178051
308,0.179332
309,0.17036600000000002
310,0.172928
311,0.174209
312,0.17036600000000002
313,0.16908499999999999
314,0.166523
