,Timestamp,HR
0,1560478310.0,76.75
1,1560478311.0,76.4
2,1560478312.0,77.5
3,1560478313.0,78.14
4,1560478314.0,78.75
5,1560478315.0,79.22
6,1560478316.0,78.7
7,1560478317.0,78.27
8,1560478318.0,78.0
9,1560478319.0,77.85
10,1560478320.0,77.71
11,1560478321.0,77.6
12,1560478322.0,77.44
13,1560478323.0,77.24
14,1560478324.0,77.0
15,1560478325.0,76.63
16,1560478326.0,76.25
17,1560478327.0,75.9
18,1560478328.0,75.55
19,1560478329.0,75.35
20,1560478330.0,75.08
21,1560478331.0,74.8
22,1560478332.0,74.5
23,1560478333.0,74.78
24,1560478334.0,75.0
25,1560478335.0,75.24
26,1560478336.0,75.4
27,1560478337.0,75.55
28,1560478338.0,75.69
29,1560478339.0,75.82
30,1560478340.0,75.97
31,1560478341.0,76.03
32,1560478342.0,76.06
33,1560478343.0,76.08
34,1560478344.0,76.11
35,1560478345.0,76.15
36,1560478346.0,76.35
37,1560478347.0,76.32
38,1560478348.0,76.31
39,1560478349.0,76.3
40,1560478350.0,76.27
41,1560478351.0,76.24
42,1560478352.0,76.2
43,1560478353.0,76.11
44,1560478354.0,75.96
45,1560478355.0,75.78
46,1560478356.0,75.4
47,1560478357.0,75.06
48,1560478358.0,74.79
49,1560478359.0,74.64
50,1560478360.0,74.52
51,1560478361.0,74.42
52,1560478362.0,74.3
53,1560478363.0,74.21
54,1560478364.0,74.14
55,1560478365.0,74.07
56,1560478366.0,74.02
57,1560478367.0,73.78
58,1560478368.0,73.93
59,1560478369.0,73.68
60,1560478370.0,73.57
61,1560478371.0,73.48
62,1560478372.0,73.23
63,1560478373.0,72.98
64,1560478374.0,72.77
65,1560478375.0,72.57
66,1560478376.0,72.52
67,1560478377.0,72.53
68,1560478378.0,72.47
69,1560478379.0,72.63
70,1560478380.0,72.8
71,1560478381.0,72.97
72,1560478382.0,73.18
73,1560478383.0,73.55
74,1560478384.0,73.88
75,1560478385.0,74.27
76,1560478386.0,74.65
77,1560478387.0,75.0
78,1560478388.0,75.37
79,1560478389.0,75.68
80,1560478390.0,76.03
81,1560478391.0,76.4
82,1560478392.0,76.85
83,1560478393.0,77.0
84,1560478394.0,77.18
85,1560478395.0,77.32
86,1560478396.0,77.48
87,1560478397.0,77.65
88,1560478398.0,77.8
89,1560478399.0,77.87
90,1560478400.0,77.92
91,1560478401.0,78.03
92,1560478402.0,78.18
93,1560478403.0,78.37
94,1560478404.0,78.57
95,1560478405.0,78.75
96,1560478406.0,78.82
97,1560478407.0,79.02
98,1560478408.0,79.08
99,1560478409.0,79.2
100,1560478410.0,79.32
101,1560478411.0,79.42
102,1560478412.0,79.53
103,1560478413.0,79.67
104,1560478414.0,79.85
105,1560478415.0,80.05
106,1560478416.0,80.35
107,1560478417.0,80.63
108,1560478418.0,80.85
109,1560478419.0,80.97
110,1560478420.0,81.05
111,1560478421.0,81.13
112,1560478422.0,81.23
113,1560478423.0,81.33
114,1560478424.0,81.42
115,1560478425.0,81.5
116,1560478426.0,81.58
117,1560478427.0,81.67
118,1560478428.0,81.77
119,1560478429.0,81.85
120,1560478430.0,81.95
121,1560478431.0,82.03
122,1560478432.0,82.15
123,1560478433.0,82.28
124,1560478434.0,82.37
125,1560478435.0,82.45
126,1560478436.0,82.57
127,1560478437.0,82.63
128,1560478438.0,82.73
129,1560478439.0,82.6
130,1560478440.0,82.47
131,1560478441.0,82.33
132,1560478442.0,82.13
133,1560478443.0,81.78
134,1560478444.0,81.48
135,1560478445.0,81.18
136,1560478446.0,80.9
137,1560478447.0,80.65
138,1560478448.0,80.37
139,1560478449.0,80.12
140,1560478450.0,79.87
141,1560478451.0,79.63
142,1560478452.0,79.33
143,1560478453.0,79.1
144,1560478454.0,78.87
145,1560478455.0,78.67
146,1560478456.0,78.48
147,1560478457.0,78.3
148,1560478458.0,78.12
149,1560478459.0,78.02
150,1560478460.0,77.9
151,1560478461.0,77.77
152,1560478462.0,77.6
153,1560478463.0,77.4
154,1560478464.0,77.18
155,1560478465.0,76.98
156,1560478466.0,76.85
157,1560478467.0,76.73
158,1560478468.0,76.73
159,1560478469.0,76.67
160,1560478470.0,76.62
161,1560478471.0,76.57
162,1560478472.0,76.53
163,1560478473.0,76.5
164,1560478474.0,76.47
165,1560478475.0,76.43
166,1560478476.0,76.48
167,1560478477.0,76.55
168,1560478478.0,76.63
169,1560478479.0,76.72
170,1560478480.0,76.8
171,1560478481.0,76.83
172,1560478482.0,76.85
173,1560478483.0,76.88
174,1560478484.0,76.92
175,1560478485.0,76.93
176,1560478486.0,76.95
177,1560478487.0,76.98
178,1560478488.0,77.03
179,1560478489.0,77.12
180,1560478490.0,77.15
181,1560478491.0,77.15
182,1560478492.0,77.18
183,1560478493.0,77.22
184,1560478494.0,77.25
185,1560478495.0,77.23
186,1560478496.0,77.2
187,1560478497.0,77.17
188,1560478498.0,77.13
189,1560478499.0,77.08
190,1560478500.0,77.03
191,1560478501.0,76.97
192,1560478502.0,76.97
193,1560478503.0,76.97
194,1560478504.0,76.97
195,1560478505.0,76.98
196,1560478506.0,77.02
197,1560478507.0,77.07
198,1560478508.0,77.17
199,1560478509.0,77.2
200,1560478510.0,77.23
201,1560478511.0,77.23
202,1560478512.0,77.23
203,1560478513.0,77.2
204,1560478514.0,77.15
205,1560478515.0,77.12
206,1560478516.0,77.05
207,1560478517.0,76.98
208,1560478518.0,77.0
209,1560478519.0,77.0
210,1560478520.0,77.02
211,1560478521.0,77.02
212,1560478522.0,77.02
213,1560478523.0,77.02
214,1560478524.0,77.13
215,1560478525.0,77.2
216,1560478526.0,77.23
217,1560478527.0,77.23
218,1560478528.0,77.23
219,1560478529.0,77.23
220,1560478530.0,77.17
221,1560478531.0,77.13
222,1560478532.0,77.07
223,1560478533.0,77.02
224,1560478534.0,76.98
225,1560478535.0,76.95
226,1560478536.0,76.92
227,1560478537.0,76.85
228,1560478538.0,76.75
229,1560478539.0,76.65
230,1560478540.0,76.5
231,1560478541.0,76.38
232,1560478542.0,76.32
233,1560478543.0,76.22
234,1560478544.0,76.15
235,1560478545.0,76.12
236,1560478546.0,76.08
237,1560478547.0,76.08
238,1560478548.0,76.1
239,1560478549.0,76.1
240,1560478550.0,76.15
241,1560478551.0,76.23
242,1560478552.0,76.28
243,1560478553.0,76.3
244,1560478554.0,76.27
245,1560478555.0,76.25
246,1560478556.0,76.25
247,1560478557.0,76.22
248,1560478558.0,76.2
249,1560478559.0,76.25
250,1560478560.0,76.32
251,1560478561.0,76.4
252,1560478562.0,76.43
253,1560478563.0,76.47
254,1560478564.0,76.47
255,1560478565.0,76.45
256,1560478566.0,76.42
257,1560478567.0,76.33
258,1560478568.0,76.25
259,1560478569.0,76.18
260,1560478570.0,76.13
261,1560478571.0,76.12
262,1560478572.0,76.1
263,1560478573.0,76.07
264,1560478574.0,76.08
265,1560478575.0,76.08
266,1560478576.0,76.12
267,1560478577.0,76.17
268,1560478578.0,76.1
269,1560478579.0,76.05
270,1560478580.0,76.0
271,1560478581.0,76.0
272,1560478582.0,76.1
273,1560478583.0,76.18
274,1560478584.0,76.17
275,1560478585.0,76.22
276,1560478586.0,76.23
277,1560478587.0,76.28
278,1560478588.0,76.33
279,1560478589.0,76.37
280,1560478590.0,76.48
281,1560478591.0,76.57
282,1560478592.0,76.65
283,1560478593.0,76.72
284,1560478594.0,76.78
285,1560478595.0,76.8
286,1560478596.0,76.82
287,1560478597.0,76.83
288,1560478598.0,76.88
289,1560478599.0,76.93
290,1560478600.0,77.28
291,1560478601.0,77.75
292,1560478602.0,78.23
293,1560478603.0,78.7
294,1560478604.0,79.08
295,1560478605.0,79.4
296,1560478606.0,79.65
297,1560478607.0,79.83
298,1560478608.0,79.85
299,1560478609.0,79.85
300,1560478610.0,79.83
301,1560478611.0,79.82
302,1560478612.0,79.82
303,1560478613.0,79.87
304,1560478614.0,79.97
305,1560478615.0,80.08
306,1560478616.0,80.18
307,1560478617.0,80.3
308,1560478618.0,80.43
309,1560478619.0,80.52
310,1560478620.0,80.58
311,1560478621.0,80.65
312,1560478622.0,80.73
313,1560478623.0,80.83
314,1560478624.0,80.97
315,1560478625.0,81.1
316,1560478626.0,81.23
317,1560478627.0,81.4
318,1560478628.0,81.55
319,1560478629.0,81.72
320,1560478630.0,81.87
321,1560478631.0,82.0
322,1560478632.0,82.12
323,1560478633.0,82.25
324,1560478634.0,82.32
325,1560478635.0,82.37
326,1560478636.0,82.38
327,1560478637.0,82.37
328,1560478638.0,82.38
329,1560478639.0,82.4
330,1560478640.0,82.42
331,1560478641.0,82.38
332,1560478642.0,82.27
333,1560478643.0,82.17
334,1560478644.0,82.05
335,1560478645.0,81.9
336,1560478646.0,81.78
337,1560478647.0,81.67
338,1560478648.0,81.55
339,1560478649.0,81.47
340,1560478650.0,81.37
341,1560478651.0,81.28
342,1560478652.0,81.22
343,1560478653.0,81.17
344,1560478654.0,81.1
345,1560478655.0,81.1
346,1560478656.0,81.08
347,1560478657.0,81.07
348,1560478658.0,81.05
349,1560478659.0,81.03
350,1560478660.0,80.78
351,1560478661.0,80.4
352,1560478662.0,79.97
353,1560478663.0,79.55
354,1560478664.0,79.18
355,1560478665.0,78.87
356,1560478666.0,78.6
357,1560478667.0,78.35
358,1560478668.0,78.23
359,1560478669.0,78.12
360,1560478670.0,78.02
361,1560478671.0,77.92
362,1560478672.0,77.8
363,1560478673.0,77.67
364,1560478674.0,77.52
365,1560478675.0,77.37
366,1560478676.0,77.2
367,1560478677.0,77.05
368,1560478678.0,76.9
369,1560478679.0,76.73
370,1560478680.0,76.57
371,1560478681.0,76.42
372,1560478682.0,76.27
373,1560478683.0,76.12
374,1560478684.0,75.98
375,1560478685.0,75.85
376,1560478686.0,75.72
377,1560478687.0,75.58
378,1560478688.0,75.45
379,1560478689.0,75.32
380,1560478690.0,75.18
381,1560478691.0,75.05
382,1560478692.0,74.93
383,1560478693.0,74.83
384,1560478694.0,74.75
385,1560478695.0,74.68
386,1560478696.0,74.63
387,1560478697.0,74.6
388,1560478698.0,74.58
389,1560478699.0,74.57
390,1560478700.0,74.55
391,1560478701.0,74.55
392,1560478702.0,74.55
393,1560478703.0,74.55
394,1560478704.0,74.55
395,1560478705.0,74.55
396,1560478706.0,74.53
397,1560478707.0,74.5
398,1560478708.0,74.47
399,1560478709.0,74.43
400,1560478710.0,74.4
401,1560478711.0,74.37
402,1560478712.0,74.33
403,1560478713.0,74.3
404,1560478714.0,74.27
405,1560478715.0,74.22
406,1560478716.0,74.17
407,1560478717.0,74.13
408,1560478718.0,74.12
409,1560478719.0,74.1
410,1560478720.0,74.08
411,1560478721.0,74.08
412,1560478722.0,74.08
413,1560478723.0,74.08
414,1560478724.0,74.08
415,1560478725.0,74.1
416,1560478726.0,74.12
417,1560478727.0,74.13
418,1560478728.0,74.15
419,1560478729.0,74.18
420,1560478730.0,74.22
421,1560478731.0,74.25
422,1560478732.0,74.28
423,1560478733.0,74.32
424,1560478734.0,74.37
425,1560478735.0,74.42
426,1560478736.0,74.47
427,1560478737.0,74.5
428,1560478738.0,74.53
429,1560478739.0,74.57
430,1560478740.0,74.62
431,1560478741.0,74.65
432,1560478742.0,74.68
433,1560478743.0,74.72
434,1560478744.0,74.73
435,1560478745.0,74.75
436,1560478746.0,74.77
437,1560478747.0,74.78
438,1560478748.0,74.8
439,1560478749.0,74.82
440,1560478750.0,74.83
441,1560478751.0,74.85
442,1560478752.0,74.87
443,1560478753.0,74.88
444,1560478754.0,74.9
445,1560478755.0,74.92
446,1560478756.0,74.93
447,1560478757.0,74.95
448,1560478758.0,74.97
449,1560478759.0,74.97
450,1560478760.0,74.98
451,1560478761.0,75.0
452,1560478762.0,75.0
