Timestamp,HR
1560314506.0,64.0
1560314507.0,63.5
1560314508.0,62.67
1560314509.0,71.5
1560314510.0,69.4
1560314511.0,68.0
1560314512.0,68.43
1560314513.0,68.88
1560314514.0,69.0
1560314515.0,69.2
1560314516.0,69.36
1560314517.0,69.33
1560314518.0,69.92
1560314519.0,70.36
1560314520.0,70.73
1560314521.0,71.06
1560314522.0,71.35
1560314523.0,71.61
1560314524.0,71.84
1560314525.0,72.0
1560314526.0,72.14
1560314527.0,72.41
1560314528.0,72.65
1560314529.0,72.79
1560314530.0,73.0
1560314531.0,73.23
1560314532.0,73.33
1560314533.0,73.64
1560314534.0,74.0
1560314535.0,74.3
1560314536.0,74.55
1560314537.0,74.72
1560314538.0,74.88
1560314539.0,75.0
1560314540.0,75.06
1560314541.0,75.06
1560314542.0,75.08
1560314543.0,75.21
1560314544.0,75.36
1560314545.0,75.62
1560314546.0,75.76
1560314547.0,75.86
1560314548.0,75.91
1560314549.0,75.91
1560314550.0,75.89
1560314551.0,75.85
1560314552.0,75.66
1560314553.0,75.46
1560314554.0,75.29
1560314555.0,75.16
1560314556.0,75.04
1560314557.0,74.94
1560314558.0,74.83
1560314559.0,74.69
1560314560.0,74.56
1560314561.0,74.45
1560314562.0,74.33
1560314563.0,74.4
1560314564.0,74.46
1560314565.0,74.53
1560314566.0,74.82
1560314567.0,75.03
1560314568.0,75.3
1560314569.0,74.98
1560314570.0,75.33
1560314571.0,75.73
1560314572.0,75.97
1560314573.0,76.23
1560314574.0,76.65
1560314575.0,77.08
1560314576.0,77.52
1560314577.0,77.92
1560314578.0,78.13
1560314579.0,78.38
1560314580.0,78.62
1560314581.0,78.85
1560314582.0,79.07
1560314583.0,79.17
1560314584.0,79.25
1560314585.0,79.33
1560314586.0,79.45
1560314587.0,79.53
1560314588.0,79.58
1560314589.0,79.67
1560314590.0,79.72
1560314591.0,79.75
1560314592.0,79.87
1560314593.0,79.88
1560314594.0,79.9
1560314595.0,79.9
1560314596.0,79.93
1560314597.0,80.02
1560314598.0,80.1
1560314599.0,80.23
1560314600.0,80.37
1560314601.0,80.48
1560314602.0,80.57
1560314603.0,80.55
1560314604.0,80.53
1560314605.0,80.43
1560314606.0,80.5
1560314607.0,80.57
1560314608.0,80.7
1560314609.0,80.9
1560314610.0,81.13
1560314611.0,81.4
1560314612.0,81.78
1560314613.0,82.17
1560314614.0,82.62
1560314615.0,83.02
1560314616.0,83.42
1560314617.0,83.8
1560314618.0,84.2
1560314619.0,84.68
1560314620.0,85.12
1560314621.0,85.65
1560314622.0,86.23
1560314623.0,86.58
1560314624.0,86.95
1560314625.0,87.3
1560314626.0,87.6
1560314627.0,87.97
1560314628.0,88.3
1560314629.0,88.6
1560314630.0,88.85
1560314631.0,89.03
1560314632.0,89.23
1560314633.0,89.33
1560314634.0,89.38
1560314635.0,89.4
1560314636.0,89.42
1560314637.0,89.5
1560314638.0,89.7
1560314639.0,89.9
1560314640.0,90.13
1560314641.0,90.38
1560314642.0,90.67
1560314643.0,91.05
1560314644.0,91.5
1560314645.0,91.92
1560314646.0,92.28
1560314647.0,92.67
1560314648.0,93.1
1560314649.0,93.52
1560314650.0,93.93
1560314651.0,94.35
1560314652.0,94.72
1560314653.0,95.08
1560314654.0,95.32
1560314655.0,95.6
1560314656.0,95.85
1560314657.0,96.08
1560314658.0,96.32
1560314659.0,96.52
1560314660.0,96.75
1560314661.0,97.03
1560314662.0,97.33
1560314663.0,97.68
1560314664.0,98.03
1560314665.0,98.4
1560314666.0,98.7
1560314667.0,99.0
1560314668.0,99.27
1560314669.0,99.5
1560314670.0,99.7
1560314671.0,99.88
1560314672.0,100.07
1560314673.0,100.25
1560314674.0,100.37
1560314675.0,100.52
1560314676.0,100.67
1560314677.0,100.85
1560314678.0,101.05
1560314679.0,101.2
1560314680.0,101.38
1560314681.0,101.47
1560314682.0,101.5
1560314683.0,101.58
1560314684.0,101.6
1560314685.0,101.6
1560314686.0,101.6
1560314687.0,101.82
1560314688.0,102.07
1560314689.0,102.32
1560314690.0,102.57
1560314691.0,102.87
1560314692.0,103.13
1560314693.0,103.43
1560314694.0,103.58
1560314695.0,103.73
1560314696.0,103.87
1560314697.0,103.98
1560314698.0,104.03
1560314699.0,104.07
1560314700.0,104.12
1560314701.0,104.15
1560314702.0,104.17
1560314703.0,104.22
1560314704.0,104.25
1560314705.0,104.33
1560314706.0,104.45
1560314707.0,104.52
1560314708.0,104.57
1560314709.0,104.62
1560314710.0,104.72
1560314711.0,105.1
1560314712.0,105.5
1560314713.0,105.82
1560314714.0,106.22
1560314715.0,106.58
1560314716.0,106.97
1560314717.0,107.35
1560314718.0,107.72
1560314719.0,108.1
1560314720.0,108.45
1560314721.0,108.83
1560314722.0,109.23
1560314723.0,109.62
