Timestamp,HR
1560801485.0,83.0
1560801486.0,83.0
1560801487.0,71.67
1560801488.0,70.5
1560801489.0,69.8
1560801490.0,69.33
1560801491.0,69.14
1560801492.0,69.12
1560801493.0,68.89
1560801494.0,68.6
1560801495.0,68.27
1560801496.0,68.0
1560801497.0,67.92
1560801498.0,67.93
1560801499.0,67.93
1560801500.0,67.81
1560801501.0,67.76
1560801502.0,67.22
1560801503.0,66.68
1560801504.0,66.15
1560801505.0,65.67
1560801506.0,65.27
1560801507.0,64.91
1560801508.0,64.67
1560801509.0,64.44
1560801510.0,64.35
1560801511.0,64.26
1560801512.0,64.18
1560801513.0,64.1
1560801514.0,64.03
1560801515.0,64.0
1560801516.0,63.97
1560801517.0,63.94
1560801518.0,63.85
1560801519.0,63.74
1560801520.0,63.64
1560801521.0,63.65
1560801522.0,63.63
1560801523.0,63.62
1560801524.0,63.62
1560801525.0,63.88
1560801526.0,64.1
1560801527.0,64.35
1560801528.0,64.59
1560801529.0,64.78
1560801530.0,64.89
1560801531.0,64.87
1560801532.0,64.79
1560801533.0,64.71
1560801534.0,64.64
1560801535.0,64.57
1560801536.0,64.87
1560801537.0,65.15
1560801538.0,65.43
1560801539.0,65.71
1560801540.0,66.07
1560801541.0,66.42
1560801542.0,66.74
1560801543.0,67.05
1560801544.0,67.47
1560801545.0,67.63
1560801546.0,67.82
1560801547.0,68.58
1560801548.0,69.05
1560801549.0,69.52
1560801550.0,69.98
1560801551.0,70.42
1560801552.0,70.82
1560801553.0,71.23
1560801554.0,71.65
1560801555.0,72.12
1560801556.0,72.57
1560801557.0,72.93
1560801558.0,73.3
1560801559.0,73.65
1560801560.0,74.03
1560801561.0,74.4
1560801562.0,74.9
1560801563.0,75.33
1560801564.0,75.75
1560801565.0,76.18
1560801566.0,76.6
1560801567.0,77.12
1560801568.0,77.62
1560801569.0,78.1
1560801570.0,78.35
1560801571.0,78.6
1560801572.0,78.95
1560801573.0,79.27
1560801574.0,79.65
1560801575.0,79.67
1560801576.0,79.67
1560801577.0,79.65
1560801578.0,79.63
1560801579.0,79.63
1560801580.0,79.63
1560801581.0,79.57
1560801582.0,79.52
1560801583.0,79.47
1560801584.0,79.4
1560801585.0,79.17
1560801586.0,78.95
1560801587.0,78.7
1560801588.0,78.45
1560801589.0,78.23
1560801590.0,78.08
1560801591.0,78.05
1560801592.0,78.07
1560801593.0,78.22
1560801594.0,78.37
1560801595.0,78.53
1560801596.0,78.4
1560801597.0,78.27
1560801598.0,78.05
1560801599.0,77.83
1560801600.0,77.55
1560801601.0,77.28
1560801602.0,77.0
1560801603.0,76.7
1560801604.0,76.25
1560801605.0,75.97
1560801606.0,75.67
1560801607.0,75.45
1560801608.0,75.3
1560801609.0,75.13
1560801610.0,74.93
1560801611.0,74.73
1560801612.0,74.6
1560801613.0,74.43
1560801614.0,74.48
1560801615.0,74.52
1560801616.0,74.6
1560801617.0,74.75
1560801618.0,74.7
1560801619.0,74.72
1560801620.0,74.47
1560801621.0,74.23
1560801622.0,73.93
1560801623.0,73.75
1560801624.0,73.62
1560801625.0,73.5
1560801626.0,73.37
1560801627.0,73.15
1560801628.0,72.92
1560801629.0,72.72
1560801630.0,72.68
1560801631.0,72.67
1560801632.0,72.6
1560801633.0,72.58
1560801634.0,72.53
1560801635.0,72.85
1560801636.0,73.18
1560801637.0,73.52
1560801638.0,73.85
1560801639.0,74.18
1560801640.0,74.53
1560801641.0,74.87
1560801642.0,75.2
1560801643.0,75.55
1560801644.0,75.92
1560801645.0,76.28
1560801646.0,76.65
1560801647.0,77.0
1560801648.0,77.35
1560801649.0,77.68
1560801650.0,78.0
1560801651.0,78.28
1560801652.0,78.57
1560801653.0,78.7
1560801654.0,78.82
1560801655.0,78.93
1560801656.0,79.03
1560801657.0,79.13
1560801658.0,79.32
1560801659.0,79.47
1560801660.0,79.6
1560801661.0,79.7
1560801662.0,79.82
1560801663.0,79.95
1560801664.0,80.12
1560801665.0,80.1
1560801666.0,80.1
1560801667.0,79.98
1560801668.0,79.8
1560801669.0,79.62
1560801670.0,79.45
1560801671.0,79.27
1560801672.0,79.02
1560801673.0,78.8
1560801674.0,78.37
1560801675.0,77.92
1560801676.0,77.47
1560801677.0,77.05
1560801678.0,76.78
1560801679.0,76.53
1560801680.0,76.55
1560801681.0,76.55
1560801682.0,76.62
1560801683.0,76.65
1560801684.0,76.67
1560801685.0,76.65
1560801686.0,76.67
1560801687.0,76.67
1560801688.0,76.67
1560801689.0,76.73
1560801690.0,76.82
1560801691.0,76.9
1560801692.0,76.98
1560801693.0,77.05
1560801694.0,77.1
1560801695.0,77.13
1560801696.0,77.18
1560801697.0,77.23
1560801698.0,77.28
1560801699.0,77.32
1560801700.0,77.32
1560801701.0,77.35
1560801702.0,77.42
1560801703.0,77.48
1560801704.0,77.6
1560801705.0,77.63
1560801706.0,77.67
1560801707.0,77.7
1560801708.0,77.72
1560801709.0,77.73
1560801710.0,77.68
1560801711.0,77.63
1560801712.0,77.57
1560801713.0,77.52
1560801714.0,77.48
1560801715.0,77.43
1560801716.0,77.42
1560801717.0,77.42
1560801718.0,77.45
1560801719.0,77.5
1560801720.0,77.55
1560801721.0,77.6
1560801722.0,77.65
1560801723.0,77.67
1560801724.0,77.67
1560801725.0,77.62
1560801726.0,77.53
1560801727.0,77.47
1560801728.0,77.43
1560801729.0,77.4
1560801730.0,77.4
1560801731.0,77.48
1560801732.0,77.62
1560801733.0,77.78
1560801734.0,77.97
1560801735.0,78.13
1560801736.0,78.25
1560801737.0,78.32
1560801738.0,78.4
1560801739.0,78.45
1560801740.0,78.48
1560801741.0,78.5
1560801742.0,78.52
1560801743.0,78.53
1560801744.0,78.58
1560801745.0,78.63
1560801746.0,78.68
1560801747.0,78.72
1560801748.0,78.73
1560801749.0,78.77
1560801750.0,78.83
1560801751.0,78.9
1560801752.0,79.0
1560801753.0,79.1
1560801754.0,79.18
1560801755.0,79.27
1560801756.0,79.35
1560801757.0,79.43
1560801758.0,79.55
1560801759.0,79.68
1560801760.0,79.83
1560801761.0,79.95
1560801762.0,80.03
1560801763.0,80.1
1560801764.0,80.1
1560801765.0,80.2
1560801766.0,80.32
1560801767.0,80.48
1560801768.0,80.68
1560801769.0,80.88
1560801770.0,81.18
1560801771.0,81.42
1560801772.0,81.65
1560801773.0,81.9
1560801774.0,82.13
1560801775.0,82.37
1560801776.0,82.57
1560801777.0,82.78
1560801778.0,82.98
1560801779.0,83.2
1560801780.0,83.42
1560801781.0,83.65
1560801782.0,83.92
1560801783.0,84.23
1560801784.0,84.58
1560801785.0,85.0
1560801786.0,85.43
1560801787.0,85.85
1560801788.0,86.27
1560801789.0,86.7
1560801790.0,87.1
1560801791.0,87.43
1560801792.0,87.73
1560801793.0,88.03
1560801794.0,88.37
1560801795.0,88.73
1560801796.0,89.13
1560801797.0,89.53
1560801798.0,89.95
1560801799.0,90.33
1560801800.0,90.73
1560801801.0,91.15
1560801802.0,91.58
1560801803.0,91.98
1560801804.0,92.32
1560801805.0,92.63
1560801806.0,92.92
1560801807.0,93.2
1560801808.0,93.5
1560801809.0,93.63
1560801810.0,93.7
1560801811.0,93.7
1560801812.0,93.62
1560801813.0,93.55
1560801814.0,93.63
1560801815.0,93.7
1560801816.0,93.68
1560801817.0,93.67
1560801818.0,93.67
1560801819.0,93.67
1560801820.0,93.67
1560801821.0,93.68
1560801822.0,93.7
1560801823.0,93.72
1560801824.0,93.73
1560801825.0,93.73
1560801826.0,93.68
1560801827.0,93.6
1560801828.0,93.45
1560801829.0,93.27
1560801830.0,93.05
1560801831.0,92.88
1560801832.0,92.7
1560801833.0,92.47
1560801834.0,92.23
1560801835.0,92.0
1560801836.0,91.75
1560801837.0,91.47
1560801838.0,91.17
1560801839.0,90.85
1560801840.0,90.55
1560801841.0,90.27
1560801842.0,90.0
1560801843.0,89.77
1560801844.0,89.52
1560801845.0,89.27
1560801846.0,89.0
1560801847.0,88.73
1560801848.0,88.4
1560801849.0,88.07
1560801850.0,87.72
1560801851.0,87.38
1560801852.0,87.03
1560801853.0,86.67
1560801854.0,86.27
1560801855.0,85.83
1560801856.0,85.37
1560801857.0,84.9
1560801858.0,84.43
1560801859.0,83.95
1560801860.0,83.47
1560801861.0,82.97
1560801862.0,82.47
1560801863.0,81.98
1560801864.0,81.52
1560801865.0,81.05
1560801866.0,80.6
1560801867.0,80.18
1560801868.0,79.77
1560801869.0,79.43
1560801870.0,79.15
1560801871.0,78.93
1560801872.0,78.72
1560801873.0,78.48
1560801874.0,78.15
1560801875.0,77.8
1560801876.0,77.5
1560801877.0,77.2
1560801878.0,76.88
1560801879.0,76.57
1560801880.0,76.25
1560801881.0,75.93
1560801882.0,75.62
1560801883.0,75.3
1560801884.0,74.98
1560801885.0,74.67
1560801886.0,74.38
1560801887.0,74.1
1560801888.0,73.87
1560801889.0,73.7
1560801890.0,73.53
1560801891.0,73.4
1560801892.0,73.28
1560801893.0,73.2
1560801894.0,73.12
1560801895.0,73.03
1560801896.0,72.95
1560801897.0,72.83
1560801898.0,72.7
1560801899.0,72.57
1560801900.0,72.38
1560801901.0,72.2
1560801902.0,71.93
1560801903.0,71.63
1560801904.0,71.35
1560801905.0,71.1
1560801906.0,71.27
1560801907.0,71.45
1560801908.0,71.67
1560801909.0,71.87
1560801910.0,72.07
1560801911.0,72.1
1560801912.0,72.12
1560801913.0,72.12
1560801914.0,72.12
1560801915.0,72.12
1560801916.0,72.17
1560801917.0,72.2
1560801918.0,72.22
1560801919.0,72.25
1560801920.0,72.27
1560801921.0,72.3
1560801922.0,72.33
1560801923.0,72.37
1560801924.0,72.45
1560801925.0,72.48
1560801926.0,72.47
1560801927.0,72.43
1560801928.0,72.35
1560801929.0,72.23
1560801930.0,72.1
1560801931.0,71.95
1560801932.0,71.82
1560801933.0,71.7
1560801934.0,71.58
1560801935.0,71.47
1560801936.0,71.42
1560801937.0,71.4
1560801938.0,71.4
1560801939.0,71.42
1560801940.0,71.45
1560801941.0,71.5
1560801942.0,71.55
1560801943.0,71.6
1560801944.0,71.62
1560801945.0,71.65
1560801946.0,71.67
1560801947.0,71.67
1560801948.0,71.67
1560801949.0,71.65
1560801950.0,71.63
1560801951.0,71.62
1560801952.0,71.62
1560801953.0,71.62
1560801954.0,71.63
1560801955.0,71.65
1560801956.0,71.7
1560801957.0,71.82
1560801958.0,71.97
1560801959.0,72.12
1560801960.0,72.32
1560801961.0,72.52
1560801962.0,72.77
1560801963.0,73.0
1560801964.0,73.18
1560801965.0,73.32
1560801966.0,73.02
1560801967.0,72.7
1560801968.0,72.33
1560801969.0,71.98
1560801970.0,71.67
1560801971.0,71.53
1560801972.0,71.43
1560801973.0,71.37
1560801974.0,71.3
1560801975.0,71.15
1560801976.0,70.97
1560801977.0,70.82
1560801978.0,70.7
1560801979.0,70.6
1560801980.0,70.53
1560801981.0,70.48
1560801982.0,70.47
1560801983.0,70.48
1560801984.0,70.48
1560801985.0,70.57
1560801986.0,70.7
1560801987.0,70.83
1560801988.0,71.02
1560801989.0,71.22
1560801990.0,71.42
1560801991.0,71.63
1560801992.0,71.85
1560801993.0,72.07
1560801994.0,72.28
1560801995.0,72.57
1560801996.0,72.82
1560801997.0,73.07
1560801998.0,73.3
1560801999.0,73.55
1560802000.0,73.77
1560802001.0,73.95
1560802002.0,74.12
1560802003.0,74.25
1560802004.0,74.5
1560802005.0,74.7
1560802006.0,74.87
1560802007.0,75.05
1560802008.0,75.2
1560802009.0,75.37
1560802010.0,75.57
1560802011.0,75.77
1560802012.0,75.97
1560802013.0,76.23
1560802014.0,76.43
1560802015.0,76.63
1560802016.0,76.83
1560802017.0,77.0
1560802018.0,77.15
1560802019.0,77.3
1560802020.0,77.47
1560802021.0,77.53
1560802022.0,77.58
1560802023.0,77.67
1560802024.0,77.77
1560802025.0,77.8
1560802026.0,77.87
1560802027.0,77.93
1560802028.0,78.03
1560802029.0,78.17
1560802030.0,78.32
1560802031.0,78.4
1560802032.0,78.5
1560802033.0,78.65
1560802034.0,78.78
1560802035.0,79.07
1560802036.0,79.37
1560802037.0,79.63
1560802038.0,79.87
1560802039.0,80.13
1560802040.0,80.37
1560802041.0,80.58
1560802042.0,80.77
1560802043.0,80.95
1560802044.0,81.12
1560802045.0,81.27
1560802046.0,81.42
1560802047.0,81.55
1560802048.0,81.67
1560802049.0,81.78
1560802050.0,81.87
1560802051.0,81.93
1560802052.0,81.97
1560802053.0,81.98
1560802054.0,81.97
1560802055.0,81.93
1560802056.0,81.88
1560802057.0,81.78
1560802058.0,81.65
1560802059.0,81.5
1560802060.0,81.37
1560802061.0,81.25
1560802062.0,81.1
1560802063.0,81.0
1560802064.0,80.83
1560802065.0,80.7
1560802066.0,80.62
1560802067.0,80.55
1560802068.0,80.48
1560802069.0,80.38
1560802070.0,80.27
1560802071.0,80.17
1560802072.0,80.08
1560802073.0,79.98
1560802074.0,79.93
1560802075.0,79.92
1560802076.0,79.88
1560802077.0,79.9
1560802078.0,79.9
1560802079.0,79.88
1560802080.0,79.82
1560802081.0,79.83
1560802082.0,79.85
1560802083.0,79.87
1560802084.0,79.88
1560802085.0,79.95
1560802086.0,80.02
1560802087.0,80.12
1560802088.0,80.23
1560802089.0,80.27
1560802090.0,80.3
1560802091.0,80.37
1560802092.0,80.42
1560802093.0,80.38
1560802094.0,80.37
1560802095.0,80.28
1560802096.0,80.18
1560802097.0,80.12
1560802098.0,80.07
1560802099.0,79.97
1560802100.0,79.88
1560802101.0,79.8
1560802102.0,79.7
1560802103.0,79.58
1560802104.0,79.47
1560802105.0,79.35
1560802106.0,79.2
1560802107.0,79.05
1560802108.0,78.92
1560802109.0,78.75
1560802110.0,78.6
1560802111.0,78.45
1560802112.0,78.3
1560802113.0,78.12
1560802114.0,77.93
1560802115.0,77.73
1560802116.0,77.53
1560802117.0,77.35
1560802118.0,77.2
1560802119.0,77.03
1560802120.0,76.87
1560802121.0,76.75
1560802122.0,76.72
1560802123.0,76.63
1560802124.0,76.55
1560802125.0,76.52
1560802126.0,76.48
1560802127.0,76.43
1560802128.0,76.42
1560802129.0,76.43
1560802130.0,76.42
1560802131.0,76.4
1560802132.0,76.42
1560802133.0,76.37
1560802134.0,76.33
1560802135.0,76.3
1560802136.0,76.28
1560802137.0,76.25
1560802138.0,76.28
1560802139.0,76.35
1560802140.0,76.48
1560802141.0,76.67
1560802142.0,76.85
1560802143.0,76.97
1560802144.0,77.08
1560802145.0,77.2
1560802146.0,77.15
1560802147.0,77.1
1560802148.0,77.05
1560802149.0,77.05
1560802150.0,77.02
1560802151.0,77.0
1560802152.0,76.98
1560802153.0,77.0
1560802154.0,77.0
1560802155.0,77.02
1560802156.0,77.03
1560802157.0,77.03
1560802158.0,77.03
1560802159.0,77.03
1560802160.0,77.05
1560802161.0,77.07
1560802162.0,77.1
1560802163.0,77.15
1560802164.0,77.22
1560802165.0,77.28
1560802166.0,77.38
1560802167.0,77.52
1560802168.0,77.65
1560802169.0,77.8
1560802170.0,78.0
1560802171.0,78.23
1560802172.0,78.53
1560802173.0,78.77
1560802174.0,79.0
1560802175.0,79.23
1560802176.0,79.47
1560802177.0,79.7
1560802178.0,79.92
1560802179.0,80.12
1560802180.0,80.3
1560802181.0,80.5
1560802182.0,80.65
1560802183.0,80.8
1560802184.0,80.95
1560802185.0,81.07
1560802186.0,81.2
1560802187.0,81.33
1560802188.0,81.48
1560802189.0,81.62
1560802190.0,81.78
1560802191.0,81.93
1560802192.0,82.02
1560802193.0,82.12
1560802194.0,82.22
1560802195.0,82.28
1560802196.0,82.33
1560802197.0,82.35
1560802198.0,82.32
1560802199.0,82.27
1560802200.0,82.15
1560802201.0,81.95
1560802202.0,81.73
1560802203.0,81.53
1560802204.0,81.33
1560802205.0,81.13
1560802206.0,81.1
1560802207.0,81.03
1560802208.0,80.97
1560802209.0,80.88
1560802210.0,80.8
1560802211.0,80.7
1560802212.0,80.6
1560802213.0,80.5
1560802214.0,80.42
1560802215.0,80.37
1560802216.0,80.35
1560802217.0,80.35
1560802218.0,80.38
1560802219.0,80.42
1560802220.0,80.45
1560802221.0,80.48
1560802222.0,80.45
1560802223.0,80.38
1560802224.0,80.28
1560802225.0,80.2
1560802226.0,80.1
1560802227.0,80.12
1560802228.0,80.12
1560802229.0,80.13
1560802230.0,80.12
1560802231.0,80.07
1560802232.0,79.98
1560802233.0,79.97
1560802234.0,79.9
1560802235.0,79.82
1560802236.0,79.7
1560802237.0,79.63
1560802238.0,79.6
1560802239.0,79.57
1560802240.0,79.48
