,Timestamp,HR
0,1580339205.0,60.5
1,1580339206.0,64.67
2,1580339207.0,62.0
3,1580339208.0,60.4
4,1580339209.0,60.0
5,1580339210.0,60.0
6,1580339211.0,60.12
7,1580339212.0,60.44
8,1580339213.0,60.6
9,1580339214.0,60.82
10,1580339215.0,60.92
11,1580339216.0,61.0
12,1580339217.0,61.0
13,1580339218.0,61.0
14,1580339219.0,61.0
15,1580339220.0,61.0
16,1580339221.0,61.0
17,1580339222.0,61.05
18,1580339223.0,61.1
19,1580339224.0,61.14
20,1580339225.0,61.18
21,1580339226.0,61.17
22,1580339227.0,61.12
23,1580339228.0,61.08
24,1580339229.0,61.04
25,1580339230.0,61.04
26,1580339231.0,61.04
27,1580339232.0,61.03
28,1580339233.0,61.03
29,1580339234.0,61.0
30,1580339235.0,60.97
31,1580339236.0,60.97
32,1580339237.0,60.97
33,1580339238.0,60.97
34,1580339239.0,60.97
35,1580339240.0,60.97
36,1580339241.0,60.95
37,1580339242.0,60.92
38,1580339243.0,60.9
39,1580339244.0,60.9
40,1580339245.0,60.9
41,1580339246.0,60.91
42,1580339247.0,60.91
43,1580339248.0,60.91
44,1580339249.0,60.93
45,1580339250.0,60.96
46,1580339251.0,60.98
47,1580339252.0,61.0
48,1580339253.0,61.04
49,1580339254.0,61.08
50,1580339255.0,61.12
51,1580339256.0,61.15
52,1580339257.0,61.19
53,1580339258.0,61.22
54,1580339259.0,61.25
55,1580339260.0,61.28
56,1580339261.0,61.31
57,1580339262.0,61.39
58,1580339263.0,61.37
59,1580339264.0,61.37
60,1580339265.0,61.35
61,1580339266.0,61.15
62,1580339267.0,61.27
63,1580339268.0,61.38
64,1580339269.0,61.45
65,1580339270.0,61.48
66,1580339271.0,61.53
67,1580339272.0,61.53
68,1580339273.0,61.53
69,1580339274.0,61.5
70,1580339275.0,61.48
71,1580339276.0,61.47
72,1580339277.0,61.45
73,1580339278.0,61.43
74,1580339279.0,61.42
75,1580339280.0,61.42
76,1580339281.0,61.43
77,1580339282.0,61.47
78,1580339283.0,61.52
79,1580339284.0,61.57
80,1580339285.0,61.63
81,1580339286.0,61.72
82,1580339287.0,61.8
83,1580339288.0,61.87
84,1580339289.0,61.93
85,1580339290.0,61.98
86,1580339291.0,62.02
87,1580339292.0,62.05
88,1580339293.0,62.08
89,1580339294.0,62.15
90,1580339295.0,62.23
91,1580339296.0,62.33
92,1580339297.0,62.45
93,1580339298.0,62.57
94,1580339299.0,62.67
95,1580339300.0,62.78
96,1580339301.0,62.88
97,1580339302.0,62.97
98,1580339303.0,63.03
99,1580339304.0,63.08
100,1580339305.0,63.12
101,1580339306.0,63.13
102,1580339307.0,63.13
103,1580339308.0,63.12
104,1580339309.0,63.07
105,1580339310.0,62.97
106,1580339311.0,62.87
107,1580339312.0,62.77
108,1580339313.0,62.67
109,1580339314.0,62.6
110,1580339315.0,62.58
111,1580339316.0,62.6
112,1580339317.0,62.62
113,1580339318.0,62.63
