Time,Heart Rate
00:01:18,70
00:01:33,64
00:56:08,70
01:50:45,70
02:38:40,70
03:33:17,70
04:27:54,70
13:29:49,70
13:29:59,81
13:30:04,90
13:30:09,83
13:30:19,81
13:30:24,77
13:30:29,77
13:30:39,78
13:30:54,78
13:30:59,77
13:31:04,76
13:31:09,77
13:31:31,70
13:31:46,70
13:32:01,70
13:32:06,72
13:32:21,80
13:46:41,70
13:46:56,70
13:47:01,74
13:48:20,70
13:48:35,70
13:48:50,70
13:48:55,82
13:49:05,81
13:49:10,78
13:49:20,79
13:49:25,80
13:49:30,82
13:49:35,84
13:49:40,85
13:49:45,86
13:49:50,87
13:49:55,88
13:50:10,88
13:50:15,91
13:50:20,93
13:50:25,92
13:50:30,86
13:50:35,82
13:50:45,81
13:50:55,83
13:51:00,81
13:51:05,80
13:51:12,80
13:51:22,78
13:51:27,80
13:51:32,82
13:51:42,83
13:51:52,84
13:52:02,88
13:52:12,86
13:52:17,84
13:52:22,81
13:52:27,83
13:52:32,84
13:52:42,87
13:52:47,87
13:52:52,86
13:52:57,80
13:53:02,77
13:53:17,78
13:53:22,79
13:53:27,80
13:53:32,84
13:53:37,87
13:53:42,88
13:53:47,89
13:53:57,88
13:54:02,87
13:54:07,88
13:54:12,88
13:54:17,90
13:54:27,89
13:54:32,88
13:54:37,89
13:54:42,88
13:54:47,89
13:54:57,88
13:55:02,87
13:55:07,88
13:55:12,87
13:55:17,88
13:55:22,88
13:55:27,87
13:55:37,88
13:56:17,70
13:56:32,71
13:56:37,69
13:56:42,71
13:56:52,72
13:56:57,81
13:57:02,89
13:57:17,89
13:57:22,90
13:57:27,89
13:57:32,88
13:58:42,70
14:15:59,70
14:19:07,70
14:25:38,70
14:26:19,70
14:26:51,70
14:27:04,70
14:27:19,70
14:27:34,70
14:27:39,76
14:27:44,86
14:27:59,86
14:31:23,70
14:31:33,68
14:33:18,70
14:33:28,65
14:37:43,70
14:38:26,70
14:38:36,91
14:38:41,98
14:38:56,90
14:39:01,87
14:39:06,86
14:39:11,83
14:39:43,70
14:39:53,87
14:39:58,87
14:40:03,90
14:40:08,89
14:40:13,87
14:40:18,88
14:40:23,86
14:40:28,85
14:40:43,84
14:40:48,83
14:40:53,81
14:40:58,79
14:41:03,77
14:41:08,74
14:41:18,75
14:41:23,76
14:41:38,76
14:41:53,76
14:41:58,75
14:42:03,74
14:42:08,74
14:42:51,70
14:43:01,77
14:43:06,92
14:43:11,88
14:43:16,88
14:43:31,87
14:43:36,86
14:43:41,87
14:43:51,86
14:44:06,86
14:44:11,85
14:44:16,82
14:44:21,81
14:44:26,80
14:44:36,81
14:44:41,82
14:44:46,83
14:44:51,84
14:45:06,83
14:46:20,70
14:46:25,70
14:47:44,70
14:47:54,93
14:47:59,106
14:48:04,104
14:48:14,109
14:48:19,111
14:48:24,113
14:48:39,113
14:48:49,112
14:48:54,109
14:48:59,107
14:49:04,109
14:49:09,107
14:49:14,108
14:49:19,105
14:49:29,104
14:49:34,103
14:49:44,101
14:49:49,100
14:49:54,99
14:50:04,98
14:50:09,97
14:50:14,98
14:50:19,97
14:50:29,98
14:50:34,99
14:50:39,101
14:51:11,70
14:51:21,75
14:51:26,85
14:51:31,84
14:51:36,81
14:51:41,80
14:51:46,81
14:51:51,80
14:51:56,78
14:52:11,77
14:52:16,76
14:52:21,75
14:52:26,74
14:52:31,75
14:52:36,76
14:52:41,78
14:53:42,70
14:53:52,64
14:54:50,70
14:55:51,70
14:55:56,70
14:56:01,64
14:56:06,71
14:56:11,79
14:56:16,80
14:56:21,77
14:56:26,76
14:56:31,74
14:56:36,75
14:56:41,74
14:56:46,75
14:56:56,76
14:57:06,76
14:57:11,77
14:57:16,78
14:57:35,70
14:57:45,99
14:57:50,105
14:57:55,101
14:58:00,93
14:58:05,90
14:58:20,88
14:58:30,87
14:58:35,86
14:59:05,70
14:59:15,70
14:59:20,73
14:59:25,70
14:59:35,69
14:59:40,73
14:59:45,74
14:59:50,75
15:00:14,70
15:00:24,88
15:00:29,91
15:00:34,86
15:01:11,70
15:01:21,89
15:01:26,90
15:01:31,84
15:01:36,82
15:01:41,81
15:01:46,79
15:01:51,80
15:02:32,70
15:02:42,75
15:02:47,81
15:02:52,78
15:02:57,79
15:03:02,81
15:03:07,83
15:03:12,84
15:03:17,82
15:03:32,82
15:03:47,82
15:03:52,84
15:03:57,87
15:04:02,87
15:04:12,88
15:04:17,90
15:04:22,93
15:04:27,94
15:04:32,95
15:04:37,98
15:04:42,99
15:04:47,101
15:04:57,102
15:05:07,101
15:05:12,99
15:05:22,98
15:05:27,96
15:05:32,94
15:05:37,93
15:05:47,92
15:05:52,91
15:05:57,92
15:06:02,94
15:06:07,96
15:06:12,97
15:06:17,99
15:06:22,99
15:06:32,100
15:06:42,101
15:06:47,102
15:50:47,70
15:52:23,70
17:20:11,70
17:20:26,70
17:20:31,73
17:20:36,76
17:31:41,70
17:33:11,70
17:33:21,76
17:33:42,96
17:33:47,100
17:33:57,100
17:34:22,70
17:34:37,72
17:34:42,73
17:34:47,77
17:34:52,79
17:34:57,80
17:35:02,79
17:35:07,78
17:35:12,79
17:35:17,78
17:35:32,79
17:35:47,79
17:35:52,78
17:35:57,75
17:36:02,62
17:36:07,61
17:36:12,59
17:36:17,56
17:36:22,54
17:36:27,53
17:36:32,52
17:36:42,51
17:36:57,51
17:37:07,53
17:37:22,51
17:37:32,52
17:37:37,52
17:37:47,53
17:37:52,54
17:37:57,55
17:38:02,56
17:38:07,57
17:38:12,59
17:38:17,61
17:38:22,63
17:38:27,65
17:38:32,66
17:38:47,67
17:38:52,66
17:38:57,66
17:39:12,66
17:39:27,66
17:39:37,66
17:39:42,62
17:39:47,58
17:39:52,59
17:40:02,57
17:40:07,56
17:40:22,56
17:40:27,56
17:40:32,57
17:40:47,57
17:40:48,56
17:40:58,57
17:41:03,57
17:41:13,58
17:41:18,59
17:41:23,60
17:41:28,58
17:41:33,57
17:41:48,58
17:41:53,59
17:41:58,59
17:42:08,60
17:42:13,62
17:42:18,63
17:42:23,60
17:42:28,57
17:42:33,57
17:42:38,55
17:42:48,56
17:42:53,57
17:43:08,57
17:43:13,59
17:43:18,62
17:43:23,63
17:43:28,64
17:43:33,65
17:43:38,67
17:43:43,70
17:43:48,72
17:43:58,73
17:44:13,73
17:44:18,74
17:44:23,73
17:44:33,72
17:44:38,73
17:44:43,73
17:44:48,61
17:44:53,59
17:45:08,58
17:45:23,58
17:45:28,59
17:45:38,54
17:45:43,54
17:45:48,53
17:45:58,54
17:46:13,55
17:46:18,56
17:46:28,57
17:46:33,59
17:46:38,60
17:46:43,61
17:46:48,64
17:46:53,66
17:46:58,66
17:47:13,66
17:47:28,66
17:47:33,68
17:47:38,70
17:47:43,72
17:47:48,71
17:47:53,71
17:47:58,72
17:48:03,71
17:48:08,71
17:48:13,73
17:48:18,74
17:48:23,76
17:48:28,81
17:48:33,88
17:48:38,90
17:48:48,89
17:48:58,90
17:49:03,92
17:49:08,93
17:49:23,91
17:49:28,89
17:49:33,88
17:49:43,90
17:49:48,80
17:49:53,76
17:49:58,75
17:50:03,77
17:50:13,78
17:50:28,78
17:50:33,77
17:50:38,76
17:50:48,81
17:50:58,80
17:51:03,82
17:51:08,85
17:51:13,87
17:51:18,90
17:51:23,92
17:51:28,97
17:51:33,100
17:51:38,101
17:51:43,102
17:51:48,101
17:51:53,100
17:51:58,101
17:52:03,98
17:52:08,96
17:52:13,93
17:52:18,83
17:52:23,82
17:52:28,82
17:52:38,71
17:52:43,68
17:52:48,70
17:53:03,60
17:53:08,58
17:53:13,60
17:53:18,62
17:53:23,65
17:53:28,67
17:53:33,68
17:53:43,70
17:53:53,71
17:53:58,71
17:54:13,71
17:54:28,72
17:54:33,71
17:54:38,72
17:54:48,72
17:54:53,71
17:55:08,70
17:55:13,67
17:55:18,65
17:55:28,63
17:55:33,62
17:55:38,63
17:55:48,64
17:55:58,65
17:56:08,67
17:56:18,68
17:56:33,70
17:56:38,71
17:56:48,73
17:56:53,75
17:57:03,76
17:57:08,73
17:57:13,65
17:57:18,62
17:57:23,61
17:57:28,62
17:57:38,63
17:57:43,64
17:57:48,65
17:57:53,66
17:57:58,66
17:58:08,68
17:58:18,69
17:58:23,70
17:58:38,70
17:58:43,73
17:58:48,74
17:58:54,75
17:59:04,74
17:59:09,73
17:59:14,71
17:59:19,69
17:59:24,70
17:59:29,73
17:59:34,75
17:59:44,74
17:59:59,74
18:00:04,73
18:00:09,72
18:00:14,71
18:00:19,71
18:00:24,68
18:00:29,64
18:00:34,63
18:00:49,63
18:00:54,64
18:00:59,65
18:01:04,66
18:01:09,69
18:01:14,70
18:01:19,71
18:01:29,74
18:01:34,77
18:01:49,79
18:01:54,82
18:02:04,81
18:02:14,83
18:02:19,87
18:02:24,90
18:02:29,93
18:02:34,95
18:02:44,94
18:02:54,97
18:02:59,106
18:03:04,109
18:03:09,108
18:03:14,107
18:03:29,107
18:03:34,109
18:03:39,113
18:03:44,115
18:03:59,118
18:04:04,121
18:04:14,120
18:04:19,116
18:04:24,111
18:04:29,106
18:04:34,104
18:04:39,102
18:04:44,98
18:04:49,96
18:04:54,96
18:05:09,95
18:05:14,95
18:05:19,95
18:05:24,96
18:05:29,97
18:05:34,96
18:05:49,96
18:05:59,92
18:06:14,92
18:06:29,93
18:06:39,93
18:06:49,94
18:06:54,95
18:07:04,94
18:07:09,94
