Time,Heart Rate
00:00:02,67
00:00:17,68
00:00:32,68
00:00:42,69
00:00:52,68
00:01:02,69
00:01:07,70
00:01:22,70
00:01:27,68
00:01:32,67
00:01:47,67
00:01:57,69
00:02:12,69
00:02:27,69
00:02:42,68
00:02:47,69
00:02:52,68
00:03:07,68
00:03:08,68
00:03:13,69
00:03:23,68
00:03:33,69
00:03:43,70
00:03:48,71
00:03:53,70
00:03:58,69
00:04:03,68
00:04:08,67
00:04:23,68
00:04:38,69
00:04:43,70
00:04:48,69
00:04:58,68
00:05:13,69
00:05:18,70
00:05:28,71
00:05:38,70
00:05:43,69
00:05:48,68
00:05:58,69
00:06:13,69
00:06:23,70
00:06:33,69
00:06:48,70
00:06:53,69
00:06:58,68
00:07:13,68
00:07:18,69
00:07:23,70
00:07:33,69
00:07:43,68
00:07:53,69
00:07:58,68
00:08:03,69
00:08:18,69
00:08:23,68
00:08:38,69
00:08:48,68
00:08:53,67
00:08:58,66
00:09:03,67
00:09:08,68
00:09:13,69
00:09:18,71
00:09:23,72
00:09:28,71
00:09:43,71
00:09:53,70
00:09:58,69
00:10:13,69
00:10:28,68
00:10:38,69
00:10:43,69
00:10:48,70
00:10:53,71
00:11:03,70
00:11:18,71
00:11:23,72
00:11:33,71
00:11:48,70
00:11:53,69
00:12:08,69
00:12:18,70
00:12:33,69
00:12:43,70
00:12:53,69
00:13:08,69
00:13:13,70
00:13:18,71
00:13:23,72
00:13:28,71
00:13:38,70
00:13:43,69
00:13:58,71
00:14:03,70
00:14:08,69
00:14:13,70
00:14:28,70
00:14:33,71
00:14:38,70
00:14:53,70
00:15:03,69
00:15:08,70
00:15:13,71
00:15:18,72
00:15:28,72
00:15:33,70
00:15:38,68
00:15:53,68
00:15:58,67
00:16:08,68
00:16:13,70
00:16:28,70
00:16:33,69
00:16:38,70
00:16:43,69
00:16:58,69
00:17:03,70
00:17:08,71
00:17:13,72
00:17:18,71
00:17:23,72
00:17:38,72
00:17:53,71
00:18:03,70
00:18:09,70
00:18:24,70
00:18:34,71
00:18:39,73
00:18:44,74
00:18:59,75
00:19:09,74
00:19:14,73
00:19:29,74
00:19:34,75
00:19:44,76
00:19:59,75
00:20:14,76
00:20:24,78
00:20:34,75
00:20:44,76
00:20:59,75
00:21:14,75
00:21:19,76
00:21:29,77
00:21:44,77
00:21:49,78
00:21:54,77
00:22:09,75
00:22:14,74
00:22:19,73
00:22:24,74
00:22:29,75
00:22:34,76
00:22:44,77
00:22:49,76
00:22:59,75
00:23:04,74
00:23:19,74
00:23:34,75
00:23:49,75
00:23:59,77
00:24:14,77
00:24:24,76
00:24:29,74
00:24:44,74
00:24:54,75
00:24:59,76
00:25:09,77
00:25:19,76
00:25:29,75
00:25:39,73
00:25:44,72
00:25:49,73
00:25:54,75
00:25:59,77
00:26:09,74
00:26:19,73
00:26:29,71
00:26:34,70
00:26:39,71
00:26:44,72
00:26:49,73
00:26:54,74
00:27:09,72
00:27:14,71
00:27:19,70
00:27:24,71
00:27:39,72
00:27:44,73
00:27:59,74
00:28:14,74
00:28:24,72
00:28:34,73
00:28:39,74
00:28:44,76
00:28:59,77
00:29:04,74
00:29:09,71
00:29:24,72
00:29:39,72
00:29:49,70
00:30:04,71
00:30:09,72
00:30:14,71
00:30:24,72
00:30:29,73
00:30:39,74
00:30:49,72
00:31:04,73
00:31:09,74
00:31:14,75
00:31:24,76
00:31:34,75
00:31:39,73
00:31:54,73
00:31:59,71
00:32:04,70
00:32:14,71
00:32:24,72
00:32:34,73
00:32:39,75
00:32:49,76
00:32:59,77
00:33:04,79
00:33:19,78
00:33:24,72
00:33:29,70
00:33:34,66
00:33:39,65
00:33:49,66
00:33:54,67
00:33:59,68
00:34:05,67
00:34:10,67
00:34:15,69
00:34:20,70
00:34:25,70
00:34:30,70
00:34:40,71
00:34:45,74
00:34:50,71
00:34:55,69
00:35:00,68
00:35:05,68
00:35:10,67
00:35:15,69
00:35:20,69
00:35:25,70
00:35:30,71
00:35:35,72
00:35:45,69
00:35:50,69
00:35:55,70
00:36:00,71
00:36:05,70
00:36:20,71
00:36:25,70
00:36:30,69
00:36:35,69
00:36:40,68
00:36:45,67
00:36:50,68
00:37:00,69
00:37:05,70
00:37:10,70
00:37:15,69
00:37:25,70
00:37:30,69
00:37:45,69
00:37:50,69
00:37:55,70
00:38:00,70
00:38:05,71
00:38:10,70
00:38:15,71
00:38:25,70
00:38:30,70
00:38:35,71
00:38:40,69
00:38:45,68
00:38:50,68
00:38:55,69
00:39:00,70
00:39:15,70
00:39:20,69
00:39:30,70
00:39:35,69
00:39:40,70
00:39:45,71
00:39:50,72
00:40:00,71
00:40:05,70
00:40:20,70
00:40:25,71
00:40:30,72
00:40:40,71
00:40:45,70
00:40:50,70
00:40:55,71
00:41:00,70
00:41:15,71
00:41:20,70
00:41:25,69
00:41:30,69
00:41:35,70
00:41:40,71
00:41:45,72
00:41:50,71
