,EDA
0,0.10888699999999996
1,0.107606
2,0.106325
3,0.10376300000000001
4,0.10248199999999999
5,0.097358
6,0.101201
7,0.09992000000000001
8,0.098639
9,0.097358
10,0.094796
11,0.094796
12,0.092234
13,0.093515
14,0.09095299999999999
15,0.092234
16,0.092234
17,0.092234
18,0.089672
19,0.08711
20,0.092234
21,0.089672
22,0.084547
23,0.08711
24,0.085829
25,0.08326599999999999
26,0.085829
27,0.085829
28,0.08711
29,0.088391
30,0.089672
31,0.089672
32,0.08711
33,0.088391
34,0.088391
35,0.088391
36,0.08326599999999999
37,0.08711
38,0.085829
39,0.084547
40,0.084547
41,0.084547
42,0.084547
43,0.084547
44,0.084547
45,0.08326599999999999
46,0.085829
47,0.084547
48,0.08711
49,0.08711
50,0.08711
51,0.084547
52,0.085829
53,0.084547
54,0.085829
55,0.085829
56,0.084547
57,0.081985
58,0.080704
59,0.081985
60,0.081985
61,0.081985
62,0.081985
63,0.081985
64,0.080704
65,0.085829
66,0.084547
67,0.084547
68,0.085829
69,0.084547
70,0.08711
71,0.08711
72,0.085829
73,0.12736963363592546
74,0.09095299999999999
75,0.08711
76,0.085829
77,0.084547
78,0.084547
79,0.084547
80,0.084547
81,0.085829
82,0.08326599999999999
83,0.085829
84,0.084547
85,0.081985
86,0.08326599999999999
87,0.085829
88,0.12736963363592546
89,0.088391
90,0.085829
91,0.080704
92,0.080704
93,0.081985
94,0.12544763363592545
95,0.097358
96,0.13313413363592547
97,0.085829
98,0.085829
99,0.08326599999999999
100,0.085829
101,0.08711
102,0.08326599999999999
103,0.08326599999999999
104,0.084547
105,0.084547
106,0.08326599999999999
107,0.08326599999999999
108,0.08326599999999999
109,0.085829
110,0.08326599999999999
111,0.085829
112,0.08711
113,0.08711
114,0.089672
115,0.088391
116,0.088391
117,0.092234
118,0.089672
119,0.089672
120,0.088391
121,0.088391
122,0.088391
123,0.084547
124,0.08326599999999999
125,0.081985
126,0.08326599999999999
127,0.08326599999999999
128,0.084547
129,0.12672863363592546
130,0.09095299999999999
131,0.08711
132,0.088391
133,0.09095299999999999
134,0.12993163363592544
135,0.13057213363592546
136,0.092234
137,0.08711
138,0.092234
139,0.09095299999999999
140,0.089672
141,0.089672
142,0.09095299999999999
143,0.08711
144,0.08711
145,0.08711
146,0.08711
147,0.08711
148,0.084547
149,0.088391
150,0.08711
151,0.09095299999999999
152,0.09095299999999999
153,0.092234
154,0.089672
155,0.09095299999999999
156,0.09095299999999999
157,0.088391
158,0.09095299999999999
159,0.089672
160,0.089672
161,0.08711
162,0.08711
163,0.088391
164,0.088391
165,0.08711
166,0.08711
167,0.08711
168,0.084547
169,0.089672
170,0.092234
171,0.089672
172,0.09095299999999999
173,0.092234
174,0.09095299999999999
175,0.09095299999999999
176,0.089672
177,0.09095299999999999
178,0.088391
179,0.085829
180,0.08711
181,0.089672
182,0.08711
183,0.08711
184,0.08711
185,0.08711
186,0.089672
187,0.092234
188,0.092234
189,0.09095299999999999
190,0.089672
191,0.09095299999999999
192,0.09095299999999999
193,0.089672
194,0.089672
195,0.088391
196,0.08711
197,0.08711
198,0.089672
199,0.08711
200,0.08711
201,0.085829
202,0.09095299999999999
203,0.09095299999999999
204,0.09095299999999999
205,0.09095299999999999
206,0.09095299999999999
207,0.089672
208,0.09095299999999999
209,0.089672
210,0.089672
211,0.08711
212,0.084547
213,0.08711
214,0.084547
215,0.08711
216,0.088391
217,0.08711
218,0.08711
219,0.09095299999999999
220,0.093515
221,0.088391
222,0.08711
223,0.08711
224,0.088391
225,0.089672
226,0.088391
227,0.088391
228,0.089672
229,0.08711
230,0.088391
231,0.088391
232,0.088391
233,0.09095299999999999
234,0.12993163363592544
235,0.12736963363592546
236,0.13121263363592545
237,0.08711
238,0.12801013363592545
239,0.12544763363592545
240,0.10046813363592545
241,0.098639
242,0.097358
243,0.098639
244,0.097358
245,0.093515
246,0.094796
247,0.094796
248,0.094796
249,0.094796
250,0.093515
251,0.096077
252,0.097358
253,0.097358
254,0.098639
255,0.096077
256,0.096077
257,0.097358
258,0.096077
259,0.096077
260,0.094796
261,0.093515
262,0.094796
263,0.094796
264,0.094796
265,0.094796
266,0.093515
267,0.097358
268,0.098639
269,0.098639
270,0.098639
271,0.098639
272,0.097358
273,0.097358
274,0.097358
275,0.096077
276,0.094796
277,0.094796
278,0.093515
279,0.094796
280,0.094796
281,0.094796
282,0.093515
283,0.097358
284,0.098639
285,0.098639
286,0.098639
287,0.09992000000000001
288,0.098639
289,0.097358
290,0.097358
291,0.098639
292,0.097358
293,0.094796
294,0.094796
295,0.094796
296,0.096077
297,0.094796
298,0.094796
299,0.096077
300,0.093515
301,0.13121263363592545
302,0.12041600000000001
303,0.14466313363592545
304,0.14274163363592546
305,0.192153
306,0.18053163363592545
307,0.18053163363592545
308,0.16387863363592547
309,0.12682100000000002
310,0.14786563363592548
311,0.176781
312,0.258767
313,0.21383863363592548
314,0.183186
315,0.17604813363592545
316,0.163971
317,0.155004
318,0.151161
319,0.147318
320,0.15811413363592547
321,0.16131663363592547
322,0.18446700000000002
323,0.178062
324,0.1755
325,0.170376
326,0.165252
327,0.16708113363592547
328,0.146037
329,0.14219400000000001
330,0.14219400000000001
331,0.14091199999999998
332,0.133226
333,0.137069
334,0.14091199999999998
335,0.14091199999999998
336,0.139631
337,0.137069
338,0.13578800000000002
339,0.13578800000000002
340,0.134507
341,0.133226
342,0.133226
343,0.131945
344,0.133226
345,0.13578800000000002
346,0.13578800000000002
347,0.13578800000000002
348,0.134507
349,0.131945
350,0.134507
351,0.131945
352,0.129383
353,0.129383
354,0.128102
355,0.12682100000000002
356,0.128102
357,0.12682100000000002
358,0.129383
359,0.129383
360,0.130664
361,0.130664
362,0.131945
363,0.129383
364,0.129383
365,0.129383
366,0.128102
367,0.12682100000000002
368,0.124259
369,0.12682100000000002
370,0.12554
371,0.12554
372,0.12554
373,0.12682100000000002
374,0.128102
375,0.124259
376,0.128102
377,0.12682100000000002
378,0.12554
379,0.12682100000000002
380,0.124259
381,0.122978
382,0.121697
383,0.122978
384,0.121697
385,0.124259
386,0.12554
387,0.124259
388,0.122978
389,0.12554
390,0.124259
391,0.122978
392,0.122978
393,0.121697
394,0.122978
395,0.12041600000000001
396,0.12041600000000001
397,0.12041600000000001
398,0.124259
399,0.12041600000000001
400,0.124259
401,0.12041600000000001
402,0.124259
403,0.124259
404,0.12041600000000001
405,0.12041600000000001
406,0.12041600000000001
407,0.121697
408,0.12041600000000001
409,0.12041600000000001
410,0.117854
411,0.124259
412,0.124259
413,0.124259
414,0.121697
415,0.124259
416,0.12041600000000001
417,0.115292
418,0.11401099999999999
419,0.115292
420,0.115292
421,0.111449
422,0.116573
423,0.117854
424,0.11913499999999999
425,0.11913499999999999
426,0.11913499999999999
427,0.117854
428,0.116573
429,0.115292
430,0.115292
431,0.116573
432,0.116573
433,0.116573
434,0.121697
435,0.122978
436,0.121697
437,0.122978
438,0.121697
439,0.121697
440,0.12041600000000001
441,0.11913499999999999
442,0.117854
443,0.116573
444,0.117854
445,0.117854
446,0.117854
447,0.11913499999999999
448,0.122978
449,0.122978
450,0.12041600000000001
451,0.121697
452,0.12041600000000001
453,0.12041600000000001
454,0.117854
455,0.117854
456,0.11913499999999999
457,0.117854
458,0.117854
459,0.121697
460,0.122978
461,0.124259
462,0.121697
463,0.122978
464,0.124259
465,0.11913499999999999
466,0.12041600000000001
467,0.121697
468,0.12041600000000001
469,0.121697
470,0.124259
471,0.124259
472,0.12041600000000001
473,0.124259
474,0.124259
475,0.124259
476,0.11913499999999999
477,0.121697
478,0.12041600000000001
479,0.12041600000000001
480,0.11913499999999999
481,0.11913499999999999
482,0.122978
483,0.12041600000000001
484,0.121697
485,0.124259
486,0.121697
487,0.11913499999999999
488,0.12041600000000001
489,0.12041600000000001
490,0.11913499999999999
491,0.12041600000000001
492,0.122978
493,0.124259
494,0.122978
495,0.130664
496,0.122978
497,0.122978
498,0.117854
499,0.12041600000000001
500,0.117854
501,0.12041600000000001
502,0.11913499999999999
503,0.121697
504,0.122978
505,0.124259
506,0.122978
507,0.122978
508,0.122978
509,0.116573
510,0.11913499999999999
511,0.12041600000000001
512,0.12041600000000001
513,0.11913499999999999
514,0.121697
515,0.11913499999999999
516,0.122978
517,0.121697
518,0.121697
519,0.11913499999999999
520,0.116573
521,0.117854
522,0.11913499999999999
523,0.117854
524,0.122978
525,0.124259
526,0.124259
527,0.124259
528,0.121697
529,0.121697
530,0.12041600000000001
531,0.11913499999999999
532,0.12041600000000001
533,0.12041600000000001
534,0.11913499999999999
535,0.121697
536,0.121697
537,0.124259
538,0.122978
539,0.122978
540,0.122978
541,0.11913499999999999
542,0.116573
543,0.11913499999999999
544,0.11913499999999999
545,0.122978
546,0.12041600000000001
547,0.122978
548,0.122978
549,0.121697
550,0.12041600000000001
551,0.12041600000000001
552,0.12041600000000001
553,0.116573
554,0.11913499999999999
555,0.122978
556,0.124259
557,0.122978
558,0.124259
559,0.122978
560,0.122978
561,0.12041600000000001
562,0.12041600000000001
563,0.12041600000000001
564,0.14466313363592545
565,0.122978
566,0.122978
567,0.11913499999999999
568,0.11913499999999999
569,0.12041600000000001
570,0.117854
571,0.117854
572,0.11913499999999999
573,0.117854
574,0.116573
575,0.117854
576,0.11913499999999999
577,0.12041600000000001
578,0.12041600000000001
579,0.11913499999999999
580,0.117854
581,0.117854
582,0.117854
583,0.116573
584,0.116573
585,0.12041600000000001
586,0.11913499999999999
587,0.11913499999999999
588,0.12041600000000001
589,0.11913499999999999
590,0.12041600000000001
591,0.116573
592,0.117854
593,0.116573
594,0.116573
595,0.121697
596,0.121697
597,0.117854
598,0.121697
599,0.121697
600,0.12041600000000001
601,0.12041600000000001
602,0.117854
603,0.117854
604,0.117854
605,0.116573
606,0.11913499999999999
607,0.121697
608,0.11913499999999999
609,0.11913499999999999
610,0.12041600000000001
611,0.11913499999999999
612,0.11913499999999999
613,0.12041600000000001
614,0.11913499999999999
615,0.12041600000000001
616,0.124259
617,0.12554
618,0.124259
619,0.124259
620,0.128102
621,0.128102
622,0.12554
623,0.12554
624,0.12682100000000002
625,0.12682100000000002
626,0.12554
627,0.129383
628,0.130664
629,0.129383
630,0.12554
631,0.130664
632,0.12682100000000002
633,0.128102
634,0.128102
635,0.128102
636,0.128102
637,0.129383
638,0.129383
639,0.130664
640,0.129383
641,0.12682100000000002
642,0.129383
643,0.128102
644,0.12682100000000002
645,0.12682100000000002
646,0.12554
647,0.130664
648,0.130664
649,0.130664
650,0.131945
651,0.130664
652,0.12682100000000002
653,0.128102
654,0.128102
655,0.128102
656,0.130664
657,0.130664
658,0.130664
659,0.131945
660,0.131945
661,0.129383
662,0.128102
663,0.12682100000000002
664,0.129383
665,0.128102
666,0.130664
667,0.131945
668,0.131945
669,0.131945
670,0.130664
671,0.131945
672,0.128102
673,0.129383
674,0.12554
675,0.128102
676,0.133226
677,0.131945
678,0.133226
679,0.131945
680,0.131945
681,0.129383
682,0.128102
683,0.128102
684,0.128102
685,0.12682100000000002
686,0.130664
687,0.133226
688,0.133226
689,0.133226
690,0.130664
691,0.129383
692,0.129383
693,0.129383
694,0.129383
695,0.129383
696,0.124259
697,0.131945
698,0.129383
699,0.131945
700,0.130664
701,0.130664
702,0.131945
703,0.129383
704,0.130664
705,0.130664
706,0.128102
707,0.129383
708,0.131945
709,0.131945
710,0.130664
711,0.131945
712,0.130664
713,0.128102
714,0.128102
715,0.128102
716,0.128102
717,0.133226
718,0.129383
719,0.131945
720,0.131945
721,0.131945
722,0.128102
723,0.128102
724,0.128102
725,0.12682100000000002
726,0.14786563363592548
727,0.16781400000000002
728,0.166533
729,0.160128
730,0.15884700000000002
731,0.155004
732,0.15628499999999998
733,0.155004
734,0.157566
735,0.15628499999999998
736,0.155004
737,0.155004
738,0.15628499999999998
739,0.153723
740,0.152442
741,0.152442
742,0.152442
743,0.155004
744,0.15628499999999998
745,0.155004
746,0.155004
747,0.152442
748,0.151161
749,0.151161
750,0.14987999999999999
751,0.148599
752,0.152442
753,0.152442
754,0.151161
755,0.148599
756,0.14987999999999999
757,0.148599
758,0.151161
759,0.152442
760,0.16067613363592545
761,0.143475
762,0.13835
763,0.137069
764,0.134507
765,0.134507
766,0.137069
767,0.13578800000000002
768,0.134507
769,0.137069
770,0.13578800000000002
771,0.133226
772,0.133226
773,0.131945
774,0.133226
775,0.13835
776,0.137069
777,0.13578800000000002
778,0.137069
779,0.137069
780,0.13578800000000002
781,0.13578800000000002
782,0.13578800000000002
783,0.137069
784,0.13835
785,0.139631
786,0.13835
787,0.13835
788,0.13835
789,0.137069
790,0.134507
791,0.134507
792,0.134507
793,0.137069
794,0.13578800000000002
795,0.13578800000000002
796,0.137069
797,0.137069
798,0.133226
799,0.133226
800,0.133226
801,0.133226
802,0.134507
803,0.131945
804,0.133226
805,0.130664
806,0.131945
807,0.130664
808,0.129383
809,0.12682100000000002
810,0.12682100000000002
811,0.128102
812,0.12554
813,0.129383
814,0.129383
815,0.129383
816,0.12682100000000002
817,0.124259
818,0.12554
819,0.12682100000000002
820,0.128102
821,0.130664
822,0.130664
823,0.129383
824,0.129383
825,0.128102
826,0.128102
827,0.129383
828,0.12554
829,0.130664
830,0.133226
831,0.133226
832,0.131945
833,0.131945
834,0.130664
835,0.128102
836,0.128102
837,0.130664
838,0.130664
839,0.128102
840,0.130664
841,0.129383
842,0.131945
843,0.128102
844,0.12682100000000002
845,0.128102
846,0.12554
847,0.129383
848,0.129383
849,0.129383
850,0.12682100000000002
851,0.128102
852,0.12682100000000002
853,0.12682100000000002
854,0.12554
855,0.128102
856,0.130664
857,0.129383
858,0.129383
859,0.130664
860,0.129383
861,0.124259
862,0.128102
863,0.12554
864,0.12682100000000002
865,0.130664
866,0.131945
867,0.130664
868,0.130664
869,0.131945
870,0.128102
871,0.129383
872,0.12682100000000002
873,0.129383
874,0.131945
875,0.131945
876,0.130664
877,0.131945
878,0.129383
879,0.130664
880,0.128102
881,0.128102
882,0.12682100000000002
883,0.12554
884,0.130664
885,0.131945
886,0.129383
887,0.130664
888,0.130664
889,0.128102
890,0.12682100000000002
891,0.128102
892,0.129383
893,0.131945
894,0.12682100000000002
895,0.129383
896,0.12554
897,0.12682100000000002
898,0.12682100000000002
899,0.12682100000000002
900,0.12682100000000002
901,0.128102
902,0.129383
903,0.130664
904,0.129383
905,0.12682100000000002
906,0.129383
907,0.128102
908,0.12682100000000002
909,0.128102
910,0.12682100000000002
911,0.128102
912,0.14850613363592546
913,0.139631
914,0.131945
915,0.130664
916,0.12554
917,0.12682100000000002
918,0.12682100000000002
919,0.12682100000000002
920,0.130664
921,0.130664
922,0.129383
923,0.130664
924,0.129383
925,0.128102
926,0.12682100000000002
927,0.121697
928,0.12554
929,0.129383
930,0.129383
931,0.129383
932,0.128102
933,0.129383
934,0.128102
935,0.12554
936,0.12554
937,0.12554
938,0.124259
939,0.128102
940,0.12682100000000002
941,0.130664
942,0.130664
943,0.128102
944,0.12682100000000002
945,0.12554
946,0.12554
947,0.12682100000000002
948,0.129383
949,0.128102
950,0.129383
951,0.130664
952,0.129383
953,0.129383
954,0.12682100000000002
955,0.12682100000000002
956,0.12682100000000002
957,0.12682100000000002
958,0.129383
959,0.131945
960,0.128102
961,0.129383
962,0.131945
963,0.130664
964,0.128102
965,0.12682100000000002
966,0.12682100000000002
967,0.12682100000000002
968,0.130664
969,0.129383
970,0.130664
971,0.128102
972,0.130664
973,0.130664
974,0.12682100000000002
975,0.12682100000000002
976,0.12682100000000002
977,0.12682100000000002
978,0.128102
979,0.130664
980,0.129383
981,0.130664
982,0.12682100000000002
983,0.129383
984,0.128102
985,0.12682100000000002
986,0.12682100000000002
987,0.12682100000000002
988,0.130664
989,0.130664
990,0.131945
991,0.131945
992,0.129383
993,0.12554
994,0.128102
995,0.124259
996,0.12682100000000002
997,0.128102
998,0.130664
999,0.130664
1000,0.129383
1001,0.130664
1002,0.130664
1003,0.129383
1004,0.12682100000000002
1005,0.128102
1006,0.128102
1007,0.12682100000000002
1008,0.130664
1009,0.129383
1010,0.129383
1011,0.130664
1012,0.130664
1013,0.129383
1014,0.12682100000000002
1015,0.122978
1016,0.12554
1017,0.12682100000000002
1018,0.12682100000000002
1019,0.128102
1020,0.12682100000000002
1021,0.129383
1022,0.14914663363592545
1023,0.14850613363592546
1024,0.124259
1025,0.12554
1026,0.122978
1027,0.124259
1028,0.128102
1029,0.128102
1030,0.12682100000000002
1031,0.128102
1032,0.12682100000000002
1033,0.12554
1034,0.12554
1035,0.12554
1036,0.124259
1037,0.12041600000000001
1038,0.12682100000000002
1039,0.129383
1040,0.128102
1041,0.12682100000000002
1042,0.128102
1043,0.12682100000000002
1044,0.12554
1045,0.12682100000000002
1046,0.12041600000000001
1047,0.124259
1048,0.121697
1049,0.128102
1050,0.12682100000000002
1051,0.128102
1052,0.128102
1053,0.12554
1054,0.128102
1055,0.128102
1056,0.129383
1057,0.133226
1058,0.137069
1059,0.130664
1060,0.130664
1061,0.14978713363592544
1062,0.14978713363592544
1063,0.14466313363592545
1064,0.122978
1065,0.12554
1066,0.14722513363592546
1067,0.14658463363592544
1068,0.131945
1069,0.131945
1070,0.12682100000000002
1071,0.129383
1072,0.12682100000000002
1073,0.12554
1074,0.12554
1075,0.124259
1076,0.128102
1077,0.129383
1078,0.12682100000000002
1079,0.129383
1080,0.129383
1081,0.128102
1082,0.12554
1083,0.124259
1084,0.12554
1085,0.12554
1086,0.12682100000000002
1087,0.12682100000000002
1088,0.14786563363592548
1089,0.14786563363592548
1090,0.129383
1091,0.128102
1092,0.121697
1093,0.124259
1094,0.124259
1095,0.12682100000000002
1096,0.12554
1097,0.12682100000000002
1098,0.12682100000000002
1099,0.124259
1100,0.12682100000000002
1101,0.124259
1102,0.12682100000000002
1103,0.122978
1104,0.12554
1105,0.129383
1106,0.129383
1107,0.129383
1108,0.128102
1109,0.12682100000000002
1110,0.124259
1111,0.122978
1112,0.122978
1113,0.124259
1114,0.124259
1115,0.12682100000000002
1116,0.128102
1117,0.12682100000000002
1118,0.12682100000000002
1119,0.12682100000000002
1120,0.124259
1121,0.122978
1122,0.122978
1123,0.121697
1124,0.12554
1125,0.121697
1126,0.124259
1127,0.12554
1128,0.12554
1129,0.12682100000000002
1130,0.122978
1131,0.121697
1132,0.12041600000000001
1133,0.12554
1134,0.121697
1135,0.124259
1136,0.121697
1137,0.12554
1138,0.122978
1139,0.122978
1140,0.122978
1141,0.122978
1142,0.12554
1143,0.12682100000000002
1144,0.124259
1145,0.12682100000000002
1146,0.12682100000000002
1147,0.122978
1148,0.122978
1149,0.14594413363592545
1150,0.14402263363592543
1151,0.122978
1152,0.124259
1153,0.122978
1154,0.124259
1155,0.124259
1156,0.121697
1157,0.122978
1158,0.121697
1159,0.121697
1160,0.128102
1161,0.130664
1162,0.130664
1163,0.129383
1164,0.12682100000000002
1165,0.124259
1166,0.121697
1167,0.124259
1168,0.128102
1169,0.12682100000000002
1170,0.128102
1171,0.128102
1172,0.12682100000000002
1173,0.124259
1174,0.122978
1175,0.122978
1176,0.121697
1177,0.12554
1178,0.124259
1179,0.12554
1180,0.121697
1181,0.12554
1182,0.121697
1183,0.121697
1184,0.121697
1185,0.124259
1186,0.124259
1187,0.121697
1188,0.122978
1189,0.121697
1190,0.11913499999999999
1191,0.115292
1192,0.11913499999999999
1193,0.12041600000000001
1194,0.11913499999999999
1195,0.122978
1196,0.122978
1197,0.122978
1198,0.121697
1199,0.122978
1200,0.12041600000000001
1201,0.11913499999999999
1202,0.115292
1203,0.11913499999999999
1204,0.121697
1205,0.122978
1206,0.121697
1207,0.122978
1208,0.122978
1209,0.122978
1210,0.12041600000000001
1211,0.11913499999999999
1212,0.11913499999999999
1213,0.11913499999999999
1214,0.122978
1215,0.122978
1216,0.121697
1217,0.121697
1218,0.121697
1219,0.121697
1220,0.117854
1221,0.117854
1222,0.117854
1223,0.117854
1224,0.115292
1225,0.121697
1226,0.124259
1227,0.121697
1228,0.121697
1229,0.124259
1230,0.124259
1231,0.121697
1232,0.12041600000000001
1233,0.12041600000000001
1234,0.12041600000000001
1235,0.122978
1236,0.122978
1237,0.124259
1238,0.14658463363592544
1239,0.14219400000000001
1240,0.139631
1241,0.137069
1242,0.133226
1243,0.133226
1244,0.129383
1245,0.130664
1246,0.128102
1247,0.131945
1248,0.129383
1249,0.130664
1250,0.129383
1251,0.12682100000000002
1252,0.128102
1253,0.12554
1254,0.12554
1255,0.128102
1256,0.129383
1257,0.12554
1258,0.12682100000000002
1259,0.124259
1260,0.12554
1261,0.124259
1262,0.122978
1263,0.124259
1264,0.122978
1265,0.12554
1266,0.12554
1267,0.12554
1268,0.122978
1269,0.12554
1270,0.12554
1271,0.121697
1272,0.121697
1273,0.121697
1274,0.12041600000000001
1275,0.14466313363592545
1276,0.14530363363592547
1277,0.122978
1278,0.124259
1279,0.122978
1280,0.121697
1281,0.12041600000000001
1282,0.12041600000000001
1283,0.12041600000000001
1284,0.121697
1285,0.124259
1286,0.124259
1287,0.124259
1288,0.124259
1289,0.122978
1290,0.117854
1291,0.121697
1292,0.12041600000000001
1293,0.11913499999999999
1294,0.122978
1295,0.124259
1296,0.124259
1297,0.124259
1298,0.122978
1299,0.12041600000000001
1300,0.12041600000000001
1301,0.116573
1302,0.12041600000000001
1303,0.12041600000000001
1304,0.124259
1305,0.122978
1306,0.124259
1307,0.122978
1308,0.124259
1309,0.121697
1310,0.121697
1311,0.121697
1312,0.11913499999999999
1313,0.121697
1314,0.124259
1315,0.121697
1316,0.12554
1317,0.12554
1318,0.124259
1319,0.122978
1320,0.122978
1321,0.121697
1322,0.121697
1323,0.124259
1324,0.124259
1325,0.12682100000000002
1326,0.12682100000000002
1327,0.124259
1328,0.122978
1329,0.121697
1330,0.121697
1331,0.121697
1332,0.124259
1333,0.12554
1334,0.124259
1335,0.124259
1336,0.12554
1337,0.121697
1338,0.121697
1339,0.121697
1340,0.122978
1341,0.122978
1342,0.12554
1343,0.12682100000000002
1344,0.124259
1345,0.122978
1346,0.12554
1347,0.124259
1348,0.121697
1349,0.122978
1350,0.122978
1351,0.12554
1352,0.12682100000000002
1353,0.12554
1354,0.12554
1355,0.124259
1356,0.12041600000000001
1357,0.121697
1358,0.11913499999999999
1359,0.12041600000000001
1360,0.124259
1361,0.12554
1362,0.12554
1363,0.122978
1364,0.124259
1365,0.122978
1366,0.121697
1367,0.12041600000000001
1368,0.121697
1369,0.12554
1370,0.12554
1371,0.12554
1372,0.124259
1373,0.124259
1374,0.124259
1375,0.122978
1376,0.121697
1377,0.121697
1378,0.12041600000000001
1379,0.12554
1380,0.12554
1381,0.12682100000000002
1382,0.124259
1383,0.124259
1384,0.122978
1385,0.121697
1386,0.121697
1387,0.122978
