,HRV
0,621.8939227657777
1,612.1222148326723
2,607.31755359617
3,603.4687413583242
4,597.5597894583285
5,591.0871555606416
6,579.3629680967942
7,593.2324380281481
8,591.4324352384075
9,588.6237616629518
10,592.0306365594213
11,598.5038853328242
12,599.7260990600834
13,602.2087329005933
14,603.7742363454938
15,603.8076370648927
16,604.7131400763521
17,631.9665310508744
18,632.0336462991156
19,548.8018289718682
20,541.51225640207
21,545.9951660192556
22,544.0085180410741
23,542.8955498914571
24,528.6624260683782
25,530.0640644086586
26,530.2621959622095
27,525.3330102451744
28,508.5989234026941
29,335.76291379126263
30,331.48688470416363
31,329.2288193747434
32,332.37482731304743
33,350.208270858032
34,345.0322548369837
35,336.48600358104693
36,336.94473531428656
37,324.6064877929385
38,305.07324974900695
39,306.03394605308165
40,321.23386375112153
41,305.91439884532366
42,302.41536151256395
43,317.0064654889848
44,331.4774751858924
45,318.0490753274304
46,318.6321924494778
47,357.86471559981834
48,357.7982815438691
49,358.50644948414634
50,360.10676896656685
51,352.79950442937724
52,391.6093907436194
53,396.0346999007343
54,388.2269434086482
55,386.9565396921994
56,389.47953215561887
57,383.76495785691736
58,394.42790126157433
59,396.1655042267315
60,405.8505234348082
61,421.0486254687266
62,426.2637215781669
63,433.6229127554257
64,408.8373025049725
65,404.16657245596826
66,401.10794829377306
67,452.2828452364621
68,517.3534595944367
69,517.4601232471085
70,515.3862711560795
71,510.20927078627625
72,503.5442457437992
73,502.8132168862039
74,504.67915087266334
75,521.5712878028453
76,522.3442139523513
77,517.0256337648024
78,516.1047797152876
79,490.3766286891992
80,417.4444271973189
81,422.3930610167771
82,426.12476864618316
83,419.8025444155783
84,411.0219030405729
85,410.0770305969568
86,408.6858737175622
87,246.2375928632571
88,246.2375928632571
89,206.85774903100847
90,206.5197016991433
91,206.20522362657718
92,206.38984335233712
93,203.96706162810014
94,201.1241701271951
95,231.4229185150909
96,206.68268010640358
97,207.1401214567976
98,207.1401214567976
99,255.28069800147583
100,258.66428970150747
101,260.15412668335273
102,260.5742338894366
103,258.2488968089481
104,261.1917224843292
105,261.9726263037021
106,266.044978053689
107,253.0039298141573
108,254.68373315503482
109,256.7543583326013
110,258.25757817650106
111,207.41144035186198
112,186.08297133416352
113,185.834302608751
114,186.71188600152263
115,186.71188600152263
116,184.96939179833385
117,187.09859346343163
118,198.54332183880288
119,180.0514299664169
120,180.6016016424411
121,178.24916363017934
122,180.8155362570461
123,182.2774901466507
124,179.99426433073444
125,182.64230539607868
126,181.09428078867447
127,176.3618422148339
128,213.09081418093623
129,209.73108286500943
130,203.43863185491142
131,202.8962777267581
132,201.03476984151104
133,201.5179352484698
134,197.18229729867846
135,221.51014571005646
136,223.2790720609252
137,223.57493553060038
138,222.68036166698747
139,223.24441640918067
140,209.02064293907554
141,242.74591479122108
142,244.65892348526933
143,242.07666242445373
144,242.7875741439204
145,242.05775272021282
146,244.1709351050248
147,230.9894873035596
148,230.8754164940659
149,230.8754164940659
150,232.04641647327315
151,233.1512236394139
152,218.63301605775783
153,142.27239844875862
154,141.39425147608097
155,135.72999975159996
156,135.87316784256194
157,136.92678769647443
158,136.02600001605452
159,136.3961587032228
160,146.73991221901332
161,147.60904433641406
162,150.59291881535356
163,211.0514438482779
164,233.2941146887764
165,297.45224991655886
166,297.8365192826692
167,298.3615381004427
168,296.59730409860884
169,292.23694444321336
170,287.56373911555215
171,281.0706953988141
172,286.869501820407
173,288.3957105128298
174,287.28035796723105
175,284.02774816012663
176,281.45673888603665
177,191.3344837805416
178,190.4771308132962
179,192.01894312609863
180,191.83075008788344
181,187.13313761745533
182,183.91194829896403
183,177.7658745192986
184,176.29043471058552
185,219.3908942164542
186,221.7071647010834
187,223.60617984635502
188,224.33287150755768
189,223.99302294314967
190,223.5497361279889
191,222.51892039080158
192,220.80229151888167
193,220.0038827766096
194,220.59286875036068
195,222.7037493946721
196,223.20414276647773
197,176.6035641147649
198,132.42822311132485
199,132.788066496517
200,131.79599089809946
201,163.06539025879812
202,177.59421894249888
203,177.59421894249888
204,178.131982380696
205,179.0123832219223
206,173.78425480882615
207,172.1755802664307
208,173.18430203624962
209,173.00296666328842
210,173.90904307835274
211,173.30466451102626
212,172.98647695358397
213,151.11316599881525
214,91.28693512421093
215,99.43689110435824
216,108.62485201014229
217,106.2872659861188
218,116.33007747000653
219,232.51806681680716
220,231.6362928395525
221,231.71535792948447
222,231.48601173876946
223,231.00003216497768
224,230.7491584892901
225,230.13218818534145
226,231.3676361617293
227,231.60788753767292
228,231.60788753767292
229,231.15599624294015
230,231.58109653424515
231,92.3043021186684
232,92.36319383297341
233,90.88490573418927
234,147.55872907245381
235,149.99165813696027
236,151.7076439033353
237,150.7404149348561
238,151.93695890336474
239,152.28132641492374
240,153.6096038141493
241,154.178797959681
242,156.19875952210126
243,229.3177170311861
244,231.30427039323413
245,232.9762105606273
246,231.1524019824306
247,229.7197744502789
248,229.7197744502789
249,230.4935345016692
250,228.4797436633156
251,247.9742992446544
252,247.80830767104985
253,293.4996689960585
254,293.1455094627242
255,281.84038689445606
256,282.1239461248678
257,279.47135144895594
258,276.43146599904514
259,277.44137866856806
260,277.5632513799955
261,278.33184409234053
262,276.5717409735961
263,265.9320764418441
264,266.94886825489243
265,140.89522697864084
266,145.58346499834516
267,163.61551814097749
268,168.16300249639573
269,169.60914880833366
270,171.08143938110558
271,169.57573556050184
272,167.64640762004282
273,170.62861707009682
274,157.0665744940716
275,157.0665744940716
276,159.42785381321985
277,160.29434950011904
278,159.52337738651562
279,159.52337738651562
280,235.79178898737572
281,275.6389952662421
282,272.6108830096552
283,270.6067277502212
284,272.3523963937713
285,270.51535287316455
286,269.47387783910267
287,271.4921644959411
288,272.1500198284246
289,275.61721171331527
290,275.8976752184958
291,281.73280851796727
292,264.13201245639624
293,218.43998409318345
294,222.81145705919639
295,221.98966654559337
296,208.54373317909
297,227.82828305402802
298,288.83833629863466
299,290.45598306938695
300,281.43072180909337
301,282.1915113229228
302,279.4901987070953
303,277.6396546660567
304,279.7415841393599
305,281.31829430794903
306,279.1078819032069
307,280.15872114489923
308,283.9805689807215
309,278.9443664382014
310,192.5852687743671
311,220.34422478028657
312,219.0798749974313
313,217.08873843359729
314,218.41782145291995
315,241.7574564785036
316,404.5372150110981
317,402.5042175453528
318,402.1541378902174
319,399.9409674978489
320,400.7295152102013
321,399.698418188026
322,398.0980512728002
323,401.3834629613205
324,398.448609450237
325,399.4203542662857
326,400.1000197302842
327,402.35120666802055
328,238.2143219154896
329,222.725481382363
330,147.23883172905744
331,147.48353049206318
332,132.3981368834106
333,158.70361553501652
334,162.40264658497009
335,165.74197215789005
336,166.42267374135366
337,168.52914176816378
338,169.73847865458612
339,171.9399369196046
340,169.1189140027071
341,164.05617269844134
342,164.05617269844134
343,350.82497149274377
344,488.3599202630958
345,490.38946751435617
346,490.0244038411384
347,490.16239508938673
348,488.84732478967436
349,487.28753387825765
350,485.13705985847884
351,483.6119346165426
352,483.494437929736
353,483.494437929736
354,482.26193814660246
355,471.7346931767642
356,395.03673105022006
357,392.8742005239832
358,390.03598157879026
359,389.3596760177292
360,392.82193134521447
361,392.82193134521447
362,396.0912479277284
363,395.29537625914566
364,395.478076649703
365,395.9323852124644
366,395.9323852124644
367,373.25412841374015
368,216.01487683876744
369,172.20438262533662
370,157.6715363244544
