,EDA
0,0.125563
1,0.126844
2,0.126844
3,0.123
4,0.12428199999999999
5,0.126844
6,0.126844
7,0.126844
8,0.126844
9,0.129407
10,0.101219
11,0.066625
12,0.1025
13,0.12043800000000005
14,0.116594
15,0.096094
16,0.1025
17,0.073031
18,0.073031
19,0.037156
20,0.043563
21,0.019219
22,0.007687999999999999
23,0.007687999999999999
24,0.01025
25,0.007687999999999999
26,0.006406
27,0.006406
28,0.006406
29,0.006406
30,0.005125
31,0.006406
32,0.3357291824647533
33,0.3363701824647533
34,0.007687999999999999
35,0.3363701824647533
36,0.3363701824647533
37,0.3600731824647533
38,0.3684011824647533
39,0.3549481824647533
40,0.3536666824647533
41,0.36135418246475326
42,0.3530261824647533
43,0.3491826824647533
44,0.36071368246475327
45,0.3901826824647533
46,0.38762018246475327
47,0.3575106824647533
48,0.4061981824647533
49,0.46129218246475334
50,0.4862766824647533
51,0.4138856824647533
52,0.4305421824647533
53,0.4427141824647533
54,0.4651361824647533
55,0.4452766824647533
56,0.4029951824647533
57,0.176813
58,0.178094
59,0.161438
60,0.194751
61,0.185782
62,0.174251
63,0.189626
64,0.187063
65,0.184501
66,0.174251
67,0.175532
68,0.18065699999999998
69,0.179376
70,0.192188
71,0.202438
72,0.193469
73,0.185782
74,0.188344
75,0.189626
76,0.192188
77,0.193469
78,0.189626
79,0.189626
80,0.188344
81,0.188344
82,0.188344
83,0.185782
84,0.185782
85,0.187063
86,0.187063
87,0.188344
88,0.187063
89,0.188344
90,0.188344
91,0.187063
92,0.188344
93,0.188344
94,0.188344
95,0.188344
96,0.188344
97,0.188344
98,0.190907
99,0.189626
100,0.189626
101,0.190907
102,0.189626
103,0.190907
104,0.190907
105,0.190907
106,0.190907
107,0.192188
108,0.192188
109,0.193469
110,0.193469
111,0.193469
112,0.194751
113,0.194751
114,0.194751
115,0.19603199999999998
116,0.19731300000000002
117,0.19603199999999998
118,0.19603199999999998
119,0.19603199999999998
120,0.19731300000000002
121,0.19731300000000002
122,0.198594
123,0.19731300000000002
124,0.19731300000000002
125,0.19731300000000002
126,0.198594
127,0.19731300000000002
128,0.19731300000000002
129,0.198594
130,0.198594
131,0.199876
132,0.199876
133,0.199876
134,0.199876
135,0.199876
136,0.199876
137,0.199876
138,0.201157
139,0.201157
140,0.202438
141,0.201157
142,0.202438
143,0.201157
144,0.203719
145,0.203719
146,0.203719
147,0.203719
148,0.21012600000000006
149,0.21653200000000009
150,0.20628200000000002
151,0.20628200000000002
152,0.20628200000000002
153,0.207563
154,0.20628200000000002
155,0.207563
156,0.207563
157,0.20628200000000002
158,0.207563
159,0.208844
160,0.208844
161,0.21012600000000006
162,0.207563
163,0.208844
164,0.21012600000000006
165,0.208844
166,0.21012600000000006
167,0.21012600000000006
168,0.208844
169,0.21012600000000006
170,0.211407
171,0.211407
172,0.211407
173,0.211407
174,0.211407
175,0.211407
176,0.208844
177,0.20628200000000002
178,0.211407
179,0.21525100000000005
180,0.213969
181,0.213969
182,0.213969
183,0.21525100000000005
184,0.213969
185,0.21525100000000005
186,0.21653200000000009
187,0.21525100000000005
188,0.21653200000000009
189,0.211407
190,0.20628200000000002
191,0.202438
192,0.201157
193,0.199876
194,0.201157
195,0.201157
196,0.211407
197,0.22037600000000002
198,0.22037600000000002
199,0.22165700000000002
200,0.22037600000000002
201,0.219094
202,0.217813
203,0.217813
204,0.21653200000000009
205,0.21653200000000009
206,0.23062600000000005
207,0.22037600000000002
208,0.22165700000000002
209,0.213969
210,0.217813
211,0.22165700000000002
212,0.219094
213,0.22037600000000002
214,0.22165700000000002
215,0.22165700000000002
216,0.22165700000000002
217,0.22165700000000002
218,0.22165700000000002
219,0.22165700000000002
220,0.22165700000000002
221,0.224219
222,0.224219
223,0.222938
224,0.224219
225,0.224219
226,0.224219
227,0.2255010000000001
228,0.222938
229,0.2255010000000001
230,0.224219
231,0.222938
232,0.2255010000000001
233,0.2255010000000001
234,0.224219
235,0.2255010000000001
236,0.2255010000000001
237,0.2255010000000001
238,0.224219
239,0.2255010000000001
240,0.2255010000000001
241,0.226782
242,0.2255010000000001
243,0.2255010000000001
244,0.226782
245,0.226782
246,0.224219
247,0.226782
248,0.224219
249,0.226782
250,0.2255010000000001
251,0.222938
252,0.229344
253,0.224219
254,0.229344
255,0.22806300000000002
256,0.22806300000000002
257,0.224219
258,0.22165700000000002
259,0.226782
260,0.22806300000000002
261,0.2255010000000001
262,0.2255010000000001
263,0.22806300000000002
264,0.226782
265,0.226782
266,0.22806300000000002
267,0.22806300000000002
268,0.226782
269,0.226782
270,0.229344
271,0.226782
272,0.2255010000000001
273,0.22806300000000002
274,0.22806300000000002
275,0.23062600000000005
276,0.226782
277,0.226782
278,0.2255010000000001
279,0.22806300000000002
280,0.229344
281,0.22806300000000002
282,0.22806300000000002
283,0.229344
284,0.22806300000000002
285,0.23062600000000005
286,0.22806300000000002
287,0.2319070000000001
288,0.22806300000000002
289,0.22806300000000002
290,0.23062600000000005
291,0.2255010000000001
292,0.229344
293,0.226782
294,0.2255010000000001
295,0.229344
296,0.226782
297,0.23062600000000005
298,0.229344
299,0.22806300000000002
300,0.229344
301,0.22806300000000002
302,0.23062600000000005
303,0.229344
304,0.229344
305,0.229344
306,0.229344
307,0.23062600000000005
308,0.229344
309,0.23062600000000005
310,0.23062600000000005
311,0.23062600000000005
312,0.229344
313,0.23062600000000005
314,0.23062600000000005
315,0.229344
316,0.23062600000000005
317,0.2319070000000001
318,0.23062600000000005
319,0.23062600000000005
320,0.2319070000000001
321,0.2319070000000001
322,0.23062600000000005
323,0.23062600000000005
324,0.2319070000000001
325,0.2319070000000001
326,0.229344
327,0.226782
328,0.23062600000000005
329,0.2319070000000001
330,0.229344
331,0.23062600000000005
332,0.229344
333,0.22806300000000002
334,0.229344
335,0.23062600000000005
336,0.23062600000000005
337,0.229344
338,0.229344
339,0.23062600000000005
340,0.233188
341,0.23062600000000005
342,0.23062600000000005
343,0.2319070000000001
344,0.2319070000000001
345,0.2319070000000001
346,0.2319070000000001
347,0.2319070000000001
348,0.2319070000000001
349,0.23062600000000005
350,0.233188
351,0.233188
352,0.2319070000000001
353,0.233188
354,0.233188
355,0.233188
356,0.233188
357,0.233188
358,0.233188
359,0.234469
360,0.233188
361,0.233188
362,0.234469
363,0.233188
364,0.234469
365,0.233188
366,0.233188
367,0.233188
368,0.234469
369,0.233188
370,0.233188
371,0.234469
372,0.233188
373,0.23575100000000002
374,0.234469
375,0.23575100000000002
376,0.234469
377,0.234469
378,0.234469
379,0.23575100000000002
380,0.234469
381,0.234469
382,0.233188
383,0.234469
384,0.23575100000000002
385,0.234469
386,0.234469
387,0.234469
388,0.233188
389,0.234469
390,0.234469
391,0.234469
392,0.23575100000000002
393,0.23575100000000002
394,0.234469
395,0.23575100000000002
396,0.234469
397,0.23575100000000002
398,0.23575100000000002
399,0.23575100000000002
400,0.23703200000000002
401,0.23575100000000002
402,0.23575100000000002
403,0.23703200000000002
404,0.23575100000000002
405,0.23575100000000002
406,0.23703200000000002
407,0.234469
408,0.23703200000000002
409,0.23703200000000002
410,0.23575100000000002
411,0.234469
412,0.23703200000000002
413,0.23703200000000002
414,0.23575100000000002
415,0.23575100000000002
416,0.23575100000000002
417,0.238313
418,0.23703200000000002
419,0.238313
420,0.23575100000000002
421,0.23575100000000002
422,0.23703200000000002
423,0.238313
424,0.23703200000000002
425,0.23703200000000002
426,0.23703200000000002
427,0.23703200000000002
428,0.238313
429,0.23703200000000002
430,0.238313
431,0.23703200000000002
432,0.23703200000000002
433,0.238313
434,0.238313
435,0.238313
436,0.23703200000000002
437,0.238313
438,0.239594
439,0.238313
440,0.23703200000000002
441,0.238313
442,0.23703200000000002
443,0.23703200000000002
444,0.23703200000000002
445,0.23703200000000002
446,0.23703200000000002
447,0.23703200000000002
448,0.238313
449,0.23703200000000002
450,0.23703200000000002
451,0.238313
452,0.238313
453,0.238313
454,0.23703200000000002
455,0.239594
456,0.238313
457,0.238313
458,0.238313
459,0.23703200000000002
460,0.238313
461,0.239594
462,0.239594
463,0.238313
464,0.238313
465,0.23703200000000002
466,0.238313
467,0.238313
468,0.238313
469,0.238313
470,0.239594
471,0.238313
472,0.239594
473,0.239594
474,0.239594
475,0.2408760000000001
476,0.24472
477,0.229344
478,0.234469
479,0.233188
480,0.23703200000000002
481,0.23703200000000002
482,0.23703200000000002
483,0.239594
484,0.239594
485,0.238313
486,0.239594
487,0.238313
488,0.2408760000000001
