,EDA
0,1.627928
1,2.105675
2,2.593768
3,3.091385
4,3.6064760000000002
5,4.101679
6,4.598683
7,5.096731
8,5.595608
9,6.094394
10,6.593496000000001
11,7.092472
12,7.591319
13,8.09019
14,8.589258000000001
15,9.024227
16,9.084351
17,9.007518
18,9.108682
19,9.102279
20,9.165027
21,9.227774
22,9.249543
23,9.120207
24,9.152221
25,9.12917
26,9.100997999999999
27,9.108682
28,8.917878
29,8.912756
30,8.897389
31,8.994712
32,8.593897
33,8.742441
34,8.884583000000003
35,8.919159
36,8.960136
37,8.695061
38,8.843606
39,8.993431
40,8.903792
41,8.882023
42,8.878181
43,9.120207
44,9.231615
45,9.270032
46,9.291801
47,9.487727
48,9.61312
49,9.529883
50,9.186693
51,9.223828999999999
52,9.170046000000001
53,9.308347
54,9.349324000000001
55,9.336518
56,9.345483
57,9.625925
58,9.365972
59,9.295541
60,9.307066
61,9.222548
62,9.058638
63,8.872956
64,8.975503
65,8.983187
66,9.063862
67,8.958857
68,8.988309
69,8.99087
70,9.072826
71,8.773175
72,8.951172999999997
73,8.99215
74,8.358274
75,8.474867
76,8.465902999999999
77,8.764274
78,8.908977
79,9.015264
80,9.120207
81,9.226493
82,9.253385
83,9.317413
84,9.162465
85,9.116365
86,9.153502
87,9.168868
88,9.214967999999999
89,9.157343
90,9.109962
91,9.152221
92,9.24058
93,8.933245
94,9.109962
95,9.133011999999999
96,9.163746000000002
97,9.232896
98,9.080509
99,9.218810000000001
100,9.177832
101,9.238017999999999
102,9.285397999999999
103,9.289241
104,9.284119
105,9.271313000000001
106,9.259788
107,9.289241
108,9.286679
109,9.24058
110,9.291801
111,9.257227
112,9.231615
113,9.246983
114,9.263629
115,9.258507
116,9.28796
117,9.326377
118,9.413455
119,9.497972
120,9.656659
121,9.695076
122,9.646414
123,9.642572
124,9.615681
125,9.627206
126,9.451769
127,9.437683
128,9.409511
129,9.400547
130,9.415914
131,9.514517
132,9.742455999999999
133,9.695076
134,9.445366
135,9.396705
136,9.357008
137,9.455611
138,9.49915
139,9.700198
140,9.72965
141,9.689953
142,9.75142
143,9.720687
144,9.632328
145,9.661781
146,9.281455000000001
147,9.268649
148,9.414633
149,9.436402000000001
150,9.400547
151,9.38518
152,9.396705
153,9.401827
154,9.3839
155,9.391582000000001
156,9.394144
157,9.409511
158,9.472259
159,9.569581
160,9.627206
161,9.558056
162,9.345483
163,9.511955
164,9.373655
165,8.983084
166,9.047112
167,9.17773
168,8.776914
169,8.276318
170,7.8205009999999975
171,8.023251
172,8.482972
173,8.561945
174,8.724575999999999
175,9.03063
176,8.766772
177,8.472242999999999
178,8.444071000000001
179,8.333942
180,8.132957000000001
181,8.175216
182,8.188022
183,8.136799
184,8.227719
185,8.02411
186,8.033073
187,7.9639229999999985
188,8.147044000000001
189,8.062527000000001
190,8.141921
191,8.126553999999999
192,7.9690460000000005
193,8.038197
194,7.9562399999999975
195,8.040757000000001
196,8.045879
197,7.97801
198,7.988253999999999
199,7.9575210000000025
200,8.010024000000001
201,7.943435000000001
202,7.986974000000001
203,8.008742999999999
204,7.940874000000001
205,7.9139820000000025
206,7.473889999999999
207,7.5212710000000005
208,7.5993850000000025
209,7.6403630000000025
210,7.776103
211,8.029653999999999
212,8.199968
213,8.089839999999999
214,8.141062
215,8.354916000000001
216,8.401016
217,8.392052
218,8.160271
219,8.38693
220,8.463763
221,8.522248
222,8.486392
223,8.377544
224,8.421083
225,8.449256
226,8.478709
227,8.488954
228,8.495356
229,8.510722999999999
230,8.524809
231,8.531212
232,8.541456
233,8.552980999999999
234,8.567067
235,8.576032000000001
236,8.586276
237,8.590117
238,8.601643
239,8.605483999999999
240,8.609326
241,8.624692999999999
242,8.643901
243,8.670793
244,8.691281
245,8.702805999999999
246,8.716892999999999
247,8.722014999999999
248,8.728418
249,8.725857000000001
250,8.725857000000001
251,8.727138
252,8.730979
253,8.736101
254,8.73226
255,8.736101
256,8.741223
257,8.742503999999998
258,8.743785
259,8.748907
260,8.75531
261,8.752748
262,8.75659
263,8.764274
264,8.773237
265,8.789885
266,8.852633
267,8.932027
268,9.102279
269,9.193197999999999
270,9.255946
271,9.285397999999999
272,9.285397999999999
273,9.263629
274,9.226493
275,9.176551
276,9.125328999999999
277,8.500416
278,8.549077
279,8.559321
280,8.505538
281,8.445352
282,8.438949000000001
283,8.497917
284,8.513284
