,HRV
0,356.5215389829943
1,343.2332353138188
2,332.04826826970765
3,323.01284524771216
4,316.4801909397072
5,346.9380168714653
6,342.61648319953343
7,728.0695587578481
8,792.0459440348824
9,792.7298168777272
10,796.1733413217813
11,796.1785400179461
12,793.6868320635747
13,792.9932865774967
14,793.0587166892586
15,793.1917899277098
16,791.9916092810806
17,792.2307854489243
18,792.2307854489243
19,795.1127632694871
20,792.0275286255606
21,643.7049673652198
22,334.8897840000252
23,356.9076955212105
24,393.3770514995917
25,385.9058363158216
26,386.1285220831877
27,388.62731573946473
28,388.70359958845154
29,392.0357826773283
30,392.0357826773283
31,394.59660558552287
32,395.6603260890748
33,397.59375258935137
34,401.1686591432247
35,387.6242695475983
36,385.1022580406606
37,365.75076657670195
38,272.2844536125218
39,262.2986182913552
40,232.183479367263
41,232.5200687646594
42,232.2946739417884
43,231.41438102514567
44,216.42501797965699
45,215.1279242923912
46,219.46392106680005
47,216.7902185362941
48,218.8015567858611
49,222.0418689118825
50,224.83165975152644
51,226.8515742112994
52,225.62377815111228
53,193.4685482030051
54,195.3230680197944
55,255.60579306408906
56,254.2924414517324
57,253.5699868998753
58,248.94649756291145
59,248.94649756291145
60,243.5591004483808
61,244.56916587565644
62,246.2798875259639
63,336.5635797719694
64,346.1132673229517
65,345.1905000039399
66,343.75447888726785
67,345.1071437113717
68,343.66620711002275
69,332.36992628112733
70,334.5902487758712
71,336.5110110451613
72,336.5110110451613
73,336.8169462634844
74,337.0369637830772
75,337.0804737564723
76,338.63232606286164
77,257.8786012702403
78,341.40158304603204
79,342.16455667360043
80,343.58085332224084
81,347.30420889299074
82,347.69007875126465
83,347.69007875126465
84,347.69007875126465
85,347.6460680628446
86,347.7623081904765
87,348.05571559541914
88,348.05571559541926
89,347.94037582661537
90,346.0072775936505
91,344.0938780648626
92,233.18405128776647
93,283.72885208222306
94,282.8593938450196
95,273.2098133128769
96,272.57759128541136
97,272.57759128541136
98,271.08732779402493
99,343.3229667333465
100,339.87841620613517
101,401.8877445911676
102,401.9826232634462
103,401.9826232634462
104,405.0135568868766
105,409.0473387984258
106,412.6922915494517
107,409.454938503592
108,409.7484604239804
109,409.8288733922257
110,413.18205344755995
111,416.2464839986683
112,419.24632197541166
113,391.52086746536696
114,391.81860602699516
115,265.71567432088403
116,265.71567432088403
117,299.7806823567243
118,298.3274858414457
119,298.6009236969157
120,298.6568055062383
121,274.4339430356653
122,342.75728074916304
123,488.51415236196226
124,503.41821542032056
125,500.1012709714762
126,500.20712026718826
127,499.9634577387267
128,499.65254920727165
129,495.7149943045876
130,494.4969842230738
131,495.22611950213013
132,496.8567748888093
133,500.48091125787215
134,498.24074444940345
135,499.1933435190313
136,493.0496085095344
137,364.572416032051
138,258.8126933590335
139,255.40570256299054
140,254.63911743078896
141,255.2413773137329
142,255.90971862100122
143,176.0717302098679
144,176.4208871036893
145,159.30257057966992
146,158.11524932504102
147,159.03696859296318
148,153.18895971225894
149,147.13310563008028
150,146.41259812608675
151,146.2054151037056
152,146.02584937602262
153,146.02584937602262
154,146.7924846577274
155,112.14211555260924
156,111.64108384446398
157,119.19273371093334
158,119.40765600488243
159,146.51947422610706
160,147.83581666049676
161,215.2043747091693
162,214.60148412182082
163,215.62411921050347
164,236.19385940938682
165,240.83752627040286
166,240.9282381441629
167,929.379612616993
168,1000.1357110019703
169,998.8979377686113
170,998.9180620312004
171,996.3644204193499
172,995.913135016777
173,996.3818024454483
174,996.1145976105556
175,995.0435459347516
176,994.2254150147397
177,994.2254150147397
178,995.9887827964404
179,996.8864571132806
180,996.8738630003796
181,760.4013638933523
182,298.47924551268227
183,299.1937851496491
184,297.99058175038107
185,265.6285413003139
186,267.1191923018344
187,268.83443957161103
188,270.1501587806634
189,144.00744487942777
190,129.96537568504945
191,123.67383393007154
192,124.3560401394532
193,108.69158759754696
194,106.36100277055338
195,104.70167955905069
196,104.24866498580744
197,100.9908199870543
198,101.49448698973896
199,93.82740903299684
200,94.35312243674049
201,95.23888031114387
202,95.06547193937864
203,95.03005603762735
204,63.75612735855116
205,66.42784872025013
206,87.98483656144138
207,259.08265572376115
208,292.955550270086
209,303.6115124998132
210,303.2512509579958
211,305.3410521922151
212,303.66833925703236
213,302.82276791106096
214,298.2536768500741
215,296.13076581651933
216,297.90117544924993
217,291.4610683942438
218,288.93927426456906
219,290.60503037880136
220,295.0903261186194
221,278.73940781144324
222,273.72424945184866
223,274.169062192445
224,269.7472831068071
225,268.91897907990176
226,272.6114272420196
227,269.949352210906
228,290.98435106238765
229,286.60559981631576
230,276.97639050020246
231,276.73877654238237
232,276.2747777003751
233,270.500274751725
234,255.20186564329885
235,261.86684415318337
236,261.98578576320403
237,261.8269067708632
238,267.34296122528093
239,271.3342258024011
240,268.78427266988774
241,294.70185324709774
242,269.37461827357674
243,267.86238857784093
244,266.51483049707144
245,300.6535010661015
246,294.4919423595838
247,320.6474564673095
248,320.2759884293095
249,318.091021722953
250,315.2010882397384
251,311.8444403617948
252,307.42779670504694
253,301.977841960119
254,301.85580581786024
255,283.9190963074336
256,280.4005660698927
257,278.808016253331
258,278.3504878000794
259,254.57137105112045
260,251.75334172082125
261,208.59255330258407
262,306.513267992112
263,307.9760907127386
264,308.99754153075526
265,355.80202608902664
266,358.33824561620895
267,362.2293152399279
268,360.7065372080125
269,360.9668212953005
270,367.2039686627583
271,366.35361072584686
272,365.54284619370077
273,362.9156775949994
274,366.76003314059545
275,365.9024643980555
276,328.9291259058652
277,330.4582396308043
278,332.27805237871337
279,247.1589957354052
280,247.9190570388844
281,247.67914572103984
282,248.0204111295353
283,258.02701660187495
284,213.2998781052685
285,211.0884555901448
286,237.8319017197296
287,238.30412343209443
288,252.5616365413313
289,255.0730830091875
290,711.3264902084038
291,784.0992552782933
292,784.0112612621742
293,784.3266202981372
294,786.044826848991
295,786.044826848991
296,786.4879703188275
297,788.9874220219187
298,789.8380112648832
299,791.193571577484
300,791.9029792773482
301,792.5286234230554
302,794.4041002284415
303,796.5596759303502
304,647.9892238275986
305,354.37198358949206
306,354.5020226414867
307,364.51132409740273
308,363.8223872503058
309,362.8976728393688
310,361.57288431810684
311,361.81079715108393
312,360.8268523503053
313,360.728443435882
314,233.95978819604068
315,232.7690713246681
316,233.12018477668445
317,233.49876549138702
318,249.04145457907208
319,253.5287367807581
320,250.38788405887482
321,208.69391161880498
322,208.35119866196524
323,210.11407785869147
324,212.53016804484585
325,213.3657171995444
326,226.0091426915608
327,247.52464048315886
328,246.5725221473509
329,243.20903903217567
330,343.1932183979597
331,403.5116329755202
332,407.066325653001
333,409.50535168054887
334,462.99717178930985
335,492.4942139786715
336,488.8083039357824
337,481.99691524778916
338,479.3648287160742
339,481.58563395486084
340,487.6116085607875
341,488.6445432787014
342,486.475402243412
343,487.6082300734121
344,479.0364215918973
345,453.74069405108713
346,449.5535327110937
347,449.8720861859238
348,394.38447465982637
349,266.6573664656301
350,246.27696099726487
351,234.9076966880873
352,243.99572347229957
353,248.0981163356192
354,246.151531200432
355,244.38185612284198
356,243.81632027860363
357,245.13352939621723
358,292.12582502160967
359,293.2654493479244
360,287.3174865276528
361,303.12627329072603
362,299.7153718111056
363,295.6134024826959
364,293.82754989923285
365,345.2415756035624
366,344.5656702334858
367,344.80935571851836
368,346.09836086429016
369,341.47818528484237
370,340.40459651692623
371,341.81074483276217
372,329.23982736914814
373,330.0269351166656
374,330.590001609358
375,318.5827032694815
376,391.05124569796766
377,401.9472355857309
378,402.90624025248457
379,391.90437947876813
380,471.28249360158793
381,471.60861169970116
382,473.8229549802498
383,476.36189973847763
384,478.4376871604985
385,476.0515111438453
386,473.2948167302314
387,469.16638906407684
388,470.0176248549857
389,470.7999792506684
390,449.793881198886
391,445.9552269377864
392,445.0895961811812
393,435.88302353647833
394,296.3393922697608
395,312.5146100444288
396,311.5027525794929
397,309.8659996546727
398,353.4038051165358
399,372.2158011643242
400,372.06834465305235
401,407.75505025427117
402,412.4156920947432
403,413.00140719451935
404,411.78966615525366
405,407.4816988443805
406,408.9367997154643
407,403.4750059825997
408,408.6601410246637
409,409.485319522106
410,407.8997354463591
411,409.9010340638775
412,392.5577673981903
413,376.11071174975126
414,375.65444733076254
415,308.23778232409364
416,221.87316824735825
417,221.41378855564412
418,220.99680185662632
419,218.02392883383968
420,218.19755207424743
421,117.25229648396127
422,117.25229648396127
423,179.77283597146095
424,211.42467865715844
425,212.13823799798598
426,212.58279787628933
427,213.09826245112328
428,211.8916388265617
429,209.61385024599247
430,209.61385024599247
431,209.93572861861546
432,208.0455918438004
433,213.72367122293915
434,358.5814783407569
435,356.4302578456606
436,355.72377766939917
437,355.0071344768116
438,355.26958541630205
439,452.41892537720116
440,468.6925324222097
441,469.1964399441632
442,471.06663221677366
443,470.61957595212647
444,469.9654237217837
445,470.739860087294
446,471.6732043017574
447,474.788602556294
448,449.1496923439373
449,449.6549783393776
450,448.13606429075895
451,448.8772087114849
452,447.60603931178855
453,339.58577300762454
454,277.50135752533464
455,299.3335598748123
456,296.8236496707874
457,298.9820809785228
458,300.1864478917563
459,297.738886485627
460,298.1634745567227
461,296.53647408366845
462,297.98714254512237
463,300.1818272464044
464,303.5646909823535
465,303.5646909823535
466,303.7370698929638
467,301.4255580117678
468,326.7562543226024
469,326.7562543226024
470,325.61433221916195
471,325.2130579218825
472,324.27857087393414
473,325.7805908125695
474,326.02980847552885
475,327.9206514559922
476,328.2115543784379
477,327.96859352883587
478,326.17555289135544
479,333.31194983272826
480,342.4315202986336
481,344.74009522833916
482,301.5795178883252
483,278.56118089805875
484,278.87085672729955
485,279.46317312754667
486,278.6234890358387
487,279.0048434467118
488,277.3899167737806
489,286.7439563567778
490,286.38169802399824
491,357.89295203169814
492,394.92175265992284
493,394.3428149641385
494,391.6739167969049
495,392.30569961447196
496,392.30569961447196
497,391.9588110395732
498,391.1617752289724
499,389.4902499121416
500,436.63930067406835
501,435.1033076204139
502,441.47941245490136
503,446.7835849487472
504,444.13706163852135
505,424.7735630313262
506,399.96854276815424
507,398.7288203912577
508,398.5949856752777
509,398.43466428864576
510,415.6573638100858
511,418.77023323593886
512,416.38412773245017
513,416.28822301122085
514,358.65956727694663
515,361.04972144977654
516,328.20291191395125
517,329.2169207220509
518,329.5405298726624
519,325.38503441325264
520,325.7330266544767
521,339.1939883401607
522,362.84132047260897
523,382.3769263782309
524,371.86100140145066
525,372.48204727719803
526,378.2313999164208
527,379.5714889933431
528,380.41795488992767
529,379.8633873103336
530,379.4284059885547
531,385.73556972224884
532,383.87745236863617
533,446.812252019066
534,447.49185234893656
535,451.86943731387436
536,446.8293488836718
537,437.74712418644
538,433.70229696687295
539,430.4474953858725
540,428.1044269242032
541,429.6668102764394
542,431.8708671863012
543,444.5158369227577
544,703.2664942996187
545,707.087847029544
546,705.2114393506765
547,696.6781304010065
548,697.0740037369301
549,696.6571294640272
550,695.7220915436238
551,695.7220915436238
552,695.2931783797188
553,695.9857613643767
554,697.9005274857287
555,697.2728856447978
556,694.0143148852685
557,693.489310583433
558,349.05950926421775
559,350.1237484378084
560,419.7054114099895
561,422.2375041911413
562,422.0879674516148
563,413.03124219907136
564,399.34882480930486
565,396.723970264464
566,397.8548871052077
567,397.21220558383277
568,396.28458573762094
569,398.0075282965416
570,397.3698158496282
571,397.06921561062256
572,397.37687113589624
573,396.93405198302963
574,258.80590890795924
575,201.6507470352373
576,199.4208395149898
577,187.37420470387482
578,189.74305592648813
579,187.72013209703255
580,187.5676533474273
581,177.3418640990849
582,177.3418640990849
583,178.96307819156033
584,196.01995054670968
585,189.58019219320443
586,201.92847540290848
587,202.9407544381754
588,200.53816270314167
589,200.48805834211646
590,202.0206467665593
591,225.1162508679717
592,225.1162508679717
593,225.98833635517963
594,226.38940096516498
595,226.5976936499089
596,225.16741394626217
597,249.54724080998557
598,250.3911385636776
599,250.1722277706192
600,267.92951219804127
601,264.03758160297286
602,261.5148375810909
603,262.723118261575
604,267.592943831051
605,263.8525543149618
606,263.8800030516304
607,264.1054882617089
608,265.8944034069065
609,267.23364685916226
610,267.15132474615507
611,246.9268436479396
612,275.2680850220418
613,274.1105359086158
614,251.16558213688717
615,251.025740095984
616,266.88027831859216
617,265.5032034261145
618,265.4814967573374
619,265.4597766345563
620,265.26779424617047
621,263.54845645359705
622,263.4556748703677
623,266.1578252692877
624,267.65828793680663
625,262.60304350346297
626,236.69767664274727
627,245.7992527416986
628,244.7565440219209
629,243.70029918594204
630,261.2159888068828
631,290.0372875285952
632,289.5893645876852
633,286.91862377264783
634,280.99383260092924
635,284.9535144637682
636,280.99383260092924
637,285.7461287620579
638,286.3203748249797
639,286.5770225885693
640,288.19010388085206
641,285.3993727717675
642,287.59064282655487
643,297.6191612177607
644,278.98278774595553
645,232.3014484918897
646,393.218676893214
647,438.37144444892175
648,462.4860294910183
649,514.7118970149071
650,510.3732645722038
651,509.8710733398314
652,503.7390318645736
653,501.68295726349993
654,496.08177847301835
655,494.06374198801217
656,493.51611032499886
657,498.8751737348957
658,491.6734881065317
659,483.90280461458514
660,466.581871748268
661,454.4923909276704
662,442.19265335596793
663,358.2041635825966
664,411.65785688317527
665,397.7324138405017
666,394.39062184270415
667,404.17607359345413
668,413.2804605694683
669,425.0679545231858
670,421.6929934138201
671,421.0458727644332
672,432.18815166184027
673,434.11928814458986
674,434.44422328178496
675,425.4778507270275
676,427.0296476765418
677,417.1304102805931
678,314.53683942058603
679,271.2281024635438
680,430.41728489781934
681,596.7026160583879
682,595.3183624898363
683,592.7444054516159
684,593.2783920166781
685,593.2783920166781
686,593.6031114306987
687,592.0370234428219
688,591.2749382632311
689,590.9568049458009
690,589.8278086703529
691,588.4715592588205
692,586.2372927988444
693,582.8105685091234
694,558.9878584953948
695,285.1568720996497
696,272.48808201646165
697,294.9348396212147
698,309.8477634085403
699,307.97825608107286
700,305.22725318067864
701,304.8779516075661
702,307.45030470327566
703,314.626945465345
704,319.383822584416
705,323.17570886896146
706,327.52238636943406
707,331.50900343664034
708,330.2761138407075
709,334.1551826890761
710,330.72432793150705
711,292.0106711989798
712,251.55539113169343
713,251.55539113169343
714,257.58188030600843
715,256.32635452094524
716,218.5849708472772
717,219.64333146996844
718,251.54209372901332
719,307.1865779164512
720,305.0889214185568
721,302.30194859630416
722,303.0607397736
723,301.454488384867
724,312.92733533758815
725,312.9568778434594
726,308.7966870788837
727,310.31466799192344
728,315.9221305832476
729,314.19702405195045
730,453.115360409344
731,453.89457620548484
732,464.0688911647782
733,462.62851836804117
734,465.1846198023854
735,464.2123484970681
736,465.0109490869911
737,461.46189615672097
738,463.59599574856765
739,462.7899253068258
740,461.67732103808225
741,457.8037060151625
742,461.6604537272702
743,467.4581230057407
744,362.2265766819349
745,351.51568301135626
746,289.5606315471418
747,240.4520626507025
748,241.7722421414968
749,223.08042497488807
750,222.45350061264327
751,233.80975576735744
752,284.49034946963417
753,283.2541743281869
754,288.54650400309583
755,276.4478312431472
756,278.7258106517781
757,278.7258106517781
758,279.0729100612906
759,280.5647073487575
760,286.85804050640115
761,298.9234099100375
762,295.2164657912478
763,295.4803828674452
764,295.7627500095375
765,297.29349241182274
766,261.3732545977943
767,262.74811853832296
768,252.9163287705677
769,255.78769508598202
770,256.515936115971
771,265.6386776416468
772,263.3948990213492
773,263.5701334713014
774,254.62113930218032
775,209.5230219566713
776,209.10499332998
777,207.96895607809523
778,208.44604310804104
779,207.79161403132656
780,207.6816635256781
781,208.02573144374446
782,208.36272197757725
783,196.77505859526485
784,197.36304974940705
785,122.97716365683222
786,131.10328691992822
787,131.10328691992822
788,184.92041791602787
789,233.77812345415862
790,233.15296138524545
791,233.14840840537155
792,235.59599175098592
793,233.8101067027666
794,230.4681878489245
795,228.37166657262142
796,229.4812429662004
797,234.6477896305296
798,235.00138770635056
799,231.28301125894848
800,234.3567864257634
801,226.8820459333902
802,229.6229368885326
803,205.87951395212448
804,209.97749879560646
805,226.1237807133783
806,225.10482101353162
807,228.2040576042249
808,228.34763008952282
809,229.8505217470916
810,217.8273479377316
811,217.74006367607464
812,212.7897079669461
813,212.7897079669461
814,214.85372135668842
815,212.5922303811099
816,212.15780175451022
817,211.15393752963683
818,210.34694679417893
819,188.6187516558664
820,189.25361470216598
821,185.89888742482853
822,747.4529072370468
823,784.5444674009464
824,784.4637678012648
825,784.4789433038395
826,782.7084276353518
827,784.4907534222693
828,785.529583988131
829,783.3497821331963
830,780.6261301804393
831,780.2477075618773
832,781.3968221262877
833,781.0946743473726
834,779.7004739190369
835,780.1540245279303
836,556.2867072207961
837,285.23096991198827
838,286.30696453613604
839,284.04987358915315
840,271.2431443047943
841,271.86444792813734
842,268.8201951365357
843,230.73710625558888
844,207.40639980928054
845,210.5084284031791
846,209.41555400898054
847,204.49547987026475
848,205.96187261258225
849,205.4487163759703
850,204.92222446647645
851,214.87052962877067
852,294.3698431075675
853,296.8720594394567
854,304.2802313841128
855,303.20687246298894
856,338.6969889379397
857,341.60169797663866
858,579.5328509164724
859,594.2926613649431
860,596.0754461213045
861,597.8969287376854
862,598.1523734969848
863,596.1543026806853
864,594.9104039402663
865,596.5645989677138
866,643.3579615314676
867,640.1706344615827
868,643.3499034301232
869,646.2230012564322
870,645.9000256507303
871,644.5619953396082
872,545.7631662920379
873,513.7676131885377
