,HR
1299,79.1
1300,78.98
1301,78.88
1302,78.78
1303,79.3
1304,79.28
1305,79.23
1306,79.73
1307,80.22
1308,80.7
1309,81.23
1310,81.8
1311,82.37
1312,82.62
1313,82.88
1314,83.15
1315,83.42
1316,83.58
1317,83.77
1318,83.95
1319,84.13
1320,84.37
1321,84.58
1322,84.78
1323,84.87
1324,84.9
1325,84.82
1326,84.63
1327,84.43
1328,84.22
1329,84.0
1330,83.8
1331,83.63
1332,83.45
1333,83.3
1334,83.1
1335,82.83
1336,82.47
1337,82.12
1338,81.8
1339,81.43
1340,81.13
1341,80.9
1342,80.7
1343,80.55
1344,80.42
1345,80.28
1346,80.1
1347,79.9
1348,79.75
1349,79.65
1350,79.55
1351,79.4
1352,79.22
1353,79.02
1354,78.9
1355,78.67
1356,78.43
1357,78.22
1358,77.98
1359,77.75
1360,77.53
1361,77.32
1362,77.1
1363,76.92
1364,76.77
1365,76.65
1366,76.53
1367,76.47
1368,76.38
1369,76.3
1370,76.22
1371,76.1
1372,75.97
1373,75.8
1374,75.62
1375,75.45
1376,75.27
1377,75.1
1378,74.87
1379,74.62
1380,74.32
1381,73.97
1382,73.67
1383,73.35
1384,73.05
1385,72.83
1386,72.67
1387,72.52
1388,72.35
1389,72.13
1390,71.88
1391,71.62
1392,71.4
1393,71.18
1394,70.95
1395,70.9
1396,70.97
1397,71.03
1398,71.07
1399,71.25
1400,71.37
1401,71.52
1402,71.67
1403,71.82
1404,71.97
1405,72.12
1406,72.3
1407,72.5
1408,72.7
1409,72.88
1410,73.07
1411,73.28
1412,73.52
1413,73.77
1414,73.95
1415,74.15
1416,74.33
1417,74.5
1418,74.68
1419,74.85
1420,74.98
1421,75.13
1422,75.3
1423,75.47
1424,75.62
1425,75.78
1426,76.0
1427,76.17
1428,76.35
1429,76.5
1430,76.62
1431,76.73
1432,76.82
1433,76.82
1434,76.92
1435,76.97
1436,77.05
1437,77.1
1438,77.22
1439,77.33
1440,77.47
1441,77.67
1442,77.8
1443,78.0
1444,78.22
1445,78.48
1446,78.78
1447,79.08
1448,79.38
1449,79.73
1450,80.12
1451,80.48
1452,80.82
1453,81.15
1454,81.48
1455,81.65
1456,81.75
1457,81.87
1458,81.97
1459,81.87
1460,81.77
1461,81.53
1462,81.3
1463,81.03
1464,80.8
1465,80.57
1466,80.33
1467,80.13
1468,80.07
1469,80.08
1470,80.15
1471,80.23
1472,80.33
1473,80.4
1474,80.48
1475,80.58
1476,80.72
1477,80.87
1478,81.0
1479,81.13
1480,81.27
1481,81.38
1482,81.48
1483,81.57
1484,81.65
1485,81.72
1486,81.75
1487,81.77
1488,81.75
1489,81.73
1490,81.73
1491,81.75
1492,81.8
1493,81.97
1494,82.05
1495,82.17
1496,82.28
1497,82.4
1498,82.52
1499,82.6
1500,82.67
1501,82.72
1502,82.78
1503,82.83
1504,82.85
1505,82.85
1506,82.85
1507,82.83
1508,82.83
1509,82.83
1510,82.82
1511,82.83
1512,82.87
1513,82.9
1514,82.95
1515,83.03
1516,83.13
1517,83.2
1518,83.28
1519,83.42
1520,83.55
1521,83.78
1522,84.02
1523,84.28
1524,84.5
1525,84.68
1526,84.82
1527,84.9
1528,84.85
1529,84.7
1530,84.48
1531,84.07
1532,83.6
1533,83.13
1534,82.65
1535,82.17
1536,81.68
1537,81.22
1538,80.75
1539,80.37
1540,80.03
1541,79.68
1542,79.3
1543,78.95
1544,78.62
1545,78.17
1546,77.9
1547,77.87
1548,77.75
1549,77.63
1550,77.55
1551,77.48
1552,77.47
1553,77.43
1554,77.4
1555,77.35
1556,77.28
1557,77.2
1558,77.13
1559,77.12
1560,77.1
1561,77.08
1562,77.08
1563,77.08
1564,77.12
1565,77.15
1566,77.15
1567,77.13
1568,77.13
1569,77.12
1570,77.1
1571,77.08
1572,77.07
1573,77.07
1574,77.12
1575,77.17
1576,77.22
1577,77.27
1578,77.32
1579,77.37
1580,77.42
1581,77.48
1582,77.53
1583,77.53
1584,77.57
1585,77.63
1586,77.73
1587,77.85
1588,77.97
1589,78.08
1590,78.2
1591,78.48
1592,78.82
1593,79.15
1594,79.5
1595,79.85
1596,80.2
1597,80.55
1598,80.9
1599,81.18
1600,81.42
1601,81.68
1602,81.98
1603,82.28
1604,82.57
1605,82.95
1606,83.17
1607,83.17
1608,83.27
1609,83.37
1610,83.43
1611,83.48
1612,83.47
1613,83.45
1614,83.43
1615,83.43
1616,83.43
1617,83.45
1618,83.47
1619,83.45
1620,83.43
1621,83.42
1622,83.38
1623,83.35
1624,83.3
1625,83.25
1626,83.25
1627,83.27
1628,83.27
1629,83.25
1630,83.3
1631,83.32
1632,83.3
1633,83.3
1634,83.28
1635,83.25
1636,83.23
1637,83.22
1638,83.18
1639,83.13
1640,83.03
1641,82.9
1642,82.78
1643,82.68
1644,82.57
1645,82.45
1646,82.47
1647,82.48
1648,82.48
1649,82.5
1650,82.53
1651,82.6
1652,82.63
1653,82.67
1654,82.7
1655,82.72
1656,82.75
1657,82.75
1658,82.73
1659,82.72
1660,82.72
1661,82.72
1662,82.7
1663,82.65
1664,82.58
1665,82.52
1666,82.45
1667,82.38
1668,82.32
1669,82.25
1670,82.22
1671,82.08
1672,81.97
1673,81.88
1674,81.82
1675,81.72
1676,81.75
1677,81.77
1678,81.75
1679,81.73
1680,81.72
1681,81.7
1682,81.7
1683,81.62
1684,81.53
1685,81.48
1686,81.45
1687,81.48
1688,81.52
1689,81.57
1690,81.55
1691,81.57
1692,81.63
1693,81.67
1694,81.68
1695,81.68
1696,81.67
1697,81.65
1698,81.65
1699,81.67
1700,81.73
1701,81.85
1702,81.97
1703,82.07
1704,82.18
1705,82.3
1706,82.3
1707,82.3
1708,82.32
1709,82.33
1710,82.33
1711,82.3
1712,82.28
1713,82.27
1714,82.27
1715,82.28
1716,82.28
1717,82.3
1718,82.33
1719,82.37
1720,82.38
1721,82.4
1722,82.43
1723,82.48
1724,82.55
1725,82.63
1726,82.72
1727,82.8
1728,82.88
1729,82.97
1730,83.02
1731,83.17
1732,83.32
1733,83.45
1734,83.57
1735,83.72
1736,83.75
1737,83.78
1738,83.82
1739,83.88
1740,83.95
1741,84.02
1742,84.08
1743,84.23
1744,84.38
1745,84.5
1746,84.58
1747,84.6
1748,84.6
1749,84.6
1750,84.57
1751,84.52
1752,84.47
1753,84.4
1754,84.3
1755,84.2
1756,84.1
1757,84.02
1758,83.92
1759,83.83
1760,83.77
1761,83.7
1762,83.65
1763,83.63
1764,83.62
1765,83.6
1766,83.58
1767,83.57
1768,83.53
1769,83.45
1770,83.38
1771,83.3
1772,83.23
1773,83.17
1774,83.12
1775,83.05
1776,83.0
1777,82.95
1778,82.92
1779,82.9
1780,82.9
1781,82.93
1782,82.97
1783,82.98
1784,83.02
1785,82.98
1786,82.95
1787,82.92
1788,82.88
1789,82.85
1790,82.82
1791,82.78
1792,82.75
1793,82.72
1794,82.68
1795,82.65
1796,82.62
1797,82.6
1798,82.6
1799,82.57
1800,82.53
1801,82.52
1802,82.48
1803,82.45
1804,82.42
1805,82.38
1806,82.35
1807,82.28
1808,82.25
1809,82.23
1810,82.27
1811,82.32
1812,82.35
1813,82.4
1814,82.48
1815,82.58
1816,82.68
1817,82.73
1818,82.82
1819,82.87
1820,82.9
1821,82.93
1822,82.92
1823,82.87
1824,82.85
1825,82.83
1826,82.83
1827,82.87
1828,82.93
1829,83.05
1830,83.17
1831,83.3
1832,83.42
1833,83.52
1834,83.57
1835,83.63
1836,83.67
1837,83.7
1838,83.72
1839,83.7
1840,83.67
1841,83.6
1842,83.55
1843,83.5
1844,83.42
1845,83.4
1846,83.37
1847,83.35
1848,83.35
1849,83.35
1850,83.35
1851,83.37
1852,83.4
1853,83.47
1854,83.53
1855,83.55
1856,83.58
1857,83.6
1858,83.62
1859,83.62
1860,83.62
1861,83.6
1862,83.58
1863,83.57
1864,83.55
1865,83.55
1866,83.55
1867,83.57
1868,83.53
1869,83.47
1870,83.42
1871,83.33
1872,83.18
1873,83.02
1874,82.85
1875,82.68
1876,82.55
1877,82.43
1878,82.3
1879,82.15
1880,81.98
1881,81.83
1882,81.88
1883,81.97
1884,82.03
1885,82.1
1886,82.17
1887,82.15
1888,82.13
1889,82.12
1890,82.08
1891,81.9
1892,81.75
1893,81.58
1894,81.43
1895,81.28
1896,81.13
1897,81.02
1898,80.92
1899,80.85
1900,80.8
1901,80.77
1902,80.72
1903,80.7
1904,80.7
1905,80.7
1906,80.72
1907,80.72
1908,80.7
1909,80.63
1910,80.63
1911,80.6
1912,80.53
1913,80.47
1914,80.4
1915,80.42
1916,80.4
1917,80.38
1918,80.33
1919,80.35
1920,80.37
1921,80.38
1922,80.38
1923,80.38
1924,80.38
1925,80.38
1926,80.4
1927,80.43
1928,80.5
1929,80.58
1930,80.65
1931,80.82
1932,81.05
1933,81.3
1934,81.53
1935,81.72
1936,81.85
1937,81.98
1938,82.1
1939,82.27
1940,82.43
1941,82.57
1942,82.53
1943,82.47
1944,82.37
1945,82.25
1946,82.07
1947,81.9
1948,81.68
1949,81.45
1950,81.27
1951,81.23
1952,81.18
1953,81.17
1954,81.1
1955,81.07
1956,81.07
1957,81.05
1958,80.98
1959,80.9
1960,80.95
1961,80.98
1962,81.02
1963,81.05
1964,81.08
1965,81.13
1966,81.18
1967,81.23
1968,81.27
1969,81.33
1970,81.33
1971,81.35
1972,81.38
1973,81.38
1974,81.37
1975,81.32
1976,81.3
1977,81.28
1978,81.3
1979,81.25
1980,81.2
1981,81.13
1982,81.08
1983,81.03
1984,80.98
1985,80.92
1986,80.85
1987,80.78
1988,80.73
1989,80.68
1990,80.63
1991,80.53
1992,80.43
1993,80.33
1994,80.25
1995,80.23
1996,80.23
1997,80.25
1998,80.28
1999,80.32
2000,80.37
2001,80.43
2002,80.5
2003,80.58
2004,80.67
2005,80.77
2006,80.92
2007,81.1
2008,81.3
2009,81.53
2010,81.78
2011,82.05
2012,82.32
2013,82.58
2014,82.88
2015,83.15
2016,83.32
2017,83.47
2018,83.72
2019,83.88
2020,83.77
2021,83.63
2022,83.5
2023,83.33
2024,83.17
2025,83.0
2026,82.83
2027,82.65
2028,82.48
2029,82.33
2030,82.2
2031,82.08
2032,81.97
2033,81.85
2034,81.87
2035,81.87
2036,81.8
2037,81.73
2038,81.67
2039,81.62
2040,81.58
2041,81.58
2042,81.6
2043,81.62
2044,81.65
2045,81.67
2046,81.67
2047,81.67
2048,81.63
2049,81.62
2050,81.58
2051,81.55
2052,81.55
2053,81.55
2054,81.55
2055,81.5
2056,81.42
2057,81.45
2058,81.5
2059,81.57
2060,81.63
2061,81.7
2062,81.73
2063,81.73
2064,81.82
2065,81.92
2066,81.98
2067,82.02
2068,82.03
2069,82.0
2070,81.88
2071,81.7
2072,81.5
2073,81.32
2074,81.17
2075,81.02
2076,80.97
2077,80.92
2078,80.8
2079,80.75
2080,80.78
2081,80.82
2082,80.85
2083,80.92
2084,80.98
2085,81.03
2086,81.08
2087,81.18
2088,81.32
2089,81.45
2090,81.58
2091,81.7
2092,81.82
2093,81.93
2094,81.95
2095,81.98
2096,82.08
2097,82.2
2098,82.3
2099,82.4
2100,82.5
2101,82.53
2102,82.55
2103,82.58
2104,82.62
2105,82.62
2106,82.62
2107,82.62
2108,82.62
2109,82.6
2110,82.57
2111,82.52
2112,82.4
2113,82.33
2114,82.25
2115,82.18
2116,82.15
2117,82.0
2118,81.82
2119,81.62
2120,81.38
2121,81.15
2122,80.95
2123,80.78
2124,80.55
2125,80.28
2126,80.05
2127,79.85
2128,79.7
2129,79.57
2130,79.48
2131,79.47
2132,79.45
2133,79.4
2134,79.33
2135,79.25
2136,79.15
2137,79.08
2138,79.02
2139,78.97
2140,78.97
