,HR
312,73.77
313,73.65
314,73.55
315,73.43
316,73.3
317,73.27
318,73.25
319,73.18
320,73.22
321,73.3
322,73.38
323,73.35
324,73.38
325,73.45
326,73.48
327,73.77
328,74.07
329,74.1
330,74.15
331,74.2
332,74.25
333,74.25
334,74.17
335,74.08
336,73.95
337,73.83
338,73.75
339,73.67
340,73.63
341,73.6
342,73.58
343,73.58
344,73.53
345,73.55
346,73.62
347,73.73
348,73.87
349,74.05
350,74.22
351,74.38
352,74.53
353,74.67
354,74.78
355,74.9
356,75.0
357,75.13
358,75.27
359,75.37
360,75.45
361,75.38
362,75.33
363,75.32
364,75.37
365,75.45
366,75.53
367,75.62
368,75.7
369,75.77
370,75.9
371,76.03
372,76.15
373,76.27
374,76.37
375,76.47
376,76.57
377,76.6
378,76.65
379,76.75
380,76.87
381,77.03
382,77.18
383,77.32
384,77.47
385,77.63
386,77.83
387,77.93
388,78.03
389,78.12
390,78.2
391,78.27
392,78.32
393,78.4
394,78.62
395,78.83
396,79.12
397,79.38
398,79.6
399,79.82
400,80.03
401,80.25
402,80.45
403,80.67
404,80.97
405,81.22
406,81.45
407,81.67
408,81.88
409,82.07
410,82.27
411,82.48
412,82.63
413,82.83
414,83.1
415,83.42
416,83.72
417,83.98
418,84.27
419,84.5
420,84.75
421,85.22
422,85.67
423,86.08
424,86.43
425,86.75
426,87.0
427,87.25
428,87.33
429,87.4
430,87.43
431,87.47
432,87.37
433,87.37
434,87.37
435,87.37
436,87.33
437,87.28
438,87.28
439,87.25
440,87.2
441,87.1
442,86.98
443,86.95
444,86.87
445,86.95
446,87.05
447,87.18
448,87.43
449,87.62
450,87.8
451,88.02
452,88.3
453,88.65
454,88.93
455,89.27
456,89.58
457,89.87
458,90.15
459,90.4
460,90.58
461,90.78
462,90.97
463,91.17
464,91.33
465,91.53
466,91.7
467,91.88
468,91.88
469,91.93
470,91.95
471,91.93
472,91.95
473,91.92
474,91.8
475,91.65
476,91.5
477,91.33
478,91.17
479,91.08
480,91.08
481,91.02
482,90.98
483,91.0
484,91.0
485,91.03
486,91.15
487,91.3
488,91.57
489,91.85
490,92.2
491,92.52
492,93.0
493,93.37
494,93.68
495,93.98
496,94.33
497,94.7
498,94.97
499,95.27
500,95.58
501,95.87
502,96.12
503,96.28
504,96.48
505,96.52
506,96.32
507,96.08
508,95.78
509,95.55
510,95.33
511,95.1
512,94.83
513,94.47
514,94.1
515,93.65
516,93.2
517,92.75
518,92.3
519,91.87
520,91.5
521,91.13
522,90.8
523,90.48
524,90.15
525,89.82
526,89.52
527,89.2
528,89.02
529,88.8
530,88.58
531,88.37
532,88.18
533,88.03
534,87.9
535,87.75
536,87.63
537,87.55
538,87.43
539,87.33
540,87.15
541,86.98
542,86.8
543,86.6
544,86.43
545,86.27
546,86.12
547,85.95
548,85.85
549,85.78
550,85.63
551,85.53
552,85.37
553,85.23
554,85.12
555,85.0
556,84.85
557,84.68
558,84.52
559,84.33
560,84.15
561,84.0
562,83.92
563,83.85
564,83.77
565,83.65
566,83.75
567,83.8
568,83.75
569,83.68
570,83.57
571,83.47
572,83.35
573,83.27
574,83.2
575,83.17
576,83.15
577,83.17
578,83.23
579,83.33
580,83.43
581,83.52
582,83.6
583,83.65
584,83.7
585,83.68
586,83.7
587,83.98
588,83.93
589,83.85
590,83.75
591,83.65
592,83.52
593,83.35
594,83.2
595,83.12
596,82.98
597,82.87
598,82.82
599,82.77
600,82.75
601,82.8
602,82.82
603,82.82
604,82.82
605,82.8
606,82.7
607,82.63
608,82.55
609,82.42
610,82.3
611,82.27
612,82.3
613,82.38
614,82.5
615,82.63
616,82.77
617,82.95
618,83.12
619,83.28
620,83.47
621,83.63
622,83.77
623,83.93
624,84.08
625,84.22
626,84.35
627,84.55
628,84.82
629,85.03
630,85.27
631,85.45
632,85.67
633,85.87
634,86.05
635,86.18
636,86.3
637,86.4
638,86.45
639,86.47
640,86.45
641,86.4
642,86.32
643,86.22
644,86.15
645,86.17
646,86.1
647,85.75
648,85.82
649,85.92
650,86.03
651,86.17
652,86.33
653,86.5
654,86.67
655,86.75
656,86.85
657,86.92
658,86.95
659,87.03
660,87.1
661,87.08
662,87.07
663,87.07
664,86.92
665,86.78
666,86.73
667,86.63
668,86.52
669,86.48
670,86.45
671,86.35
672,86.22
673,86.05
674,85.85
675,85.68
676,85.57
677,85.43
678,85.3
679,85.17
680,85.02
681,84.92
682,84.87
683,84.77
684,84.65
685,84.53
686,84.4
687,84.17
688,83.77
689,83.42
690,83.08
691,82.8
692,82.5
693,82.25
694,82.0
695,81.82
696,81.65
697,81.5
698,81.33
699,81.18
700,81.02
701,80.87
702,80.75
703,80.57
704,80.35
705,80.1
706,79.93
707,79.77
708,79.55
709,79.3
710,79.13
711,78.95
712,78.75
713,78.55
714,78.33
715,78.15
716,78.03
717,77.93
718,77.82
719,77.65
720,77.47
721,77.3
722,77.15
723,77.02
724,77.0
725,76.95
726,76.87
727,76.78
728,76.73
729,76.65
730,76.62
731,76.57
732,76.5
733,76.4
734,76.32
735,76.18
736,76.0
737,75.8
738,75.63
739,75.47
740,75.28
741,75.07
742,74.8
743,74.42
744,74.08
745,73.8
746,73.55
747,73.4
748,73.33
749,73.28
750,73.22
751,73.17
752,73.12
753,73.07
754,73.1
755,73.1
756,73.08
757,73.05
758,73.05
759,73.12
760,73.22
761,73.37
762,73.55
763,73.83
764,74.15
765,74.55
766,74.92
767,75.3
768,75.68
769,76.08
770,76.45
771,76.83
772,77.18
773,77.53
774,77.88
775,78.22
776,78.58
777,78.98
778,79.37
779,79.72
780,79.98
781,80.25
782,80.55
783,80.8
784,81.07
785,81.35
786,81.6
787,81.83
788,82.05
789,82.23
790,82.4
791,82.58
792,82.67
793,82.78
794,82.92
795,83.05
796,83.15
797,83.23
798,83.28
799,83.33
800,83.35
801,83.3
802,83.25
803,83.32
804,83.35
805,83.37
806,83.37
807,83.27
808,83.27
809,83.25
810,83.27
811,83.27
812,83.27
813,83.42
814,83.52
815,83.68
816,83.85
817,83.98
818,83.98
819,83.87
820,83.72
821,83.57
822,83.37
823,83.22
824,83.03
825,82.77
826,82.48
827,82.18
828,81.85
829,81.52
830,81.12
831,80.8
832,80.58
833,80.3
834,80.07
835,79.82
836,79.5
837,79.13
838,78.82
839,78.53
840,78.35
841,78.18
842,78.02
843,77.8
844,77.6
845,77.42
846,77.28
847,77.15
848,77.17
849,77.2
850,77.23
851,77.25
852,77.4
853,77.53
854,77.67
855,77.83
856,78.03
857,78.22
858,78.48
859,78.7
860,78.95
861,79.28
862,79.67
863,80.05
864,80.37
865,80.8
866,81.25
867,81.78
868,82.22
869,82.6
870,82.98
871,83.33
872,83.7
873,83.88
874,84.0
875,83.98
876,83.97
877,84.08
878,84.27
879,84.47
880,84.68
881,84.82
882,84.98
883,85.1
884,85.23
885,85.12
886,85.02
887,84.95
888,84.93
889,84.95
890,85.03
891,84.97
892,84.8
893,84.7
894,84.55
895,84.42
896,84.27
897,84.12
898,83.97
899,83.82
900,83.65
901,83.52
902,83.33
903,83.25
904,83.18
905,83.0
906,82.77
907,82.43
908,81.95
909,81.45
910,80.95
911,80.47
912,79.92
913,79.35
914,78.75
915,78.1
916,77.47
917,76.87
918,76.23
919,75.53
920,74.9
921,74.47
922,74.0
923,73.53
924,73.13
925,72.63
926,72.13
927,71.62
928,71.15
929,70.72
930,70.28
931,69.92
932,69.57
933,69.23
934,68.95
935,68.77
936,68.58
937,68.28
938,68.02
939,67.78
940,67.55
941,67.37
942,67.2
943,67.02
944,66.82
945,66.85
946,66.87
947,66.85
948,66.83
949,66.75
950,66.62
951,66.53
952,66.52
953,66.52
954,66.5
955,66.48
956,66.43
957,66.38
958,66.33
959,66.28
960,66.25
961,66.15
962,66.05
963,65.93
964,65.68
965,65.58
966,65.55
967,65.65
968,65.77
969,65.9
970,66.03
971,66.17
972,66.32
973,66.47
974,66.65
975,66.88
976,67.12
977,67.37
978,67.63
979,68.02
980,68.35
981,68.45
982,68.55
983,68.63
984,68.72
985,68.77
986,68.82
987,68.88
988,68.93
989,68.98
990,69.0
991,68.93
992,68.85
993,68.75
994,68.65
995,68.53
996,68.47
997,68.43
998,68.45
999,68.47
1000,68.5
1001,68.52
1002,68.48
1003,68.47
1004,68.47
1005,68.48
1006,68.53
1007,68.58
1008,68.62
1009,68.67
1010,68.72
1011,68.8
1012,68.83
1013,68.83
1014,68.87
1015,68.92
1016,69.02
1017,69.13
1018,69.22
1019,69.27
1020,69.33
1021,69.43
1022,69.53
1023,69.62
1024,69.8
1025,69.93
1026,70.02
1027,70.08
1028,70.12
1029,70.13
1030,70.12
1031,70.08
1032,70.08
1033,70.08
1034,70.1
1035,70.08
1036,70.07
1037,70.02
1038,69.92
1039,69.8
1040,69.65
1041,69.48
1042,69.32
1043,69.18
1044,69.05
1045,68.93
1046,68.82
1047,68.7
1048,68.65
1049,68.67
1050,68.7
1051,68.8
1052,68.9
1053,69.0
1054,69.12
1055,69.25
1056,69.3
1057,69.38
1058,69.45
1059,69.52
1060,69.58
1061,69.67
1062,69.72
1063,69.8
1064,69.88
1065,69.98
1066,70.07
1067,70.17
1068,70.27
1069,70.37
1070,70.47
1071,70.53
1072,70.58
1073,70.62
1074,70.62
1075,70.57
1076,70.48
1077,70.38
1078,70.28
1079,70.2
1080,70.08
1081,69.95
1082,69.83
1083,69.73
1084,69.63
1085,69.53
1086,69.45
1087,69.37
1088,69.33
1089,69.32
1090,69.33
1091,69.37
1092,69.38
1093,69.42
1094,69.43
1095,69.45
1096,69.47
1097,69.45
1098,69.45
1099,69.47
1100,69.48
1101,69.53
1102,69.58
1103,69.62
1104,69.7
1105,69.8
1106,69.88
1107,69.98
1108,70.08
1109,70.13
1110,70.17
1111,70.17
1112,70.13
1113,70.08
1114,70.0
1115,69.92
1116,69.88
1117,69.8
1118,69.73
1119,69.67
1120,69.62
1121,69.57
1122,69.55
1123,69.47
1124,69.38
1125,69.3
1126,69.22
1127,69.15
1128,69.08
1129,69.02
1130,68.97
1131,68.9
1132,68.87
1133,68.87
1134,68.88
1135,68.93
1136,69.0
1137,69.08
1138,69.17
1139,69.27
1140,69.38
1141,69.5
1142,69.62
1143,69.73
1144,69.85
1145,69.97
1146,70.08
1147,70.18
1148,70.25
1149,70.32
1150,70.37
1151,70.4
1152,70.45
1153,70.52
1154,70.58
1155,70.67
1156,70.75
1157,70.88
1158,71.0
1159,71.1
1160,71.23
1161,71.35
1162,71.47
1163,71.6
1164,71.7
1165,71.8
1166,71.9
1167,71.98
1168,72.02
1169,72.05
1170,72.1
1171,72.17
1172,72.25
1173,72.33
1174,72.42
1175,72.48
1176,72.55
1177,72.62
1178,72.67
1179,72.7
1180,72.7
1181,72.7
1182,72.7
1183,72.73
1184,72.75
1185,72.75
1186,72.77
1187,72.77
1188,72.78
1189,72.82
1190,72.78
1191,72.77
1192,72.75
1193,72.73
1194,72.7
1195,72.67
1196,72.65
1197,72.63
1198,72.62
1199,72.58
1200,72.55
1201,72.52
1202,72.48
1203,72.43
1204,72.38
1205,72.32
1206,72.23
1207,72.13
1208,72.0
1209,71.83
1210,71.65
1211,71.45
1212,71.22
1213,70.98
1214,70.7
1215,70.42
1216,70.13
1217,69.85
1218,69.73
1219,69.67
1220,69.6
1221,69.57
1222,69.53
1223,69.48
1224,69.4
1225,69.32
1226,69.22
1227,69.12
1228,69.03
1229,68.97
1230,68.93
1231,68.92
1232,68.9
1233,68.92
1234,68.93
1235,68.95
1236,68.97
1237,68.98
1238,69.02
1239,69.07
1240,69.13
1241,69.18
1242,69.22
1243,69.25
1244,69.3
1245,69.33
1246,69.32
1247,69.3
1248,69.27
1249,69.22
1250,69.2
1251,69.18
1252,69.17
1253,69.15
1254,69.17
1255,69.22
1256,69.27
1257,69.32
1258,69.38
1259,69.45
1260,69.5
1261,69.52
1262,69.5
1263,69.5
1264,69.53
1265,69.6
1266,69.68
1267,69.8
1268,69.93
1269,70.08
1270,70.1
1271,70.18
1272,70.33
1273,70.43
1274,70.58
1275,70.75
1276,70.92
1277,71.08
1278,71.08
1279,71.05
1280,70.98
1281,70.85
1282,70.75
1283,70.67
1284,70.62
1285,70.57
1286,70.67
1287,70.77
1288,70.83
1289,70.87
1290,70.85
1291,70.82
1292,70.78
1293,70.73
1294,70.68
1295,70.63
1296,70.57
1297,70.5
1298,70.42
1299,70.33
1300,70.25
1301,70.18
1302,70.18
1303,70.18
1304,70.2
1305,70.25
1306,70.37
1307,70.5
1308,70.65
1309,70.82
1310,71.0
1311,71.17
1312,71.33
1313,71.48
1314,71.58
1315,71.68
1316,71.72
1317,71.73
1318,71.78
1319,71.85
1320,71.93
1321,72.03
1322,72.25
1323,72.45
1324,72.62
1325,72.77
1326,72.88
1327,72.98
1328,73.1
1329,73.2
1330,73.45
1331,73.63
1332,73.82
1333,74.05
1334,74.3
1335,74.55
1336,74.8
1337,75.05
1338,75.3
1339,75.55
1340,75.82
1341,76.13
1342,76.42
1343,76.68
1344,76.93
1345,77.17
1346,77.25
1347,77.3
1348,77.37
1349,77.45
1350,77.53
1351,77.58
1352,77.68
1353,77.8
1354,77.93
1355,78.07
1356,78.22
1357,78.37
1358,78.5
1359,78.7
1360,78.92
1361,79.08
1362,79.2
1363,79.27
1364,79.32
1365,79.18
1366,79.05
1367,78.88
1368,78.73
1369,78.58
1370,78.42
1371,78.47
1372,78.55
1373,78.62
1374,78.67
1375,78.63
1376,78.63
1377,78.62
1378,78.52
1379,78.37
1380,78.18
1381,78.02
1382,77.78
1383,77.62
1384,77.47
1385,77.32
1386,77.2
1387,77.08
1388,76.98
1389,76.9
1390,76.8
1391,76.7
1392,76.52
1393,76.3
1394,76.03
1395,75.78
1396,75.53
1397,75.3
1398,75.1
1399,74.9
1400,74.73
1401,74.58
1402,74.45
1403,74.32
1404,74.18
1405,74.05
1406,73.93
1407,73.85
1408,73.77
1409,73.68
1410,73.62
1411,73.57
1412,73.47
1413,73.33
1414,73.18
1415,73.03
1416,72.88
1417,72.75
1418,72.63
1419,72.43
1420,72.22
1421,72.05
1422,71.9
1423,71.78
1424,71.67
1425,71.72
1426,71.72
1427,71.73
1428,71.77
1429,71.77
1430,71.77
1431,71.55
1432,71.28
1433,71.03
1434,71.07
1435,71.17
1436,71.27
1437,71.35
1438,71.42
1439,71.55
1440,71.72
1441,71.82
1442,71.92
1443,71.97
1444,72.07
1445,72.2
1446,72.33
1447,72.48
1448,72.6
1449,72.7
1450,72.78
1451,72.92
1452,73.13
1453,73.37
1454,73.53
1455,73.92
1456,74.27
1457,74.6
1458,74.95
1459,75.28
1460,75.57
1461,75.8
1462,76.02
1463,76.2
1464,76.37
1465,76.65
1466,76.92
1467,77.23
1468,77.52
1469,77.83
1470,78.17
1471,78.55
1472,78.87
1473,79.22
1474,79.57
1475,79.88
1476,80.22
1477,80.47
1478,80.73
1479,80.98
1480,81.22
1481,81.53
1482,81.82
1483,81.93
1484,82.0
1485,82.05
1486,82.1
1487,82.13
1488,82.08
1489,82.07
1490,82.05
1491,82.05
1492,82.07
1493,82.08
1494,81.87
1495,81.62
1496,81.4
1497,81.23
1498,81.13
1499,81.02
1500,80.93
1501,80.95
1502,80.95
1503,80.97
1504,80.92
1505,80.82
1506,80.72
1507,80.62
1508,80.55
1509,80.48
1510,80.43
1511,80.35
1512,80.22
1513,80.07
1514,80.0
1515,79.63
1516,79.27
1517,78.9
1518,78.52
1519,78.15
1520,77.8
1521,77.48
1522,77.17
1523,76.88
1524,76.62
1525,76.22
1526,75.8
1527,75.32
1528,74.85
1529,74.37
1530,73.83
1531,73.25
1532,72.75
1533,72.25
1534,71.78
1535,71.37
1536,70.95
1537,70.62
1538,70.27
1539,69.97
1540,69.7
1541,69.35
1542,69.02
1543,68.85
1544,68.75
1545,68.67
1546,68.58
1547,68.53
1548,68.52
1549,68.5
1550,68.53
1551,68.6
1552,68.67
1553,68.77
1554,68.88
1555,69.02
1556,69.13
1557,69.23
1558,69.32
1559,69.38
1560,69.42
1561,69.42
1562,69.42
1563,69.38
1564,69.35
1565,69.32
1566,69.27
1567,69.25
1568,69.2
1569,69.17
1570,69.17
1571,69.13
1572,69.15
1573,69.2
1574,69.25
1575,69.32
1576,69.4
1577,69.5
1578,69.58
1579,69.7
1580,69.83
1581,69.93
1582,70.07
1583,70.18
1584,70.32
1585,70.45
1586,70.62
1587,70.82
1588,71.05
1589,71.28
1590,71.55
1591,71.82
1592,72.07
1593,72.27
1594,72.33
1595,72.42
1596,72.52
1597,72.62
1598,72.7
1599,72.77
1600,72.82
1601,72.85
1602,72.9
1603,72.95
1604,73.0
1605,73.08
1606,73.2
1607,73.3
1608,73.42
1609,73.53
1610,73.62
1611,73.67
1612,73.72
1613,73.75
1614,73.78
1615,73.8
1616,73.82
1617,73.77
1618,73.58
1619,73.35
1620,73.13
1621,72.9
1622,72.63
1623,72.4
1624,72.2
1625,72.05
1626,71.92
1627,71.82
1628,71.77
1629,71.72
1630,71.67
1631,71.67
1632,71.63
1633,71.6
1634,71.57
1635,71.57
1636,71.6
1637,71.63
1638,71.68
1639,71.7
1640,71.73
1641,71.78
1642,71.78
1643,71.8
1644,71.82
1645,71.87
1646,71.92
1647,71.95
1648,71.97
1649,71.95
1650,71.93
1651,71.93
1652,71.93
1653,71.97
1654,72.08
1655,72.17
1656,72.22
1657,72.23
1658,72.27
1659,72.3
1660,72.33
1661,72.37
1662,72.38
1663,72.38
1664,72.37
1665,72.3
1666,72.2
1667,72.07
1668,71.92
1669,71.77
1670,71.63
1671,71.5
1672,71.38
1673,71.25
1674,71.12
1675,71.0
1676,70.9
1677,70.83
1678,70.95
1679,71.27
1680,71.52
1681,71.77
1682,72.03
1683,72.37
1684,72.67
1685,73.05
1686,73.48
1687,73.82
1688,74.1
1689,74.33
1690,74.5
1691,74.65
1692,74.73
1693,74.78
1694,74.83
1695,74.93
1696,75.03
1697,75.08
1698,75.12
1699,75.13
1700,75.12
1701,75.12
1702,75.17
1703,75.22
1704,75.25
1705,75.27
1706,75.32
1707,75.3
1708,75.17
1709,75.13
1710,75.03
1711,74.93
1712,74.82
1713,74.68
1714,74.57
1715,74.45
1716,74.3
1717,74.17
1718,74.02
1719,73.87
1720,73.72
1721,73.58
1722,73.47
1723,73.37
1724,73.27
1725,73.18
1726,73.1
1727,73.05
1728,73.02
1729,72.98
1730,72.93
1731,72.9
1732,72.83
1733,72.78
1734,72.72
1735,72.63
1736,72.52
1737,72.43
1738,72.3
1739,72.02
1740,71.78
1741,71.58
1742,71.4
1743,71.13
1744,70.88
1745,70.48
1746,70.02
1747,69.57
1748,69.13
1749,68.7
1750,68.32
1751,67.95
1752,67.63
1753,67.33
1754,67.02
1755,66.63
1756,66.22
1757,65.82
1758,65.42
1759,65.03
1760,64.57
1761,64.15
1762,63.72
1763,63.3
1764,62.9
1765,62.5
1766,62.23
1767,62.05
1768,61.98
1769,61.82
1770,61.72
1771,61.6
1772,61.48
1773,61.38
1774,61.28
1775,61.18
1776,61.12
1777,61.07
1778,61.03
1779,61.08
1780,61.12
1781,61.15
1782,61.15
1783,61.12
1784,61.07
1785,61.0
1786,60.95
1787,60.92
1788,60.88
1789,60.83
1790,60.78
1791,60.72
1792,60.67
1793,60.62
1794,60.57
1795,60.55
1796,60.55
1797,60.55
1798,60.57
1799,60.58
1800,60.62
1801,60.65
1802,60.68
1803,60.73
1804,60.78
1805,60.88
1806,61.0
1807,61.13
1808,61.27
1809,61.45
1810,61.6
1811,61.7
1812,61.75
1813,61.8
1814,61.87
1815,61.97
1816,62.08
1817,62.15
1818,62.27
1819,62.38
1820,62.58
1821,62.73
1822,62.87
1823,63.1
1824,63.3
1825,63.48
1826,63.5
1827,63.5
1828,63.52
1829,63.55
1830,63.58
1831,63.63
1832,63.7
1833,63.77
1834,63.82
1835,63.87
1836,63.92
1837,63.97
1838,64.0
1839,63.95
1840,63.9
1841,63.85
1842,63.82
1843,63.78
1844,63.75
1845,63.73
1846,63.72
1847,63.7
1848,63.67
1849,63.67
1850,63.67
1851,63.68
1852,63.7
1853,63.72
1854,63.75
1855,63.75
1856,63.73
1857,63.73
1858,63.72
1859,63.7
1860,63.65
1861,63.58
1862,63.52
1863,63.42
1864,63.33
1865,63.22
1866,63.08
1867,62.95
1868,62.82
1869,62.7
1870,62.6
1871,62.55
1872,62.55
1873,62.57
1874,62.6
1875,62.62
1876,62.65
1877,62.75
1878,62.8
1879,62.87
1880,62.93
1881,63.03
1882,63.13
1883,63.12
1884,63.13
1885,63.18
1886,63.23
1887,63.27
1888,63.25
1889,63.2
1890,63.17
1891,63.13
1892,63.1
1893,63.05
1894,63.0
1895,62.95
1896,62.93
1897,62.9
1898,62.9
1899,62.88
1900,62.88
1901,62.88
1902,62.88
1903,62.9
1904,62.92
1905,62.93
1906,62.97
1907,63.0
1908,63.07
1909,63.15
1910,63.23
1911,63.32
1912,63.4
1913,63.47
1914,63.53
1915,63.62
1916,63.73
1917,63.83
1918,63.93
1919,64.03
1920,64.13
1921,64.22
1922,64.3
1923,64.42
1924,64.5
1925,64.6
1926,64.72
1927,64.85
1928,64.98
1929,65.1
1930,65.25
1931,65.35
1932,65.52
1933,65.67
1934,65.8
1935,65.92
1936,65.97
1937,65.98
1938,66.02
1939,66.02
1940,66.05
1941,66.05
1942,66.05
1943,66.05
1944,65.98
1945,65.9
1946,65.8
1947,65.72
1948,65.63
1949,65.58
1950,65.52
1951,65.47
1952,65.42
1953,65.38
1954,65.35
1955,65.37
1956,65.32
1957,65.32
1958,65.25
1959,65.2
1960,65.13
1961,65.03
1962,64.95
1963,64.9
1964,64.88
1965,64.88
1966,64.9
1967,64.9
1968,64.87
1969,64.8
1970,64.72
1971,64.58
1972,64.48
1973,64.37
1974,64.23
1975,64.12
1976,63.98
1977,63.85
1978,63.73
1979,63.63
1980,63.57
1981,63.52
1982,63.45
1983,63.38
1984,63.33
1985,63.28
1986,63.22
1987,63.13
1988,63.03
1989,62.95
1990,62.85
1991,62.8
1992,62.7
1993,62.6
1994,62.52
1995,62.45
1996,62.43
1997,62.45
1998,62.45
1999,62.45
2000,62.43
2001,62.42
2002,62.42
2003,62.42
2004,62.48
2005,62.57
2006,62.67
2007,62.75
2008,62.85
2009,62.95
2010,63.05
2011,63.13
2012,63.22
2013,63.32
2014,63.45
2015,63.57
2016,63.73
2017,63.85
2018,64.0
2019,64.13
2020,64.25
2021,64.38
2022,64.5
2023,64.6
2024,64.68
2025,64.77
2026,64.83
2027,64.93
2028,65.03
2029,65.15
2030,65.27
2031,65.42
2032,65.52
2033,65.63
2034,65.75
2035,65.85
2036,65.95
2037,66.05
2038,66.15
2039,66.23
2040,66.3
2041,66.35
2042,66.42
2043,66.45
2044,66.47
2045,66.43
2046,66.43
2047,66.45
2048,66.48
2049,66.52
2050,66.58
2051,66.77
2052,66.9
2053,67.02
2054,67.12
2055,67.2
2056,67.28
2057,67.37
2058,67.43
2059,67.52
2060,67.57
2061,67.63
2062,67.68
2063,67.72
2064,67.72
2065,67.7
2066,67.68
2067,67.68
2068,67.68
2069,67.65
2070,67.62
2071,67.62
2072,67.63
2073,67.62
2074,67.58
2075,67.5
2076,67.4
2077,67.3
2078,67.23
2079,67.18
2080,67.18
2081,67.23
2082,67.33
2083,67.45
2084,67.57
2085,67.65
2086,67.72
2087,67.75
2088,67.77
2089,67.77
2090,67.78
2091,67.8
2092,67.82
2093,67.87
2094,67.92
2095,67.93
2096,67.9
2097,67.83
2098,67.73
2099,67.62
2100,67.5
2101,67.4
2102,67.38
2103,67.35
2104,67.3
2105,67.32
2106,67.33
2107,67.33
2108,67.35
2109,67.37
2110,67.32
2111,67.12
2112,66.95
2113,66.85
2114,66.75
2115,66.67
2116,66.58
2117,66.6
2118,66.62
2119,66.63
2120,66.67
2121,66.68
2122,66.7
2123,66.72
2124,66.75
2125,66.77
2126,66.77
2127,66.77
2128,66.8
2129,66.87
2130,66.97
2131,67.05
2132,67.15
2133,67.28
2134,67.43
2135,67.6
2136,67.73
2137,67.83
2138,67.9
2139,67.93
2140,67.93
