,HR
340,82.58
341,82.63
342,82.6
343,82.58
344,82.53
345,82.48
346,82.4
347,82.28
348,82.15
349,81.97
350,81.78
351,81.58
352,81.37
353,81.15
354,80.95
355,80.78
356,80.67
357,80.6
358,80.58
359,80.53
360,80.45
361,80.43
362,80.45
363,80.43
364,80.38
365,80.32
366,80.27
367,80.23
368,80.23
369,80.3
370,80.38
371,80.45
372,80.53
373,80.58
374,80.62
375,80.67
376,80.78
377,80.65
378,80.52
379,80.37
380,80.28
381,80.25
382,80.27
383,80.25
384,80.25
385,80.4
386,80.5
387,80.57
388,80.55
389,80.55
390,80.55
391,80.5
392,80.3
393,80.13
394,79.83
395,79.57
396,79.52
397,79.52
398,79.52
399,79.52
400,79.52
401,79.5
402,79.58
403,79.65
404,79.77
405,79.87
406,79.98
407,80.13
408,80.32
409,80.58
410,80.85
411,81.12
412,81.4
413,81.7
414,81.97
415,82.22
416,82.42
417,82.6
418,82.75
419,82.93
420,83.22
421,83.4
422,83.53
423,83.68
424,83.82
425,84.17
426,84.48
427,84.78
428,85.08
429,85.4
430,85.67
431,85.95
432,86.2
433,86.43
434,86.68
435,86.93
436,87.2
437,87.47
438,87.73
439,88.0
440,88.23
441,88.47
442,88.7
443,88.93
444,89.13
445,89.38
446,89.58
447,89.88
448,90.0
449,90.13
450,90.22
451,90.37
452,90.45
453,90.52
454,90.63
455,90.72
456,90.67
457,90.63
458,90.6
459,90.57
460,90.57
461,90.63
462,90.7
463,90.77
464,90.78
465,90.83
466,90.87
467,90.87
468,90.83
469,90.72
470,90.57
471,90.42
472,90.22
473,90.0
474,89.8
475,89.58
476,89.37
477,89.17
478,89.0
479,88.88
480,88.63
481,88.47
482,88.3
483,88.17
484,88.05
485,87.68
486,87.32
487,86.88
488,86.43
489,86.03
490,85.67
491,85.3
492,85.0
493,84.77
494,84.53
495,84.3
496,84.05
497,83.75
498,83.43
499,83.1
500,82.77
501,82.43
502,82.08
503,81.73
504,81.38
505,81.0
506,80.72
507,80.38
508,80.33
509,80.28
510,80.32
511,80.3
512,80.35
513,80.38
514,80.42
515,80.47
516,80.6
517,80.65
518,80.7
519,80.63
520,80.52
521,80.35
522,80.2
523,80.05
524,79.92
525,79.8
526,79.68
527,79.57
528,79.43
529,79.35
530,79.32
531,79.28
532,79.32
533,79.38
534,79.53
535,79.7
536,79.87
537,80.0
538,80.1
539,80.25
540,80.47
541,80.63
542,80.82
543,80.95
544,80.85
545,80.78
546,80.75
547,80.78
548,80.8
549,80.77
550,80.73
551,80.7
552,80.63
553,80.55
554,80.48
555,80.43
556,80.43
557,80.43
558,80.47
559,80.52
560,80.6
561,80.7
562,80.73
563,80.62
564,80.48
565,80.32
566,80.08
567,79.85
568,79.6
569,79.33
570,79.02
571,78.73
572,78.42
573,78.15
574,77.95
575,77.72
576,77.48
577,77.22
578,76.93
579,76.78
580,76.63
581,76.45
582,76.45
583,76.43
584,76.42
585,76.35
586,76.32
587,76.33
588,76.38
589,76.42
590,76.47
591,76.52
592,76.42
593,76.33
594,76.25
595,76.17
596,76.05
597,75.92
598,75.8
599,75.6
600,75.38
601,75.15
602,74.92
603,74.65
604,74.63
605,74.63
606,74.65
607,74.65
608,74.92
609,75.17
610,75.4
611,75.62
612,75.87
613,76.07
614,76.25
615,76.42
616,76.55
617,76.68
618,76.78
619,76.85
620,76.83
621,76.82
622,76.88
623,77.17
624,77.47
625,77.85
626,78.32
627,78.75
628,79.18
629,79.62
630,80.05
631,80.48
632,80.85
633,81.17
634,81.43
635,81.75
636,82.08
637,82.48
638,82.88
639,83.22
640,83.57
641,83.93
642,84.1
643,84.3
644,84.48
645,84.73
646,84.98
647,85.18
648,85.35
649,85.48
650,85.55
651,85.63
652,85.83
653,86.03
654,86.13
655,86.25
656,86.43
657,86.63
658,86.83
659,87.03
660,87.25
661,87.52
662,87.72
663,88.0
664,88.32
665,88.62
666,88.9
667,89.22
668,89.27
669,89.3
670,89.33
671,89.32
672,89.28
673,89.32
674,89.33
675,89.37
676,89.42
677,89.48
678,89.53
679,89.55
680,89.6
681,89.6
682,89.55
683,89.38
684,89.22
685,88.98
686,88.7
687,88.42
688,88.17
689,87.95
690,87.75
691,87.53
692,87.35
693,87.18
694,87.0
695,86.77
696,86.55
697,86.35
698,86.17
699,86.07
700,86.0
701,85.97
702,85.95
703,85.95
704,85.98
705,85.98
706,86.03
707,86.12
708,86.2
709,86.32
710,86.47
711,86.65
712,86.73
713,86.73
714,86.77
715,86.78
716,86.77
717,86.77
718,86.78
719,86.77
720,86.7
721,86.62
722,86.53
723,86.43
724,86.28
725,86.13
726,85.95
727,85.75
728,85.55
729,85.37
730,85.2
731,85.07
732,84.92
733,84.78
734,84.68
735,84.58
736,84.48
737,84.4
738,84.35
739,84.32
740,84.32
741,84.3
742,84.33
743,84.27
744,84.2
745,84.13
746,84.07
747,84.02
748,83.92
749,83.83
750,83.7
751,83.62
752,83.52
753,83.42
754,83.35
755,83.37
756,83.37
757,83.35
758,83.28
759,83.18
760,83.03
761,82.85
762,82.97
763,83.07
764,83.15
765,83.25
766,83.27
767,83.23
768,83.22
769,83.22
770,83.2
771,83.1
772,83.15
773,83.23
774,83.25
775,83.13
776,83.3
777,83.43
778,83.33
779,83.27
780,83.23
781,83.22
782,83.18
783,83.15
784,83.15
785,83.13
786,83.12
787,83.1
788,83.0
789,82.93
790,82.87
791,82.82
792,82.75
793,82.62
794,82.47
795,82.33
796,82.18
797,82.02
798,81.85
799,81.72
800,81.55
801,81.45
802,81.33
803,81.37
804,81.37
805,81.4
806,81.43
807,81.42
808,81.4
809,81.32
810,81.2
811,81.03
812,80.85
813,80.65
814,80.4
815,80.12
816,80.12
817,80.32
818,80.68
819,81.02
820,81.38
821,81.75
822,81.78
823,81.8
824,81.82
825,81.82
826,81.82
827,81.82
828,81.8
829,81.73
830,81.68
831,81.65
832,81.57
833,81.5
834,81.47
835,81.57
836,81.4
837,81.22
838,81.27
839,81.12
840,81.02
841,80.92
842,80.85
843,80.8
844,80.72
845,80.65
846,80.65
847,80.7
848,80.73
849,80.75
850,80.78
851,80.82
852,80.88
853,81.13
854,81.38
855,81.62
856,81.85
857,82.07
858,82.25
859,82.45
860,82.68
861,82.9
862,83.07
863,83.23
864,83.43
865,83.62
866,83.83
867,84.22
868,84.6
869,84.98
870,85.45
871,85.9
872,86.37
873,86.83
874,87.35
875,87.82
876,88.02
877,88.0
878,87.87
879,87.77
880,87.65
881,87.57
882,87.52
883,87.47
884,87.38
885,87.28
886,87.2
887,87.12
888,87.07
889,87.05
890,87.05
891,87.03
892,87.03
893,87.02
894,87.03
895,87.02
896,87.0
897,87.03
898,87.05
899,87.35
900,87.55
901,87.72
902,87.88
903,88.05
904,88.25
905,88.45
906,88.62
907,88.65
908,88.8
909,88.93
910,89.05
911,89.13
912,89.18
913,89.05
914,88.97
915,88.9
916,88.87
917,88.83
918,88.85
919,88.85
920,88.85
921,88.83
922,88.75
923,88.62
924,88.47
925,88.3
926,88.1
927,87.77
928,87.43
929,87.15
930,86.85
931,86.6
932,86.35
933,86.15
934,85.9
935,85.67
936,85.43
937,85.2
938,85.0
939,84.85
940,84.68
941,84.5
942,84.3
943,84.0
944,83.7
945,83.45
946,83.2
947,82.93
948,82.68
949,82.43
950,82.1
951,81.7
952,81.25
953,81.32
954,81.37
955,81.47
956,81.55
957,81.7
958,81.87
959,81.97
960,82.13
961,82.28
962,82.42
963,82.52
964,82.55
965,82.6
966,82.65
967,82.78
968,82.63
969,82.77
970,82.92
971,83.08
972,83.25
973,83.45
974,83.58
975,83.85
976,83.83
977,83.83
978,83.72
979,83.65
980,83.6
981,83.58
982,83.7
983,83.88
984,84.15
985,84.38
986,84.65
987,84.93
988,85.23
989,85.48
990,85.73
991,85.93
992,85.97
993,85.88
994,85.8
995,85.77
996,85.72
997,85.68
998,85.62
999,85.68
1000,85.78
1001,85.85
1002,85.9
1003,86.1
1004,86.3
1005,86.5
1006,86.67
1007,86.92
1008,87.12
1009,87.33
1010,87.63
1011,88.03
1012,88.43
1013,88.33
1014,88.23
1015,88.05
1016,87.87
1017,87.63
1018,87.38
1019,87.15
1020,87.07
1021,86.98
1022,86.87
1023,86.78
1024,86.73
1025,86.62
1026,86.55
1027,86.48
1028,86.68
1029,86.53
1030,86.4
1031,86.3
1032,86.23
1033,86.12
1034,85.98
1035,85.67
1036,85.25
1037,84.9
1038,84.7
1039,84.52
1040,84.37
1041,84.32
1042,84.28
1043,84.23
1044,84.13
1045,84.08
1046,84.0
1047,83.92
1048,83.85
1049,83.8
1050,83.75
1051,83.73
1052,83.88
1053,84.13
1054,84.42
1055,84.7
1056,84.98
1057,85.27
1058,85.55
1059,85.65
1060,85.73
1061,85.85
1062,85.98
1063,86.1
1064,86.28
1065,86.43
1066,86.62
1067,86.75
1068,86.9
1069,87.02
1070,87.08
1071,87.12
1072,87.18
1073,87.22
1074,87.23
1075,87.33
1076,87.38
1077,87.4
1078,87.4
1079,87.42
1080,87.32
1081,87.25
1082,87.23
1083,87.03
1084,86.6
1085,86.3
1086,85.93
1087,85.57
1088,85.18
1089,84.9
1090,84.62
1091,84.28
1092,83.95
1093,83.67
1094,83.42
1095,83.1
1096,83.2
1097,83.27
1098,83.28
1099,83.3
1100,83.23
1101,83.07
1102,82.93
1103,82.77
1104,82.58
1105,82.42
1106,82.42
1107,82.42
1108,82.38
1109,82.32
1110,82.23
1111,82.1
1112,81.97
1113,81.73
1114,81.5
1115,81.25
1116,80.97
1117,80.65
1118,80.33
1119,80.0
1120,79.63
1121,79.3
1122,78.98
1123,78.67
1124,78.32
1125,77.97
1126,77.62
1127,77.28
1128,76.87
1129,76.52
1130,76.2
1131,75.83
1132,75.95
1133,76.13
1134,76.28
1135,76.4
1136,76.62
1137,76.9
1138,77.17
1139,77.33
1140,77.45
1141,77.58
1142,77.72
1143,78.03
1144,78.5
1145,78.87
1146,79.3
1147,79.73
1148,80.18
1149,80.62
1150,81.0
1151,81.43
1152,81.87
1153,82.3
1154,82.78
1155,83.35
1156,83.92
1157,84.47
1158,85.03
1159,85.53
1160,86.08
1161,86.53
1162,86.78
1163,87.07
1164,87.17
1165,87.23
1166,87.13
1167,86.97
1168,86.75
1169,86.53
1170,86.35
1171,86.23
1172,86.15
1173,86.15
1174,86.12
1175,86.1
1176,86.17
1177,86.13
1178,86.17
1179,86.15
1180,86.22
1181,86.23
1182,86.25
1183,86.23
1184,86.22
1185,86.22
1186,86.17
1187,86.1
1188,86.13
1189,86.12
1190,86.05
1191,86.05
1192,85.6
1193,85.1
1194,84.65
1195,84.25
1196,83.85
1197,83.42
1198,83.02
1199,82.67
1200,82.35
1201,82.02
1202,81.7
1203,81.55
1204,81.48
1205,81.52
1206,81.5
1207,81.48
1208,81.48
1209,81.47
1210,81.47
1211,81.45
1212,81.4
1213,81.37
1214,81.28
1215,81.22
1216,81.12
1217,81.02
1218,80.92
1219,80.9
1220,80.83
1221,81.03
1222,81.35
1223,81.6
1224,82.03
1225,82.5
1226,82.95
1227,83.47
1228,84.03
1229,84.57
1230,85.1
1231,85.65
1232,86.15
1233,86.65
1234,87.15
1235,87.63
1236,88.18
1237,88.92
1238,89.22
1239,89.58
1240,89.93
1241,56.67
1242,54.75
1243,56.6
1244,55.33
1245,54.29
1246,54.38
1247,54.56
1248,54.8
1249,55.0
1250,55.25
1251,55.15
1252,55.71
1253,56.93
1254,57.94
1255,58.94
1256,60.11
1257,61.16
1258,62.0
1259,62.81
1260,63.59
1261,64.35
1262,64.88
1263,65.36
1264,65.65
1265,66.0
1266,66.32
1267,66.62
1268,66.97
1269,67.23
1270,67.47
1271,67.82
1272,67.97
1273,67.97
1274,67.86
1275,68.03
1276,68.18
1277,68.33
1278,68.4
1279,68.44
1280,68.52
1281,68.65
1282,68.8
1283,68.93
1284,69.09
1285,69.23
1286,69.4
1287,69.59
1288,69.78
1289,69.94
1290,70.13
1291,70.36
1292,70.63
1293,70.93
1294,71.23
1295,71.54
1296,71.84
1297,72.15
1298,72.45
1299,73.05
1300,73.45
1301,74.12
1302,74.8
1303,75.23
1304,75.92
1305,76.62
1306,77.18
1307,77.73
1308,78.25
1309,78.72
1310,79.18
1311,79.73
1312,80.15
1313,80.38
1314,80.63
1315,80.87
1316,81.02
1317,81.18
1318,81.38
1319,81.57
1320,81.73
1321,81.87
1322,82.07
1323,82.25
1324,82.47
1325,82.65
1326,82.83
1327,83.02
1328,83.18
1329,83.38
1330,83.58
1331,83.73
1332,83.98
1333,84.3
1334,84.67
1335,84.87
1336,85.05
1337,85.22
1338,85.42
1339,85.65
1340,85.87
1341,86.05
1342,86.22
1343,86.4
1344,86.58
1345,86.77
1346,86.93
1347,87.02
1348,87.08
1349,87.18
1350,87.27
1351,87.18
1352,87.08
1353,86.95
1354,86.82
1355,86.7
1356,86.58
1357,86.42
1358,86.23
1359,86.08
1360,85.95
1361,85.8
1362,85.63
1363,85.47
1364,85.33
1365,85.22
1366,85.07
1367,84.92
1368,84.78
1369,84.73
1370,84.7
1371,84.67
1372,84.62
1373,84.65
1374,84.73
1375,84.77
1376,84.78
1377,84.75
1378,84.7
1379,84.67
1380,84.63
1381,84.63
1382,84.65
1383,84.68
1384,84.75
1385,84.82
1386,84.88
1387,84.95
1388,85.0
1389,85.05
1390,85.1
1391,85.13
1392,85.17
1393,85.22
1394,85.28
1395,85.33
1396,85.38
1397,85.43
1398,85.52
1399,85.58
1400,85.63
1401,85.7
1402,85.78
1403,85.87
1404,85.98
1405,86.08
1406,86.18
1407,86.28
1408,86.4
1409,86.48
1410,86.53
1411,86.7
1412,86.82
1413,86.93
1414,87.05
1415,87.15
1416,87.22
1417,87.32
1418,87.42
1419,87.52
1420,87.63
1421,87.78
1422,87.97
1423,88.32
1424,88.57
1425,88.78
1426,89.03
1427,89.28
1428,89.57
1429,89.78
1430,89.92
1431,89.98
1432,90.05
1433,90.05
1434,90.0
1435,90.0
1436,90.07
1437,90.12
1438,90.22
1439,90.27
1440,90.35
1441,90.43
1442,90.5
1443,90.58
1444,90.67
1445,90.77
1446,90.88
1447,91.0
1448,91.1
1449,91.2
1450,91.3
1451,91.4
1452,91.48
1453,91.55
1454,91.6
1455,91.65
1456,91.7
1457,91.87
1458,91.97
1459,92.05
1460,92.15
1461,92.23
1462,92.3
1463,92.43
1464,92.28
1465,92.15
1466,92.02
1467,91.93
1468,91.85
1469,91.8
1470,91.8
1471,91.85
1472,91.95
1473,92.08
1474,92.22
1475,92.35
1476,92.52
1477,92.7
1478,92.88
1479,93.03
1480,93.15
1481,93.25
1482,93.33
1483,93.22
1484,93.2
1485,93.2
1486,93.18
1487,93.15
1488,93.03
1489,92.95
1490,92.92
1491,92.83
1492,92.77
1493,92.7
1494,92.65
1495,92.62
1496,92.55
1497,92.53
1498,92.45
1499,92.4
1500,92.3
1501,92.23
1502,92.17
1503,92.08
1504,92.0
1505,91.83
1506,91.75
1507,91.65
1508,91.55
1509,91.45
1510,91.35
1511,91.25
1512,91.17
1513,91.1
1514,91.07
1515,91.05
1516,91.08
1517,91.07
1518,91.12
1519,91.22
1520,91.33
1521,91.47
1522,91.6
1523,91.63
1524,91.88
1525,92.12
1526,92.33
1527,92.53
1528,92.73
1529,92.92
1530,93.07
1531,93.17
1532,93.23
1533,93.25
1534,93.2
1535,93.12
1536,93.02
1537,92.9
1538,92.78
1539,92.67
1540,92.53
1541,92.37
1542,92.17
1543,92.02
1544,91.83
1545,91.67
1546,91.55
1547,91.5
1548,91.5
1549,91.52
1550,91.55
1551,91.7
1552,91.85
1553,91.98
1554,92.12
1555,92.22
1556,92.3
1557,92.4
1558,92.5
1559,92.55
1560,92.6
1561,92.6
1562,92.58
1563,92.55
1564,92.48
1565,92.47
1566,92.37
1567,92.28
1568,92.23
1569,92.15
1570,92.05
1571,91.92
1572,91.77
1573,91.6
1574,91.4
1575,91.18
1576,90.93
1577,90.63
1578,90.32
1579,89.97
1580,89.6
1581,89.17
1582,88.72
1583,88.3
1584,87.92
1585,87.57
1586,87.25
1587,86.95
1588,86.55
1589,86.38
1590,86.23
1591,86.1
1592,85.95
1593,85.88
1594,85.88
1595,85.92
1596,86.0
1597,86.1
1598,86.22
1599,86.33
1600,86.47
1601,86.6
1602,86.77
1603,86.9
1604,87.03
1605,87.15
1606,87.25
1607,87.3
1608,87.35
1609,87.38
1610,87.42
1611,87.45
1612,87.48
1613,87.52
1614,87.53
1615,87.57
1616,87.6
1617,87.62
1618,87.67
1619,87.78
1620,87.92
1621,88.08
1622,88.28
1623,88.5
1624,88.75
1625,88.98
1626,89.17
1627,89.43
1628,89.73
1629,90.07
1630,90.38
1631,90.72
1632,91.07
1633,91.48
1634,91.92
1635,92.38
1636,92.77
1637,93.1
1638,93.42
1639,93.72
1640,94.1
1641,94.5
1642,94.88
1643,95.27
1644,95.62
1645,95.98
1646,96.37
1647,96.78
1648,97.18
1649,97.35
1650,97.48
1651,97.77
1652,98.03
1653,98.22
1654,98.37
1655,98.42
1656,98.35
1657,98.28
1658,98.23
1659,98.17
1660,98.1
1661,98.08
1662,98.07
1663,98.05
1664,98.02
1665,97.97
1666,97.87
1667,97.73
1668,97.63
1669,97.6
1670,97.5
1671,97.4
1672,97.27
1673,97.15
1674,97.05
1675,96.95
1676,96.8
1677,96.67
1678,96.55
1679,96.43
1680,96.3
1681,96.13
1682,95.93
1683,95.73
1684,95.5
1685,95.18
1686,94.93
1687,94.58
1688,94.2
1689,93.82
1690,93.47
1691,93.13
1692,92.85
1693,92.52
1694,92.2
1695,91.92
1696,91.73
1697,91.6
1698,91.48
1699,91.4
1700,91.23
1701,91.1
1702,91.0
1703,90.85
1704,90.72
1705,90.55
1706,90.37
1707,90.1
1708,89.93
1709,89.73
1710,89.38
1711,88.73
1712,88.33
1713,87.88
1714,87.47
1715,87.12
1716,86.85
1717,86.57
1718,86.27
1719,85.98
1720,85.7
1721,85.4
1722,85.1
1723,84.82
1724,84.57
1725,84.33
1726,84.1
1727,83.92
1728,83.75
1729,83.53
1730,83.37
1731,83.15
1732,82.93
1733,82.7
1734,82.45
1735,82.22
1736,82.03
1737,81.83
1738,81.6
1739,81.33
1740,81.08
1741,80.82
1742,80.57
1743,80.32
1744,80.12
1745,80.03
1746,79.93
1747,79.88
1748,79.85
1749,79.83
1750,79.82
1751,79.77
1752,79.57
1753,79.4
1754,79.33
1755,79.2
1756,79.07
1757,78.95
1758,78.85
1759,78.88
1760,78.92
1761,78.97
1762,79.02
1763,79.12
1764,79.22
1765,79.32
1766,79.38
1767,79.47
1768,79.57
1769,79.68
1770,79.95
1771,80.38
1772,80.6
1773,80.88
1774,81.18
1775,81.52
1776,81.87
1777,82.25
1778,82.65
1779,83.08
1780,83.57
1781,84.03
1782,84.48
1783,84.97
1784,85.42
1785,85.83
1786,86.33
1787,86.75
1788,87.08
1789,87.37
1790,87.63
1791,87.87
1792,88.12
1793,88.38
1794,88.67
1795,88.97
1796,89.23
1797,89.53
1798,89.87
1799,90.22
1800,90.57
1801,90.93
1802,91.3
1803,91.65
1804,92.0
1805,92.35
1806,92.72
1807,93.03
1808,93.3
1809,93.58
1810,93.85
1811,94.15
1812,94.43
1813,94.7
1814,94.65
1815,94.63
1816,94.63
1817,94.65
1818,94.67
1819,94.57
1820,94.47
1821,94.35
1822,94.23
1823,94.1
1824,93.95
1825,93.78
1826,93.62
1827,93.48
1828,93.35
1829,93.25
1830,93.12
1831,92.98
1832,92.85
1833,92.72
1834,92.57
1835,92.32
1836,92.07
1837,91.87
1838,91.65
1839,91.38
1840,91.07
1841,90.78
1842,90.6
1843,90.37
1844,90.13
1845,89.95
1846,89.73
1847,89.58
1848,89.47
1849,89.38
1850,89.32
1851,89.32
1852,89.3
1853,89.25
1854,89.17
1855,89.03
1856,88.98
1857,88.87
1858,88.7
1859,88.5
1860,88.28
1861,88.05
1862,87.8
1863,87.58
1864,87.35
1865,87.13
1866,86.92
1867,86.75
1868,86.62
1869,86.37
1870,86.15
1871,85.97
1872,85.92
1873,85.9
1874,86.08
1875,86.23
1876,86.35
1877,86.45
1878,86.53
1879,86.58
1880,86.62
1881,86.67
1882,86.72
1883,86.75
1884,86.8
1885,86.83
1886,86.88
1887,86.88
1888,86.87
1889,86.78
1890,86.73
1891,86.65
1892,86.68
1893,86.7
1894,86.67
1895,86.68
1896,86.7
1897,86.67
1898,86.7
1899,86.8
1900,86.98
1901,87.15
1902,87.27
1903,87.32
1904,87.37
1905,87.37
1906,87.37
1907,87.32
1908,87.28
1909,87.25
1910,87.22
1911,87.2
1912,87.18
1913,87.2
1914,87.25
1915,87.3
1916,87.28
1917,87.27
1918,87.33
1919,87.43
1920,87.55
1921,87.7
1922,87.9
1923,88.05
1924,88.2
1925,88.32
1926,88.37
1927,88.4
1928,88.42
1929,88.47
1930,88.48
1931,88.47
1932,88.43
1933,88.38
1934,88.32
1935,88.22
1936,88.07
1937,87.87
1938,87.68
1939,87.5
1940,87.33
1941,87.15
1942,87.03
1943,86.97
1944,86.83
1945,86.73
1946,86.62
1947,86.53
1948,86.45
1949,86.3
1950,86.2
1951,86.13
1952,85.95
1953,85.83
1954,85.75
1955,85.75
1956,85.77
1957,85.78
1958,85.77
1959,85.72
1960,85.6
1961,85.5
1962,85.37
1963,85.28
1964,85.22
1965,85.15
1966,85.08
1967,85.02
1968,84.92
1969,84.82
1970,84.72
1971,84.58
1972,84.45
1973,84.1
1974,83.77
1975,83.43
1976,83.15
1977,82.92
1978,82.62
1979,82.33
1980,82.07
1981,81.8
1982,81.5
1983,81.23
1984,80.97
1985,80.72
1986,80.5
1987,80.28
1988,80.07
1989,79.92
1990,79.8
1991,79.68
1992,79.55
1993,79.37
1994,79.2
1995,79.1
1996,79.02
1997,78.98
1998,78.92
1999,78.85
2000,78.82
2001,78.72
2002,78.6
2003,78.38
2004,78.22
2005,78.07
2006,77.92
2007,77.82
2008,77.77
2009,77.88
2010,77.87
2011,77.77
2012,77.67
2013,77.48
2014,77.27
2015,76.82
2016,76.32
2017,75.78
2018,75.22
2019,74.67
2020,74.07
2021,73.43
2022,72.78
2023,72.18
2024,71.58
2025,71.03
2026,70.47
2027,69.88
2028,69.35
2029,68.82
2030,68.3
2031,67.82
2032,67.35
2033,67.03
2034,66.67
2035,66.32
2036,65.93
2037,65.68
2038,65.48
2039,65.27
2040,65.08
2041,64.88
2042,64.7
2043,64.57
2044,64.45
2045,64.32
2046,64.28
2047,64.2
2048,64.08
2049,63.9
2050,63.7
2051,63.45
2052,63.22
2053,63.0
2054,62.73
2055,63.0
2056,63.27
2057,63.58
2058,63.97
2059,64.32
2060,64.65
2061,64.93
2062,65.22
2063,65.63
2064,65.97
2065,66.28
2066,66.63
2067,66.97
2068,67.27
2069,67.52
2070,67.85
2071,68.45
2072,69.0
2073,69.58
2074,70.2
2075,70.98
2076,71.78
2077,72.57
2078,73.37
2079,74.12
2080,74.73
2081,75.27
2082,75.82
2083,76.22
2084,76.62
2085,77.0
2086,77.42
2087,77.88
2088,78.33
2089,78.78
2090,79.22
2091,79.6
2092,79.97
2093,80.35
2094,80.75
2095,81.15
2096,81.55
2097,81.77
2098,81.97
2099,82.18
2100,82.38
2101,82.58
2102,82.77
2103,82.93
2104,83.07
2105,83.32
2106,83.48
2107,83.67
2108,83.88
2109,84.17
2110,84.47
2111,84.87
2112,85.27
2113,85.63
2114,86.07
2115,85.92
2116,85.77
2117,85.57
2118,85.27
2119,85.0
2120,84.7
2121,84.57
2122,84.35
2123,84.05
2124,83.87
2125,83.67
2126,83.45
2127,83.22
2128,82.93
2129,82.62
2130,82.32
2131,81.83
2132,81.4
2133,80.97
2134,80.55
2135,80.18
2136,79.83
2137,79.53
2138,79.22
2139,78.93
2140,78.82
