,HRV
0,1840.3286351466918
1,1783.3731596186633
2,1733.806994076999
3,1690.1911546089286
4,1651.4125887667865
5,1616.616194644594
6,1585.1399433080396
7,1556.4649956172675
8,75.08341322885813
9,75.08341322885813
10,75.08341322885813
11,64.52583724401079
12,0.0
13,0.0
14,0.0
15,64.52583724401079
16,75.08341322885813
17,75.08341322885813
18,75.08341322885813
19,75.0325349196211
20,74.98113458483854
21,74.98113458483854
22,74.9292091402111
23,74.74914820298693
24,74.69462145441527
25,74.69462145441527
26,74.69462145441527
27,74.69462145441527
28,74.69462145441527
29,74.69462145441527
30,74.69462145441527
31,74.69462145441527
32,74.74914820298693
33,74.80313457763572
34,822.2766417203067
35,848.2490400003363
36,847.9908610559712
37,846.9702386531595
38,844.9275229416638
39,844.8454561612547
40,842.2926356531308
41,841.8917878813121
42,839.3746864835441
43,839.1016561467699
44,837.4453641288087
45,835.5771472323767
46,831.2359200571586
47,566.8796496077707
48,416.8532652794688
49,417.44248631333323
50,420.44132926910623
51,376.69939075959593
52,375.62710204078934
53,374.86681008532344
54,376.2523932880876
55,373.9911399942456
56,372.97539144889527
57,374.0377881307127
58,373.8009964147248
59,194.57421123360663
60,195.9795768953461
61,195.81020896578065
62,196.07602808290773
63,199.36116420025348
64,206.49214584473134
65,206.86861600312758
66,227.9109613691236
67,299.8491929600467
68,301.2332401684165
69,301.2467872180598
70,302.1451653748788
71,302.4430045720686
72,301.9359681729795
73,300.27596813630726
74,349.7229904845404
75,345.53636310680565
76,348.674082227889
77,351.2727417959632
78,352.8921476552945
79,385.91858998697273
80,391.4641633178615
81,387.2504201222872
82,387.2504201222872
83,387.2504201222872
84,386.5318821060456
85,386.7183231610362
86,388.12867374981363
87,364.1774212523217
88,366.6696690275795
89,367.67940089176886
90,377.71808093495406
91,377.2927951049417
92,337.1743293546353
93,273.6308895333711
94,274.0957213518841
95,272.001207096675
96,271.98547621594923
97,378.9472501441453
98,483.1499256416777
99,504.7759971916562
100,506.68232266501946
101,506.6823226650194
102,502.9003305277408
103,504.27619487308
104,503.1309729609356
105,502.7893272107576
106,503.790029325558
107,503.5868057509977
108,502.037671173294
109,501.9046638808185
110,494.5115673143577
111,427.6703183747184
112,375.1093118653617
113,340.8770915760544
114,341.7434486481674
115,328.5190976940263
116,286.35021001131116
117,380.22507247999397
118,380.22507247999397
119,378.000707523831
120,377.14207085504717
121,376.2931386159297
122,374.8238330130777
123,375.088441594165
124,373.1844138914866
125,374.294199490136
126,374.67730323362036
127,550.6846372972348
128,553.2336688060957
129,640.686371257584
130,639.2330598419168
131,644.518432612743
132,644.518432612743
133,648.4319500196954
134,646.8220133626643
135,647.5598578166815
136,644.8195846922737
137,640.8731834151506
138,640.7165871620673
139,639.8990980282604
140,580.9609054727891
141,576.0263602877453
142,434.1524062205282
143,428.25796900753517
144,375.6310747802269
145,378.25672835049033
146,444.1007432522776
147,492.24648676333464
148,491.94490728059714
149,491.9954898987471
150,486.2412051649842
151,486.2412051649842
152,483.6738931544657
153,486.02198590793677
154,483.55697609750337
155,488.2244236278922
156,488.0427745902815
157,487.9120646609323
158,490.5021245688504
159,438.4706592669558
160,266.6446550830556
161,264.64733075939444
162,266.2627892820746
163,264.9793606335488
164,264.0856396247012
165,267.1857074868764
166,299.871894747008
167,297.5055222441166
168,292.77658785272564
169,295.86869797951675
170,294.09285208031287
171,508.2480795985292
172,523.0189702808783
173,525.3977845798112
174,521.9096843018049
175,526.1372754419252
176,530.4730061765741
177,532.8470713271372
178,524.5607081527224
179,533.5682693413273
180,536.0224364665557
181,540.5890362722315
182,546.8599051188219
183,546.6576957632009
184,449.362281648008
185,409.3176468111962
186,409.5563175505588
187,411.8276410406964
188,410.4208689222111
189,371.8739571589439
190,267.7623478310894
191,218.0343788306868
192,254.41701554741329
193,255.83506311559762
194,256.29739746844587
195,256.59765344537703
196,255.79686796164447
197,253.9978065016756
198,252.8392828428597
199,252.98192108907824
200,290.899224798535
201,292.2300719772885
202,282.21972837832817
203,281.4764898470844
204,283.36928830197064
205,263.00870469040365
206,459.1733110664145
207,521.7450105600722
208,521.5259030627159
209,518.9273967922454
210,519.8180800289853
211,519.3951509037379
212,516.1253798717971
213,518.9067247467311
214,515.2096179743049
215,514.1789759966036
216,516.6996945415261
217,517.0175637909923
218,515.6580131106746
219,445.6193759938157
220,275.36208177303865
221,275.02738211890227
222,274.4753614800412
223,277.522384333282
224,277.6442763298835
225,226.0827706303235
226,227.47824000851776
227,188.8781464704163
228,187.88548594895195
229,224.2877328473219
230,223.14558216582444
