Timestamp,HRV
1580158398.875,0.0
1580158400.46875,0.26029735122739883
1580158402.609375,0.26752642270140065
1580158403.3125,0.3260599689230338
1580158404.21875,0.3331633065968627
1580158405.171875,0.33498961086964335
1580158406.09375,0.3427409711991738
1580158406.984375,0.3323868819656945
1580158408.296875,0.32702176528365035
1580158409.140625,0.3248285636110429
1580158409.953125,0.3178117131284155
1580158410.765625,0.3114852084168707
1580158411.6875,0.312634937731025
1580158412.171875,0.31628192138198197
1580158412.515625,0.3220700783051227
1580158413.4375,0.3183262124821205
1580158414.4375,0.3147491055367477
1580158415.125,0.3107401949935184
1580158415.40625,0.3069697437984993
1580158416.796875,0.3034139271844842
1580158417.078125,0.3066901884575667
1580158417.8125,0.30691989820731813
1580158418.0625,0.3042168331796454
1580158418.8125,0.3026826955467834
1580158419.4375,0.30112017420387355
1580158420.0,0.3031067276153056
1580158420.25,0.3055358544937917
1580158420.609375,0.3031441119567881
1580158420.953125,0.3008398558781713
1580158421.46875,8.744254628073307
1580158422.125,8.675276175666744
1580158422.4375,8.60893049018303
1580158422.71875,8.544959889310594
1580158423.203125,8.483397748020508
1580158423.640625,8.423948421791778
1580158424.5625,8.366514615721188
1580158425.640625,8.310976517098815
1580158425.96875,10.706860647664023
1580158426.234375,10.641239208264945
1580158426.671875,10.577651635282683
1580158427.421875,10.515840138117758
1580158428.171875,30.84376496081188
1580158430.109375,30.668698044598155
1580158430.734375,30.49847725954718
1580158431.453125,30.33287042520881
1580158432.15625,30.171659377196946
1580158433.015625,30.01463528663578
1580158433.875,29.861608381917776
1580158434.71875,29.712405930523897
1580158435.609375,29.56685010440217
1580158436.484375,29.424788299197672
1580158437.265625,29.286069600720992
1580158438.109375,29.150558087277506
1580158438.96875,29.01812949295577
1580158439.953125,28.888645711538313
1580158440.203125,28.761999935285598
1580158440.75,28.63808337054118
1580158441.640625,28.516789660762253
1580158442.40625,28.398009946630705
1580158443.203125,28.28166381035633
1580158444.03125,28.167658210793288
1580158444.953125,28.05590716785557
1580158445.84375,27.943975769453157
1580158446.765625,27.836616772326494
1580158447.609375,27.736408401961512
1580158448.515625,27.6332194302501
1580158449.484375,27.529623928250246
1580158450.421875,27.430246917152868
1580158451.1875,27.33263759572939
1580158452.0625,27.23673455461649
1580158452.984375,27.142493806229368
1580158453.875,27.048473702001882
1580158454.75,26.95742702927709
1580158455.53125,26.867895132655686
1580158456.390625,26.779827469277556
1580158457.21875,26.693182431163944
1580158458.140625,26.607917190432016
1580158459.03125,26.5239994854802
1580158460.0,26.44138584952648
1580158460.75,26.360046577758766
1580158461.640625,26.33246856175895
1580158462.5625,26.253671343313215
1580158463.421875,26.19237500456302
1580158464.328125,26.116014708794
1580158465.5,26.04074400696819
1580158466.140625,25.964744423850334
1580158466.84375,26.146532934868763
1580158467.703125,26.07422070722784
1580158467.953125,26.002902176931602
1580158468.609375,25.938827324906985
1580158469.3125,25.869530266644123
1580158470.046875,25.801148511878587
1580158470.28125,25.756216184378015
1580158470.71875,25.7188168041104
1580158470.921875,25.690734384957242
1580158471.390625,25.626227326380892
1580158471.75,25.56252398838407
1580158472.59375,25.4996016317582
1580158472.875,25.43744419124729
1580158473.453125,25.37603513637739
1580158474.234375,25.31535749494413
1580158474.578125,25.255399475213196
1580158475.09375,25.196140451410777
1580158475.40625,25.13756861233522
1580158476.078125,25.07967068672673
1580158476.359375,25.022431988292723
1580158476.828125,24.965841709742794
1580158478.09375,24.909884270820868
1580158478.640625,24.85454543133725
1580158479.015625,24.799814634398253
1580158479.53125,24.745676579259094
1580158479.828125,24.73053627974258
1580158480.390625,24.67765781255528
1580158480.671875,24.62533170449581
1580158481.25,24.57355354016421
1580158481.578125,24.522319255523822
1580158482.171875,24.471612688870795
1580158482.5,24.42142242961487
1580158483.09375,24.37175083776116
1580158484.0625,24.32257575204584
1580158484.3125,24.27389254025043
1580158484.875,24.2256944539449
1580158485.171875,24.177261845212172
1580158485.859375,24.13000775775975
1580158486.8125,24.08320805841763
1580158487.640625,24.0368578680417
1580158488.0,23.99094636932656
1580158488.578125,23.94547002999488
1580158488.953125,23.90042513392435
1580158489.453125,23.85579641068406
1580158489.875,23.81158131008398
1580158490.3125,23.76777226213395
1580158490.703125,23.724366706030853
1580158491.0625,23.68135063535068
1580158491.390625,23.638722478109027
1580158492.09375,23.59647189207582
1580158492.796875,23.554597020107533
1580158493.078125,23.513090528190407
1580158493.6875,23.471944566265584
1580158493.96875,23.43115558579284
1580158494.640625,23.390718748191023
1580158495.40625,23.350627263895902
1580158496.328125,23.310876542234066
1580158496.65625,23.27146208354841
1580158497.625,23.2323761162982
1580158498.125,23.193620289006798
1580158498.40625,23.15518329510369
1580158499.859375,23.117062906837923
1580158501.15625,23.079253231259106
1580158501.53125,23.041752164374227
1580158501.921875,23.00455283658991
1580158502.53125,22.96765149039712
1580158503.421875,22.93104144528221
1580158505.15625,22.89472337916341
1580158505.84375,22.85869076384774
1580158506.234375,22.822940153322712
1580158506.6875,22.787467048937877
1580158507.40625,22.752266484978893
1580158507.8125,22.717335824182403
1580158508.65625,22.68267300171144
1580158509.78125,22.648271663724593
1580158510.390625,22.614130918906657
1580158511.234375,22.580245170191603
1580158512.09375,22.546613950637642
1580158512.46875,22.51323002177122
1580158512.8125,22.480091045830033
1580158513.796875,22.447193798253227
1580158514.640625,22.41453511532734
1580158515.34375,22.382114332814886
1580158516.28125,22.34992501793752
1580158517.15625,22.31796513387166
1580158518.234375,22.286232729095953
1580158518.90625,22.254724900659436
1580158520.390625,22.22343786758143
1580158520.921875,22.192370252783583
1580158521.34375,22.161517472314014
1580158522.78125,22.13087956236533
1580158523.09375,22.099753214890985
1580158523.5,22.069542332066746
1580158524.203125,22.03953797031012
1580158524.9375,22.009734033391826
1580158525.25,21.980130355768893
1580158526.296875,21.950724530609545
1580158526.921875,21.921514651496928
1580158527.796875,21.892497007810217
1580158528.390625,21.863672041057065
1580158528.765625,21.83503343877328
1580158529.109375,21.806582637715728
1580158529.515625,21.77831608203724
1580158530.21875,21.75023028910379
1580158530.65625,21.722323590257886
1580158531.40625,21.694595796966414
1580158532.359375,21.667043937052494
1580158532.71875,21.639667325724762
1580158534.359375,21.61246045303237
1580158534.890625,21.585425830692625
1580158535.296875,21.55855759442533
1580158535.578125,21.53185855645214
1580158536.453125,21.50532187205239
1580158536.9375,21.478948214227707
1580158537.546875,21.452734094187353
1580158538.3125,21.426680322897834
1580158538.9375,21.4007846882233
1580158539.96875,21.375042623608653
1580158540.234375,21.34945495694826
1580158540.46875,21.32401876100171
1580158541.640625,21.298734117111717
1580158541.875,21.27359938088527
1580158542.453125,21.24861135542036
1580158542.84375,21.22377010367511
1580158543.21875,21.199072087232803
1580158544.234375,21.174517019567375
1580158544.90625,21.15010712200697
1580158545.703125,21.1258339091156
1580158546.046875,21.101701146652537
1580158547.015625,21.07770440916937
1580158547.453125,21.0538441543916
1580158547.703125,21.030117527220785
1580158548.296875,21.006524644147163
1580158548.546875,20.983062333593143
1580158549.046875,20.95973217530921
1580158549.671875,20.936531400664716
1580158550.421875,20.913458061600128
1580158550.671875,20.890508728544965
1580158551.125,20.867687183342223
1580158551.484375,20.844988661358943
1580158551.765625,20.8224129867652
1580158552.65625,20.79996122792091
1580158553.578125,20.77763050713532
1580158554.234375,20.75541520902279
1580158555.1875,20.733320150139022
1580158556.0625,20.711341149229632
1580158556.890625,20.68947969679782
1580158557.125,20.66773213943449
1580158557.9375,20.646098019914756
1580158558.765625,20.62457627078995
1580158559.671875,20.603164076275835
1580158560.0,20.585405730295893
1580158560.296875,20.564225358283963
1580158561.25,20.543152424782317
1580158561.96875,20.522187310557243
1580158562.453125,20.50132902173315
1580158563.3125,20.480576249056064
1580158564.640625,20.459927703045793
1580158565.40625,20.439382438600433
1580158565.953125,20.418940854163015
1580158566.296875,20.398601958758103
1580158566.78125,20.378364202529784
1580158567.109375,20.358223867950652
1580158568.03125,20.3381842344053
1580158568.546875,20.318242487733965
1580158569.140625,20.298398385561292
1580158569.46875,20.278650459655793
1580158570.125,20.258997867816255
1580158570.359375,20.23944040264476
1580158570.890625,20.219976311088825
1580158571.390625,20.200606028648565
1580158572.09375,20.181328723016673
1580158572.4375,20.162142715930415
1580158573.28125,20.14304692425431
1580158573.640625,20.124041180647147
1580158574.078125,20.10512472403448
1580158574.359375,20.08629795702726
1580158574.84375,20.067558692711124
1580158575.234375,20.04890702764898
1580158575.75,20.030342206380336
1580158576.203125,20.011861639162472
1580158576.578125,19.993465976303558
1580158577.234375,19.975153651848867
1580158577.578125,19.956924849627352
1580158577.90625,19.938778886724425
1580158578.140625,19.920714792377133
1580158578.703125,19.902731898260047
1580158579.453125,19.884831009617063
1580158580.4375,19.867010578038013
1580158581.421875,19.849269127576072
1580158581.65625,19.83160685923897
1580158581.953125,19.814022862933886
1580158582.203125,19.796516787333772
1580158582.984375,19.779087744618366
1580158583.890625,19.761735647461474
1580158584.171875,19.7444585848315
1580158584.78125,19.72725648377976
1580158585.5625,19.71012875533106
1580158586.328125,19.6930750960617
1580158587.125,19.676094931613594
1580158587.984375,19.659187694037254
1580158589.25,19.642353616914093
1580158589.671875,19.625590819926508
1580158589.90625,19.6088998016636
1580158590.546875,19.592278975717573
1580158591.4375,19.575729815062104
1580158591.90625,19.559249320727634
1580158592.765625,19.5428379428966
1580158593.421875,19.5264951617461
1580158594.28125,19.510220463079506
1580158595.171875,19.494013338247097
1580158596.078125,19.477873035055634
1580158597.03125,19.46179905400794
1580158597.890625,19.445790639479622
1580158598.859375,19.42984883910738
1580158599.921875,19.413971400786142
1580158600.6875,19.398154877182424
1580158601.546875,19.382296121891038
1580158601.75,19.36661197628223
1580158602.59375,19.350991309550686
1580158603.453125,19.335433171819332
1580158604.40625,19.31993735743858
1580158605.1875,19.304504132971893
1580158605.984375,19.28913186539344
1580158606.1875,19.273820825844577
1580158607.03125,19.258569867016995
1580158607.671875,19.243380402525965
1580158608.46875,19.228250197361124
1580158609.28125,19.213179045416986
1580158610.34375,19.198166977600323
1580158611.09375,19.1832131358268
1580158612.015625,19.168316880376008
1580158613.109375,19.15348016184425
1580158613.765625,19.13869945012416
1580158614.46875,19.123975791111835
1580158615.046875,19.109308147569582
1580158615.796875,19.09469656457515
1580158617.09375,19.080141493135514
1580158617.6875,19.065641509330774
1580158618.75,19.051196640034306
1580158618.984375,19.036806505409263
1580158619.296875,19.022470145218218
1580158619.78125,19.008186969395695
1580158620.484375,18.993958251027475
1580158621.359375,18.979782224715283
1580158622.15625,18.96565831343112
1580158623.09375,18.951586133933787
1580158623.9375,18.937567634553986
1580158624.828125,18.92360062611817
1580158625.734375,18.90968415981764
1580158626.015625,18.895818906097965
1580158626.296875,18.882003480643544
1580158626.578125,18.86823943821609
1580158627.734375,18.85452458402438
1580158628.109375,18.84085830443858
1580158628.90625,18.827242716269886
1580158629.984375,18.813505592404734
1580158630.390625,18.79998842849446
1580158631.03125,18.786520495524922
1580158631.625,18.773100251376
1580158632.25,18.759727586455675
1580158632.671875,18.746402193672257
1580158633.125,18.73312459602667
1580158633.65625,18.719893050596223
1580158634.234375,18.706708712589894
1580158635.65625,18.693569608561692
1580158636.015625,18.680476938483242
1580158636.5625,18.667431174107
1580158636.875,18.654430247501363
1580158637.359375,18.641473634389506
1580158638.34375,18.62856308781537
1580158638.71875,18.615696729496037
1580158639.265625,18.602874671029703
1580158639.953125,18.590097021051488
1580158641.0625,18.577361934071224
1580158641.703125,18.564672236940908
1580158642.515625,18.552024268843795
1580158643.390625,18.539419456801017
1580158643.703125,18.52685714219855
1580158644.328125,18.51433746088203
1580158645.171875,18.5018603382878
1580158646.0,18.489425500481534
1580158646.59375,18.477032148029025
1580158646.953125,18.464679058473447
1580158647.203125,18.4523694638951
1580158648.609375,18.440151163468954
1580158649.5,18.42783362386423
1580158650.234375,18.415648673992237
1580158650.640625,18.403502674583464
1580158651.125,18.391396980974676
1580158652.234375,18.379330437050196
1580158652.625,18.36730391540851
1580158652.921875,18.35531626819448
1580158653.640625,18.343367444205473
1580158654.390625,18.331457021334042
1580158654.65625,18.319586254611988
1580158655.3125,18.30775291343574
1580158656.1875,18.295957870854053
1580158656.40625,18.28420053188381
1580158657.125,18.272480865658142
1580158657.953125,18.260799022393297
1580158658.859375,18.24915386413299
1580158659.203125,18.237545922701024
1580158659.765625,18.225866099371157
1580158660.171875,18.214332412719955
1580158660.796875,18.202835489519387
1580158661.421875,18.191374930762137
1580158661.796875,18.179949992026142
1580158662.328125,18.168561014001828
1580158662.625,18.157207964040246
1580158662.859375,18.145958929882703
1580158663.21875,18.134676921183473
1580158664.078125,18.123429309940917
1580158664.9375,18.112147152310005
1580158665.234375,18.100844732686046
1580158665.78125,18.089703161788858
1580158666.0625,18.078596128918676
1580158666.625,18.067522413712933
1580158667.453125,18.056483375683488
1580158667.71875,18.04547747293446
1580158667.953125,18.034505680875156
1580158668.40625,18.023566669788085
1580158669.203125,18.012661074211472
1580158669.453125,18.00178822489965
1580158670.09375,17.99094631741511
1580158670.34375,17.98006748640402
1580158671.0625,17.969292229736286
1580158671.984375,17.958549342993972
1580158672.78125,17.947838486520986
1580158673.0625,17.937159963700704
1580158673.703125,17.926512814353032
1580158674.171875,17.915896692278892
1580158674.578125,17.905313443800093
1580158674.890625,17.894758980587206
1580158675.65625,17.884238065318552
1580158676.1875,17.873746688289568
1580158676.65625,17.863286319413103
1580158677.09375,17.852856170079676
1580158677.890625,17.842456233932424
1580158678.671875,17.83208601452009
1580158679.109375,17.821684691463687
1580158679.578125,17.811375458213696
1580158680.125,17.800987900798884
1580158680.53125,17.790737983935657
1580158681.21875,17.780517336201022
1580158681.5625,17.770326466453387
1580158681.828125,17.760164238515678
1580158682.703125,17.750030654704364
1580158682.953125,17.739926738513596
1580158683.578125,17.729851509406775
1580158684.453125,17.719804500925548
1580158685.484375,17.70978588995338
1580158686.171875,17.69979553235511
1580158686.984375,17.689833907816222
1580158687.890625,17.679899298329094
1580158688.234375,17.66999300516011
1580158689.046875,17.660113399842423
1580158689.375,17.65026280065573
1580158690.140625,17.640439152452622
1580158690.515625,17.630642619271324
1580158691.328125,17.62087290040103
1580158691.859375,17.611130508137173
1580158692.90625,17.601414825156755
1580158693.578125,17.59172571676862
1580158694.40625,17.582063213471304
1580158694.765625,17.572427657728994
1580158695.578125,17.562818288479747
1580158696.234375,17.55323497479044
1580158696.59375,17.543677586640044
