Timestamp,HRV
1560630602.875,129.80650839271223
1560630604.328125,675.6713698666239
1560630604.625,566.1639540061256
1560630605.75,602.7225736687219
1560630606.21875,652.886128686112
1560630606.484375,673.9228146764493
1560630606.765625,665.9250579634469
1560630607.34375,664.2241989283392
1560630607.84375,660.0050667136082
1560630608.296875,652.5018589604534
1560630608.84375,642.8366991777464
1560630609.09375,631.9527327833607
1560630609.609375,625.357315601284
1560630610.0625,616.2369348574024
1560630610.765625,654.5696903850783
1560630612.515625,782.0359283261075
1560630612.796875,781.6931083810784
1560630613.46875,767.4946147418202
1560630615.1875,789.4709238796506
1560630615.8125,795.1891160267052
1560630616.28125,800.9392504083113
1560630616.515625,801.6990197120169
1560630616.78125,810.9479696221331
1560630617.109375,812.6377856737239
1560630617.375,820.9079689067211
1560630617.90625,822.6133268969194
1560630618.484375,837.5944232514364
1560630619.015625,841.6417594703012
1560630619.28125,863.4077543165856
1560630619.546875,870.6834626867395
1560630620.5625,917.6831257808151
1560630621.046875,795.4526456676713
1560630622.078125,763.8093622535537
1560630622.796875,772.1929759831437
1560630623.21875,612.7937165478663
1560630623.453125,504.79855881873107
1560630623.703125,541.2030804324771
1560630624.796875,568.7881615645557
1560630625.109375,571.5228331642887
1560630625.640625,567.1429772050006
1560630626.1875,569.3339946398539
1560630626.515625,566.4554369955041
1560630626.8125,568.6843995639011
1560630627.703125,563.8113438484511
1560630628.171875,569.028116959946
1560630628.75,553.8204720301017
1560630629.328125,552.5589922363298
1560630629.890625,552.5484177960483
1560630630.40625,555.4941360863107
1560630631.0625,562.0665922858157
1560630631.765625,569.1584314905912
1560630632.078125,586.8794420316937
1560630632.71875,570.2847001629062
1560630633.265625,469.5574598215329
1560630633.5,408.4060804674712
1560630633.953125,403.3975752854269
1560630634.890625,370.633828473705
1560630636.265625,444.5438717256621
1560630636.84375,456.3198722371932
1560630637.46875,448.6691763980372
1560630638.0,454.27316089478717
1560630638.265625,445.81790406162935
1560630638.765625,447.12215312955635
1560630639.078125,441.81612327517337
1560630639.890625,442.4975624722315
1560630640.3125,429.83687444867877
1560630640.640625,454.18675684488903
1560630641.65625,466.9631362976118
1560630642.046875,473.2194768118098
1560630642.4375,475.65385234277954
1560630642.84375,485.30142983188273
1560630643.125,482.2086559419634
1560630643.734375,501.22728895344096
1560630644.875,459.64596274418113
1560630645.453125,445.0169017403505
1560630645.765625,433.19451789356367
1560630646.453125,432.93182507683736
1560630647.109375,417.5734228427665
1560630648.171875,466.28383479467476
1560630648.40625,485.9357752003924
1560630648.671875,487.97043767889556
1560630649.25,498.5474927507113
1560630649.765625,489.1141051492148
1560630650.34375,481.48495400964424
1560630650.875,476.3678978036609
1560630651.8125,476.37441958886046
1560630652.296875,473.52378681512806
1560630652.640625,481.5420905373499
1560630653.078125,479.6794100967251
1560630653.796875,477.10147348149775
1560630654.078125,475.2878907492867
1560630654.375,489.4469142788477
1560630655.140625,488.2315591416172
1560630655.8125,530.9372463715845
1560630656.078125,441.83992603414043
1560630656.421875,380.4881817948244
1560630656.859375,380.0839510463359
1560630657.734375,378.7583437384587
1560630658.078125,386.43200399002484
1560630658.34375,371.75786728299926
1560630659.0,375.56848719456957
1560630659.5625,365.25304314256556
1560630660.546875,363.56461717310066
1560630661.1875,341.9850604021972
1560630661.484375,374.8764648457567
1560630662.421875,388.3376277040349
1560630663.328125,384.004291592817
1560630663.84375,385.588153603311
1560630664.359375,386.52763233410155
1560630665.359375,389.665601256099
1560630665.890625,390.9510298452265
1560630666.59375,385.86956409420446
1560630666.84375,388.2990414175812
1560630667.3125,385.8229287319149
1560630667.90625,384.10640450209166
1560630668.53125,388.5775512007926
1560630668.953125,387.48285476655207
1560630669.515625,394.76613259510805
1560630670.046875,395.77479186167284
1560630670.28125,417.30547229445517
1560630670.609375,378.6193700704193
1560630671.15625,359.2023447456594
1560630671.71875,363.3212702742252
1560630672.25,363.14795317077096
1560630672.796875,364.5886971305797
1560630673.328125,323.642660443499
1560630673.875,334.0334571447575
1560630674.40625,285.6106653539244
1560630674.9375,234.62073035658813
1560630675.46875,230.57152975424808
1560630676.015625,209.63894146873812
1560630676.53125,209.1898142023106
1560630677.0625,189.94680365579947
1560630677.578125,208.407746986052
1560630678.125,154.90037582327108
1560630678.65625,158.3982972871317
1560630679.234375,84.26268057276009
1560630679.78125,24.227367763455792
1560630680.328125,57.55043065064334
1560630680.890625,116.16490302357339
1560630681.484375,202.22135642456885
1560630682.171875,255.8179948477385
1560630682.71875,444.57124952248233
1560630683.015625,601.7456892617706
1560630684.1875,500.9675901961294
1560630684.734375,498.20221471177183
1560630685.53125,479.0659923749089
1560630685.78125,477.53126347839657
1560630686.375,467.5223286899433
1560630686.875,469.61964584250427
1560630687.390625,465.52456831800566
1560630687.90625,467.16098733030856
1560630688.171875,476.69199773517045
1560630688.921875,574.4662698641695
1560630690.6875,589.3968716667252
1560630691.5,586.1243288118235
1560630692.390625,579.7515280240964
1560630693.53125,588.1676754679856
1560630693.84375,588.1174116491393
1560630694.296875,572.8802419084548
1560630694.921875,572.6222852151825
1560630695.203125,574.2355403714998
1560630695.5625,579.1834893844036
1560630695.921875,581.3048593045456
1560630696.421875,584.3551136650326
1560630697.125,580.8221404690485
1560630698.265625,584.1146939524924
1560630699.0625,581.7983468945896
1560630699.34375,600.2654392891974
1560630699.921875,549.7968577940321
1560630700.359375,458.3982756988059
1560630700.828125,422.6153732213677
1560630701.78125,446.86384131806466
1560630702.171875,319.2408036360211
1560630702.734375,490.8646308486491
1560630704.296875,511.81875699184286
1560630705.09375,513.7969214753202
1560630706.0625,516.9119868755862
1560630706.84375,513.5319067024146
1560630707.34375,516.6280151707194
1560630707.84375,518.291026702622
1560630708.328125,520.8582854887599
1560630709.296875,520.7829853268476
1560630709.765625,526.0840680730328
1560630710.1875,530.110918058261
1560630710.515625,533.9135253677362
1560630710.953125,535.2430598004593
1560630711.578125,540.5286158515504
1560630712.609375,544.4124336186364
1560630713.109375,569.3460194970855
1560630713.78125,491.922866455582
1560630714.234375,360.79371596601777
1560630714.5,367.36368198256963
1560630715.390625,373.1251224617203
1560630715.75,367.71074232040996
1560630716.3125,362.9533210893693
1560630716.875,374.14989192234657
1560630718.0625,448.83521270560925
1560630718.390625,455.3376360902603
1560630719.28125,451.04929232705183
1560630719.890625,453.19422415365693
1560630720.46875,447.99682067011986
1560630720.71875,447.2957701279916
1560630721.1875,451.3089636967635
1560630721.609375,453.8020201266286
1560630722.109375,451.28836248579046
1560630722.359375,452.09881223440885
1560630722.6875,484.22031974038725
1560630723.828125,481.4281177069366
1560630725.234375,478.73029139930713
1560630726.296875,500.3235116479185
1560630726.578125,525.6765793709261
1560630727.71875,554.7811960589038
1560630727.953125,532.4164446535322
1560630728.640625,537.0492075357504
1560630729.265625,547.2737694365044
1560630729.75,709.2362784313319
1560630731.59375,793.238844009179
1560630732.015625,795.7337000790168
1560630732.53125,799.8873573755061
1560630733.171875,803.627073079168
1560630733.4375,805.6534788755291
1560630734.21875,811.5651572961767
1560630734.6875,817.6074973700869
1560630735.6875,828.2341037750955
1560630736.375,837.1872847505381
1560630736.90625,858.6820337073284
1560630737.40625,871.1193889703321
1560630738.109375,892.8986048360282
1560630738.578125,908.8654723646681
1560630739.375,955.5349093240318
1560630739.703125,995.7819855474171
1560630740.21875,1109.8728766983843
1560630740.71875,873.292005152291
1560630741.25,658.4819761734396
1560630741.8125,649.9311842134159
1560630742.515625,598.1506741928449
1560630743.34375,587.7149486961409
1560630744.109375,558.0216622361299
1560630744.890625,543.2558840135734
1560630745.625,478.2741396083934
1560630746.328125,486.51149724176554
1560630746.90625,448.35745007748534
1560630747.5,467.47307449675776
1560630748.046875,439.8026878354776
1560630748.625,502.4764615859505
1560630749.203125,422.97410608100677
1560630749.765625,330.6993438245419
1560630750.328125,267.32479277537556
1560630750.921875,230.5791903509924
1560630751.53125,141.22288116553648
1560630752.140625,172.07564098764243
1560630752.4375,157.21961428754966
1560630752.9375,339.21143948199614
1560630754.109375,450.1798623754962
1560630754.421875,463.2935920804722
1560630754.71875,474.14391626824977
1560630754.953125,484.6220607257889
1560630755.3125,492.515584685057
1560630755.875,502.39844704482977
1560630756.453125,509.702241725624
1560630757.015625,521.4055497571305
1560630757.625,527.8985663185867
1560630758.21875,543.7581394226277
1560630758.828125,549.613343693441
1560630759.609375,573.0276079287783
1560630760.421875,580.0837712540729
1560630761.125,624.3102015668902
1560630761.828125,641.8172121668083
1560630762.546875,781.5031588999086
1560630763.21875,655.4880860016964
1560630763.890625,462.2715255249169
1560630764.53125,461.63615246695406
1560630765.171875,409.2327290546882
1560630765.796875,404.2363914844782
1560630766.40625,350.5548830935652
1560630766.984375,351.78570774496035
1560630767.5625,321.9281938360589
1560630768.125,323.87024817181
1560630768.703125,317.1645290485871
1560630769.28125,312.24429244626344
1560630769.84375,280.7509343657012
1560630770.421875,279.81679255239413
1560630771.0,226.2468194304381
1560630771.578125,232.28312147945624
1560630772.15625,194.76110765475698
1560630772.734375,193.95936997553093
1560630773.3125,160.60078892574725
1560630773.875,160.0363257992462
1560630774.421875,127.33676107904529
1560630774.984375,129.945910314189
1560630775.5625,94.28820533599031
1560630776.140625,91.73210347528051
1560630776.734375,42.94247700281563
1560630777.34375,55.87216879822139
1560630777.875,41.84717952360417
1560630778.421875,41.695635022981314
1560630778.984375,74.09458071182992
1560630779.515625,159.0764998673407
1560630779.75,146.3039437039919
1560630780.03125,159.09988869977585
1560630780.5625,158.50934421293024
1560630781.109375,158.33245411224502
1560630781.703125,158.4904378405434
1560630782.4375,158.35747852056045
1560630783.140625,158.4811900904138
1560630783.84375,158.32356604869145
1560630784.515625,158.14076491228326
1560630785.140625,157.9452430239841
1560630785.734375,157.95605995834
1560630786.3125,158.23740206890807
1560630786.890625,158.4098245786702
1560630787.453125,158.21463508302833
1560630788.0,160.27372081563618
1560630788.5625,125.10481037582284
1560630789.109375,125.32187040055894
1560630789.671875,68.55225007830055
1560630790.234375,87.33899150002921
1560630790.765625,122.35827378478653
1560630791.3125,192.10463282423464
1560630791.578125,173.09344790313713
1560630791.859375,212.86219751745958
1560630792.4375,193.13642240718735
1560630792.984375,210.29605330312532
1560630793.53125,202.73707454820538
1560630794.078125,233.51654490220605
1560630794.359375,220.4080727162033
1560630794.609375,274.5811750880529
1560630794.953125,337.49081609622095
1560630795.84375,311.5001897976099
1560630796.5625,306.2694253015647
1560630797.171875,303.94868771975626
1560630797.84375,300.67543561284594
1560630798.5,303.1901868249573
1560630798.84375,300.5597582970617
1560630799.34375,314.432986652513
1560630800.265625,306.6828552739627
1560630801.078125,310.5889449538699
1560630801.59375,304.25242741251185
1560630801.90625,309.0224662636685
1560630802.171875,303.75258085025513
1560630802.734375,310.95424502007813
1560630803.3125,306.3169035905623
1560630803.859375,303.93162884564515
