,HRV
0,285.9074805506536
1,279.4573732604569
2,278.0024268889659
3,276.3639442010336
4,297.62999246892906
5,295.59208013860865
6,384.76762152127577
7,395.0552540545198
8,453.0325909838536
9,481.73466179861407
10,489.3411306231295
11,486.1887911942602
12,492.5680440861258
13,493.8456915434214
14,490.92769980068994
15,487.4709009632531
16,483.0092929496585
17,487.54647616350695
18,481.1051884418438
19,473.0950505961921
20,475.04496827696863
21,426.65347038934647
22,345.29064404168963
23,345.233482333215
24,347.72338165476464
25,347.54418339776765
26,346.6017059593258
27,346.3484361014431
28,348.6812581893358
29,350.64717845426316
30,350.83320734394783
31,340.96521890321134
32,286.1157060609599
33,284.0075471074033
34,281.08558545472204
35,279.91060437657194
36,276.96029434197015
37,276.96029434197015
38,277.8748002549104
39,281.5456388250132
40,289.3351765669073
41,288.7494480393841
42,352.5305449425143
43,355.99214248878815
44,358.06362984763024
45,347.2552021222503
46,347.11222833995726
47,350.2186696048317
48,352.4212376876189
49,365.22983452550017
50,361.4915731244116
51,356.8974957702954
52,353.8446288692589
53,354.5428256134207
54,351.4666832799366
55,285.5960320218968
56,298.5337361794169
57,295.31062960428403
58,290.9216516629304
59,294.3691582682872
60,290.9856875856588
61,284.40697277895555
62,264.14444745949174
63,277.55219608665897
64,279.9600911102109
65,328.5184113181878
66,325.95824198651354
67,498.7214809361962
68,499.023840000577
69,501.77115712526637
70,505.228245035719
71,502.06981964735803
72,505.3306593022051
73,639.5843420793907
74,636.3357564263524
75,631.3730443497852
76,638.4943691384606
77,635.3741775360652
78,637.6976882211926
79,641.5857244692568
80,606.7059083341591
81,608.634055006759
82,607.5172917948089
83,607.2779811911747
84,610.7878265224
85,611.856104165561
86,369.7052812469067
87,376.53638173666053
88,281.09766217214474
89,275.5598596854847
90,276.02289591801133
91,272.644027682718
92,270.8064678816281
93,270.4462116325972
94,264.48983901644556
95,258.40922647221487
96,254.2769839098703
97,248.68458789291802
98,242.24274428478523
99,246.87905563358345
100,180.6425079040852
101,173.6691664936998
102,207.80263350221009
103,221.74601372428555
104,220.2926313028403
105,221.57423274392715
106,222.20545534517467
107,222.57581663852955
108,218.07088019804826
109,219.97132395514598
110,218.48367040256767
111,217.861454230874
112,214.5508386296143
113,208.47004121902802
114,211.55130330810246
115,190.30984635082507
116,235.4173424167667
117,234.69682857739625
118,233.29791384353925
119,232.19848089066082
120,229.147707532575
121,229.94933926480454
122,224.35948499225913
123,223.74863547269717
124,223.2410947180851
125,223.98939494177128
126,226.75770833565517
127,230.89440613089874
128,235.56562141534678
129,170.91101886214673
130,202.969272946732
131,213.898445526664
132,220.85827099615815
133,232.4312666909369
134,361.2720166040986
135,360.5303117426088
136,364.52812146244764
137,367.26338271002487
138,369.3552878795582
139,369.07403912895006
140,410.90940626229286
141,481.8943060127117
142,481.30020952917084
143,484.2339529694395
144,479.1826111987505
145,473.4631086164623
146,473.5249049747956
147,461.906406594481
148,463.29701329489006
149,458.0753059180087
150,455.2869418981732
151,464.2703991039512
152,459.51767674439856
153,445.0700246341379
154,349.54301565334686
155,350.88794564233405
156,329.3952785428416
157,342.10630837073546
158,342.10630837073546
159,323.25718604595806
160,330.30456383693337
161,335.7233997024161
162,340.15386514025164
163,347.8779860639068
164,346.6878554019993
165,338.41496794187384
166,314.66788212467856
167,313.08806040641
168,314.1988768795073
169,319.0668954776818
170,285.6646310928362
171,285.35184529193316
172,285.9763324897918
173,283.0348940219982
174,278.96323371817374
175,275.10336273343995
176,241.93882335381943
177,292.0535315252743
178,289.6676338689632
179,290.00831356181567
180,290.3648125425741
181,289.6117653650986
182,268.6574018028313
183,266.3415899990524
184,265.532463101232
185,268.43059512863096
186,268.9698803543484
187,268.84508318977925
188,268.63099729755277
189,264.1501883073603
190,177.96107531381202
191,177.68408698428902
192,176.53567149728542
193,173.96199507864978
194,160.47766838604124
195,164.85450317731718
196,173.51216982814174
197,227.8760223684061
198,220.9816226872563
199,217.95575189262382
200,230.9178541248684
201,240.720276388201
202,281.5381714824162
203,281.38252589939555
204,283.6952277914919
205,289.13754225315336
206,293.8177393811686
207,304.56390575820967
208,305.62556581621664
209,305.262215633727
210,285.930131065323
211,286.2026717292121
212,289.3629548574243
213,289.08875276662036
214,289.18339031998863
215,277.9922976740936
216,277.7595400898245
217,277.4547897457103
218,278.6915494763161
219,278.2664178578055
220,274.8895293474197
221,273.78857702459203
222,273.0564552955351
223,276.6682982937513
224,279.82422107588644
225,305.36387712639464
226,309.6710262048888
227,309.39981265604587
228,293.5747676476961
229,293.5747676476961
230,294.0060632789051
231,292.96677111462037
232,287.578540424782
233,278.67025920581625
234,280.22093351880136
235,302.2093898897387
236,295.6443880242712
237,289.0715399315909
238,269.20057075513733
239,256.30028836498536
240,250.9892521743789
241,247.08914138742645
242,245.92051294888336
243,244.39821072345825
244,265.76947924585494
245,267.365191594232
246,268.74338304519216
247,267.925594699006
248,217.3734757375291
249,262.2382405884169
250,262.0995193283826
251,297.2555779091376
252,297.8100877938383
253,335.24660980050743
254,332.9327399657166
255,337.55830240835184
256,343.5463829252361
257,340.1069568899097
258,344.5381291395131
259,346.97324022543984
260,344.93620472203804
