,HR
653,83.6
654,83.63
655,83.68
656,83.73
657,83.83
658,83.93
659,83.98
660,84.07
661,84.15
662,84.23
663,84.35
664,84.48
665,84.53
666,84.58
667,84.67
668,84.67
669,84.68
670,84.7
671,84.7
672,84.72
673,84.72
674,84.75
675,84.75
676,84.73
677,84.7
678,84.68
679,84.67
680,84.58
681,84.52
682,84.45
683,84.42
684,84.42
685,84.43
686,84.48
687,84.57
688,84.8
689,84.92
690,85.12
691,85.32
692,85.52
693,85.72
694,85.8
695,85.8
696,85.77
697,85.73
698,85.7
699,85.6
700,85.48
701,85.43
702,85.37
703,85.33
704,85.3
705,85.22
706,85.13
707,85.02
708,84.93
709,84.88
710,84.82
711,84.8
712,84.8
713,84.87
714,84.85
715,84.65
716,84.85
717,85.07
718,85.28
719,85.48
720,85.68
721,85.85
722,85.98
723,86.08
724,86.18
725,86.33
726,86.5
727,86.73
728,87.05
729,87.38
730,87.75
731,88.12
732,88.52
733,88.88
734,89.23
735,89.57
736,89.9
737,90.23
738,90.6
739,90.92
740,91.28
741,91.68
742,92.07
743,92.45
744,92.83
745,93.18
746,93.55
747,93.93
748,94.27
749,94.63
750,94.9
751,95.15
752,95.43
753,95.72
754,96.05
755,96.37
756,96.77
757,97.08
758,97.38
759,97.67
760,97.97
761,98.23
762,98.55
763,98.83
764,99.1
765,99.37
766,99.65
767,99.93
768,100.15
769,100.33
770,100.53
771,100.7
772,100.88
773,101.0
774,101.27
775,101.68
776,101.68
777,101.65
778,101.62
779,101.6
780,101.57
781,101.52
782,101.48
783,101.48
784,101.5
785,101.48
786,101.4
787,101.28
788,101.13
789,100.98
790,100.78
791,100.6
792,100.35
793,100.1
794,99.85
795,99.6
796,99.32
797,99.1
798,98.8
799,98.57
800,98.4
801,98.25
802,98.12
803,97.95
804,97.77
805,97.62
806,97.45
807,97.27
808,97.05
809,96.83
810,96.63
811,96.42
812,96.15
813,95.87
814,95.55
815,95.28
816,94.98
817,94.78
818,94.58
819,94.42
820,94.28
821,94.12
822,93.93
823,93.73
824,93.62
825,93.52
826,93.42
827,93.5
828,93.6
829,93.7
830,93.77
831,93.83
832,93.85
833,93.83
834,93.72
835,93.58
836,93.47
837,93.35
838,93.23
839,93.12
840,93.0
841,93.02
842,93.03
843,93.03
844,93.02
845,93.03
846,93.1
847,93.15
848,93.22
849,93.25
850,93.3
851,93.35
852,93.4
853,93.45
854,93.45
855,93.43
856,93.45
857,93.4
858,93.42
859,93.45
860,93.42
861,93.35
862,93.25
863,93.0
864,92.77
865,92.58
866,92.42
867,92.23
868,92.03
869,91.82
870,91.58
871,91.42
872,91.25
873,91.07
874,90.92
875,90.78
876,90.58
877,90.18
878,89.75
879,89.28
880,88.78
881,88.32
882,87.83
883,87.3
884,86.72
885,86.1
886,85.48
887,84.72
888,83.95
889,83.17
890,82.38
891,81.58
892,80.87
893,80.17
894,79.8
895,79.4
896,79.02
897,78.67
898,78.27
899,77.88
900,77.55
901,77.12
902,76.7
903,76.28
904,75.9
905,75.5
906,75.02
907,74.62
908,74.33
909,74.13
910,73.97
911,73.78
912,73.57
913,73.55
914,73.58
915,73.65
916,73.72
917,73.8
918,73.83
919,73.82
920,73.85
921,73.85
922,73.83
923,73.95
924,74.05
925,74.1
926,74.15
927,74.22
928,74.33
929,74.47
930,74.65
931,74.87
932,75.08
933,75.33
934,75.58
935,75.83
936,76.1
937,76.5
938,76.92
939,77.35
940,77.82
941,78.32
942,78.8
943,79.38
944,80.0
945,80.6
946,81.18
947,81.75
948,82.32
949,82.88
950,83.35
951,83.85
952,84.25
953,84.63
954,84.72
955,84.87
956,84.97
957,85.03
958,85.1
959,85.15
960,85.17
961,85.18
962,85.12
963,85.07
964,85.0
965,84.98
966,85.07
967,85.05
968,84.87
969,84.63
970,84.37
971,84.05
972,83.83
973,83.43
974,83.03
975,82.62
976,82.23
977,81.87
978,81.57
979,81.3
980,81.03
981,80.78
982,80.57
983,80.35
984,80.18
985,80.0
986,79.72
987,79.42
988,79.1
989,78.8
990,78.4
991,78.08
992,77.8
993,77.52
994,77.25
995,77.02
996,76.78
997,76.58
998,76.4
999,76.22
1000,76.03
1001,75.83
1002,75.65
1003,75.43
1004,75.22
1005,75.05
1006,74.78
1007,74.48
1008,74.2
1009,73.95
1010,73.82
1011,73.65
1012,73.5
1013,73.4
1014,73.3
1015,73.22
1016,73.17
1017,73.12
1018,73.1
1019,73.3
1020,73.5
1021,73.72
1022,73.97
1023,74.23
1024,74.62
1025,74.98
1026,75.33
1027,75.7
1028,76.08
1029,76.47
1030,76.83
1031,77.23
1032,77.58
1033,77.92
1034,78.25
1035,78.57
1036,78.85
1037,79.13
1038,79.37
1039,79.6
1040,79.8
1041,80.08
1042,80.4
1043,80.75
1044,81.13
1045,81.55
1046,82.07
1047,82.47
1048,82.8
1049,83.12
1050,83.53
1051,83.78
1052,84.02
1053,84.27
1054,84.47
1055,84.65
1056,84.8
1057,84.95
1058,85.05
1059,85.15
1060,85.22
1061,85.18
1062,85.13
1063,85.07
1064,84.95
1065,84.83
1066,84.82
1067,84.83
1068,84.87
1069,84.87
1070,84.87
1071,84.88
1072,84.93
1073,84.93
1074,84.92
1075,84.9
1076,84.88
1077,84.83
1078,84.77
1079,84.43
1080,84.22
1081,84.68
1082,85.18
1083,85.73
1084,86.17
1085,86.53
1086,86.88
1087,87.28
1088,87.7
1089,88.12
1090,88.52
1091,88.92
1092,89.37
1093,89.87
1094,90.37
1095,90.9
1096,91.42
1097,91.98
1098,92.13
1099,92.25
1100,92.43
1101,92.8
1102,92.85
1103,92.88
1104,93.0
1105,93.07
1106,93.18
1107,94.03
1108,94.78
1109,95.53
1110,96.27
1111,97.0
1112,97.73
1113,98.52
1114,99.33
1115,100.08
1116,100.87
1117,101.63
1118,102.27
1119,102.9
1120,103.53
1121,104.23
1122,104.97
1123,105.78
1124,106.6
1125,107.25
1126,107.93
1127,108.6
1128,109.27
1129,109.92
1130,110.58
1131,111.15
1132,111.78
1133,112.4
1134,113.03
1135,113.63
1136,114.22
1137,114.83
1138,115.42
1139,116.07
1140,116.6
1141,116.45
1142,116.27
1143,116.02
1144,115.77
1145,115.55
1146,115.3
1147,115.02
1148,114.75
1149,114.38
1150,114.07
1151,113.82
1152,113.48
1153,113.12
1154,112.73
1155,112.35
1156,112.12
1157,111.75
1158,111.92
1159,112.15
1160,112.35
1161,112.28
1162,112.5
1163,112.75
1164,112.87
1165,113.02
1166,113.2
1167,112.77
1168,112.33
1169,111.92
1170,111.48
1171,111.05
1172,110.57
1173,110.0
1174,109.48
1175,108.8
1176,108.13
1177,107.47
1178,106.97
1179,106.48
1180,105.95
1181,105.5
1182,105.02
1183,104.48
1184,103.98
1185,103.7
1186,103.38
1187,103.03
1188,102.63
1189,102.3
1190,101.93
1191,101.68
1192,101.33
1193,101.02
1194,100.72
1195,100.47
1196,100.23
1197,100.0
1198,99.82
1199,99.63
1200,99.37
1201,99.1
1202,98.88
1203,98.67
1204,98.45
1205,98.23
1206,98.08
1207,97.92
1208,97.73
1209,97.62
1210,97.47
1211,97.23
1212,97.03
1213,96.82
1214,96.58
1215,96.37
1216,96.02
1217,95.7
1218,95.32
1219,94.95
1220,94.57
1221,94.17
1222,93.8
1223,93.35
1224,92.92
1225,92.48
1226,91.98
1227,91.5
1228,91.25
1229,90.98
1230,90.73
1231,90.47
1232,90.25
1233,90.05
1234,89.7
1235,89.62
1236,89.53
1237,89.45
1238,89.38
1239,89.28
1240,89.2
1241,89.08
1242,89.13
1243,89.18
1244,89.22
1245,89.2
1246,89.22
1247,89.23
1248,89.3
1249,89.37
1250,89.45
1251,89.55
1252,89.7
1253,89.83
1254,89.95
1255,90.12
1256,90.3
1257,90.48
1258,90.67
1259,90.53
1260,90.5
1261,90.45
1262,90.42
1263,90.38
1264,90.35
1265,90.33
1266,90.25
1267,90.1
1268,89.97
1269,89.85
1270,89.73
1271,89.63
1272,89.5
1273,89.35
1274,89.23
1275,89.08
1276,88.9
1277,88.75
1278,88.58
1279,88.35
1280,88.13
1281,87.88
1282,87.57
1283,87.28
1284,86.98
1285,86.67
1286,86.68
1287,86.72
1288,86.7
1289,86.68
1290,86.67
1291,86.7
1292,86.72
1293,86.7
1294,86.78
1295,86.77
1296,86.78
1297,86.75
1298,86.68
1299,86.63
1300,86.58
1301,86.5
1302,86.25
1303,85.93
1304,85.68
1305,85.38
1306,85.05
1307,84.77
1308,84.43
1309,84.12
1310,83.77
1311,83.38
1312,82.95
1313,82.55
1314,82.18
1315,81.77
1316,81.32
1317,80.83
1318,80.37
1319,80.22
1320,79.95
1321,79.7
1322,79.45
1323,79.2
1324,78.92
1325,78.65
1326,78.45
1327,78.32
1328,78.08
1329,77.88
1330,77.67
1331,77.72
1332,77.77
1333,77.78
1334,77.78
1335,77.77
1336,77.8
1337,77.82
1338,77.82
1339,77.78
1340,77.72
1341,77.72
1342,77.75
1343,77.82
1344,78.03
1345,78.27
1346,78.12
1347,77.95
1348,77.78
1349,77.67
1350,77.53
1351,77.4
1352,77.32
1353,77.23
1354,77.18
1355,77.22
1356,77.15
1357,77.1
1358,77.1
1359,77.13
1360,77.17
1361,77.17
1362,77.17
1363,77.27
1364,77.25
1365,77.27
1366,77.27
1367,77.33
1368,77.48
1369,77.6
1370,77.87
1371,78.03
1372,78.25
1373,78.53
1374,78.82
1375,79.12
1376,79.42
1377,79.73
1378,80.05
1379,80.33
1380,80.72
1381,81.07
1382,81.38
1383,81.7
1384,82.0
1385,82.27
1386,82.55
1387,82.85
1388,83.27
1389,83.67
1390,84.1
1391,84.28
1392,84.52
1393,84.82
1394,85.13
1395,85.43
1396,85.67
1397,85.93
1398,86.2
1399,86.52
1400,86.85
1401,87.15
1402,87.5
1403,87.9
1404,88.15
1405,88.4
1406,88.65
1407,88.88
1408,88.97
1409,89.0
1410,89.03
1411,89.07
1412,89.05
1413,89.07
1414,89.03
1415,88.95
1416,88.93
1417,88.98
1418,89.02
1419,89.03
1420,89.02
1421,89.02
1422,89.03
1423,89.03
1424,89.07
1425,89.07
1426,89.07
1427,89.08
1428,89.02
1429,88.98
1430,88.83
1431,88.75
1432,88.62
1433,88.42
1434,88.08
1435,87.73
1436,87.4
1437,87.07
1438,86.72
1439,86.38
1440,86.05
1441,85.73
1442,85.43
1443,85.12
1444,84.85
1445,84.58
1446,84.3
1447,84.02
1448,83.7
1449,83.38
1450,83.07
1451,82.75
1452,82.42
1453,82.08
1454,81.72
1455,81.4
1456,81.13
1457,80.85
1458,80.55
1459,80.25
1460,79.95
1461,79.85
1462,79.7
1463,79.48
1464,79.23
1465,79.02
1466,78.77
1467,78.57
1468,78.58
1469,78.6
1470,78.65
1471,78.7
1472,78.77
1473,78.8
1474,78.9
1475,79.05
1476,79.2
1477,79.32
1478,79.45
1479,79.57
1480,79.75
1481,79.97
1482,80.18
1483,80.35
1484,80.55
1485,80.78
1486,81.03
1487,81.2
1488,81.38
1489,81.53
1490,81.7
1491,81.9
1492,82.13
1493,82.32
1494,82.58
1495,82.8
1496,83.0
1497,83.22
1498,83.43
1499,83.5
1500,83.57
1501,83.62
1502,83.68
1503,83.77
1504,83.85
1505,83.95
1506,84.03
1507,84.08
1508,84.12
1509,84.12
1510,84.1
1511,84.08
1512,84.05
1513,84.0
1514,83.97
1515,83.92
1516,83.8
1517,83.7
1518,83.68
1519,83.72
1520,83.82
1521,83.78
1522,83.78
1523,83.8
1524,83.83
1525,83.83
1526,83.87
1527,83.9
1528,83.85
1529,83.75
1530,83.62
1531,83.47
1532,83.3
1533,83.15
1534,82.87
1535,82.58
1536,82.27
1537,81.92
1538,81.65
1539,81.38
1540,81.12
1541,80.87
1542,80.65
1543,80.45
1544,80.2
1545,79.95
1546,79.72
1547,79.5
1548,79.32
1549,79.1
1550,78.88
1551,78.65
1552,78.48
1553,78.32
1554,78.18
1555,78.05
1556,77.93
1557,77.8
1558,77.68
1559,77.65
1560,77.6
1561,77.57
1562,77.45
1563,77.32
1564,77.13
1565,76.98
1566,76.82
1567,76.67
1568,76.52
1569,76.4
1570,76.28
1571,76.15
1572,76.02
1573,75.83
1574,75.7
1575,75.58
1576,75.53
1577,75.5
1578,75.42
1579,75.32
1580,75.18
1581,75.0
1582,74.78
1583,74.57
1584,74.37
1585,74.15
1586,73.97
1587,73.75
1588,73.57
1589,73.43
1590,73.32
1591,73.18
1592,73.05
1593,72.93
1594,72.97
1595,72.98
1596,73.05
1597,73.07
1598,73.02
1599,72.97
1600,72.93
1601,72.93
1602,72.92
1603,72.9
1604,72.93
1605,72.97
1606,72.97
1607,72.97
1608,72.98
1609,73.03
1610,73.05
1611,73.07
1612,73.03
1613,73.03
1614,73.0
1615,72.98
1616,72.95
1617,72.9
1618,72.8
1619,72.75
1620,72.7
1621,72.65
1622,72.68
1623,72.73
1624,72.87
1625,72.93
1626,73.0
1627,73.08
1628,73.1
1629,73.17
1630,73.25
1631,73.33
1632,73.42
1633,73.55
1634,73.65
1635,73.72
1636,73.8
1637,73.85
1638,73.87
1639,73.9
1640,73.93
1641,73.98
1642,74.05
1643,74.12
1644,74.18
1645,74.27
1646,74.35
1647,74.43
1648,74.48
1649,74.55
1650,74.63
1651,74.73
1652,74.85
1653,74.98
1654,75.05
1655,75.12
1656,75.18
1657,75.38
1658,75.53
1659,75.68
1660,75.87
1661,76.0
1662,76.12
1663,76.22
1664,76.23
1665,76.27
1666,76.3
1667,76.25
1668,76.15
1669,76.05
1670,75.95
1671,76.12
1672,76.27
1673,76.42
1674,76.55
1675,76.7
1676,76.83
1677,77.03
1678,77.25
1679,77.5
1680,77.73
1681,77.92
1682,78.07
1683,78.23
1684,78.35
1685,78.48
1686,78.6
1687,78.75
1688,79.0
1689,79.2
1690,79.4
1691,79.58
1692,79.78
1693,79.98
1694,80.1
1695,80.25
1696,80.38
1697,80.52
1698,80.7
1699,80.82
1700,80.92
1701,81.0
1702,81.07
1703,81.12
1704,81.13
1705,81.13
1706,81.13
1707,81.15
1708,81.2
1709,81.25
1710,81.3
1711,81.33
1712,81.33
1713,81.32
1714,81.27
1715,81.18
1716,81.05
1717,80.73
1718,80.5
1719,80.3
1720,80.03
1721,79.77
1722,79.52
1723,79.32
1724,79.22
1725,79.1
1726,79.02
1727,79.02
1728,79.02
1729,79.03
1730,79.08
1731,78.9
1732,78.73
1733,78.43
1734,78.18
1735,77.93
1736,77.75
1737,77.5
1738,77.28
1739,77.03
1740,76.8
1741,76.62
1742,76.42
1743,76.18
1744,75.95
1745,75.72
1746,75.55
1747,75.33
1748,75.12
1749,74.92
1750,74.73
1751,74.6
1752,74.47
1753,74.37
1754,74.33
1755,74.32
1756,74.32
1757,74.37
1758,74.35
1759,74.32
1760,74.27
1761,74.22
1762,74.22
1763,74.2
1764,74.23
1765,74.28
1766,74.32
1767,74.37
1768,74.4
1769,74.37
1770,74.3
1771,74.25
1772,74.22
1773,74.12
1774,74.12
1775,74.12
1776,74.12
1777,74.23
1778,74.28
1779,74.3
1780,74.32
1781,74.32
1782,74.23
1783,74.12
1784,73.97
1785,73.72
1786,73.47
1787,73.2
1788,72.95
1789,72.87
1790,72.8
1791,72.73
1792,72.68
1793,72.77
1794,72.87
1795,72.95
1796,73.02
1797,73.12
1798,73.32
1799,73.57
1800,73.45
1801,73.38
1802,73.3
1803,73.23
1804,73.17
1805,73.1
1806,72.98
1807,72.83
1808,72.65
1809,72.45
1810,72.22
1811,71.95
1812,71.68
1813,71.58
1814,71.52
1815,71.45
1816,71.37
1817,71.23
1818,71.13
1819,71.08
1820,71.07
1821,71.15
1822,71.17
1823,71.2
1824,71.18
1825,71.18
1826,71.2
1827,71.18
1828,71.17
1829,71.2
1830,71.27
1831,71.33
1832,71.4
1833,71.53
1834,71.6
1835,71.72
1836,71.87
1837,72.02
1838,72.17
1839,72.28
1840,72.4
1841,72.5
1842,72.65
1843,72.77
1844,72.9
1845,73.12
1846,73.38
1847,73.65
1848,73.9
1849,74.02
1850,74.08
1851,74.13
1852,74.12
1853,74.08
1854,74.02
1855,73.95
1856,73.93
1857,73.95
1858,73.83
1859,73.68
1860,73.93
1861,74.12
1862,74.3
1863,74.48
1864,74.67
1865,74.85
1866,75.05
1867,75.28
1868,75.55
1869,75.8
1870,76.1
1871,76.43
1872,76.77
1873,76.92
1874,77.0
1875,77.03
1876,76.92
1877,76.82
1878,76.73
1879,76.63
1880,76.5
1881,76.28
1882,76.05
1883,75.83
1884,75.65
1885,75.47
1886,75.28
1887,75.0
1888,74.75
1889,74.75
1890,74.72
1891,74.67
1892,74.6
1893,74.53
1894,74.45
1895,74.37
1896,74.27
1897,74.2
1898,74.13
1899,74.12
1900,74.15
1901,74.23
1902,74.33
1903,74.45
1904,74.53
1905,74.65
1906,74.65
1907,74.62
1908,74.58
1909,74.48
1910,74.38
1911,74.28
1912,74.22
1913,74.15
1914,74.1
1915,74.05
1916,73.93
1917,73.8
1918,73.68
1919,73.57
1920,73.43
1921,73.33
1922,73.28
1923,73.17
1924,73.07
1925,72.97
1926,72.87
1927,72.77
1928,72.88
1929,73.0
1930,73.1
1931,73.22
1932,73.35
1933,73.5
1934,73.65
1935,73.83
1936,74.02
1937,74.18
1938,74.37
1939,74.58
1940,74.82
1941,75.03
1942,75.33
1943,75.65
1944,76.0
1945,76.35
1946,76.7
1947,77.13
1948,77.52
1949,77.6
1950,77.77
1951,77.9
1952,78.02
1953,78.13
1954,78.25
1955,78.33
1956,78.43
1957,78.53
1958,78.67
1959,78.8
1960,78.9
1961,78.88
1962,78.85
1963,78.87
1964,78.9
1965,78.92
1966,79.0
1967,79.12
1968,79.25
1969,79.4
1970,79.57
1971,79.73
1972,79.9
1973,80.07
1974,80.22
1975,80.37
1976,80.52
1977,80.63
1978,80.75
1979,80.83
1980,80.9
1981,80.92
1982,80.92
1983,80.97
1984,81.02
1985,81.07
1986,81.13
1987,81.22
1988,81.07
1989,80.93
1990,80.78
1991,80.6
1992,80.43
1993,80.23
1994,80.13
1995,80.02
1996,80.07
1997,80.25
1998,80.4
1999,80.48
2000,80.57
2001,80.68
2002,80.77
2003,80.82
2004,80.78
2005,80.8
2006,80.87
2007,80.95
2008,81.07
2009,81.2
2010,81.25
2011,81.3
2012,81.38
2013,81.47
2014,81.53
2015,81.63
2016,81.73
2017,81.33
2018,80.9
2019,80.47
2020,80.08
2021,79.85
2022,79.67
2023,79.48
2024,79.3
2025,79.15
2026,79.0
2027,78.88
2028,78.77
2029,78.67
2030,78.8
2031,78.95
2032,78.92
2033,79.17
2034,79.15
2035,79.32
2036,79.53
2037,79.77
2038,80.0
2039,80.25
2040,80.43
2041,80.67
2042,80.93
2043,81.18
2044,81.42
2045,81.67
2046,81.93
2047,82.18
2048,82.43
2049,82.67
2050,82.88
2051,83.12
2052,83.33
2053,83.58
2054,83.78
2055,83.97
2056,84.15
2057,84.22
2058,84.25
2059,84.32
2060,84.35
2061,84.08
2062,83.77
2063,83.47
2064,83.2
2065,82.88
2066,82.55
2067,82.2
2068,81.83
2069,81.5
2070,81.17
2071,80.88
2072,80.6
2073,80.32
2074,80.05
2075,79.77
2076,79.48
2077,79.68
2078,79.88
2079,80.1
2080,80.28
2081,80.43
2082,80.55
2083,80.65
2084,80.75
2085,80.8
2086,80.85
2087,80.88
2088,80.9
2089,80.88
2090,80.58
2091,80.25
2092,80.1
2093,79.67
2094,79.15
2095,78.48
2096,77.77
2097,77.08
2098,76.82
2099,76.58
2100,76.43
2101,76.27
2102,76.03
2103,75.78
2104,75.55
2105,75.28
2106,74.98
2107,74.7
2108,74.4
2109,74.1
2110,73.82
2111,73.47
2112,73.07
2113,72.65
2114,72.23
2115,71.87
2116,71.37
2117,70.83
2118,70.33
2119,69.83
2120,69.38
2121,69.25
2122,69.22
2123,69.18
2124,69.15
2125,69.08
2126,69.02
2127,68.93
2128,68.85
2129,68.78
2130,68.73
2131,68.68
2132,68.63
2133,68.58
2134,68.53
2135,68.48
2136,68.43
2137,68.38
2138,68.35
2139,68.28
2140,68.2
