Time,Heart Rate
00:00:14,51
00:00:24,50
00:00:29,51
00:00:34,53
00:00:49,53
00:01:04,52
00:01:09,51
00:01:14,52
00:01:19,52
00:01:24,51
00:01:29,51
00:01:34,52
00:01:49,51
00:01:59,54
00:02:04,53
00:02:09,52
00:02:19,52
00:02:34,50
00:02:49,51
00:02:54,52
00:03:09,52
00:03:24,52
00:03:29,55
00:03:34,55
00:03:39,54
00:03:49,53
00:03:59,54
00:04:04,55
00:04:09,56
00:04:24,55
00:04:29,54
00:04:34,53
00:04:39,52
00:04:54,52
00:05:04,51
00:05:19,53
00:05:34,54
00:05:49,53
00:05:59,53
00:06:04,54
00:06:19,64
00:06:24,67
00:06:29,66
00:06:34,63
00:06:39,59
00:06:44,57
00:06:49,56
00:06:54,57
00:07:04,58
00:07:09,60
00:07:14,60
00:07:19,61
00:07:34,60
00:07:44,59
00:07:54,58
00:08:04,61
00:08:14,60
00:08:19,61
00:08:24,60
00:08:29,59
00:08:39,61
00:08:44,63
00:08:49,62
00:09:04,62
00:09:14,60
00:09:19,57
00:09:24,58
00:09:39,58
00:09:49,57
00:09:59,58
00:10:14,59
00:10:29,59
00:10:44,59
00:10:59,59
00:11:14,59
00:11:19,61
00:11:25,61
00:11:30,62
00:11:35,63
00:11:45,64
00:11:50,65
00:11:55,64
00:12:00,60
00:12:05,59
00:12:15,60
00:12:20,62
00:12:25,63
00:12:30,63
00:12:35,64
00:12:40,62
00:12:45,61
00:13:00,61
00:13:05,62
00:13:15,63
00:13:30,63
00:13:35,63
00:13:40,62
00:13:50,63
00:14:05,63
00:14:20,63
00:14:25,64
00:14:31,63
00:14:36,61
00:14:41,58
00:14:46,57
00:14:51,56
00:14:56,56
00:15:01,57
00:15:11,58
00:15:16,57
00:15:21,58
00:15:36,58
00:15:41,57
00:15:46,57
00:16:01,57
00:16:11,56
00:16:21,55
00:16:26,54
00:16:36,53
00:16:51,53
00:17:06,53
00:17:21,52
00:17:31,53
00:17:36,53
00:17:41,53
00:17:51,53
00:18:06,53
00:18:21,53
00:18:26,53
00:18:31,53
00:18:41,52
00:18:51,53
00:19:06,55
00:19:11,54
00:19:26,54
00:19:36,53
00:19:41,54
00:19:56,54
00:20:01,53
00:20:16,52
00:20:26,51
00:20:41,51
00:20:51,52
00:21:01,52
00:21:06,51
00:21:21,51
00:21:26,52
00:21:41,52
00:21:46,51
00:22:01,51
00:22:06,50
00:22:11,51
00:22:26,51
00:22:36,50
00:22:41,51
00:22:46,50
00:23:01,50
00:23:11,51
00:23:26,51
00:23:31,50
00:23:46,50
00:24:01,50
00:24:06,51
00:24:11,50
00:24:16,49
00:24:21,50
00:24:36,49
00:24:51,49
00:25:06,50
00:25:11,51
00:25:16,52
00:25:26,53
00:25:31,66
00:25:36,74
00:25:41,72
00:25:46,70
00:25:51,67
00:25:56,61
00:26:01,58
00:26:06,54
00:26:11,54
00:26:21,53
00:26:26,52
00:26:31,51
00:26:36,51
00:26:51,51
00:26:56,52
00:27:06,50
00:27:16,49
00:27:21,50
00:27:26,49
00:27:41,49
00:27:56,49
00:28:11,50
00:28:16,50
00:28:31,49
00:28:46,48
00:29:01,49
00:29:16,49
00:29:21,48
00:29:31,47
00:29:46,46
00:30:01,47
00:30:06,49
00:30:11,48
00:30:16,47
00:30:31,47
00:30:36,48
00:30:51,48
00:30:56,47
00:31:01,46
00:31:16,46
00:31:31,46
00:31:46,47
00:32:01,47
00:32:16,47
00:32:31,47
00:34:53,47
00:34:58,46
00:35:13,46
00:35:28,45
00:35:33,46
00:35:48,46
00:36:03,46
00:36:08,46
00:36:13,45
00:36:23,46
00:36:38,46
00:36:53,46
00:37:08,46
00:37:23,46
00:37:38,47
00:37:43,47
00:37:58,47
00:38:03,46
00:38:18,46
00:38:33,46
00:38:48,47
00:38:58,47
00:39:08,46
00:39:15,46
00:39:25,47
00:39:40,47
00:39:55,47
00:40:10,47
00:40:25,47
00:40:40,46
00:40:55,46
00:41:00,47
00:41:15,47
00:41:30,47
00:41:45,46
00:41:50,47
00:42:05,47
00:42:10,46
00:42:20,47
00:42:35,47
00:42:50,47
00:43:05,47
00:43:20,47
00:43:35,47
00:43:50,47
00:43:55,48
00:44:00,47
00:44:15,47
00:44:25,48
00:44:30,49
00:44:37,49
00:44:42,48
00:44:52,47
00:45:07,47
00:45:22,47
00:45:27,47
00:45:42,47
00:45:57,47
00:46:12,47
00:46:27,47
00:46:42,47
00:46:57,47
00:47:02,48
00:47:12,47
00:47:27,47
00:47:42,47
00:47:52,48
00:48:07,48
00:48:22,48
00:48:27,47
00:48:42,47
00:48:52,48
00:48:57,49
00:49:07,48
00:49:22,48
00:49:32,47
00:49:38,47
00:49:43,48
00:49:53,46
00:49:58,45
00:50:03,46
00:50:08,47
00:50:13,48
00:50:18,49
00:50:23,48
00:50:38,48
00:50:43,47
00:50:48,48
00:50:58,49
00:51:08,48
00:51:23,48
00:51:33,48
00:51:43,47
00:51:58,47
00:52:08,47
00:52:23,47
00:52:28,75
00:52:33,76
00:52:40,74
00:52:45,71
00:52:50,67
00:52:55,55
00:53:00,52
00:53:05,49
00:53:10,47
00:53:20,46
00:53:35,46
00:53:50,46
00:54:00,47
00:54:15,46
00:54:30,46
00:54:35,47
00:54:50,48
00:55:00,47
00:55:15,47
00:55:25,48
00:55:30,49
00:55:35,48
00:55:50,48
00:56:05,48
00:56:20,48
00:56:30,49
00:56:40,48
00:56:45,47
00:56:50,47
00:57:00,48
00:57:15,48
00:57:30,48
01:00:57,49
01:01:07,48
01:01:22,48
01:01:37,48
01:01:52,49
01:02:02,50
01:02:12,49
01:02:22,48
01:02:37,48
01:02:42,49
01:02:57,49
01:03:07,48
01:03:12,49
01:03:27,49
01:03:42,49
01:03:47,48
01:04:02,48
01:04:17,48
01:04:32,48
01:04:42,48
01:04:52,49
01:04:57,48
01:05:12,48
01:05:27,47
01:05:33,48
01:05:38,49
01:05:43,48
01:05:58,48
01:06:13,48
01:06:23,49
01:06:33,50
01:06:38,49
01:06:43,48
01:06:48,47
01:06:58,48
01:07:13,48
01:07:28,48
01:07:43,47
01:07:53,48
01:08:03,49
01:08:18,48
01:08:33,49
01:08:48,48
01:09:03,48
01:09:08,49
01:09:13,48
01:09:28,48
01:09:33,49
01:09:43,48
01:09:48,47
01:09:53,48
01:09:58,48
01:10:03,49
01:10:18,48
01:10:33,47
01:10:48,47
01:10:53,48
01:11:08,48
01:14:15,49
01:14:25,48
01:14:40,49
01:14:50,50
01:15:05,49
01:15:20,49
01:15:30,50
01:15:35,49
01:15:40,50
01:15:45,51
01:16:00,51
01:16:10,50
01:16:15,49
01:16:20,48
01:16:25,48
01:16:30,50
01:16:35,51
01:16:40,56
01:16:45,60
01:16:50,62
01:17:00,63
01:17:05,65
01:17:10,68
01:17:15,69
01:17:20,68
01:17:25,67
01:17:30,66
01:17:35,66
01:17:40,64
01:17:45,61
01:17:50,59
01:17:55,58
01:18:05,60
01:18:10,61
01:18:15,63
01:18:20,64
01:18:30,66
01:18:35,67
01:18:40,69
01:18:45,70
01:18:50,71
01:18:55,74
01:19:00,79
01:19:05,80
01:19:10,79
01:19:25,79
01:19:30,72
01:19:45,72
01:19:50,73
01:20:00,73
01:20:05,71
01:20:10,71
01:20:20,72
01:20:26,72
01:20:31,66
01:20:36,64
01:20:41,63
01:20:46,59
01:20:51,56
01:20:56,55
01:21:11,55
01:21:21,56
01:21:26,57
01:21:41,56
01:21:56,56
01:22:06,59
01:22:16,59
01:22:31,59
01:22:36,58
01:22:41,57
01:22:46,55
01:22:51,54
01:22:56,53
01:23:06,52
01:23:21,51
01:23:31,52
01:23:36,51
01:23:51,50
01:23:56,52
01:24:01,58
01:24:06,58
01:24:21,58
01:24:36,57
01:24:41,56
01:24:46,55
01:25:01,54
01:25:16,53
01:25:31,53
01:25:36,54
01:25:41,55
01:25:46,55
01:25:56,54
01:26:01,52
01:26:06,51
01:26:11,52
01:26:16,51
01:26:31,51
01:26:41,52
01:26:46,52
01:26:51,50
01:27:01,51
01:27:06,49
01:27:11,50
01:27:16,52
01:27:26,53
01:27:31,53
01:27:36,53
01:27:41,51
01:27:51,51
01:27:56,51
01:28:11,51
01:28:21,52
01:28:26,53
01:28:31,54
01:28:41,53
01:28:51,52
01:28:56,51
01:29:01,52
01:29:16,52
01:29:21,52
01:29:36,52
01:29:46,51
01:29:51,50
01:29:56,52
01:30:01,53
01:30:11,52
01:30:26,52
01:30:36,53
01:30:41,52
01:30:46,51
01:30:51,51
01:31:01,51
01:31:06,51
01:31:11,51
01:31:16,51
01:31:26,50
01:31:31,49
01:31:36,49
01:31:41,48
01:31:46,50
01:31:51,51
01:31:56,52
01:32:11,51
01:32:16,49
01:32:26,49
01:32:36,50
01:32:41,51
01:32:51,52
01:32:56,51
01:33:01,50
01:33:06,51
01:33:11,50
01:33:16,50
01:33:21,51
01:33:36,50
01:33:41,49
01:33:46,50
01:33:51,50
01:33:56,49
01:34:01,50
01:34:06,51
01:34:11,51
01:34:16,52
01:34:26,52
01:34:31,53
01:34:36,51
01:34:51,51
01:35:01,52
01:35:06,52
01:35:11,51
01:35:16,49
01:35:21,49
01:35:26,48
01:35:36,50
01:35:41,52
01:35:51,51
01:36:06,50
01:36:16,51
01:36:26,52
01:36:31,51
01:36:46,51
01:36:51,51
01:36:56,50
01:37:01,49
01:37:06,48
01:37:11,49
01:37:16,50
01:37:22,51
01:37:27,52
01:37:37,50
01:37:47,51
01:37:52,52
01:38:02,51
01:38:17,51
01:38:22,50
01:38:27,50
01:38:42,50
01:38:47,51
01:38:57,50
01:39:07,52
01:39:22,52
01:39:37,52
01:39:47,52
01:39:57,51
01:40:12,51
01:40:22,52
01:40:32,50
01:40:47,51
01:40:57,52
01:41:02,51
01:41:12,50
01:41:27,50
01:41:32,51
01:41:47,51
01:41:52,51
01:42:02,52
01:42:07,51
01:42:22,51
01:42:37,50
01:42:52,51
01:42:57,50
01:43:02,51
01:43:07,50
01:43:12,49
01:43:22,50
01:43:27,50
01:43:37,49
01:43:42,50
01:43:47,51
01:44:02,51
01:44:07,50
01:44:22,50
01:44:32,49
01:44:37,48
01:44:42,51
01:44:47,50
01:45:02,50
01:45:07,49
01:45:12,49
01:45:17,48
01:45:22,47
01:45:30,47
01:45:40,48
01:45:55,50
01:46:10,50
01:46:25,50
01:46:40,50
01:46:45,49
01:46:50,50
01:47:05,50
01:47:20,50
01:47:35,49
01:47:50,50
01:48:05,49
01:48:15,50
01:48:30,48
01:48:45,49
01:49:00,49
01:49:05,50
01:49:10,49
01:49:15,48
01:49:30,49
01:49:45,49
01:50:00,49
01:50:10,50
01:50:20,49
01:50:35,50
01:50:50,50
01:50:55,49
01:51:10,48
01:51:20,49
01:51:35,48
01:51:50,47
01:51:55,48
01:52:05,48
01:52:10,50
01:52:15,49
01:52:20,48
01:52:35,49
01:52:45,48
01:53:00,48
01:53:10,49
01:53:25,49
01:53:35,66
01:53:40,67
01:53:45,61
01:53:50,56
01:53:55,54
01:54:00,51
01:54:05,48
01:54:15,47
01:54:30,47
01:54:36,47
01:54:46,47
01:55:01,48
01:55:16,51
01:55:21,54
01:55:26,50
01:55:31,48
01:55:41,47
01:55:56,48
01:56:01,49
01:56:06,48
01:56:21,49
01:56:31,48
01:56:41,47
01:56:51,46
01:57:01,47
01:57:16,47
01:57:31,47
01:57:46,46
01:58:01,46
01:58:11,47
01:58:21,49
01:58:26,48
01:58:31,47
01:58:46,47
01:58:58,47
01:59:03,48
01:59:08,47
01:59:18,46
01:59:33,46
01:59:38,47
01:59:53,47
02:00:08,47
02:00:13,46
02:00:18,47
02:00:33,48
02:00:48,47
02:01:03,47
02:01:18,47
02:01:28,47
02:01:43,47
02:01:48,48
02:01:53,49
02:01:58,48
02:02:03,47
02:02:18,46
02:02:33,46
02:02:48,46
02:03:03,46
02:03:13,47
02:03:28,47
02:03:43,47
02:03:48,48
02:04:03,47
02:04:18,47
02:04:28,48
02:04:43,48
02:04:48,47
02:05:03,47
02:05:13,48
02:05:28,48
02:05:38,47
02:05:53,47
02:06:08,47
02:06:23,47
02:06:38,47
02:06:53,47
02:07:08,47
02:07:23,47
02:07:38,47
02:07:43,48
02:07:58,48
02:08:13,48
02:08:23,47
02:08:38,47
02:08:53,48
