Time,Heart Rate
12:26:48,70
17:50:39,70
17:50:44,72
17:50:49,75
17:50:59,73
17:51:04,68
17:51:09,67
17:51:24,67
17:51:39,67
17:51:54,67
17:52:09,67
17:52:24,67
17:52:39,67
17:52:44,67
17:52:49,59
17:52:54,57
17:53:09,57
17:53:14,59
17:53:29,59
17:53:34,61
17:53:39,62
17:53:44,61
17:53:49,59
17:53:54,58
17:54:03,58
17:54:08,57
17:54:13,57
17:54:18,58
17:54:28,59
17:54:33,61
17:54:38,60
17:54:43,59
17:54:48,59
17:54:53,60
17:55:03,62
17:55:08,63
17:55:23,63
17:55:28,67
17:55:33,68
17:55:43,67
17:55:48,66
17:55:53,67
17:56:03,68
17:56:08,67
17:56:18,66
17:56:33,66
17:56:38,68
17:56:43,69
17:56:48,71
17:56:54,73
17:56:59,75
17:57:04,75
17:57:09,77
17:57:14,76
17:57:19,75
17:57:24,76
17:57:39,77
17:57:49,76
17:57:54,77
17:58:09,77
17:58:14,78
17:58:19,80
17:58:24,80
17:58:29,79
17:58:44,79
17:58:49,77
17:59:04,77
17:59:09,75
17:59:24,75
17:59:29,72
17:59:34,70
17:59:39,69
17:59:44,67
17:59:59,67
18:00:00,67
18:00:15,67
18:00:30,67
18:00:45,67
18:01:00,67
18:01:05,67
18:01:10,66
18:01:15,65
18:01:20,66
18:01:25,67
18:01:30,68
18:01:35,68
18:01:40,69
18:01:45,71
18:01:50,73
18:01:55,74
18:02:00,75
18:02:05,75
18:02:10,73
18:02:20,74
18:02:25,75
18:02:30,77
18:02:35,75
18:02:40,74
18:02:45,75
18:02:55,74
18:03:00,76
18:03:05,77
18:03:20,76
18:03:25,73
18:03:30,72
18:03:35,71
18:03:40,71
18:03:50,73
18:03:55,75
18:04:00,82
18:04:05,84
18:04:10,82
18:04:15,81
18:04:20,80
18:04:35,82
18:04:45,80
18:04:50,81
18:05:00,79
18:05:05,81
18:05:10,83
18:05:15,84
18:05:20,83
18:05:25,81
18:05:30,80
18:05:40,82
18:05:45,85
18:05:50,86
18:05:55,92
18:06:00,93
18:06:05,92
18:06:10,90
18:06:25,90
18:06:30,89
18:06:35,88
18:06:45,89
18:06:50,88
18:06:55,87
18:07:00,86
18:07:05,85
18:07:15,87
18:07:20,89
18:07:35,89
18:07:45,91
18:07:55,92
18:08:00,90
18:08:05,88
18:08:15,89
18:08:20,91
18:08:25,92
18:08:30,94
18:08:40,93
18:08:45,94
18:08:55,92
18:09:00,91
18:09:05,89
18:09:10,88
18:09:25,87
18:09:35,83
18:09:40,78
18:09:45,78
18:10:00,79
18:10:10,77
18:10:25,76
18:10:30,75
18:10:45,74
