Time,Heart Rate
00:32:09,71
00:32:14,70
00:32:19,70
00:32:24,85
00:32:29,102
00:32:34,96
00:32:49,96
00:32:54,96
00:33:04,96
00:33:14,95
00:33:19,74
00:33:24,69
00:33:29,68
00:33:39,69
00:33:44,68
00:33:49,67
00:34:04,67
00:34:19,68
00:34:24,68
00:34:29,69
00:34:34,67
00:34:39,67
00:34:49,65
00:34:54,66
00:34:59,67
00:35:04,68
00:35:19,68
00:35:29,69
00:35:34,68
00:35:44,67
00:35:49,68
00:35:54,67
00:36:09,67
00:36:14,68
00:36:24,69
00:36:29,68
00:36:44,68
00:36:49,69
00:36:54,67
00:36:59,66
00:37:04,65
00:37:09,64
00:37:19,65
00:37:24,66
00:37:29,67
00:37:34,68
00:37:49,68
00:37:56,66
00:38:11,66
00:38:26,66
00:38:36,67
00:38:41,68
00:38:46,69
00:39:01,69
00:39:16,68
00:39:26,69
00:39:31,67
00:39:36,66
00:39:46,67
00:40:01,68
00:40:06,69
00:40:21,71
00:40:26,69
00:40:31,68
00:40:36,68
00:40:46,69
00:40:56,69
00:41:01,68
00:41:16,68
00:41:48,68
00:41:53,65
00:42:03,67
00:42:08,68
00:42:13,68
00:42:28,68
00:42:43,67
00:42:48,68
00:42:53,67
00:43:03,67
00:43:13,67
00:43:18,67
00:43:23,68
00:43:28,67
00:43:33,68
00:43:43,70
00:43:48,71
00:44:03,71
00:44:08,72
00:44:13,74
00:44:18,81
00:44:23,79
00:44:28,76
00:44:33,71
00:44:38,68
00:44:48,70
00:45:03,70
00:45:04,69
00:45:09,68
00:45:24,68
00:45:29,69
00:45:39,68
00:45:44,67
00:45:54,68
00:46:09,68
00:46:24,68
00:46:29,66
00:46:44,68
00:46:59,68
00:47:14,68
00:47:19,67
00:47:34,67
00:47:49,67
00:47:54,67
00:47:59,69
00:48:04,71
00:48:09,69
00:48:14,67
00:48:19,65
00:48:29,66
00:48:34,67
00:48:44,65
00:48:59,66
00:49:14,66
00:49:19,66
00:49:24,65
00:49:34,66
00:49:39,67
00:49:44,66
00:49:49,65
00:49:54,64
00:49:59,63
00:50:04,64
00:50:09,65
00:50:19,66
00:50:24,67
00:50:29,66
00:50:39,65
00:50:44,62
00:50:49,58
00:50:54,60
00:50:59,62
00:51:04,63
00:51:09,64
00:51:14,65
00:51:24,66
00:51:39,66
00:51:44,65
00:51:49,64
00:51:54,65
00:52:04,66
00:52:09,66
00:52:14,67
00:52:19,70
00:52:29,71
00:52:34,72
00:52:39,76
00:52:49,71
00:52:54,68
00:52:59,66
00:53:04,67
00:53:14,67
00:53:19,68
00:53:24,67
00:53:39,67
00:53:54,67
00:54:09,67
00:54:19,66
00:54:34,65
00:54:39,66
00:54:49,65
00:54:54,62
00:54:59,61
00:55:04,60
00:55:09,62
00:55:14,63
00:55:19,64
00:55:29,63
00:55:34,63
00:55:44,62
00:55:54,64
00:56:09,65
00:56:14,64
00:56:19,63
00:56:34,61
00:56:49,61
00:56:59,62
00:57:04,61
00:57:19,61
00:57:24,62
00:57:29,63
00:57:39,62
00:57:49,59
00:57:59,60
00:58:04,61
00:58:09,62
00:58:24,62
00:58:39,62
00:58:49,62
00:59:04,62
00:59:09,62
00:59:14,61
00:59:29,61
00:59:30,62
00:59:35,63
00:59:40,62
00:59:45,61
01:00:00,62
01:00:15,61
01:00:25,62
01:00:30,61
01:00:40,62
01:00:50,60
01:00:55,58
01:01:05,59
01:01:10,61
01:01:15,62
01:01:30,62
01:01:35,61
01:01:40,59
01:01:45,57
01:01:50,59
01:01:55,60
01:02:00,61
01:02:10,62
01:02:15,61
01:02:25,62
01:02:30,61
01:02:45,64
01:02:50,60
01:02:55,58
01:03:00,56
01:03:05,57
01:03:15,59
01:03:20,61
01:03:25,60
01:03:40,61
01:03:45,59
01:03:55,60
01:04:00,61
01:04:15,61
01:04:30,61
01:04:45,60
01:04:50,61
01:04:55,60
01:05:10,60
01:05:15,61
01:05:20,60
01:05:25,59
01:05:35,60
01:05:40,61
01:05:55,61
01:06:00,62
01:06:05,63
01:06:10,62
01:06:15,60
01:06:20,59
01:06:25,58
01:06:40,59
01:06:45,60
01:06:50,61
01:07:00,62
01:07:05,61
01:07:20,62
01:07:30,61
01:07:35,60
01:07:40,59
01:07:50,60
01:07:55,68
01:08:00,82
01:08:05,72
01:08:10,65
01:08:15,61
01:08:20,60
01:08:30,59
01:08:35,60
01:08:45,59
01:08:50,56
01:08:55,59
01:09:00,66
01:09:10,64
01:09:15,62
01:09:20,63
01:09:35,64
01:09:40,66
01:09:45,65
01:09:50,62
01:09:55,59
01:10:00,57
01:10:05,59
01:10:20,59
01:10:30,60
01:10:35,62
01:10:40,61
01:10:45,60
01:10:50,61
01:10:55,60
01:11:05,62
01:11:10,63
01:11:15,64
01:11:20,65
01:11:25,63
01:11:30,62
01:11:40,61
01:11:45,58
01:11:55,57
01:12:00,56
01:12:05,58
01:12:10,59
01:12:15,60
01:12:25,61
01:12:35,62
01:12:40,61
01:12:45,59
01:12:50,58
01:12:55,59
01:13:00,60
01:13:05,61
01:13:10,60
01:13:25,60
01:13:40,61
01:13:45,60
01:13:50,62
01:13:55,60
01:14:00,58
01:14:10,59
01:14:15,60
01:14:20,61
01:14:35,61
01:14:40,64
01:14:45,62
01:14:50,61
01:14:55,59
01:15:01,57
01:15:06,58
01:15:11,59
01:15:16,58
01:15:26,59
01:15:31,61
01:15:36,63
01:15:41,62
01:15:51,61
01:15:56,60
01:16:01,61
01:16:06,62
01:16:21,62
01:16:26,61
01:16:31,62
01:16:46,64
01:17:01,65
01:17:16,66
01:17:21,65
01:17:26,63
01:17:31,62
