Time,Heart Rate
14:36:17,70
16:04:25,70
16:04:46,70
16:05:01,76
16:05:06,78
16:05:11,77
16:05:16,61
16:05:31,61
16:05:46,61
16:06:01,82
16:06:06,88
16:06:11,80
16:06:21,80
16:06:26,81
16:06:31,84
16:06:36,87
16:06:41,88
16:06:46,90
16:06:51,89
16:06:56,88
16:07:01,87
16:07:06,85
16:07:16,84
16:07:21,82
16:07:26,82
16:07:31,83
16:07:36,84
16:07:41,85
16:07:56,84
16:08:01,83
16:08:16,83
16:08:21,84
16:08:36,85
16:08:46,84
16:09:01,84
16:09:11,85
16:09:16,84
16:09:31,84
16:09:41,85
16:09:46,86
16:09:51,85
16:09:56,81
16:10:01,80
16:10:11,81
16:10:16,82
16:10:21,83
16:10:26,84
16:10:36,85
16:10:41,86
16:10:46,87
16:10:51,88
16:11:01,89
16:11:06,88
16:11:11,86
16:11:16,88
16:11:21,90
16:11:26,92
16:11:36,91
16:11:41,89
16:11:46,87
16:11:51,86
16:11:56,84
16:12:01,83
16:12:11,85
16:12:21,84
16:12:31,83
16:12:36,81
16:12:41,82
16:12:46,84
16:12:56,85
16:13:11,85
16:13:16,84
16:13:21,83
16:13:26,81
16:13:31,83
16:13:36,87
16:13:41,90
16:13:46,91
16:13:56,90
16:14:06,92
16:14:12,93
16:14:17,92
16:14:22,89
16:14:27,88
16:14:42,88
16:14:52,89
16:14:57,91
16:15:02,92
16:15:07,93
16:15:12,92
16:15:17,94
16:15:27,93
16:15:32,94
16:15:42,94
16:15:47,95
16:15:52,93
16:16:02,95
16:16:07,106
16:16:12,107
16:16:22,106
16:16:27,104
16:16:37,103
16:16:47,100
16:16:52,98
16:16:57,97
16:17:02,94
16:17:07,97
16:17:12,98
16:17:17,99
16:17:22,100
16:17:27,101
16:17:32,102
16:17:42,102
16:17:52,103
16:17:57,104
16:18:02,107
16:18:07,108
16:18:12,105
16:18:17,103
16:18:27,105
16:18:37,107
16:18:52,108
16:18:57,107
16:19:02,105
16:19:07,104
16:19:12,99
16:19:17,98
16:19:22,97
16:19:27,95
16:19:32,96
16:19:42,94
16:19:52,91
16:19:57,92
16:20:02,92
16:20:07,91
16:20:12,91
16:20:17,95
16:20:22,99
16:20:27,98
16:20:32,93
16:20:37,92
16:20:47,94
16:20:52,96
16:20:57,97
16:21:02,99
16:21:07,100
16:21:12,99
16:21:17,98
16:21:27,99
16:21:32,98
16:21:47,96
16:21:52,92
16:21:57,94
16:22:02,95
16:22:07,97
16:22:12,94
16:22:17,95
16:22:22,96
16:22:27,97
16:22:32,97
16:22:37,98
16:22:47,97
16:22:52,98
16:22:57,97
16:23:02,96
16:23:12,97
16:23:17,94
16:23:22,91
16:23:27,90
16:23:37,91
16:23:42,90
16:23:47,89
16:23:52,88
16:24:07,88
16:24:17,87
16:24:22,86
16:24:37,87
16:24:42,86
16:24:57,85
16:25:02,84
16:25:12,85
16:25:17,86
16:25:22,86
16:25:27,87
16:25:37,85
16:25:42,84
16:25:47,85
16:25:52,83
16:25:57,83
16:26:02,83
16:26:07,81
16:26:12,81
16:26:17,80
16:26:22,79
16:26:32,80
16:26:47,80
16:26:52,81
16:26:57,79
16:27:02,77
16:27:07,76
16:27:12,77
16:27:17,78
16:27:22,79
16:27:37,79
16:27:42,78
16:27:52,77
16:28:07,77
16:28:17,78
16:28:22,77
16:28:27,76
16:28:32,75
16:28:42,75
16:28:47,74
16:28:52,75
16:28:57,76
16:29:02,77
16:29:12,76
16:29:27,76
16:29:32,77
16:29:37,76
16:29:47,74
