,HRV
0,654.8156526934123
1,644.0467685423281
2,632.5437305360166
3,621.0825134495876
4,610.2397144628607
5,598.4854891416633
6,427.5428834815989
7,334.40491687005044
8,329.25286417924895
9,329.6684210400558
10,330.2792274694846
11,330.2792274694846
12,330.2046865951279
13,330.22006392777706
14,330.35535066649925
15,329.86216918244384
16,199.1484586247254
17,82.00923019722926
18,49.84184607298656
19,50.13758615286295
20,50.13758615286295
21,49.87165758584915
22,49.87165758584915
23,49.99037220237197
24,49.99037220237197
25,49.99037220237197
26,34.14068644094336
27,37.34375365205979
28,33.33923009956631
29,33.33923009956631
30,32.97436901964848
31,33.19203343617937
32,57.365444392755386
33,61.13321939548155
34,61.45727825167214
35,60.99801713794754
36,60.86081728043364
37,63.23547895372569
38,115.46072946772068
39,257.64375452964265
40,263.295363607027
41,261.37274929589194
42,261.500661800189
43,262.5690950734546
44,263.3541769790271
45,263.1607539567353
46,262.87713908793967
47,262.87713908793967
48,263.6524254129837
49,265.3507181433667
50,179.67192691247192
51,116.09821245039724
52,58.2452458620757
53,59.51210882223834
54,59.17980369224173
55,58.48310786354651
56,59.179803692241755
57,59.27937347723471
58,58.97554082444047
59,59.10479518967789
60,59.10479518967789
61,59.10479518967789
62,59.10479518967789
63,66.54345756257216
64,71.35286147413936
65,72.45524427883537
66,73.09426380366536
67,73.09426380366536
68,72.73400886878252
69,72.73400886878252
70,72.27651519411674
71,72.14831613221598
72,72.27651519411674
73,73.23575731728452
74,63.1270807363636
75,91.70108677506643
76,91.15288308502515
77,233.36269245212173
78,239.12507067606532
79,239.12507067606532
80,284.8510183463294
81,347.55623073721733
82,343.30767434280574
83,339.0348194465862
84,339.06266288216096
85,339.14569744993275
86,341.6889242527044
87,341.50890648389566
88,373.28096889143575
89,383.7705417302447
90,382.4755391449978
91,382.91711259398437
92,351.0521373855522
93,350.8404353942677
94,352.7096955429828
95,353.8087591512835
96,353.64341252596876
97,350.48097814908584
98,391.8389594333088
99,388.4509568845317
100,381.6143830742817
101,382.8837859128968
102,382.96156971974006
103,382.66133258255394
104,385.63623586591683
105,386.09552996747567
106,386.3834963444752
107,386.45736430328026
108,388.19943724608186
109,316.0964472103912
110,160.55271580776432
111,216.94120250368485
112,250.70878364712814
113,248.0825099916177
114,248.7314003506202
115,249.23589751913738
116,249.4896660557006
117,249.7416506108083
118,249.37348869764546
119,250.09345495660912
120,252.7208206030728
121,251.01802680936046
122,225.1930127828627
123,91.10504070527841
124,37.72108176214147
125,38.082956107321905
126,37.55013241585922
127,37.55013241585922
128,49.67993214350974
129,49.87165758584915
130,49.87165758584915
131,50.0297564385435
132,67.7609602849913
133,67.7609602849913
134,67.32937039996952
135,67.32937039996952
136,68.09336872864489
137,68.39558973242713
138,68.50387473677148
139,66.18192548846622
140,65.7147863333379
141,65.73560631261046
142,64.68400904824678
143,43.16583608996614
144,43.16583608996614
145,43.129041765223334
146,43.129041765223334
147,43.129041765223334
148,42.5973707399926
149,43.89146606399044
150,42.84064072812282
151,44.773351918366394
152,43.02736885191746
153,43.25741252447993
154,44.016187825970434
155,44.016187825970434
156,267.09786299562967
157,282.28273618863125
158,285.9267071053022
159,299.40510825202364
160,296.99792307206206
161,350.65184218581544
162,343.6719883976004
163,336.071982449864
164,330.656457043765
165,320.8980661134812
166,321.57679194889926
167,312.0679160200553
168,435.0637853921461
169,440.2969578929274
170,440.3401192824897
171,440.80301710832606
172,428.473274522795
173,429.71297481544616
174,432.88807201710273
175,434.28827532631004
176,440.0199151528309
177,439.24278232721326
178,439.1706749825338
179,384.0239436207952
180,372.94670247610685
181,375.33571866145826
182,379.0195028259096
183,384.2681854357713
184,413.56564370907205
185,410.35685828023406
186,406.0375248723522
187,399.6932416338631
188,392.34601642359917
189,388.4569403957017
190,336.541051866926
191,343.17709739574764
192,347.71636732368756
193,350.2868523929072
194,349.9009415180578
195,303.9801760363385
196,305.55390231295524
197,305.31609213279364
198,309.21218862650613
199,335.42742276464384
200,335.8381203475668
201,337.0082774778533
202,355.2124964825482
203,353.87182159826216
204,354.4335852945108
205,867.7428923170398
206,1198.1848301616235
207,1196.4664435136262
208,1194.09264252033
209,1194.2334075315355
210,1198.7069295546985
211,1200.0481903456796
212,1194.9331919795407
213,1195.3910443888547
214,1198.0716605661578
215,1196.5000477703493
216,1140.184642222629
217,360.6992018306568
218,356.8605608734304
219,359.18392735833174
220,357.38518757042647
221,353.4954491654911
222,359.9664908757874
223,352.9756131470356
224,341.24242347241443
225,343.9019642875135
226,365.8091817552742
227,368.0007105770677
228,339.99742053049283
229,339.50720269612674
230,339.50720269612674
231,334.515138122121
232,333.9798454171478
233,327.659543751826
234,297.1669803304192
235,296.89269079573444
236,312.86486926146546
237,260.24381351483004
238,260.92644024916905
239,263.4924623953894
240,268.773851842897
241,275.166929879724
242,363.89340971283923
243,364.0157156014278
244,362.53164505654206
245,367.8139714489396
246,370.97872187894654
247,364.233904589
248,360.65480768488237
249,362.5934585644856
250,362.08316222502816
251,361.19373512957293
252,360.47681457040636
253,221.46447963588383
254,157.05153341225903
255,247.05604561715404
256,251.69667802421446
257,257.06218807766345
258,315.8735123686289
259,313.7264978723464
260,312.05674764712245
261,315.8052424526323
262,308.2079671099624
263,297.50327779309845
264,291.51820280555086
265,326.7435152311395
266,325.2284449794995
267,331.8414077812235
268,344.8608432611261
269,360.43108102103406
270,353.92623401699615
271,362.28849780803665
272,370.41571180250963
273,396.4039258937205
274,395.93505225149664
275,388.15483118645705
276,368.5902636690647
277,372.1456813566346
278,372.1456813566349
279,362.5169273246668
280,340.00892558033814
281,341.46489991749024
282,344.87761477767685
283,344.9606796745189
284,267.71378372739775
285,261.000515519322
286,247.80843265640223
287,178.2109697296966
288,169.52571387513063
289,187.48800479622642
290,193.00125918332213
291,193.7099492117373
292,192.6646338699798
293,350.66308410793755
294,364.1727647062927
295,369.4940979754555
296,364.2812627540062
297,357.3195404829568
298,348.0393961430728
299,337.33392040455533
300,335.16903409899675
301,344.07180236232387
302,336.0316794346171
303,327.92956892027627
304,271.5519649589269
305,370.1864847637395
306,380.93136762336576
307,387.2705778387549
308,394.32716567673896
309,413.58830980193426
310,413.78928654140105
311,418.7799029367859
312,420.84052988098506
313,423.6334388058911
314,428.12596375792367
315,425.80817330046966
316,365.58333831331294
317,336.4678550585388
318,361.8545699152256
319,359.3435512663597
320,310.6639489118552
321,302.3382814871245
322,301.31698390612667
323,303.86281087367945
324,303.86281087367945
325,304.0349472793584
326,309.60406440888227
327,313.66453419451244
328,315.66651028906347
329,256.53274739315816
330,227.8700806039567
331,355.9223946990882
332,358.22217304289325
333,361.3056641758551
334,360.24764588709183
335,359.06555933645944
336,378.45492405187065
337,371.86298036769927
338,366.9612238550023
339,367.57410146883973
340,367.4849037714077
341,367.3656935371217
342,315.60602721878104
343,317.10115842400205
344,315.17246467980124
345,378.1036651362809
346,383.8067484680207
347,362.36306703960366
348,362.6608638970041
349,362.82341175298757
350,362.1941134568492
351,381.18803329901283
352,381.2587443186368
353,383.1387531031001
354,395.21226495140706
355,623.1019722157532
356,624.2644475814376
357,698.6790699439532
358,794.0459220783553
359,792.1344279451529
360,793.4894230085539
361,799.1318366623456
362,808.023464107747
363,808.0330753193019
364,800.3132885874049
365,803.1798698460636
366,762.7686408102832
367,764.4967465787569
368,710.8039539209242
369,420.75594099808603
370,515.6843141616076
