,HR
2139,66.5
2140,66.35
2141,66.2
2142,66.05
2143,65.93
2144,65.8
2145,65.67
2146,65.53
2147,65.4
2148,65.27
2149,65.17
2150,65.08
2151,65.02
2152,64.95
2153,64.9
2154,64.87
2155,64.83
2156,64.83
2157,64.87
2158,64.95
2159,65.05
2160,65.15
2161,65.22
2162,65.28
2163,65.35
2164,65.4
2165,65.45
2166,65.5
2167,65.57
2168,65.67
2169,65.8
2170,65.93
2171,66.1
2172,66.3
2173,66.52
2174,66.7
2175,66.88
2176,67.03
2177,67.18
2178,67.3
2179,67.4
2180,67.52
2181,67.63
2182,67.75
2183,67.88
2184,68.02
2185,68.15
2186,68.27
2187,68.38
2188,68.52
2189,68.65
2190,68.78
2191,68.92
2192,69.07
2193,69.22
2194,69.37
2195,69.52
2196,69.67
2197,69.83
2198,70.02
2199,70.23
2200,70.45
2201,70.67
2202,70.87
2203,71.03
2204,71.2
2205,71.35
2206,71.5
2207,71.65
2208,71.8
2209,71.93
2210,72.05
2211,72.13
2212,72.23
2213,72.33
2214,72.43
2215,72.53
2216,72.62
2217,72.68
2218,72.72
2219,72.72
2220,72.72
2221,72.73
2222,72.75
2223,72.77
2224,72.8
2225,72.83
2226,72.85
2227,72.85
2228,72.8
2229,72.72
2230,72.62
2231,72.48
2232,72.32
2233,72.13
2234,71.97
2235,71.8
2236,71.63
2237,71.47
2238,71.3
2239,71.15
2240,71.0
2241,70.87
2242,70.73
2243,70.6
2244,70.47
2245,70.33
2246,70.2
2247,70.07
2248,69.93
2249,69.82
2250,69.7
2251,69.58
2252,69.47
2253,69.35
2254,69.23
2255,69.12
2256,69.0
2257,68.9
2258,68.82
2259,68.72
2260,68.62
2261,68.52
2262,68.42
2263,68.3
2264,68.17
2265,68.05
2266,67.93
2267,67.82
2268,67.7
2269,67.57
2270,67.43
2271,67.32
2272,67.18
2273,67.05
2274,66.9
2275,66.75
2276,66.62
2277,66.48
2278,66.33
2279,66.22
2280,66.1
2281,65.97
2282,65.85
2283,65.7
2284,65.52
2285,65.33
2286,65.28
2287,65.27
2288,65.32
2289,65.35
2290,65.42
2291,65.45
2292,65.43
2293,65.42
2294,65.4
2295,65.37
2296,65.35
2297,65.53
2298,65.73
2299,65.97
2300,66.25
2301,66.48
2302,66.77
2303,66.98
2304,67.23
2305,67.33
2306,67.43
2307,67.53
2308,67.63
2309,67.68
2310,67.73
2311,67.85
2312,68.02
2313,68.2
2314,68.38
2315,68.52
2316,68.65
2317,68.78
2318,68.95
2319,69.08
2320,69.17
2321,69.23
2322,69.3
2323,69.37
2324,69.45
2325,69.5
2326,69.48
2327,69.48
2328,69.47
2329,69.47
2330,69.45
2331,69.42
2332,69.37
2333,69.32
2334,69.27
2335,69.23
2336,69.2
2337,69.18
2338,69.2
2339,69.22
2340,69.23
2341,69.27
2342,69.27
2343,69.3
2344,69.37
2345,69.43
2346,69.38
2347,69.33
2348,69.23
2349,69.17
2350,69.08
2351,69.03
2352,69.03
2353,69.03
2354,69.05
2355,69.07
2356,69.08
2357,68.9
2358,68.72
2359,68.48
2360,68.18
2361,67.93
2362,67.62
2363,67.37
2364,67.1
2365,66.97
2366,66.85
2367,66.73
2368,66.6
2369,66.48
2370,66.37
2371,66.18
2372,65.95
2373,65.72
2374,65.48
2375,65.32
2376,65.17
2377,65.03
2378,64.87
2379,64.77
2380,64.75
2381,64.78
2382,64.85
2383,64.93
2384,65.03
2385,65.17
2386,65.37
2387,65.55
2388,65.73
2389,65.92
2390,66.12
2391,66.33
2392,66.58
2393,66.83
2394,67.08
2395,67.32
2396,67.53
2397,67.73
2398,67.92
2399,68.07
2400,68.22
2401,68.35
2402,68.52
2403,68.68
2404,68.85
2405,69.03
2406,69.2
2407,69.33
2408,69.5
2409,69.67
2410,69.85
2411,70.03
2412,70.22
2413,70.4
2414,70.57
2415,70.73
2416,70.87
2417,70.98
2418,71.08
2419,71.18
2420,71.28
2421,71.3
2422,71.37
2423,71.42
2424,71.45
2425,71.5
2426,71.55
2427,71.58
2428,71.62
2429,71.68
2430,71.77
2431,71.97
2432,72.13
2433,72.22
2434,72.28
2435,72.32
2436,72.32
2437,72.28
2438,72.22
2439,72.08
2440,71.92
2441,71.75
2442,71.58
2443,71.43
2444,71.25
2445,71.08
2446,70.9
2447,70.7
2448,70.53
2449,70.37
2450,70.2
2451,70.05
2452,69.9
2453,69.75
2454,69.6
2455,69.47
2456,69.35
2457,69.22
2458,69.08
2459,68.97
2460,68.87
2461,68.78
2462,68.68
2463,68.58
2464,68.47
2465,68.32
2466,68.2
2467,68.05
2468,67.87
2469,67.67
2470,67.47
2471,67.27
2472,67.1
2473,66.95
2474,66.83
2475,66.73
2476,66.67
2477,66.62
2478,66.55
2479,66.52
2480,66.52
2481,66.58
2482,66.62
2483,66.65
2484,66.68
2485,66.72
2486,66.73
2487,66.77
2488,66.82
2489,66.85
2490,66.87
2491,66.77
2492,66.68
2493,66.67
2494,66.65
2495,66.65
2496,66.67
2497,66.68
2498,66.73
2499,66.82
2500,66.92
2501,67.0
2502,67.07
2503,67.13
2504,67.22
2505,67.27
2506,67.35
2507,67.45
2508,67.53
2509,67.6
2510,67.67
2511,67.7
2512,67.7
2513,67.7
2514,67.68
2515,67.62
2516,67.52
2517,67.45
2518,67.38
2519,67.35
2520,67.32
2521,67.32
2522,67.32
2523,67.32
2524,67.35
2525,67.38
2526,67.38
2527,67.4
2528,67.42
2529,67.43
2530,67.43
2531,67.45
2532,67.45
2533,67.37
2534,67.27
2535,67.17
2536,67.08
2537,67.0
2538,66.98
2539,66.95
2540,66.98
2541,67.02
2542,67.03
2543,67.07
2544,67.12
2545,67.17
2546,67.22
2547,67.27
2548,67.32
2549,67.37
2550,67.42
2551,67.47
2552,67.53
2553,67.6
2554,67.68
2555,67.77
2556,67.83
2557,67.92
2558,67.98
2559,68.05
2560,68.1
2561,68.13
2562,68.17
2563,68.18
2564,68.2
2565,68.22
2566,68.22
2567,68.22
2568,68.2
2569,68.2
2570,68.2
2571,68.22
2572,68.25
2573,68.28
2574,68.33
2575,68.42
2576,68.52
2577,68.6
2578,68.68
2579,68.73
2580,68.77
2581,68.75
2582,68.73
2583,68.73
2584,68.73
2585,68.75
2586,68.73
2587,68.73
2588,68.72
2589,68.7
2590,68.68
2591,68.63
2592,68.55
2593,68.53
2594,68.53
2595,68.53
2596,68.52
2597,68.62
2598,68.72
2599,68.82
2600,68.85
2601,68.9
2602,68.92
2603,68.9
2604,68.9
2605,68.9
2606,68.9
2607,68.88
2608,68.87
2609,68.83
2610,68.8
2611,68.77
2612,68.73
2613,68.68
2614,68.63
2615,68.57
2616,68.5
2617,68.42
2618,68.33
2619,68.25
2620,68.17
2621,68.07
2622,67.95
2623,67.83
2624,67.73
2625,67.63
2626,67.53
2627,67.45
2628,67.4
2629,67.35
2630,67.3
2631,67.27
2632,67.23
2633,67.22
2634,67.2
2635,67.18
2636,67.17
2637,67.17
2638,67.15
2639,67.13
2640,67.1
2641,67.08
2642,67.07
2643,67.05
2644,67.02
2645,66.97
2646,66.97
2647,66.97
2648,67.0
2649,67.03
2650,67.05
2651,67.08
2652,67.15
2653,67.23
2654,67.3
2655,67.35
2656,67.42
2657,67.37
2658,67.28
2659,67.3
2660,67.28
2661,67.27
2662,67.33
2663,67.43
2664,67.52
2665,67.6
2666,67.7
2667,67.7
2668,67.68
2669,67.68
2670,67.67
2671,67.65
2672,67.63
2673,67.63
2674,67.65
2675,67.65
2676,67.68
2677,67.72
2678,67.75
2679,67.77
2680,67.77
2681,67.78
2682,67.82
2683,67.83
2684,67.88
2685,67.93
2686,67.98
2687,68.03
2688,68.07
2689,68.1
2690,68.13
2691,68.15
2692,68.17
2693,68.18
2694,68.2
2695,68.23
2696,68.27
2697,68.28
2698,68.33
2699,68.37
2700,68.43
2701,68.5
2702,68.58
2703,68.65
2704,68.73
2705,68.83
2706,68.9
2707,68.97
2708,69.02
2709,69.07
2710,69.13
2711,69.2
2712,69.23
2713,69.23
2714,69.22
2715,69.23
2716,69.2
2717,69.17
2718,69.13
2719,69.03
2720,68.95
2721,68.87
2722,68.75
2723,68.63
2724,68.5
2725,68.35
2726,68.18
2727,68.12
2728,68.07
2729,68.03
2730,68.02
2731,68.02
2732,68.03
2733,68.07
2734,68.08
2735,68.13
2736,68.17
2737,68.22
2738,68.25
2739,68.3
2740,68.37
2741,68.43
2742,68.5
2743,68.58
2744,68.62
2745,68.65
2746,68.7
2747,68.75
2748,68.78
2749,68.82
2750,68.87
2751,68.92
2752,68.97
2753,68.98
2754,69.0
2755,69.0
2756,69.0
2757,69.0
2758,68.97
2759,68.95
2760,68.93
2761,68.93
2762,68.93
2763,68.95
2764,68.97
2765,69.0
2766,69.07
2767,69.13
2768,69.2
2769,69.27
2770,69.33
2771,69.4
2772,69.47
2773,69.53
2774,69.62
2775,69.67
2776,69.72
2777,69.77
2778,69.78
2779,69.75
2780,69.87
2781,69.97
2782,69.92
2783,69.9
2784,69.93
2785,70.0
2786,70.12
2787,70.25
2788,70.4
2789,70.48
2790,70.55
2791,70.57
2792,70.57
2793,70.53
2794,70.5
2795,70.47
2796,70.45
2797,70.42
2798,70.4
2799,70.38
2800,70.35
2801,70.3
2802,70.23
2803,70.15
2804,70.07
2805,70.02
2806,69.95
2807,69.88
2808,69.85
2809,69.8
2810,69.73
2811,69.67
2812,69.6
2813,69.57
2814,69.53
2815,69.53
2816,69.53
2817,69.52
2818,69.53
2819,69.53
2820,69.52
2821,69.48
2822,69.43
2823,69.38
2824,69.32
2825,69.23
2826,69.13
2827,69.03
2828,68.95
2829,68.85
2830,68.75
2831,68.63
2832,68.53
2833,68.47
2834,68.4
2835,68.37
2836,68.38
2837,68.42
2838,68.5
2839,68.58
2840,68.52
2841,68.45
2842,68.52
2843,68.55
2844,68.55
2845,68.53
2846,68.52
2847,68.52
2848,68.48
2849,68.5
2850,68.55
2851,68.65
2852,68.75
2853,68.85
2854,68.95
2855,69.03
2856,69.15
2857,69.27
2858,69.35
2859,69.37
2860,69.43
2861,69.5
2862,69.53
2863,69.57
2864,69.63
2865,69.68
2866,69.73
2867,69.75
2868,69.72
2869,69.72
2870,69.72
2871,69.73
2872,69.73
2873,69.72
2874,69.7
2875,69.67
2876,69.63
2877,69.62
2878,69.57
2879,69.52
2880,69.45
2881,69.38
2882,69.3
2883,69.2
2884,69.1
2885,69.02
2886,68.95
2887,68.9
2888,68.82
2889,68.73
2890,68.65
2891,68.6
2892,68.55
2893,68.48
2894,68.42
2895,68.35
2896,68.27
2897,68.2
2898,68.12
2899,68.07
2900,68.0
2901,67.95
2902,67.9
2903,67.85
2904,67.8
2905,67.78
2906,67.73
2907,67.67
2908,67.62
2909,67.58
2910,67.52
2911,67.42
2912,67.3
2913,67.2
2914,67.1
2915,67.02
2916,66.9
2917,66.8
2918,66.73
2919,66.72
2920,66.67
2921,66.63
2922,66.63
2923,66.65
2924,66.62
2925,66.58
2926,66.55
2927,66.53
2928,66.55
2929,66.55
2930,66.55
2931,66.53
2932,66.52
2933,66.52
2934,66.52
2935,66.5
2936,66.5
2937,66.5
2938,66.52
2939,66.53
2940,66.57
2941,66.6
2942,66.63
2943,66.68
2944,66.75
2945,66.82
2946,66.87
2947,66.88
2948,66.93
2949,67.0
2950,67.05
2951,67.07
2952,67.08
2953,67.08
2954,67.08
2955,67.05
2956,67.0
2957,66.9
2958,66.8
2959,66.68
2960,66.6
2961,66.53
2962,66.5
2963,66.48
2964,66.48
2965,66.45
2966,66.43
2967,66.4
2968,66.37
2969,66.32
2970,66.3
2971,66.3
2972,66.32
2973,66.33
2974,66.35
2975,66.35
2976,66.33
2977,66.28
2978,66.22
2979,66.17
2980,66.13
2981,66.1
2982,66.08
2983,66.08
2984,66.1
2985,66.13
2986,66.17
2987,66.2
2988,66.23
2989,66.27
2990,66.32
2991,66.37
2992,66.45
2993,66.53
2994,66.65
2995,66.8
2996,66.93
2997,67.07
2998,67.2
2999,67.35
3000,67.47
3001,67.55
3002,67.65
3003,67.72
3004,67.77
3005,67.8
3006,67.83
3007,67.88
3008,67.9
3009,67.93
3010,67.98
3011,68.05
3012,68.12
3013,68.2
3014,68.27
3015,68.35
3016,68.45
3017,68.55
3018,68.65
3019,68.73
3020,68.8
3021,68.85
3022,68.88
3023,68.9
3024,68.92
3025,68.93
3026,68.93
3027,68.95
3028,68.97
3029,68.98
3030,68.98
3031,68.98
3032,69.0
3033,69.03
3034,69.07
3035,69.13
3036,69.2
3037,69.28
3038,69.38
3039,69.48
3040,69.57
3041,69.63
3042,69.7
3043,69.75
3044,69.8
3045,69.82
3046,69.8
3047,69.78
3048,69.75
3049,69.72
3050,69.67
3051,69.63
3052,69.58
3053,69.53
3054,69.47
3055,69.37
3056,69.27
3057,69.15
3058,69.03
3059,68.92
3060,68.82
3061,68.75
3062,68.67
3063,68.6
3064,68.52
3065,68.43
3066,68.35
3067,68.25
3068,68.17
3069,68.07
3070,67.98
3071,67.92
3072,67.85
3073,67.78
3074,67.73
3075,67.68
3076,67.62
3077,67.57
3078,67.53
3079,67.52
3080,67.5
3081,67.5
3082,67.48
3083,67.47
3084,67.42
3085,67.35
3086,67.27
3087,67.17
3088,67.07
3089,66.98
3090,66.87
3091,66.77
3092,66.62
3093,66.45
3094,66.27
3095,66.05
3096,65.82
3097,65.55
3098,65.32
3099,65.12
3100,64.95
3101,64.8
3102,64.65
3103,64.53
3104,64.43
3105,64.38
3106,64.37
3107,64.35
3108,64.37
3109,64.42
3110,64.43
3111,64.38
3112,64.3
3113,64.17
3114,64.02
3115,63.85
3116,63.68
3117,63.45
3118,63.27
3119,63.12
3120,63.0
3121,62.9
3122,62.85
3123,62.82
3124,62.8
3125,62.82
3126,62.85
3127,62.88
3128,62.92
3129,62.92
3130,62.87
3131,62.78
3132,62.68
3133,62.58
3134,62.45
3135,62.33
3136,62.23
3137,62.12
3138,62.02
3139,61.87
3140,61.7
3141,61.53
3142,61.4
3143,61.3
3144,61.32
3145,61.32
3146,61.32
3147,61.32
3148,61.33
3149,61.37
3150,61.43
3151,61.5
3152,61.65
3153,61.83
3154,62.03
3155,62.23
3156,62.43
3157,62.67
3158,62.87
3159,63.05
3160,63.18
3161,63.33
3162,63.47
3163,63.58
3164,63.67
3165,63.7
3166,63.72
3167,63.72
3168,63.72
3169,63.67
3170,63.67
3171,63.73
3172,63.85
3173,64.0
3174,64.22
3175,64.43
3176,64.67
3177,64.97
3178,65.22
3179,65.4
3180,65.58
3181,65.77
3182,65.92
3183,66.05
3184,66.2
3185,66.32
3186,66.42
3187,66.53
3188,66.63
3189,66.75
3190,66.92
3191,67.08
3192,67.27
3193,67.45
3194,67.67
3195,67.87
3196,68.08
3197,68.3
3198,68.48
3199,68.7
3200,68.93
3201,69.13
3202,69.32
3203,69.47
3204,69.52
3205,69.58
3206,69.68
3207,69.8
3208,69.87
3209,69.9
3210,69.93
3211,69.95
3212,69.93
3213,69.92
3214,69.88
3215,69.85
3216,69.82
3217,69.78
3218,69.75
3219,69.68
3220,69.63
3221,69.55
3222,69.48
3223,69.4
3224,69.33
3225,69.28
3226,69.23
3227,69.22
3228,69.18
3229,69.17
3230,69.12
3231,69.05
3232,68.97
3233,68.88
3234,68.73
3235,68.6
3236,68.45
3237,68.33
3238,68.23
3239,68.18
3240,68.15
3241,68.1
3242,68.07
3243,68.03
3244,67.98
3245,67.92
3246,67.83
3247,67.72
3248,67.6
3249,67.5
3250,67.4
3251,67.32
3252,67.22
3253,67.12
3254,67.0
3255,66.88
3256,66.77
3257,66.65
3258,66.55
3259,66.5
3260,66.47
3261,66.47
3262,66.47
3263,66.47
3264,66.45
3265,66.43
3266,66.4
3267,66.32
3268,66.28
3269,66.25
3270,66.22
3271,66.17
3272,66.08
3273,65.97
3274,65.88
3275,65.82
3276,65.77
3277,65.7
3278,65.65
3279,65.58
3280,65.48
3281,65.38
3282,65.27
3283,65.17
3284,65.07
3285,64.97
3286,64.88
3287,64.82
3288,64.8
3289,64.8
3290,64.83
3291,64.87
3292,64.88
3293,64.92
3294,65.05
3295,65.17
3296,65.28
3297,65.38
3298,65.47
3299,65.58
3300,65.73
3301,65.85
3302,65.93
3303,66.02
3304,66.13
3305,66.28
3306,66.4
3307,66.55
3308,66.7
3309,66.82
3310,66.9
3311,66.83
3312,66.75
3313,66.67
3314,66.6
3315,66.53
3316,66.47
3317,66.42
3318,66.3
3319,66.17
3320,66.03
3321,65.88
3322,65.73
3323,65.52
3324,65.35
3325,65.15
3326,65.18
3327,65.25
3328,65.28
3329,65.43
3330,65.58
3331,65.78
3332,66.03
3333,66.3
3334,66.73
3335,67.18
3336,67.63
3337,68.12
3338,68.57
3339,69.05
3340,69.57
3341,70.1
3342,70.65
3343,71.22
3344,71.75
3345,72.27
3346,72.78
3347,73.3
3348,73.75
3349,74.25
3350,74.73
3351,75.23
3352,75.72
3353,76.17
3354,76.45
3355,76.77
3356,77.12
3357,77.43
3358,77.73
3359,77.97
3360,78.1
3361,78.23
