1560887327.000000, IBI
13.391238,0.890666
14.281904,0.890666
15.203821,0.921917
16.094487,0.890666
16.938275,0.843789
17.703935,0.765660
40.517480,0.890666
41.423771,0.906291
42.376940,0.953169
43.345734,0.968794
44.283277,0.937543
45.220820,0.937543
46.173989,0.953169
47.205286,1.031297
48.174080,0.968794
49.095997,0.921917
50.033540,0.937543
66.799933,0.781286
67.659347,0.859414
68.550013,0.890666
69.409427,0.859414
70.253216,0.843789
71.128256,0.875040
71.987670,0.859414
72.815833,0.828163
73.612745,0.796911
74.440907,0.828163
89.691606,0.875040
90.660400,0.968794
91.519814,0.859414
92.347977,0.828163
93.223017,0.875040
94.098057,0.875040
95.004349,0.906291
95.926266,0.921917
96.738803,0.812537
97.598217,0.859414
98.457632,0.859414
114.208353,0.953169
115.067767,0.859414
115.833427,0.765660
116.708467,0.875040
117.474127,0.765660
118.286664,0.812537
119.021073,0.734409
119.755482,0.734409
120.552393,0.796911
121.380556,0.828163
122.146216,0.765660
123.005630,0.859414
123.880671,0.875040
124.833839,0.953169
125.802634,0.968794
126.677674,0.875040
127.662094,0.984420
128.615262,0.953169
129.584057,0.968794
130.443471,0.859414
131.256008,0.812537
132.115422,0.859414
132.927960,0.812537
133.787374,0.859414
134.678040,0.890666
135.490577,0.812537
136.240611,0.750034
137.100026,0.859414
137.943814,0.843789
138.771977,0.828163
139.553263,0.781286
140.381426,0.828163
160.835487,0.796911
161.679276,0.843789
162.585567,0.906291
163.569987,0.984420
164.601285,1.031297
165.695085,1.093800
166.757633,1.062549
167.757679,1.000046
168.757725,1.000046
169.679642,0.921917
170.601559,0.921917
171.539102,0.937543
172.445394,0.906291
173.336059,0.890666
174.304854,0.968794
175.242397,0.937543
176.179940,0.937543
177.164360,0.984420
178.008148,0.843789
178.961317,0.953169
179.851983,0.890666
180.758274,0.906291
189.133657,0.968794
207.634504,0.890666
212.744113,1.000046
221.775777,0.875040
222.697694,0.921917
231.401217,0.906291
232.510643,1.109426
249.948941,0.875040
250.777104,0.828163
251.730273,0.953169
318.436451,1.015671
319.483374,1.046923
320.452169,0.968794
321.420963,0.968794
322.405383,0.984420
323.358552,0.953169
324.233592,0.875040
325.077380,0.843789
325.905543,0.828163
326.827461,0.921917
327.718126,0.890666
328.686921,0.968794
329.765095,1.078174
335.749744,0.984420
336.624784,0.875040
337.812338,1.187554
367.298063,0.937543
368.188729,0.890666
375.954709,0.890666
376.845375,0.890666
377.767292,0.921917
378.626707,0.859414
387.470861,0.796911
388.236521,0.765660
389.033433,0.796911
389.830344,0.796911
390.642882,0.812537
391.455419,0.812537
392.252330,0.796911
407.143637,0.734409
407.893671,0.750034
408.706208,0.812537
409.409366,0.703157
410.315657,0.906291
411.190697,0.875040
412.221994,1.031297
413.018906,0.796911
413.690812,0.671906
422.316206,0.765660
437.332519,0.671906
438.051302,0.718783
438.785710,0.734409
461.739886,0.703157
462.489920,0.750034
474.271710,0.625029
474.959241,0.687531
475.615521,0.656280
476.334304,0.718783
477.006210,0.671906
487.725451,0.734409
488.428608,0.703157
489.178642,0.750034
492.397539,0.687531
493.210077,0.812537
498.944714,0.687531
499.663497,0.718783
500.335403,0.671906
501.069811,0.734409
501.835471,0.765660
515.382967,0.703157
516.148627,0.765660
516.898661,0.750034
517.476812,0.578151
518.195595,0.718783
519.055010,0.859414
520.055055,1.000046
523.430210,0.906291
527.133504,0.781286
539.290311,0.734409
540.118474,0.828163
540.977888,0.859414
541.868554,0.890666
547.446934,0.812537
548.462606,1.015671
549.212640,0.750034
550.056429,0.843789
550.915843,0.859414
551.665877,0.750034
555.697312,0.921917
556.541101,0.843789
557.556772,1.015671
596.464803,0.875040
597.308592,0.843789
654.467458,0.781286
655.233118,0.765660
655.936275,0.703157
656.623807,0.687531
657.405092,0.781286
661.905298,0.796911
687.500220,0.750034
688.265880,0.765660
723.283108,0.687531
724.080020,0.796911
750.784367,0.734409
762.706788,0.609403
763.253688,0.546900
791.004958,0.734409
791.770618,0.765660
824.912760,0.734409
825.631543,0.718783
832.147466,0.750034
888.993819,0.687531
930.401964,0.562526
931.167624,0.765660
931.823904,0.656280
932.636441,0.812537
1077.830587,0.781286
1078.627499,0.796911
1079.471287,0.843789
1080.346328,0.875040
1081.252619,0.906291
1082.096408,0.843789
1082.971448,0.875040
1083.862113,0.890666
1084.737154,0.875040
1122.707642,0.765660
1125.942165,0.734409
1126.723450,0.781286
1127.426608,0.703157
1128.129765,0.703157
1128.848548,0.718783
1129.567331,0.718783
1130.301739,0.734409
1131.036148,0.734409
1142.380417,0.687531
1143.067949,0.687531
1143.724229,0.656280
1144.505514,0.781286
1151.052689,0.906291
1156.537315,0.781286
1157.318601,0.781286
1167.490942,0.656280
1168.178473,0.687531
1168.881630,0.703157
1169.537910,0.656280
1247.463352,0.750034
1248.275889,0.812537
1249.119678,0.843789
1249.947841,0.828163
1250.791630,0.843789
1408.892617,0.812537
1409.752031,0.859414
1432.721833,0.843789
1560.571435,0.796911
1561.368346,0.796911
1562.134006,0.765660
1562.930918,0.796911
1563.696578,0.765660
1564.696624,1.000046
1568.571801,0.906291
1585.681959,0.750034
1590.650937,0.906291
1596.510580,1.093800
1597.416871,0.906291
1598.291911,0.875040
1599.151326,0.859414
1634.481068,0.625029
1635.324857,0.843789
1662.091707,0.937543
1663.107378,1.015671
1685.889671,0.703157
1700.562218,0.921917
1701.359129,0.796911
1702.187292,0.828163
1702.952952,0.765660
1703.749864,0.796911
1704.562401,0.812537
1705.359313,0.796911
1706.156224,0.796911
1707.000013,0.843789
1707.906304,0.906291
1708.765718,0.859414
1709.703261,0.937543
1710.593927,0.890666
1711.500219,0.906291
1712.390884,0.890666
1713.297176,0.906291
1714.156590,0.859414
1715.062882,0.906291
1715.891045,0.828163
1716.719208,0.828163
1717.531745,0.812537
1718.359908,0.828163
1719.156819,0.796911
1719.938105,0.781286
1720.735016,0.796911
1721.656934,0.921917
1722.625728,0.968794
1723.438265,0.812537
1724.485188,1.046923
1725.250848,0.765660
1731.204246,0.843789
1732.251168,1.046923
1733.360594,1.109426
1754.611567,0.937543
1755.424104,0.812537
1756.392899,0.968794
1757.361693,0.968794
1758.174230,0.812537
1759.064896,0.890666
1759.861807,0.796911
1760.768099,0.906291
1761.643139,0.875040
1762.502553,0.859414
1763.377593,0.875040
1764.330762,0.953169
1765.330808,1.000046
1766.330853,1.000046
1767.174642,0.843789
1768.034056,0.859414
1768.815342,0.781286
1769.690382,0.875040
1770.534171,0.843789
1771.424837,0.890666
1772.393631,0.968794
1773.268671,0.875040
1774.331220,1.062549
1775.175008,0.843789
1776.065674,0.890666
1777.143848,1.078174
1777.956386,0.812537
1781.550300,0.796911
1782.409714,0.859414
1783.300380,0.890666
1784.175420,0.875040
1784.956706,0.781286
1785.597360,0.640654
1799.754258,0.812537
1800.629298,0.875040
1801.426210,0.796911
1802.269999,0.843789
1803.098161,0.828163
1803.926324,0.828163
1804.723236,0.796911
1805.520147,0.796911
1806.285807,0.765660
1807.160847,0.875040
1808.114016,0.953169
1808.848425,0.734409
1809.723465,0.875040
1810.567253,0.843789
1811.379791,0.812537
1812.176702,0.796911
1813.020491,0.843789
1813.833028,0.812537
1814.708068,0.875040
1815.629985,0.921917
1816.598779,0.968794
1817.489445,0.890666
1818.348860,0.859414
1819.177022,0.828163
1820.145817,0.968794
1829.583749,0.843789
1830.583795,1.000046
1831.568215,0.984420
1836.787204,0.734409
1837.599741,0.812537
1838.443529,0.843789
1839.349821,0.906291
1840.287364,0.937543
1841.084275,0.796911
1842.021818,0.937543
1842.865607,0.843789
1843.693770,0.828163
1844.443804,0.750034
1845.381347,0.937543
1846.272013,0.890666
1846.959544,0.687531
1847.850210,0.890666
1848.740876,0.890666
1849.522161,0.781286
1850.381576,0.859414
1851.272242,0.890666
1851.991024,0.718783
1852.975445,0.984420
1853.662976,0.687531
1854.428636,0.765660
1855.163045,0.734409
1855.975582,0.812537
1856.756868,0.781286
1857.756913,1.000046
1858.663205,0.906291
1859.600748,0.937543
1860.538291,0.937543
1861.460208,0.921917
1862.382125,0.921917
1863.241539,0.859414
1864.241585,1.000046
1868.194891,0.921917
1869.054306,0.859414
1869.929346,0.875040
1870.866889,0.937543
1871.882560,1.015671
1872.757600,0.875040
1873.757646,1.000046
1874.632686,0.875040
1875.585855,0.953169
1876.382766,0.796911
1877.226555,0.843789
1880.961101,0.781286
1881.789263,0.828163
1892.133487,0.812537
1892.977276,0.843789
1893.914819,0.937543
1901.665173,0.828163
1902.524588,0.859414
1903.384002,0.859414
1904.212165,0.828163
1905.040328,0.828163
1908.337354,0.781286
1909.228019,0.890666
1909.868674,0.640654
1914.165745,0.843789
1915.087663,0.921917
1923.650555,0.859414
1924.556846,0.906291
1925.416260,0.859414
1926.275675,0.859414
1927.135089,0.859414
1927.932001,0.796911
1928.666409,0.734409
1929.525824,0.859414
1930.353987,0.828163
1931.213401,0.859414
1932.025938,0.812537
1933.072861,1.046923
1934.104158,1.031297
1940.151310,0.781286
1940.791964,0.640654
1945.682813,0.890666
1946.573479,0.890666
1958.730285,0.921917
1959.589700,0.859414
1960.433488,0.843789
1961.355406,0.921917
1962.246071,0.890666
1963.105486,0.859414
1963.933649,0.828163
1964.933694,1.000046
1965.761857,0.828163
1966.558769,0.796911
1967.402557,0.843789
1968.246346,0.843789
1969.074509,0.828163
1970.058929,0.984420
1970.965220,0.906291
1971.824635,0.859414
1972.793429,0.968794
1973.746598,0.953169
1974.559135,0.812537
1975.574806,1.015671
1979.340604,0.671906
2028.983501,0.796911
2070.516652,0.765660
2071.438570,0.921917
2072.376112,0.937543
2073.329281,0.953169
2074.344953,1.015671
2075.360624,1.015671
2076.360670,1.000046
2097.221000,0.828163
2098.189794,0.968794
2098.986706,0.796911
2099.846120,0.859414
2100.861791,1.015671
2107.737106,0.859414
2108.721526,0.984420
2117.221915,0.843789
2118.003201,0.781286
2127.581765,0.953169
2128.347425,0.765660
2129.347471,1.000046
2130.394393,1.046923
2131.160053,0.765660
2132.113222,0.953169
2133.066391,0.953169
2134.019559,0.953169
2134.972728,0.953169
2135.972774,1.000046
2154.082978,1.109426
2176.099611,0.859414
2204.679044,0.937543
2205.819721,1.140677
2230.070831,0.984420
2251.946833,1.062549
2264.322399,0.875040
2357.467288,0.890666
2358.373579,0.906291
2363.858205,0.750034
2364.811374,0.953169
2365.639537,0.828163
2422.392135,1.000046
2442.580559,0.859414
2443.596230,1.015671
2444.346265,0.750034
2445.346310,1.000046
2446.299479,0.953169
2447.205770,0.906291
2448.096436,0.890666
2448.987102,0.890666
2450.018399,1.031297
2450.799685,0.781286
2451.643474,0.843789
2452.471637,0.828163
2521.412292,0.890666
2522.381087,0.968794
2523.303004,0.921917
2530.428330,0.953169
2531.225241,0.796911
2532.194036,0.968794
2533.100327,0.906291
2533.912864,0.812537
2534.912910,1.000046
2535.647319,0.734409
2536.491107,0.843789
2537.366147,0.875040
2538.241187,0.875040
2557.382688,0.953169
2558.460863,1.078174
2568.555075,0.906291
2569.601998,1.046923
2570.367658,0.765660
2571.117692,0.750034
2571.977106,0.859414
2572.883398,0.906291
2573.586555,0.703157
2574.586601,1.000046
2587.587196,0.796911
2615.291589,0.968794
2624.088867,0.953169
2625.010784,0.921917
2625.792070,0.781286
2653.918357,1.031297
2673.700513,0.750034
2804.487750,0.906291
2831.879628,0.625029
2896.304452,0.812537
2916.445999,0.828163
2917.336665,0.890666
2918.258582,0.921917
2919.227377,0.968794
2958.541676,0.906291
2981.589606,0.890666
3002.309305,0.890666
3049.498965,0.875040
3050.358379,0.859414
3051.202168,0.843789
3052.092834,0.890666
3096.782379,0.859414
3097.563665,0.781286
3119.892812,0.703157
3120.689723,0.796911
3121.642892,0.953169
3122.642938,1.000046
3123.564855,0.921917
3139.596839,0.781286
3140.393750,0.796911
3141.284416,0.890666
3142.065702,0.781286
3142.971993,0.906291
3143.768905,0.796911
3144.675196,0.906291
3154.081877,0.968794
3154.847537,0.765660
3155.894460,1.046923
3156.738249,0.843789
3157.785172,1.046923
3158.738340,0.953169
3159.707134,0.968794
3160.644677,0.937543
3161.847857,1.203180
3209.396909,0.921917
3210.209447,0.812537
3211.037610,0.828163
3217.084761,0.906291
3218.022304,0.937543
3218.944221,0.921917
3219.772384,0.828163
3220.631799,0.859414
3221.397459,0.765660
3222.272499,0.875040
3223.178790,0.906291
3224.256965,1.078174
3225.241385,0.984420
3226.241431,1.000046
3227.053968,0.812537
3228.100891,1.046923
3229.147814,1.046923
3234.460557,0.875040
3235.398100,0.937543
3236.257514,0.859414
3237.148180,0.890666
3247.711163,0.859414
3248.679958,0.968794
3255.289635,1.015671
3256.039670,0.750034
3256.899084,0.859414
3257.836627,0.937543
3279.275108,0.859414
3280.150148,0.875040
3280.962685,0.812537
3300.541707,0.765660
3301.447998,0.906291
3302.369915,0.921917
3303.323084,0.953169
3316.042416,0.937543
3316.964333,0.921917
3317.901876,0.937543
3318.870671,0.968794
3319.808213,0.937543
3320.683254,0.875040
3335.105789,0.921917
3336.137086,1.031297
3337.105880,0.968794
3338.059049,0.953169
3339.090346,1.031297
3340.137269,1.046923
3341.027935,0.890666
3342.059232,1.031297
3343.059278,1.000046
3351.637795,0.843789
3352.559713,0.921917
3353.434753,0.875040
3354.434798,1.000046
3364.529011,0.875040
3373.904440,0.968794
3374.904485,1.000046
3407.030956,0.875040
3407.859119,0.828163
3408.718533,0.859414
3409.577948,0.859414
3410.687373,1.109426
3431.047680,0.843789
3431.922720,0.875040
3432.844638,0.921917
3433.735303,0.890666
3434.641595,0.906291
3435.594764,0.953169
3436.485429,0.890666
3437.407346,0.921917
3438.313638,0.906291
3439.235555,0.921917
3440.141847,0.906291
3441.126267,0.984420
3441.954430,0.828163
3442.829470,0.875040
3443.720135,0.890666
3454.329996,0.765660
3455.283165,0.953169
3456.142579,0.859414
3456.923865,0.781286
3457.752028,0.828163
3458.658319,0.906291
3459.705242,1.046923
3466.971200,0.765660
3467.752486,0.781286
3468.518146,0.765660
3469.283806,0.765660
