Timestamp,EDA
1560887327.5,0.0
1560887327.75,0.08326599999999999
1560887328.0,0.106325
1560887328.25,0.10888699999999998
1560887328.5,0.107606
1560887328.75,0.106325
1560887329.0,0.10376300000000001
1560887329.25,0.10248199999999999
1560887329.5,0.097358
1560887329.75,0.101201
1560887330.0,0.09992000000000001
1560887330.25,0.098639
1560887330.5,0.097358
1560887330.75,0.094796
1560887331.0,0.094796
1560887331.25,0.092234
1560887331.5,0.093515
1560887331.75,0.09095299999999999
1560887332.0,0.092234
1560887332.25,0.092234
1560887332.5,0.092234
1560887332.75,0.089672
1560887333.0,0.08711
1560887333.25,0.092234
1560887333.5,0.089672
1560887333.75,0.084547
1560887334.0,0.08711
1560887334.25,0.085829
1560887334.5,0.08326599999999999
1560887334.75,0.085829
1560887335.0,0.085829
1560887335.25,0.08711
1560887335.5,0.088391
1560887335.75,0.089672
1560887336.0,0.089672
1560887336.25,0.08711
1560887336.5,0.088391
1560887336.75,0.088391
1560887337.0,0.088391
1560887337.25,0.08326599999999999
1560887337.5,0.08711
1560887337.75,0.085829
1560887338.0,0.084547
1560887338.25,0.084547
1560887338.5,0.084547
1560887338.75,0.084547
1560887339.0,0.084547
1560887339.25,0.084547
1560887339.5,0.08326599999999999
1560887339.75,0.085829
1560887340.0,0.084547
1560887340.25,0.08711
1560887340.5,0.08711
1560887340.75,0.08711
1560887341.0,0.084547
1560887341.25,0.085829
1560887341.5,0.084547
1560887341.75,0.085829
1560887342.0,0.085829
1560887342.25,0.084547
1560887342.5,0.081985
1560887342.75,0.080704
1560887343.0,0.081985
1560887343.25,0.081985
1560887343.5,0.081985
1560887343.75,0.081985
1560887344.0,0.081985
1560887344.25,0.080704
1560887344.5,0.085829
1560887344.75,0.084547
1560887345.0,0.084547
1560887345.25,0.085829
1560887345.5,0.084547
1560887345.75,0.08711
1560887346.0,0.08711
1560887346.25,0.085829
1560887346.5,0.084547
1560887346.75,0.09095299999999999
1560887347.0,0.08711
1560887347.25,0.085829
1560887347.5,0.084547
1560887347.75,0.084547
1560887348.0,0.084547
1560887348.25,0.084547
1560887348.5,0.085829
1560887348.75,0.08326599999999999
1560887349.0,0.085829
1560887349.25,0.084547
1560887349.5,0.081985
1560887349.75,0.08326599999999999
1560887350.0,0.085829
1560887350.25,0.081985
1560887350.5,0.088391
1560887350.75,0.085829
1560887351.0,0.080704
1560887351.25,0.080704
1560887351.5,0.081985
1560887351.75,0.084547
1560887352.0,0.097358
1560887352.25,0.093515
1560887352.5,0.085829
1560887352.75,0.085829
1560887353.0,0.08326599999999999
1560887353.25,0.085829
1560887353.5,0.08711
1560887353.75,0.08326599999999999
1560887354.0,0.08326599999999999
1560887354.25,0.084547
1560887354.5,0.084547
1560887354.75,0.08326599999999999
1560887355.0,0.08326599999999999
1560887355.25,0.08326599999999999
1560887355.5,0.085829
1560887355.75,0.08326599999999999
1560887356.0,0.085829
1560887356.25,0.08711
1560887356.5,0.08711
1560887356.75,0.089672
1560887357.0,0.088391
1560887357.25,0.088391
1560887357.5,0.092234
1560887357.75,0.089672
1560887358.0,0.089672
1560887358.25,0.088391
1560887358.5,0.088391
1560887358.75,0.088391
1560887359.0,0.084547
1560887359.25,0.08326599999999999
1560887359.5,0.081985
1560887359.75,0.08326599999999999
1560887360.0,0.08326599999999999
1560887360.25,0.084547
1560887360.5,0.084547
1560887360.75,0.09095299999999999
1560887361.0,0.08711
1560887361.25,0.088391
1560887361.5,0.09095299999999999
1560887361.75,0.092234
1560887362.0,0.085829
1560887362.25,0.092234
1560887362.5,0.08711
1560887362.75,0.092234
1560887363.0,0.09095299999999999
1560887363.25,0.089672
1560887363.5,0.089672
1560887363.75,0.09095299999999999
1560887364.0,0.08711
1560887364.25,0.08711
1560887364.5,0.08711
1560887364.75,0.08711
1560887365.0,0.08711
1560887365.25,0.084547
1560887365.5,0.088391
1560887365.75,0.08711
1560887366.0,0.09095299999999999
1560887366.25,0.09095299999999999
1560887366.5,0.092234
1560887366.75,0.089672
1560887367.0,0.09095299999999999
1560887367.25,0.09095299999999999
1560887367.5,0.088391
1560887367.75,0.09095299999999999
1560887368.0,0.089672
1560887368.25,0.089672
1560887368.5,0.08711
1560887368.75,0.08711
1560887369.0,0.088391
1560887369.25,0.088391
1560887369.5,0.08711
1560887369.75,0.08711
1560887370.0,0.08711
1560887370.25,0.084547
1560887370.5,0.089672
1560887370.75,0.092234
1560887371.0,0.089672
1560887371.25,0.09095299999999999
1560887371.5,0.092234
1560887371.75,0.09095299999999999
1560887372.0,0.09095299999999999
1560887372.25,0.089672
1560887372.5,0.09095299999999999
1560887372.75,0.088391
1560887373.0,0.085829
1560887373.25,0.08711
1560887373.5,0.089672
1560887373.75,0.08711
1560887374.0,0.08711
1560887374.25,0.08711
1560887374.5,0.08711
1560887374.75,0.089672
1560887375.0,0.092234
1560887375.25,0.092234
1560887375.5,0.09095299999999999
1560887375.75,0.089672
1560887376.0,0.09095299999999999
1560887376.25,0.09095299999999999
1560887376.5,0.089672
1560887376.75,0.089672
1560887377.0,0.088391
1560887377.25,0.08711
1560887377.5,0.08711
1560887377.75,0.089672
1560887378.0,0.08711
1560887378.25,0.08711
1560887378.5,0.085829
1560887378.75,0.09095299999999999
1560887379.0,0.09095299999999999
1560887379.25,0.09095299999999999
1560887379.5,0.09095299999999999
1560887379.75,0.09095299999999999
1560887380.0,0.089672
1560887380.25,0.09095299999999999
1560887380.5,0.089672
1560887380.75,0.089672
1560887381.0,0.08711
1560887381.25,0.084547
1560887381.5,0.08711
1560887381.75,0.084547
1560887382.0,0.08711
1560887382.25,0.088391
1560887382.5,0.08711
1560887382.75,0.08711
1560887383.0,0.09095299999999999
1560887383.25,0.093515
1560887383.5,0.088391
1560887383.75,0.08711
1560887384.0,0.08711
1560887384.25,0.088391
1560887384.5,0.089672
1560887384.75,0.088391
1560887385.0,0.088391
1560887385.25,0.089672
1560887385.5,0.08711
1560887385.75,0.088391
1560887386.0,0.088391
1560887386.25,0.088391
1560887386.5,0.09095299999999999
1560887386.75,0.085829
1560887387.0,0.093515
1560887387.25,0.09992000000000001
1560887387.5,0.08711
1560887387.75,0.081985
1560887388.0,0.032026
1560887388.25,0.131945
1560887388.5,0.098639
1560887388.75,0.097358
1560887389.0,0.098639
1560887389.25,0.097358
1560887389.5,0.093515
1560887389.75,0.094796
1560887390.0,0.094796
1560887390.25,0.094796
1560887390.5,0.094796
1560887390.75,0.093515
1560887391.0,0.096077
1560887391.25,0.097358
1560887391.5,0.097358
1560887391.75,0.098639
1560887392.0,0.096077
1560887392.25,0.096077
1560887392.5,0.097358
1560887392.75,0.096077
1560887393.0,0.096077
1560887393.25,0.094796
1560887393.5,0.093515
1560887393.75,0.094796
1560887394.0,0.094796
1560887394.25,0.094796
1560887394.5,0.094796
1560887394.75,0.093515
1560887395.0,0.097358
1560887395.25,0.098639
1560887395.5,0.098639
1560887395.75,0.098639
1560887396.0,0.098639
1560887396.25,0.097358
1560887396.5,0.097358
1560887396.75,0.097358
1560887397.0,0.096077
1560887397.25,0.094796
1560887397.5,0.094796
1560887397.75,0.093515
1560887398.0,0.094796
1560887398.25,0.094796
1560887398.5,0.094796
1560887398.75,0.093515
1560887399.0,0.097358
1560887399.25,0.098639
1560887399.5,0.098639
1560887399.75,0.098639
1560887400.0,0.09992000000000001
1560887400.25,0.098639
1560887400.5,0.097358
1560887400.75,0.097358
1560887401.0,0.098639
1560887401.25,0.097358
1560887401.5,0.094796
1560887401.75,0.094796
1560887402.0,0.094796
1560887402.25,0.096077
1560887402.5,0.094796
1560887402.75,0.094796
1560887403.0,0.096077
1560887403.25,0.093515
1560887403.5,0.096077
1560887403.75,0.12041600000000001
1560887404.0,0.116573
1560887404.25,0.143475
1560887404.5,0.192153
1560887404.75,0.192153
1560887405.0,0.15884700000000002
1560887405.25,0.13835
1560887405.5,0.12682100000000002
1560887405.75,0.12041600000000001
1560887406.0,0.176781
1560887406.25,0.258767
1560887406.5,0.260048
1560887406.75,0.183186
1560887407.0,0.180624
1560887407.25,0.163971
1560887407.5,0.155004
1560887407.75,0.151161
1560887408.0,0.147318
1560887408.25,0.153723
1560887408.5,0.19855899999999999
1560887408.75,0.18446700000000002
1560887409.0,0.178062
1560887409.25,0.1755
1560887409.5,0.170376
1560887409.75,0.165252
1560887410.0,0.08326599999999999
1560887410.25,0.146037
1560887410.5,0.14219400000000001
1560887410.75,0.14219400000000001
1560887411.0,0.14091199999999998
1560887411.25,0.133226
1560887411.5,0.137069
1560887411.75,0.14091199999999998
1560887412.0,0.14091199999999998
1560887412.25,0.139631
1560887412.5,0.137069
1560887412.75,0.13578800000000002
1560887413.0,0.13578800000000002
1560887413.25,0.134507
1560887413.5,0.133226
1560887413.75,0.133226
1560887414.0,0.131945
1560887414.25,0.133226
1560887414.5,0.13578800000000002
1560887414.75,0.13578800000000002
1560887415.0,0.13578800000000002
1560887415.25,0.134507
1560887415.5,0.131945
1560887415.75,0.134507
1560887416.0,0.131945
1560887416.25,0.129383
1560887416.5,0.129383
1560887416.75,0.128102
1560887417.0,0.12682100000000002
1560887417.25,0.128102
1560887417.5,0.12682100000000002
1560887417.75,0.129383
1560887418.0,0.129383
1560887418.25,0.130664
1560887418.5,0.130664
1560887418.75,0.131945
1560887419.0,0.129383
1560887419.25,0.129383
1560887419.5,0.129383
1560887419.75,0.128102
1560887420.0,0.12682100000000002
1560887420.25,0.124259
1560887420.5,0.12682100000000002
1560887420.75,0.12554
1560887421.0,0.12554
1560887421.25,0.12554
1560887421.5,0.12682100000000002
1560887421.75,0.128102
1560887422.0,0.124259
1560887422.25,0.128102
1560887422.5,0.12682100000000002
1560887422.75,0.12554
1560887423.0,0.12682100000000002
1560887423.25,0.124259
1560887423.5,0.122978
1560887423.75,0.121697
1560887424.0,0.122978
1560887424.25,0.121697
1560887424.5,0.124259
1560887424.75,0.12554
1560887425.0,0.124259
1560887425.25,0.122978
1560887425.5,0.12554
1560887425.75,0.124259
1560887426.0,0.122978
1560887426.25,0.122978
1560887426.5,0.121697
1560887426.75,0.122978
1560887427.0,0.12041600000000001
1560887427.25,0.12041600000000001
1560887427.5,0.12041600000000001
1560887427.75,0.124259
1560887428.0,0.12041600000000001
1560887428.25,0.124259
1560887428.5,0.12041600000000001
1560887428.75,0.124259
1560887429.0,0.124259
1560887429.25,0.12041600000000001
1560887429.5,0.12041600000000001
1560887429.75,0.12041600000000001
1560887430.0,0.121697
1560887430.25,0.12041600000000001
1560887430.5,0.12041600000000001
1560887430.75,0.117854
1560887431.0,0.124259
1560887431.25,0.124259
1560887431.5,0.124259
1560887431.75,0.121697
1560887432.0,0.124259
1560887432.25,0.12041600000000001
1560887432.5,0.115292
1560887432.75,0.11401099999999999
1560887433.0,0.115292
1560887433.25,0.115292
1560887433.5,0.111449
1560887433.75,0.116573
1560887434.0,0.117854
1560887434.25,0.11913499999999999
1560887434.5,0.11913499999999999
1560887434.75,0.11913499999999999
1560887435.0,0.117854
1560887435.25,0.116573
1560887435.5,0.115292
1560887435.75,0.115292
1560887436.0,0.116573
1560887436.25,0.116573
1560887436.5,0.116573
1560887436.75,0.121697
1560887437.0,0.122978
1560887437.25,0.121697
1560887437.5,0.122978
1560887437.75,0.121697
1560887438.0,0.121697
1560887438.25,0.12041600000000001
1560887438.5,0.11913499999999999
1560887438.75,0.117854
1560887439.0,0.116573
1560887439.25,0.117854
1560887439.5,0.117854
1560887439.75,0.117854
1560887440.0,0.11913499999999999
1560887440.25,0.122978
1560887440.5,0.122978
1560887440.75,0.12041600000000001
1560887441.0,0.121697
1560887441.25,0.12041600000000001
1560887441.5,0.12041600000000001
1560887441.75,0.117854
1560887442.0,0.117854
1560887442.25,0.11913499999999999
1560887442.5,0.117854
1560887442.75,0.117854
1560887443.0,0.121697
1560887443.25,0.122978
1560887443.5,0.124259
1560887443.75,0.121697
1560887444.0,0.122978
1560887444.25,0.124259
1560887444.5,0.11913499999999999
1560887444.75,0.12041600000000001
1560887445.0,0.121697
1560887445.25,0.12041600000000001
1560887445.5,0.121697
1560887445.75,0.124259
1560887446.0,0.124259
1560887446.25,0.12041600000000001
1560887446.5,0.124259
1560887446.75,0.124259
1560887447.0,0.124259
1560887447.25,0.11913499999999999
1560887447.5,0.121697
1560887447.75,0.12041600000000001
1560887448.0,0.12041600000000001
1560887448.25,0.11913499999999999
1560887448.5,0.11913499999999999
1560887448.75,0.122978
1560887449.0,0.12041600000000001
1560887449.25,0.121697
1560887449.5,0.124259
1560887449.75,0.121697
1560887450.0,0.11913499999999999
1560887450.25,0.12041600000000001
1560887450.5,0.12041600000000001
1560887450.75,0.11913499999999999
1560887451.0,0.12041600000000001
1560887451.25,0.122978
1560887451.5,0.124259
1560887451.75,0.122978
1560887452.0,0.130664
1560887452.25,0.122978
1560887452.5,0.122978
1560887452.75,0.117854
1560887453.0,0.12041600000000001
1560887453.25,0.117854
1560887453.5,0.12041600000000001
1560887453.75,0.11913499999999999
1560887454.0,0.121697
1560887454.25,0.122978
1560887454.5,0.124259
1560887454.75,0.122978
1560887455.0,0.122978
1560887455.25,0.122978
1560887455.5,0.116573
1560887455.75,0.11913499999999999
1560887456.0,0.12041600000000001
1560887456.25,0.12041600000000001
1560887456.5,0.11913499999999999
1560887456.75,0.121697
1560887457.0,0.11913499999999999
1560887457.25,0.122978
1560887457.5,0.121697
1560887457.75,0.121697
1560887458.0,0.11913499999999999
1560887458.25,0.116573
1560887458.5,0.117854
1560887458.75,0.11913499999999999
1560887459.0,0.117854
1560887459.25,0.122978
1560887459.5,0.124259
1560887459.75,0.124259
1560887460.0,0.124259
1560887460.25,0.121697
1560887460.5,0.121697
1560887460.75,0.12041600000000001
1560887461.0,0.11913499999999999
1560887461.25,0.12041600000000001
1560887461.5,0.12041600000000001
1560887461.75,0.11913499999999999
1560887462.0,0.121697
1560887462.25,0.121697
1560887462.5,0.124259
1560887462.75,0.122978
1560887463.0,0.122978
1560887463.25,0.122978
1560887463.5,0.11913499999999999
1560887463.75,0.116573
1560887464.0,0.11913499999999999
1560887464.25,0.11913499999999999
1560887464.5,0.122978
1560887464.75,0.12041600000000001
1560887465.0,0.122978
1560887465.25,0.122978
1560887465.5,0.121697
1560887465.75,0.12041600000000001
1560887466.0,0.12041600000000001
1560887466.25,0.12041600000000001
1560887466.5,0.116573
1560887466.75,0.11913499999999999
1560887467.0,0.122978
1560887467.25,0.124259
1560887467.5,0.122978
1560887467.75,0.124259
1560887468.0,0.122978
1560887468.25,0.122978
1560887468.5,0.12041600000000001
1560887468.75,0.12041600000000001
1560887469.0,0.12041600000000001
1560887469.25,0.115292
1560887469.5,0.122978
1560887469.75,0.122978
1560887470.0,0.11913499999999999
1560887470.25,0.11913499999999999
1560887470.5,0.12041600000000001
1560887470.75,0.117854
1560887471.0,0.117854
1560887471.25,0.11913499999999999
1560887471.5,0.117854
1560887471.75,0.116573
1560887472.0,0.117854
1560887472.25,0.11913499999999999
1560887472.5,0.12041600000000001
1560887472.75,0.12041600000000001
1560887473.0,0.11913499999999999
1560887473.25,0.117854
1560887473.5,0.117854
1560887473.75,0.117854
1560887474.0,0.116573
1560887474.25,0.116573
1560887474.5,0.12041600000000001
1560887474.75,0.11913499999999999
1560887475.0,0.11913499999999999
1560887475.25,0.12041600000000001
1560887475.5,0.11913499999999999
1560887475.75,0.12041600000000001
1560887476.0,0.116573
1560887476.25,0.117854
1560887476.5,0.116573
1560887476.75,0.116573
1560887477.0,0.121697
1560887477.25,0.121697
1560887477.5,0.117854
1560887477.75,0.121697
1560887478.0,0.121697
1560887478.25,0.12041600000000001
1560887478.5,0.12041600000000001
1560887478.75,0.117854
1560887479.0,0.117854
1560887479.25,0.117854
1560887479.5,0.116573
1560887479.75,0.11913499999999999
1560887480.0,0.121697
1560887480.25,0.11913499999999999
1560887480.5,0.11913499999999999
1560887480.75,0.12041600000000001
1560887481.0,0.11913499999999999
1560887481.25,0.11913499999999999
1560887481.5,0.12041600000000001
1560887481.75,0.11913499999999999
1560887482.0,0.12041600000000001
1560887482.25,0.124259
1560887482.5,0.12554
1560887482.75,0.124259
1560887483.0,0.124259
1560887483.25,0.128102
1560887483.5,0.128102
1560887483.75,0.12554
1560887484.0,0.12554
1560887484.25,0.12682100000000002
1560887484.5,0.12682100000000002
1560887484.75,0.12554
1560887485.0,0.129383
1560887485.25,0.130664
1560887485.5,0.129383
1560887485.75,0.12554
1560887486.0,0.130664
1560887486.25,0.12682100000000002
1560887486.5,0.128102
1560887486.75,0.128102
1560887487.0,0.128102
1560887487.25,0.128102
1560887487.5,0.129383
1560887487.75,0.129383
1560887488.0,0.130664
1560887488.25,0.129383
1560887488.5,0.12682100000000002
1560887488.75,0.129383
1560887489.0,0.128102
1560887489.25,0.12682100000000002
1560887489.5,0.12682100000000002
1560887489.75,0.12554
1560887490.0,0.130664
1560887490.25,0.130664
1560887490.5,0.130664
1560887490.75,0.131945
1560887491.0,0.130664
1560887491.25,0.12682100000000002
1560887491.5,0.128102
1560887491.75,0.128102
1560887492.0,0.128102
1560887492.25,0.130664
1560887492.5,0.130664
1560887492.75,0.130664
1560887493.0,0.131945
1560887493.25,0.131945
1560887493.5,0.129383
1560887493.75,0.128102
1560887494.0,0.12682100000000002
1560887494.25,0.129383
1560887494.5,0.128102
