,HR
1075,113.95
1076,114.02
1077,114.1
1078,114.17
1079,114.18
1080,114.23
1081,114.28
1082,114.3
1083,114.32
1084,114.35
1085,114.35
1086,114.37
1087,114.4
1088,114.4
1089,114.4
1090,114.4
1091,114.38
1092,114.35
1093,114.3
1094,114.27
1095,114.25
1096,114.25
1097,114.27
1098,114.3
1099,114.35
1100,114.42
1101,114.5
1102,114.6
1103,114.73
1104,114.88
1105,115.02
1106,115.13
1107,115.27
1108,115.4
1109,115.48
1110,115.5
1111,115.57
1112,115.63
1113,115.7
1114,115.8
1115,115.93
1116,116.08
1117,116.25
1118,116.42
1119,116.62
1120,116.83
1121,117.03
1122,117.2
1123,117.32
1124,117.42
1125,117.52
1126,117.55
1127,117.53
1128,117.55
1129,117.47
1130,117.37
1131,117.27
1132,117.17
1133,117.07
1134,116.98
1135,116.93
1136,116.93
1137,116.92
1138,116.88
1139,116.87
1140,116.83
1141,116.83
1142,116.92
1143,117.0
1144,117.1
1145,117.25
1146,117.4
1147,117.53
1148,117.7
1149,117.87
1150,118.03
1151,118.2
1152,118.4
1153,118.58
1154,118.75
1155,118.92
1156,119.07
1157,119.23
1158,119.37
1159,119.52
1160,119.7
1161,119.88
1162,120.07
1163,120.23
1164,120.43
1165,120.63
1166,120.83
1167,121.03
1168,121.2
1169,121.35
1170,121.53
1171,121.67
1172,121.82
1173,121.95
1174,122.05
1175,122.17
1176,122.27
1177,122.32
1178,122.33
1179,122.28
1180,122.22
1181,122.13
1182,122.13
1183,122.13
1184,122.02
1185,121.9
1186,121.78
1187,121.85
1188,121.93
1189,122.03
1190,122.13
1191,122.23
1192,122.33
1193,122.4
1194,122.47
1195,122.53
1196,122.62
1197,122.68
1198,122.78
1199,122.92
1200,123.07
1201,123.22
1202,123.32
1203,123.4
1204,123.45
1205,123.47
1206,123.47
1207,123.45
1208,123.42
1209,123.42
1210,123.4
1211,123.4
1212,123.38
1213,123.37
1214,123.35
1215,123.28
1216,123.22
1217,123.1
1218,123.0
1219,122.92
1220,122.82
1221,122.7
1222,122.6
1223,122.48
1224,122.35
1225,122.22
1226,122.08
1227,121.95
1228,121.83
1229,121.73
1230,121.62
1231,121.48
1232,121.37
1233,121.25
1234,121.15
1235,121.02
1236,120.88
1237,120.82
1238,120.78
1239,120.8
1240,120.82
1241,120.88
1242,120.92
1243,120.98
1244,121.15
1245,121.33
1246,121.53
1247,121.62
1248,121.7
1249,121.75
1250,121.82
1251,121.9
1252,122.0
1253,122.17
1254,122.3
1255,122.43
1256,122.52
1257,122.6
1258,122.65
1259,122.67
1260,122.68
1261,122.67
1262,122.67
1263,122.7
1264,122.75
1265,122.82
1266,122.9
1267,123.0
1268,123.1
1269,123.15
1270,123.2
1271,123.22
1272,123.22
1273,123.2
1274,123.15
1275,123.13
1276,123.12
1277,123.12
1278,123.12
1279,123.1
1280,123.08
1281,123.07
1282,123.05
1283,123.02
1284,122.95
1285,122.9
1286,122.85
1287,122.78
1288,122.72
1289,122.62
1290,122.5
1291,122.37
1292,122.18
1293,121.98
1294,121.77
1295,121.55
1296,121.35
1297,121.13
1298,120.92
1299,120.7
1300,120.5
1301,120.32
1302,120.13
1303,119.95
1304,119.82
1305,119.7
1306,119.62
1307,119.55
1308,119.48
1309,119.43
1310,119.37
1311,119.3
1312,119.2
1313,119.08
1314,118.98
1315,118.88
1316,118.82
1317,118.77
1318,118.75
1319,118.77
1320,118.75
1321,118.75
1322,118.73
1323,118.68
1324,118.57
1325,118.4
1326,118.2
1327,117.97
1328,117.72
1329,117.47
1330,117.27
1331,117.1
1332,116.93
1333,116.77
1334,116.7
1335,116.62
1336,116.55
1337,116.47
1338,116.17
1339,115.87
1340,115.53
1341,115.35
1342,115.15
1343,115.02
1344,114.9
1345,114.78
1346,114.68
1347,114.57
1348,114.45
1349,114.35
1350,114.28
1351,114.23
1352,114.17
1353,114.08
1354,114.02
1355,113.93
1356,113.83
1357,113.72
1358,113.42
1359,113.13
1360,112.82
1361,112.48
1362,112.1
1363,111.72
1364,111.35
1365,110.9
1366,110.4
1367,109.88
1368,109.33
1369,108.83
1370,108.32
1371,107.8
1372,107.27
1373,106.65
1374,106.05
1375,105.43
1376,104.67
1377,103.87
1378,103.12
1379,102.4
1380,101.65
1381,100.93
1382,100.23
1383,99.73
1384,99.33
1385,99.0
1386,98.72
1387,98.47
1388,98.35
1389,98.25
1390,98.13
1391,97.95
1392,97.75
1393,97.53
1394,97.23
1395,96.97
1396,96.7
1397,96.47
1398,96.42
1399,96.37
1400,96.35
1401,96.23
1402,96.17
1403,96.07
1404,95.98
1405,95.88
1406,95.83
1407,95.87
1408,95.87
1409,95.92
1410,95.93
1411,95.95
1412,96.0
1413,96.17
1414,96.33
1415,96.52
1416,96.7
1417,96.92
1418,97.32
1419,97.73
1420,98.17
1421,98.58
1422,99.05
1423,99.55
1424,100.0
1425,100.5
1426,101.1
1427,101.7
1428,102.3
1429,102.87
1430,103.45
1431,104.0
1432,104.57
1433,105.17
1434,105.75
1435,106.37
1436,107.13
1437,107.95
1438,108.7
1439,109.4
1440,110.2
1441,110.97
1442,111.67
1443,112.18
1444,112.63
1445,112.8
1446,112.93
1447,113.05
1448,113.05
1449,113.05
1450,113.03
1451,113.05
1452,113.08
1453,113.17
1454,113.25
1455,113.32
1456,113.38
1457,113.45
1458,113.55
1459,113.65
1460,113.77
1461,113.85
1462,113.88
1463,113.92
1464,113.92
1465,113.88
1466,113.78
1467,113.57
1468,113.3
1469,112.98
1470,112.63
1471,112.33
1472,112.02
1473,111.62
1474,111.22
1475,110.73
1476,110.2
1477,109.58
1478,109.0
1479,108.38
1480,107.77
1481,106.88
1482,105.98
1483,105.02
1484,104.02
1485,103.02
1486,101.95
1487,100.9
1488,99.82
1489,98.68
1490,97.53
1491,96.4
1492,95.27
1493,94.22
1494,93.15
1495,92.08
1496,91.0
1497,89.88
1498,88.78
1499,87.68
1500,86.72
1501,85.77
1502,84.85
1503,83.98
1504,83.13
1505,82.53
1506,81.95
1507,81.35
1508,80.9
1509,80.43
1510,79.98
1511,79.55
1512,79.22
1513,78.87
1514,78.75
1515,78.58
1516,78.42
1517,78.4
1518,78.4
1519,78.4
1520,78.33
1521,78.23
1522,78.13
1523,78.03
1524,77.95
1525,78.02
1526,78.28
1527,78.6
1528,78.98
1529,79.35
1530,79.7
1531,80.02
1532,80.35
1533,80.68
1534,80.95
1535,81.3
1536,81.7
1537,82.12
1538,82.5
1539,82.9
1540,83.32
1541,84.0
1542,84.72
1543,85.48
1544,86.42
1545,87.33
1546,88.25
1547,89.13
1548,90.07
1549,91.02
1550,92.02
1551,93.03
1552,94.08
1553,95.08
1554,96.12
1555,97.12
1556,98.13
1557,99.15
1558,100.15
1559,101.18
1560,102.07
1561,102.93
1562,103.8
1563,104.62
1564,105.43
1565,106.25
1566,107.05
1567,107.87
1568,108.53
1569,109.23
1570,109.92
1571,110.62
1572,111.2
1573,111.82
1574,112.2
1575,112.6
1576,112.98
1577,113.2
1578,113.4
1579,113.63
1580,114.0
1581,114.37
1582,114.73
1583,115.1
1584,115.48
1585,115.77
1586,115.83
1587,115.88
1588,115.95
1589,116.02
1590,116.15
1591,116.27
1592,116.4
1593,116.53
1594,116.73
1595,116.93
1596,117.13
1597,117.38
1598,117.63
1599,117.82
1600,118.03
1601,118.23
1602,118.42
1603,118.53
1604,118.5
1605,118.48
1606,118.5
1607,118.57
1608,118.63
1609,118.67
1610,118.7
1611,118.7
1612,118.65
1613,118.58
1614,118.52
1615,118.43
1616,118.4
1617,118.43
1618,118.47
1619,118.5
1620,118.55
1621,118.6
1622,118.65
1623,118.72
1624,118.78
1625,118.83
1626,118.88
1627,118.93
1628,118.95
1629,118.93
1630,118.92
1631,118.88
1632,118.87
1633,118.83
1634,118.82
1635,118.82
1636,118.82
1637,118.82
1638,118.77
1639,118.68
1640,118.53
1641,118.4
1642,118.28
1643,118.17
1644,118.03
1645,117.9
1646,117.78
1647,117.67
1648,117.53
1649,117.43
1650,117.33
1651,117.28
1652,117.17
1653,117.07
1654,116.97
1655,116.88
1656,116.85
1657,116.82
1658,116.77
1659,116.8
1660,116.8
1661,116.8
1662,116.8
1663,116.8
1664,116.85
1665,116.9
1666,116.93
1667,116.92
1668,116.88
1669,116.93
1670,116.93
1671,116.93
1672,116.95
1673,116.97
1674,116.98
1675,117.0
1676,116.85
1677,116.68
1678,116.53
1679,116.38
1680,116.22
1681,116.05
1682,115.92
1683,115.77
1684,115.62
1685,115.5
1686,115.33
1687,115.17
1688,115.03
1689,114.92
1690,114.78
1691,114.65
1692,114.52
1693,114.38
1694,114.23
1695,114.08
1696,113.92
1697,113.75
1698,113.63
1699,113.53
1700,113.42
1701,113.32
1702,113.23
1703,113.15
1704,113.1
1705,113.05
1706,113.0
1707,112.95
1708,112.92
1709,112.88
1710,112.87
1711,112.8
1712,112.8
1713,112.8
1714,112.82
1715,112.83
1716,112.8
1717,112.75
1718,112.7
1719,112.62
1720,112.53
1721,112.45
1722,112.37
1723,112.33
1724,112.27
1725,112.22
1726,112.13
1727,112.07
1728,112.02
1729,111.93
1730,111.85
1731,111.8
1732,111.77
1733,111.72
1734,111.62
1735,111.52
1736,111.53
1737,111.52
1738,111.67
1739,111.78
1740,111.87
1741,112.0
1742,112.12
1743,112.22
1744,112.3
1745,112.32
1746,112.42
1747,112.52
1748,112.6
1749,112.65
1750,112.72
1751,112.78
1752,112.83
1753,112.87
1754,112.9
1755,112.93
1756,112.97
1757,112.98
1758,113.0
1759,112.98
1760,112.93
1761,112.87
1762,112.78
1763,112.68
1764,112.53
1765,112.35
1766,112.13
1767,111.93
1768,111.75
1769,111.55
1770,111.37
1771,111.22
1772,111.1
1773,110.97
1774,110.85
1775,110.73
1776,110.62
1777,110.53
1778,110.45
1779,110.37
1780,110.3
1781,110.27
1782,110.25
1783,110.25
1784,110.22
1785,110.23
1786,110.35
1787,110.47
1788,110.58
1789,110.7
1790,110.83
1791,110.83
1792,110.83
1793,110.88
1794,110.97
1795,111.05
1796,111.12
1797,111.18
1798,111.05
1799,110.93
1800,110.82
1801,110.65
1802,110.47
1803,110.3
1804,110.15
1805,110.05
1806,109.92
1807,109.78
1808,109.65
1809,109.53
1810,109.42
1811,109.3
1812,109.2
1813,109.12
1814,109.07
1815,109.03
1816,109.05
1817,109.08
1818,109.13
1819,109.2
1820,109.3
1821,109.42
1822,109.52
1823,109.63
1824,109.78
1825,109.93
1826,110.13
1827,110.32
1828,110.48
1829,110.63
1830,110.73
1831,110.82
1832,110.85
1833,110.88
1834,110.87
1835,110.83
1836,110.78
1837,110.72
1838,110.7
1839,110.7
1840,110.67
1841,110.63
1842,110.57
1843,110.47
1844,110.4
1845,110.28
1846,110.05
1847,109.68
1848,109.28
1849,108.83
1850,108.3
1851,107.83
1852,107.35
1853,106.83
1854,106.3
1855,105.8
1856,105.28
1857,104.8
1858,104.33
1859,103.7
1860,103.1
1861,102.53
1862,101.97
1863,101.4
1864,100.65
1865,99.9
1866,99.17
1867,98.43
1868,97.73
1869,97.07
1870,96.4
1871,95.73
1872,95.02
1873,94.28
1874,93.6
1875,92.92
1876,92.2
1877,91.5
1878,90.93
1879,90.4
1880,89.88
1881,89.32
1882,88.77
1883,88.32
1884,87.92
1885,87.62
1886,87.27
1887,86.88
1888,86.7
1889,86.72
1890,86.75
1891,86.75
1892,86.77
1893,86.77
1894,86.77
1895,86.75
1896,86.75
1897,86.75
1898,86.72
1899,86.7
1900,86.72
1901,86.72
1902,86.75
1903,86.82
1904,86.9
1905,86.97
1906,87.05
1907,87.27
1908,87.5
1909,87.77
1910,88.1
1911,88.47
1912,88.83
1913,89.22
1914,89.62
1915,90.0
1916,90.42
1917,90.82
1918,91.23
1919,91.83
1920,92.43
1921,93.02
1922,93.65
1923,94.3
1924,95.13
1925,95.97
1926,96.8
1927,97.65
1928,98.48
1929,99.28
1930,100.07
1931,100.82
1932,101.73
1933,102.67
1934,103.52
1935,104.35
1936,105.17
1937,105.97
1938,106.62
1939,107.3
1940,107.97
1941,108.52
1942,109.07
1943,109.5
1944,109.87
1945,110.13
1946,110.43
1947,110.78
1948,110.93
1949,110.9
1950,110.88
1951,110.88
1952,110.88
1953,110.92
1954,110.98
1955,111.08
1956,111.22
1957,111.37
1958,111.55
1959,111.73
1960,111.88
1961,112.05
1962,112.18
1963,112.28
1964,112.35
1965,112.4
1966,112.43
1967,112.45
1968,112.45
1969,112.37
1970,112.33
1971,112.32
1972,112.33
1973,112.37
1974,112.4
1975,112.4
1976,112.45
1977,112.48
1978,112.52
1979,112.57
1980,112.63
1981,112.68
1982,112.7
1983,112.73
1984,112.78
1985,112.82
1986,112.78
1987,112.72
1988,112.65
1989,112.62
1990,112.6
1991,112.48
1992,112.25
1993,112.0
1994,111.75
1995,111.47
1996,111.25
1997,111.0
1998,110.73
1999,110.4
2000,110.07
2001,109.88
2002,109.7
2003,109.53
2004,109.4
2005,109.25
2006,109.12
2007,108.98
2008,108.85
2009,108.72
2010,108.55
2011,108.38
2012,108.22
2013,108.03
2014,107.82
2015,107.58
2016,107.32
2017,107.02
2018,106.67
2019,106.27
2020,105.88
2021,105.47
2022,105.07
2023,104.67
2024,104.28
2025,103.92
2026,103.57
2027,103.23
2028,102.93
2029,102.72
2030,102.47
2031,102.22
2032,101.95
2033,101.67
2034,101.38
2035,101.15
2036,100.87
2037,100.6
2038,100.32
2039,100.0
2040,99.65
2041,99.28
2042,98.92
2043,98.52
2044,98.1
2045,97.7
2046,97.37
2047,97.07
2048,96.78
2049,96.48
2050,96.2
2051,96.05
2052,95.9
2053,95.77
2054,95.65
2055,95.58
2056,95.45
2057,95.35
2058,95.27
2059,95.18
2060,95.08
2061,94.98
2062,94.88
2063,94.8
2064,94.7
2065,94.63
2066,94.55
2067,94.47
2068,94.38
2069,94.3
2070,94.23
2071,94.17
2072,94.1
2073,94.03
2074,93.97
2075,93.9
2076,93.85
2077,93.85
2078,93.88
2079,93.9
2080,94.0
2081,93.85
2082,93.98
2083,94.12
2084,94.22
2085,94.32
2086,94.43
2087,94.53
2088,94.62
2089,94.72
2090,94.82
2091,94.87
2092,94.92
2093,94.97
2094,95.02
2095,95.07
2096,95.12
2097,95.17
2098,95.22
2099,95.27
2100,95.32
2101,95.4
2102,95.48
2103,95.58
2104,95.68
2105,95.8
2106,95.9
2107,96.0
2108,96.08
2109,96.17
2110,96.22
2111,96.27
2112,96.32
2113,96.35
2114,96.42
2115,96.47
2116,96.53
2117,96.58
2118,96.63
2119,96.67
2120,96.72
2121,96.75
2122,96.78
2123,96.8
2124,96.83
2125,96.87
2126,96.88
2127,96.9
2128,96.92
2129,96.9
2130,96.9
2131,96.87
2132,96.87
2133,96.87
2134,96.88
2135,96.9
2136,96.87
2137,96.92
2138,96.92
2139,96.93
2140,96.87
