,HR
492,87.38
493,87.62
494,87.82
495,87.95
496,88.05
497,88.1
498,88.15
499,88.25
500,88.27
501,88.35
502,88.43
503,88.33
504,88.22
505,88.13
506,88.05
507,87.9
508,87.75
509,87.52
510,87.25
511,87.07
512,86.88
513,86.67
514,86.32
515,86.0
516,85.72
517,85.42
518,85.12
519,85.08
520,85.05
521,85.15
522,85.22
523,85.23
524,85.22
525,85.22
526,85.12
527,85.08
528,85.07
529,85.1
530,85.17
531,85.23
532,85.23
533,85.2
534,85.18
535,85.37
536,85.48
537,85.57
538,85.8
539,86.03
540,86.28
541,86.52
542,86.83
543,87.1
544,87.37
545,87.67
546,87.95
547,88.17
548,88.35
549,88.57
550,88.78
551,89.02
552,89.27
553,89.5
554,89.77
555,90.07
556,90.38
557,90.88
558,91.33
559,91.77
560,92.18
561,92.52
562,92.87
563,93.58
564,94.4
565,95.28
566,96.18
567,97.08
568,98.0
569,98.93
570,99.9
571,100.78
572,101.65
573,102.48
574,103.43
575,104.4
576,105.45
577,106.52
578,107.6
579,108.45
580,109.3
581,110.05
582,110.82
583,111.62
584,112.38
585,113.18
586,114.02
587,114.83
588,115.83
589,116.5
590,117.03
591,117.55
592,118.07
593,118.62
594,119.13
595,119.48
596,119.87
597,120.27
598,120.7
599,121.12
600,121.58
601,122.07
602,122.52
603,122.97
604,123.4
605,123.8
606,124.22
607,124.67
608,125.15
609,125.58
610,126.02
611,126.43
612,126.83
613,127.28
614,127.7
615,128.15
616,128.6
617,128.87
618,129.12
619,129.33
620,129.67
621,130.02
622,130.38
623,130.5
624,130.52
625,130.47
626,130.38
627,130.25
628,130.1
629,130.02
630,129.93
631,129.87
632,129.8
633,129.75
634,129.65
635,129.53
636,129.33
637,129.12
638,128.88
639,128.67
640,128.47
641,128.25
642,128.03
643,127.82
644,127.63
645,127.52
646,127.4
647,127.28
648,126.97
649,126.92
650,127.0
651,127.1
652,127.2
653,127.28
654,127.37
655,127.43
656,127.47
657,127.5
658,127.48
659,127.43
660,127.33
661,127.23
662,127.13
663,127.05
664,127.0
665,126.93
666,126.9
667,126.93
668,126.98
669,127.03
670,127.08
671,127.13
672,127.18
673,127.23
674,127.28
675,127.32
676,127.35
677,127.4
678,127.47
679,127.57
680,127.67
681,127.8
682,127.95
683,128.1
684,128.23
685,128.37
686,128.52
687,128.7
688,128.88
689,129.05
690,129.2
691,129.35
692,129.52
693,129.7
694,129.85
695,130.03
696,130.23
697,130.43
698,130.62
699,130.75
700,130.88
701,131.0
702,131.1
703,131.18
704,131.22
705,131.13
706,131.05
707,130.97
708,130.75
709,130.55
710,130.37
711,130.17
712,129.97
713,129.77
714,129.58
715,129.5
716,129.4
717,129.3
718,129.22
719,129.15
720,129.17
721,129.18
722,129.25
723,129.3
724,129.3
725,129.33
726,129.32
727,129.22
728,129.1
729,128.98
730,128.88
731,128.78
732,128.7
733,128.63
734,128.6
735,128.58
736,128.58
737,128.6
738,128.63
739,128.63
740,128.65
741,128.65
742,128.65
743,128.65
744,128.67
745,128.67
746,128.68
747,128.75
748,128.78
749,128.82
750,128.87
751,128.93
752,129.02
753,129.08
754,129.15
755,129.18
756,129.18
757,129.17
758,129.15
759,129.13
760,129.1
761,129.07
762,129.08
763,129.1
764,129.15
765,129.22
766,129.27
767,129.33
768,129.53
769,129.75
770,129.97
771,130.13
772,130.33
773,130.52
774,130.7
775,130.82
776,130.95
777,131.07
778,131.18
779,131.33
780,131.4
781,131.42
782,131.42
783,131.37
784,131.35
785,131.32
786,131.25
787,131.23
788,131.23
789,131.23
790,131.13
791,131.1
792,131.05
793,130.98
794,130.75
795,130.48
796,130.12
797,129.65
798,129.18
799,128.75
800,128.35
801,127.92
802,127.52
803,127.28
804,127.0
805,126.73
806,126.45
807,126.15
808,125.9
809,125.48
810,125.1
811,124.63
812,124.17
813,123.75
814,123.32
815,122.9
816,122.52
817,122.22
818,121.97
819,121.75
820,121.58
821,121.55
822,121.58
823,121.62
824,121.63
825,121.67
826,121.7
827,121.73
828,121.77
829,121.75
830,121.73
831,121.75
832,121.72
833,121.72
834,121.72
835,121.72
836,121.75
837,121.78
838,121.82
839,121.8
840,121.78
841,121.8
842,121.78
843,121.82
844,121.87
845,121.92
846,122.02
847,122.1
848,122.17
849,122.23
850,122.35
851,122.4
852,122.43
853,122.48
854,122.68
855,122.9
856,123.2
857,123.57
858,123.97
859,124.37
860,124.72
861,125.12
862,125.48
863,125.7
864,125.97
865,126.23
866,126.55
867,126.8
868,127.07
869,127.5
870,127.88
871,128.35
872,128.78
873,129.13
874,129.48
875,129.83
876,130.18
877,130.5
878,130.82
879,131.12
880,131.38
881,131.52
882,131.53
883,131.55
884,131.57
885,131.57
886,131.57
887,131.55
888,131.5
889,131.47
890,131.48
891,131.55
892,131.63
893,131.7
894,131.75
895,131.8
896,131.82
897,131.77
898,131.72
899,131.65
900,131.58
901,131.52
902,131.45
903,131.38
904,131.3
905,131.23
906,131.22
907,131.23
908,131.28
909,131.33
910,131.4
911,131.48
912,131.58
913,131.63
914,131.67
915,131.68
916,131.7
917,131.75
918,131.77
919,131.78
920,131.82
921,131.83
922,131.83
923,131.82
924,131.77
925,131.7
926,131.57
927,131.48
928,131.38
929,131.3
930,131.25
931,131.22
932,131.23
933,131.33
934,131.45
935,131.58
936,131.7
937,131.8
938,131.87
939,131.9
940,131.93
941,131.97
942,132.02
943,132.07
944,132.12
945,132.17
946,132.22
947,132.25
948,132.3
949,132.35
950,132.35
951,132.32
952,132.28
953,132.25
954,132.23
955,132.22
956,132.23
957,132.32
958,132.38
959,132.47
960,132.55
961,132.72
962,132.87
963,133.02
964,133.15
965,133.27
966,133.35
967,133.42
968,133.47
969,133.45
970,133.45
971,133.43
972,133.38
973,133.35
974,133.33
975,133.33
976,133.32
977,133.3
978,133.27
979,133.22
980,133.15
981,133.1
982,133.03
983,132.97
984,132.93
985,132.92
986,132.93
987,132.97
988,132.98
989,133.0
990,133.02
991,133.02
992,133.02
993,133.0
994,133.0
995,132.98
996,132.97
997,132.97
998,132.95
999,132.95
1000,132.93
1001,132.92
1002,132.9
1003,132.88
1004,132.88
1005,132.87
1006,132.85
1007,132.8
1008,132.73
1009,132.65
1010,132.58
1011,132.52
1012,132.47
1013,132.47
1014,132.45
1015,132.43
1016,132.4
1017,132.4
1018,132.42
1019,132.45
1020,132.52
1021,132.53
1022,132.58
1023,132.65
1024,132.72
1025,132.78
1026,132.83
1027,132.87
1028,132.88
1029,132.97
1030,133.02
1031,133.05
1032,133.1
1033,133.17
1034,133.22
1035,133.27
1036,133.32
1037,133.35
1038,133.4
1039,133.45
1040,133.5
1041,133.55
1042,133.63
1043,133.75
1044,133.87
1045,133.97
1046,134.07
1047,134.15
1048,134.25
1049,134.33
1050,134.4
1051,134.47
1052,134.52
1053,134.55
1054,134.55
1055,134.53
1056,134.52
1057,134.47
1058,134.43
1059,134.4
1060,134.38
1061,134.38
1062,134.38
1063,134.38
1064,134.37
1065,134.37
1066,134.37
1067,134.35
1068,134.37
1069,134.4
1070,134.42
1071,134.45
1072,134.47
1073,134.43
1074,134.35
1075,134.35
1076,134.33
1077,134.3
1078,134.28
1079,134.2
1080,134.08
1081,133.92
1082,133.73
1083,133.58
1084,133.43
1085,133.28
1086,133.08
1087,132.97
1088,132.87
1089,132.8
1090,132.78
1091,132.82
1092,133.27
1093,132.6
1094,131.95
1095,131.33
1096,130.73
1097,130.13
1098,129.53
1099,128.95
1100,128.52
1101,128.13
1102,127.8
1103,127.45
1104,127.08
1105,126.77
1106,126.48
1107,126.22
1108,125.93
1109,125.67
1110,125.37
1111,125.05
1112,124.88
1113,124.73
1114,124.6
1115,124.58
1116,124.52
1117,124.43
1118,124.35
1119,124.1
1120,123.67
1121,123.2
1122,122.78
1123,122.42
1124,122.05
1125,121.85
1126,121.65
1127,121.47
1128,121.27
1129,121.08
1130,120.9
1131,120.67
1132,120.42
1133,120.17
1134,119.95
1135,119.67
1136,119.4
1137,119.12
1138,118.8
1139,118.53
1140,118.28
1141,118.0
1142,117.73
1143,117.43
1144,117.13
1145,116.83
1146,116.62
1147,116.33
1148,116.05
1149,115.75
1150,115.43
1151,115.08
1152,114.33
1153,114.7
1154,115.07
1155,115.38
1156,115.7
1157,115.98
1158,116.23
1159,116.48
1160,116.58
1161,116.62
1162,116.6
1163,116.55
1164,116.53
1165,116.47
1166,116.37
1167,116.27
1168,116.17
1169,116.07
1170,116.02
1171,116.03
1172,115.92
1173,115.77
1174,115.62
1175,115.33
1176,115.12
1177,114.93
1178,114.72
1179,114.72
1180,114.9
1181,115.1
1182,115.27
1183,115.38
1184,115.5
1185,115.45
1186,115.35
1187,115.28
1188,115.3
1189,115.25
1190,115.27
1191,115.32
1192,115.38
1193,115.45
1194,115.55
1195,115.62
1196,115.62
1197,115.62
1198,115.62
1199,115.62
1200,115.62
1201,115.68
1202,115.72
1203,115.75
1204,115.82
1205,115.92
1206,116.0
1207,116.07
1208,116.15
1209,116.22
1210,116.27
1211,116.13
1212,115.97
1213,115.77
1214,115.55
1215,115.33
1216,115.12
1217,114.93
1218,114.75
1219,114.43
1220,114.12
1221,113.77
1222,113.38
1223,113.03
1224,112.48
1225,112.02
1226,111.52
1227,110.98
1228,110.42
1229,109.78
1230,109.15
1231,108.47
1232,107.78
1233,107.12
1234,106.52
1235,105.93
1236,105.35
1237,104.75
1238,104.23
1239,103.67
1240,103.22
1241,102.8
1242,102.38
1243,101.95
1244,101.57
1245,101.25
1246,101.02
1247,100.75
1248,100.43
1249,100.2
1250,99.88
1251,99.3
1252,98.62
1253,97.92
1254,97.25
1255,96.32
1256,95.47
1257,94.63
1258,93.85
1259,92.97
1260,92.1
1261,91.28
1262,90.5
1263,89.83
1264,89.17
1265,88.43
1266,87.33
1267,86.52
1268,85.7
1269,84.78
1270,83.85
1271,83.1
1272,82.38
1273,81.7
1274,81.03
1275,80.43
1276,79.88
1277,79.4
1278,78.92
1279,78.63
1280,78.37
1281,78.15
1282,77.95
1283,77.82
1284,77.82
1285,77.7
1286,77.87
1287,78.08
1288,78.27
1289,78.6
1290,79.02
1291,79.42
1292,79.73
1293,80.12
1294,80.43
1295,80.72
1296,81.0
1297,81.33
1298,81.62
1299,82.05
1300,82.5
1301,82.92
1302,83.3
1303,83.68
1304,83.98
1305,84.18
1306,84.33
1307,84.57
1308,84.78
1309,84.97
1310,85.18
1311,85.68
1312,86.3
1313,86.93
1314,87.55
1315,88.4
1316,89.25
1317,90.12
1318,90.52
1319,91.25
1320,92.1
1321,92.9
1322,93.68
1323,94.33
1324,95.0
1325,95.68
1326,96.72
1327,97.48
1328,98.22
1329,99.07
1330,99.92
1331,100.77
1332,101.62
1333,102.47
1334,103.3
1335,104.15
1336,104.93
1337,105.67
1338,106.42
1339,107.08
1340,107.73
1341,108.33
1342,108.95
1343,109.5
1344,110.1
1345,110.73
1346,111.1
1347,111.43
1348,111.82
1349,112.1
1350,112.28
1351,112.48
1352,112.77
1353,113.0
1354,113.25
1355,113.55
1356,113.85
1357,114.12
1358,114.35
1359,114.48
1360,114.45
1361,114.4
1362,114.38
1363,114.4
1364,114.45
1365,114.53
1366,114.63
1367,114.68
1368,114.73
1369,114.8
1370,114.83
1371,114.87
1372,114.88
1373,114.85
1374,114.78
1375,114.88
1376,114.97
1377,115.0
1378,115.47
1379,115.73
1380,115.73
1381,115.77
1382,115.82
1383,115.9
1384,115.95
1385,116.0
1386,116.08
1387,116.17
1388,116.25
1389,116.3
1390,116.37
1391,116.42
1392,116.45
1393,116.43
1394,116.42
1395,116.28
1396,116.13
1397,115.98
1398,115.83
1399,115.68
1400,115.5
1401,115.37
1402,115.25
1403,115.12
1404,115.05
1405,114.98
1406,114.95
1407,114.93
1408,114.95
1409,114.97
1410,114.97
1411,114.93
1412,114.88
1413,114.8
1414,114.67
1415,114.5
1416,114.3
1417,113.98
1418,113.65
1419,113.3
1420,112.98
1421,112.63
1422,112.27
1423,111.88
1424,111.55
1425,111.23
1426,110.95
1427,110.67
1428,110.38
1429,110.07
1430,109.72
1431,109.33
1432,108.95
1433,108.63
1434,108.32
1435,107.87
1436,107.45
1437,107.08
1438,106.75
1439,106.38
1440,106.17
1441,105.9
1442,105.6
1443,105.27
1444,104.93
1445,104.62
1446,104.25
1447,103.85
1448,103.5
1449,103.17
1450,102.82
1451,102.5
1452,102.22
1453,101.78
1454,101.35
1455,100.92
1456,100.55
1457,100.15
1458,99.58
1459,98.82
1460,98.07
1461,97.35
1462,97.28
1463,97.25
1464,97.27
1465,97.3
1466,97.32
1467,97.32
1468,97.3
1469,97.32
1470,97.35
1471,97.45
1472,97.5
1473,97.6
1474,97.67
1475,97.77
1476,97.87
1477,98.07
1478,98.28
1479,98.58
1480,98.87
1481,99.17
1482,99.53
1483,99.87
1484,100.07
1485,100.25
1486,100.38
1487,100.53
1488,100.68
1489,100.87
1490,101.15
1491,101.45
1492,101.73
1493,102.02
1494,102.25
1495,102.5
1496,102.75
1497,102.88
1498,102.97
1499,103.03
1500,102.57
1501,102.17
1502,101.8
1503,101.48
1504,101.25
1505,100.95
1506,100.72
1507,100.52
1508,100.32
1509,100.13
1510,99.95
1511,99.77
1512,99.58
1513,99.63
1514,99.7
1515,99.78
1516,99.85
1517,99.92
1518,100.15
1519,100.65
1520,101.25
1521,101.8
1522,101.75
1523,101.73
1524,101.58
1525,101.43
1526,101.37
1527,101.28
1528,101.18
1529,101.05
1530,100.93
1531,100.8
1532,100.72
1533,100.6
1534,100.55
1535,100.5
1536,100.48
1537,100.48
1538,100.52
1539,100.45
1540,100.38
1541,100.37
1542,100.28
1543,100.23
1544,100.23
1545,100.23
1546,100.25
1547,100.25
1548,100.25
1549,100.23
1550,100.17
1551,100.12
1552,100.08
1553,100.03
1554,100.02
1555,100.0
1556,99.95
1557,100.0
1558,100.07
1559,100.15
1560,100.75
1561,101.28
1562,101.78
1563,102.25
1564,102.6
1565,103.02
1566,103.38
1567,103.73
1568,104.03
1569,104.32
1570,104.62
1571,104.92
1572,105.22
1573,105.52
1574,105.83
1575,106.2
1576,106.57
1577,106.95
1578,107.33
1579,107.63
1580,107.85
1581,108.07
1582,108.23
1583,108.35
1584,108.48
1585,108.6
1586,108.62
1587,108.65
1588,108.68
1589,108.72
1590,108.73
1591,108.73
1592,108.75
1593,108.8
1594,108.85
1595,108.88
1596,108.73
1597,108.5
1598,108.3
1599,108.08
1600,107.87
1601,107.67
1602,107.48
1603,107.3
1604,107.18
1605,107.1
1606,107.03
1607,106.98
1608,106.9
1609,106.8
1610,106.7
1611,106.6
1612,106.5
1613,106.42
1614,106.43
1615,106.42
1616,106.42
1617,106.4
1618,106.4
1619,106.42
1620,106.47
1621,106.55
1622,106.63
1623,106.73
1624,106.85
1625,106.93
1626,106.98
1627,107.05
1628,107.12
1629,107.18
1630,107.25
1631,107.32
1632,107.33
1633,107.32
1634,107.3
1635,107.25
1636,107.18
1637,107.12
1638,107.07
1639,107.02
1640,106.97
1641,106.92
1642,106.83
1643,106.73
1644,106.63
1645,106.55
1646,106.5
1647,106.45
1648,106.42
1649,106.37
1650,106.35
1651,106.35
1652,106.35
1653,106.3
1654,106.27
1655,106.27
1656,106.43
1657,106.72
1658,106.93
1659,107.15
1660,107.37
1661,107.57
1662,107.77
1663,107.93
1664,108.05
1665,108.13
1666,108.18
1667,108.25
1668,108.33
1669,108.43
1670,108.53
1671,108.65
1672,108.78
1673,108.9
1674,108.93
1675,109.0
1676,109.03
1677,109.05
1678,109.03
1679,108.97
1680,108.87
1681,108.75
1682,108.67
1683,108.58
1684,108.52
1685,108.48
1686,108.48
1687,108.47
1688,108.43
1689,108.38
1690,108.32
1691,108.23
1692,108.18
1693,108.13
1694,108.07
1695,108.02
1696,107.95
1697,107.88
1698,107.8
1699,107.73
1700,107.68
1701,107.65
1702,107.67
1703,107.7
1704,107.75
1705,107.75
1706,107.73
1707,107.72
1708,107.7
1709,107.7
1710,107.67
1711,107.62
1712,107.57
1713,107.53
1714,107.5
1715,107.43
1716,107.37
1717,107.28
1718,107.25
1719,107.22
1720,107.18
1721,107.15
1722,107.12
1723,107.13
1724,107.18
1725,107.25
1726,107.32
1727,107.35
1728,107.4
1729,107.45
1730,107.5
1731,107.53
1732,107.55
1733,107.57
1734,107.58
1735,107.58
1736,107.57
1737,107.55
1738,107.57
1739,107.63
1740,107.72
1741,107.82
1742,107.92
1743,108.0
1744,108.08
1745,108.15
1746,108.25
1747,108.35
1748,108.48
1749,108.45
1750,108.43
1751,108.43
1752,108.33
1753,108.2
1754,108.1
1755,108.0
1756,107.92
1757,107.83
1758,107.78
1759,107.8
1760,107.82
1761,107.8
1762,107.75
1763,107.7
1764,107.6
1765,107.57
1766,107.47
1767,107.37
1768,107.23
1769,107.15
1770,107.08
1771,107.03
1772,107.02
1773,106.98
1774,107.05
1775,107.1
1776,107.15
1777,107.2
1778,107.22
1779,107.25
1780,107.27
1781,107.27
1782,107.23
1783,107.22
1784,107.2
1785,107.15
1786,107.1
1787,107.03
1788,106.95
1789,106.85
1790,106.75
1791,106.63
1792,106.52
1793,106.38
1794,106.27
1795,106.15
1796,106.08
1797,106.05
1798,106.02
1799,105.98
1800,105.95
1801,105.92
1802,105.87
1803,105.82
1804,105.77
1805,105.73
1806,105.68
1807,105.62
1808,105.53
1809,105.63
1810,105.72
1811,105.78
1812,105.93
1813,106.12
1814,106.27
1815,106.4
1816,106.55
1817,106.7
1818,106.82
1819,106.85
1820,106.87
1821,106.92
1822,106.98
1823,107.02
1824,107.07
1825,107.15
1826,107.33
1827,107.52
1828,107.75
1829,107.93
1830,108.07
1831,108.18
1832,108.3
1833,108.43
1834,108.45
1835,108.45
1836,108.43
1837,108.38
1838,108.32
1839,108.22
1840,108.03
1841,107.9
1842,107.82
1843,107.7
1844,107.6
1845,107.53
1846,107.52
1847,107.53
1848,107.58
1849,107.63
1850,107.68
1851,107.72
1852,107.72
1853,107.77
1854,107.8
1855,107.85
1856,107.9
1857,107.93
1858,107.93
1859,107.93
1860,107.92
1861,107.87
1862,107.82
1863,107.77
1864,107.68
1865,107.6
1866,107.5
1867,107.42
1868,107.28
1869,107.12
1870,106.97
1871,106.82
1872,106.65
1873,106.48
1874,106.28
1875,106.12
1876,105.9
1877,105.7
1878,105.43
1879,105.13
1880,104.85
1881,104.57
1882,104.23
1883,103.92
1884,103.62
1885,103.23
1886,102.85
1887,102.43
1888,102.02
1889,101.55
1890,101.1
1891,100.77
1892,100.37
1893,99.95
1894,99.67
1895,99.42
1896,99.17
1897,98.93
1898,98.72
1899,98.52
1900,98.47
1901,98.37
1902,98.2
1903,98.05
1904,97.87
1905,97.7
1906,97.52
1907,97.33
1908,97.08
1909,96.83
1910,96.63
1911,96.48
1912,96.38
1913,96.25
1914,96.08
1915,95.8
1916,95.48
1917,95.28
1918,95.05
1919,94.78
1920,94.52
1921,94.25
1922,94.0
1923,93.72
1924,93.48
1925,93.2
1926,92.9
1927,92.62
1928,92.48
1929,92.15
1930,91.82
1931,91.5
1932,91.22
1933,90.93
1934,90.73
1935,90.55
1936,90.45
1937,90.33
1938,90.27
1939,90.22
1940,90.17
1941,90.1
1942,90.08
1943,90.03
1944,89.93
1945,89.73
1946,89.47
1947,89.2
1948,88.95
1949,89.3
1950,89.7
1951,89.98
1952,90.27
1953,90.55
1954,90.75
1955,90.95
1956,91.05
1957,91.12
1958,91.17
1959,91.22
1960,91.28
1961,91.18
1962,91.12
1963,91.02
1964,90.88
1965,90.7
1966,90.48
1967,90.32
1968,90.13
1969,89.93
1970,89.67
1971,89.37
1972,89.07
1973,88.55
1974,88.03
1975,87.63
1976,87.27
1977,86.78
1978,86.35
1979,85.7
1980,85.07
1981,84.38
1982,83.85
1983,83.5
1984,83.0
1985,82.67
1986,82.5
1987,82.28
1988,82.03
1989,81.92
1990,81.7
1991,81.22
1992,80.77
1993,80.32
1994,79.8
1995,79.25
1996,78.67
1997,78.1
1998,77.5
1999,76.9
2000,76.27
2001,75.63
2002,74.98
2003,74.5
2004,74.08
2005,73.78
2006,73.52
2007,73.28
2008,73.07
2009,72.33
2010,71.6
2011,70.98
2012,70.48
2013,69.87
2014,69.27
2015,68.67
2016,68.17
2017,67.75
2018,67.38
2019,67.03
2020,66.7
2021,66.53
2022,66.35
2023,66.18
2024,66.05
2025,65.9
2026,65.75
2027,65.5
2028,65.3
2029,65.13
2030,64.98
2031,64.82
2032,64.65
2033,64.68
2034,64.77
2035,64.85
2036,64.88
2037,64.88
2038,64.92
2039,65.25
2040,65.58
2041,66.0
2042,66.38
2043,66.67
2044,67.08
2045,67.38
2046,67.55
2047,67.75
2048,67.88
2049,68.13
2050,68.47
2051,69.03
2052,69.55
2053,70.08
2054,70.65
2055,71.22
2056,71.77
2057,72.3
2058,72.88
2059,73.52
2060,74.13
2061,74.82
2062,75.52
2063,76.1
2064,76.72
2065,77.4
2066,78.1
2067,78.8
2068,79.47
2069,80.13
2070,80.82
2071,81.38
2072,81.85
2073,82.45
2074,82.98
2075,83.45
2076,83.95
2077,84.4
2078,84.82
2079,85.2
2080,85.48
2081,85.75
2082,85.97
2083,86.22
2084,86.43
2085,86.68
2086,86.93
2087,87.22
2088,87.37
2089,87.48
2090,87.62
2091,87.75
2092,87.88
2093,88.02
2094,88.12
2095,88.23
2096,88.53
2097,88.8
2098,89.03
2099,89.23
2100,89.48
2101,89.73
2102,89.82
2103,89.42
2104,89.0
2105,88.98
2106,88.93
2107,88.82
2108,88.63
2109,88.42
2110,88.18
2111,88.0
2112,87.83
2113,87.73
2114,87.73
2115,87.72
2116,87.77
2117,87.7
2118,87.7
2119,87.65
2120,87.55
2121,87.42
2122,87.23
2123,87.0
2124,86.68
2125,86.32
2126,85.93
2127,85.55
2128,85.15
2129,84.83
2130,84.48
2131,84.18
2132,83.82
2133,83.45
2134,83.08
2135,82.77
2136,82.47
2137,82.15
2138,81.92
2139,81.73
2140,81.65
