,HR
340,93.45
341,93.27
342,93.05
343,92.88
344,92.7
345,92.47
346,92.23
347,92.0
348,91.75
349,91.47
350,91.17
351,90.85
352,90.55
353,90.27
354,90.0
355,89.77
356,89.52
357,89.27
358,89.0
359,88.73
360,88.4
361,88.07
362,87.72
363,87.38
364,87.03
365,86.67
366,86.27
367,85.83
368,85.37
369,84.9
370,84.43
371,83.95
372,83.47
373,82.97
374,82.47
375,81.98
376,81.52
377,81.05
378,80.6
379,80.18
380,79.77
381,79.43
382,79.15
383,78.93
384,78.72
385,78.48
386,78.15
387,77.8
388,77.5
389,77.2
390,76.88
391,76.57
392,76.25
393,75.93
394,75.62
395,75.3
396,74.98
397,74.67
398,74.38
399,74.1
400,73.87
401,73.7
402,73.53
403,73.4
404,73.28
405,73.2
406,73.12
407,73.03
408,72.95
409,72.83
410,72.7
411,72.57
412,72.38
413,72.2
414,71.93
415,71.63
416,71.35
417,71.1
418,71.27
419,71.45
420,71.67
421,71.87
422,72.07
423,72.1
424,72.12
425,72.12
426,72.12
427,72.12
428,72.17
429,72.2
430,72.22
431,72.25
432,72.27
433,72.3
434,72.33
435,72.37
436,72.45
437,72.48
438,72.47
439,72.43
440,72.35
441,72.23
442,72.1
443,71.95
444,71.82
445,71.7
446,71.58
447,71.47
448,71.42
449,71.4
450,71.4
451,71.42
452,71.45
453,71.5
454,71.55
455,71.6
456,71.62
457,71.65
458,71.67
459,71.67
460,71.67
461,71.65
462,71.63
463,71.62
464,71.62
465,71.62
466,71.63
467,71.65
468,71.7
469,71.82
470,71.97
471,72.12
472,72.32
473,72.52
474,72.77
475,73.0
476,73.18
477,73.32
478,73.02
479,72.7
480,72.33
481,71.98
482,71.67
483,71.53
484,71.43
485,71.37
486,71.3
487,71.15
488,70.97
489,70.82
490,70.7
491,70.6
492,70.53
493,70.48
494,70.47
495,70.48
496,70.48
497,70.57
498,70.7
499,70.83
500,71.02
501,71.22
502,71.42
503,71.63
504,71.85
505,72.07
506,72.28
507,72.57
508,72.82
509,73.07
510,73.3
511,73.55
512,73.77
513,73.95
514,74.12
515,74.25
516,74.5
517,74.7
518,74.87
519,75.05
520,75.2
521,75.37
522,75.57
523,75.77
524,75.97
525,76.23
526,76.43
527,76.63
528,76.83
529,77.0
530,77.15
531,77.3
532,77.47
533,77.53
534,77.58
535,77.67
536,77.77
537,77.8
538,77.87
539,77.93
540,78.03
541,78.17
542,78.32
543,78.4
544,78.5
545,78.65
546,78.78
547,79.07
548,79.37
549,79.63
550,79.87
551,80.13
552,80.37
553,80.58
554,80.77
555,80.95
556,81.12
557,81.27
558,81.42
559,81.55
560,81.67
561,81.78
562,81.87
563,81.93
564,81.97
565,81.98
566,81.97
567,81.93
568,81.88
569,81.78
570,81.65
571,81.5
572,81.37
573,81.25
574,81.1
575,81.0
576,80.83
577,80.7
578,80.62
579,80.55
580,80.48
581,80.38
582,80.27
583,80.17
584,80.08
585,79.98
586,79.93
587,79.92
588,79.88
589,79.9
590,79.9
591,79.88
592,79.82
593,79.83
594,79.85
595,79.87
596,79.88
597,79.95
598,80.02
599,80.12
600,80.23
601,80.27
602,80.3
603,80.37
604,80.42
605,80.38
606,80.37
607,80.28
608,80.18
609,80.12
610,80.07
611,79.97
612,79.88
613,79.8
614,79.7
615,79.58
616,79.47
617,79.35
618,79.2
619,79.05
620,78.92
621,78.75
622,78.6
623,78.45
624,78.3
625,78.12
626,77.93
627,77.73
628,77.53
629,77.35
630,77.2
631,77.03
632,76.87
633,76.75
634,76.72
635,76.63
636,76.55
637,76.52
638,76.48
639,76.43
640,76.42
641,76.43
642,76.42
643,76.4
644,76.42
645,76.37
646,76.33
647,76.3
648,76.28
649,76.25
650,76.28
651,76.35
652,76.48
653,76.67
654,76.85
655,76.97
656,77.08
657,77.2
658,77.15
659,77.1
660,77.05
661,77.05
662,77.02
663,77.0
664,76.98
665,77.0
666,77.0
667,77.02
668,77.03
669,77.03
670,77.03
671,77.03
672,77.05
673,77.07
674,77.1
675,77.15
676,77.22
677,77.28
678,77.38
679,77.52
680,77.65
681,77.8
682,78.0
683,78.23
684,78.53
685,78.77
686,79.0
687,79.23
688,79.47
689,79.7
690,79.92
691,80.12
692,80.3
693,80.5
694,80.65
695,80.8
696,80.95
697,81.07
698,81.2
699,81.33
700,81.48
701,81.62
702,81.78
703,81.93
704,82.02
705,82.12
706,82.22
707,82.28
708,82.33
709,82.35
710,82.32
711,82.27
712,82.15
713,81.95
714,81.73
715,81.53
716,81.33
717,81.13
718,81.1
719,81.03
720,80.97
721,80.88
722,80.8
723,80.7
724,80.6
725,80.5
726,80.42
727,80.37
728,80.35
729,80.35
730,80.38
731,80.42
732,80.45
733,80.48
734,80.45
735,80.38
736,80.28
737,80.2
738,80.1
739,80.12
740,80.12
741,80.13
742,80.12
743,80.07
744,79.98
745,79.97
746,79.9
747,79.82
748,79.7
749,79.63
750,79.6
751,79.57
752,79.48
753,79.42
754,79.37
755,79.33
756,79.3
757,79.18
758,79.1
759,79.03
760,78.98
761,78.95
762,79.03
763,79.12
764,79.2
765,79.27
766,79.33
767,79.35
768,79.33
769,79.3
770,79.27
771,79.22
772,79.17
773,79.08
774,79.05
775,79.05
776,79.05
777,79.05
778,79.03
779,79.08
780,79.05
781,79.03
782,79.03
783,79.07
784,79.1
785,79.12
786,79.13
787,79.03
788,78.93
789,78.85
790,78.73
791,78.62
792,78.48
793,78.37
794,78.32
795,78.25
796,78.2
797,78.13
798,78.1
799,77.93
800,77.78
801,77.65
802,77.52
803,77.4
804,77.3
805,77.25
806,77.25
807,77.27
808,77.3
809,77.3
810,77.28
811,77.3
812,77.4
813,77.42
814,77.43
815,77.45
816,77.43
817,77.48
818,77.48
819,77.42
820,77.32
821,77.18
822,76.88
823,76.63
824,76.4
825,76.15
826,75.88
827,75.72
828,75.6
829,75.5
830,75.47
831,75.4
832,75.37
833,75.45
834,75.5
835,75.52
836,75.55
837,75.58
838,75.65
839,75.63
840,75.68
841,75.72
842,75.75
843,75.73
844,75.72
845,75.7
846,75.63
847,75.7
848,75.73
849,75.73
850,75.77
851,75.83
852,75.88
853,75.93
854,76.02
855,76.07
856,76.12
857,76.17
858,76.17
859,76.18
860,76.17
861,76.12
862,76.08
863,76.08
864,76.02
865,75.95
866,75.87
867,75.82
868,75.8
869,75.78
870,75.77
871,75.73
872,75.68
873,75.68
874,75.63
875,75.6
876,75.58
877,75.57
878,75.55
879,75.58
880,75.6
881,75.6
882,75.63
883,75.62
884,75.6
885,75.58
886,75.58
887,75.5
888,75.35
889,75.3
890,75.18
891,75.12
892,75.07
893,74.97
894,74.9
895,74.95
896,75.0
897,75.18
898,75.32
899,75.48
900,75.7
901,75.95
902,76.2
903,76.47
904,76.72
905,76.95
906,77.22
907,77.38
908,77.53
909,77.65
910,77.7
911,77.67
912,77.65
913,77.6
914,77.52
915,77.48
916,77.45
917,77.43
918,77.47
919,77.48
920,77.55
921,77.63
922,77.7
923,77.78
924,77.92
925,78.03
926,78.17
927,78.3
928,78.43
929,78.58
930,78.73
931,78.88
932,79.0
933,79.03
934,79.1
935,79.15
936,79.2
937,79.22
938,79.22
939,79.2
940,79.2
941,79.23
942,79.27
943,79.28
944,79.3
945,79.38
946,79.5
947,79.65
948,79.82
949,80.05
950,80.28
951,80.62
952,81.0
953,81.47
954,81.92
955,82.27
956,82.63
957,82.88
958,83.18
959,83.23
960,83.25
961,83.25
962,83.23
963,83.23
964,83.27
965,83.3
966,83.33
967,83.45
968,83.55
969,83.68
970,83.83
971,84.05
972,84.23
973,84.4
974,84.5
975,84.62
976,84.72
977,84.82
978,84.83
979,84.85
980,84.85
981,84.85
982,84.87
983,84.82
984,84.75
985,84.68
986,84.6
987,84.48
988,84.4
989,84.38
990,84.37
991,84.33
992,84.33
993,84.35
994,84.4
995,84.45
996,84.47
997,84.5
998,84.55
999,84.68
1000,84.8
1001,84.9
1002,85.0
1003,85.1
1004,85.2
1005,85.15
1006,85.08
1007,85.02
1008,85.03
1009,84.88
1010,84.75
1011,84.5
1012,84.18
1013,83.82
1014,83.47
1015,83.15
1016,82.8
1017,82.42
1018,82.03
1019,81.87
1020,81.68
1021,81.47
1022,81.12
1023,80.78
1024,80.43
1025,80.15
1026,79.88
1027,79.58
1028,79.33
1029,79.07
1030,78.92
1031,78.73
1032,78.55
1033,78.4
1034,78.28
1035,78.15
1036,78.05
1037,77.77
1038,77.55
1039,77.35
1040,77.18
1041,77.03
1042,76.87
1043,76.73
1044,76.62
1045,76.53
1046,76.45
1047,76.42
1048,76.33
1049,76.18
1050,76.07
1051,75.98
1052,75.9
1053,75.85
1054,75.78
1055,75.72
1056,75.68
1057,75.6
1058,75.52
1059,75.23
1060,74.97
1061,74.75
1062,74.55
1063,74.38
1064,74.2
1065,74.13
1066,74.07
1067,74.02
1068,73.92
1069,73.82
1070,73.7
1071,73.58
1072,73.48
1073,73.25
1074,73.05
1075,72.78
1076,72.6
1077,72.43
1078,72.23
1079,72.07
1080,71.92
1081,71.8
1082,71.72
1083,71.67
1084,71.62
1085,71.53
1086,71.47
1087,71.42
1088,71.32
1089,71.22
1090,71.0
1091,70.87
1092,70.77
1093,70.67
1094,70.58
1095,70.53
1096,70.45
1097,70.55
1098,70.52
1099,70.5
1100,70.47
1101,70.4
1102,70.33
1103,70.22
1104,70.07
1105,69.83
1106,69.55
1107,69.25
1108,68.95
1109,68.8
1110,68.6
1111,68.37
1112,68.3
1113,68.22
1114,68.13
1115,68.15
1116,68.17
1117,68.25
1118,68.35
1119,68.57
1120,68.68
1121,68.77
1122,68.83
1123,68.9
1124,68.98
1125,69.07
1126,69.12
1127,69.2
1128,69.25
1129,69.3
1130,69.35
1131,69.42
1132,69.43
1133,69.57
1134,69.6
1135,69.6
1136,69.53
1137,69.48
1138,69.43
1139,69.35
1140,69.22
1141,69.12
1142,69.15
1143,69.12
1144,69.07
1145,68.98
1146,68.88
1147,68.78
1148,68.72
1149,68.67
1150,68.6
1151,68.52
1152,68.43
1153,68.35
1154,68.28
1155,68.35
1156,68.45
1157,68.55
1158,68.73
1159,68.87
1160,68.95
1161,69.07
1162,69.18
1163,69.22
1164,69.27
1165,69.3
1166,69.37
1167,69.4
1168,69.45
1169,69.3
1170,69.15
1171,69.03
1172,68.73
1173,68.43
1174,68.15
1175,67.75
1176,67.33
1177,66.92
1178,66.47
1179,66.02
1180,65.63
1181,65.27
1182,65.07
1183,64.82
1184,64.57
1185,64.32
1186,64.07
1187,63.77
1188,63.62
1189,63.48
1190,63.33
1191,63.18
1192,62.98
1193,62.77
1194,62.6
1195,62.5
1196,62.4
1197,62.28
1198,62.17
1199,62.22
1200,62.33
1201,62.37
1202,62.38
1203,62.28
1204,62.22
1205,62.2
1206,62.22
1207,62.22
1208,62.23
1209,62.27
1210,62.32
1211,62.33
1212,62.35
1213,62.33
1214,62.32
1215,62.13
1216,61.93
1217,61.7
1218,61.52
1219,61.33
1220,61.18
1221,61.02
1222,60.85
1223,60.78
1224,60.73
1225,60.75
1226,60.78
1227,60.82
1228,60.85
1229,60.9
1230,60.95
1231,60.98
1232,61.07
1233,61.18
1234,61.28
1235,61.4
1236,61.53
1237,61.68
1238,61.87
1239,62.08
1240,62.28
1241,62.47
1242,62.5
1243,62.55
1244,62.6
1245,62.62
1246,62.63
1247,62.65
1248,62.55
1249,62.43
1250,62.3
1251,62.2
1252,62.17
1253,62.18
1254,62.18
1255,62.15
1256,62.12
1257,62.12
1258,62.13
1259,62.0
1260,61.85
1261,61.78
1262,61.72
1263,61.78
1264,61.87
1265,61.93
1266,61.98
1267,62.05
1268,62.1
1269,62.13
1270,62.2
1271,62.23
1272,62.27
1273,62.37
1274,62.5
1275,62.7
1276,62.92
1277,63.15
1278,63.4
1279,63.68
1280,63.97
1281,64.2
1282,64.43
1283,64.65
1284,64.88
1285,65.13
1286,65.15
1287,65.18
1288,65.2
1289,65.23
1290,65.32
1291,65.45
1292,65.53
1293,65.58
1294,65.67
1295,65.8
1296,65.95
1297,66.12
1298,66.27
1299,66.4
1300,66.57
1301,66.65
1302,66.72
1303,66.75
1304,66.8
1305,66.87
1306,66.95
1307,67.02
1308,67.08
1309,67.13
1310,67.22
1311,67.27
1312,67.3
1313,67.27
1314,67.22
1315,67.17
1316,67.12
1317,67.05
1318,66.98
1319,66.93
1320,66.87
1321,66.77
1322,66.67
1323,66.57
1324,66.38
1325,66.17
1326,65.92
1327,65.65
1328,65.37
1329,65.07
1330,64.73
1331,64.55
1332,64.37
1333,64.17
1334,63.93
1335,63.65
1336,63.35
1337,63.07
1338,62.77
1339,62.48
1340,62.2
1341,61.98
1342,61.77
1343,61.55
1344,61.3
1345,61.07
1346,61.08
1347,61.08
1348,61.07
1349,61.03
1350,60.97
1351,60.85
1352,60.7
1353,60.58
1354,60.43
1355,60.22
1356,59.93
1357,59.58
1358,59.2
1359,58.82
1360,58.48
1361,58.25
1362,58.13
1363,58.03
1364,57.95
1365,57.92
1366,57.9
1367,57.9
1368,57.9
1369,57.9
1370,57.87
1371,57.83
1372,57.8
1373,57.8
1374,57.83
1375,57.93
1376,58.05
1377,58.18
1378,58.33
1379,58.43
1380,58.53
1381,58.63
1382,59.02
1383,59.43
1384,59.95
1385,60.5
1386,61.05
1387,61.62
1388,62.25
1389,62.92
1390,63.58
1391,64.13
1392,64.67
1393,65.22
1394,65.8
1395,66.37
1396,66.95
1397,67.52
1398,68.08
1399,68.6
1400,69.12
1401,69.62
1402,70.12
1403,70.63
1404,71.1
1405,71.52
1406,71.9
1407,72.22
1408,72.53
1409,72.87
1410,73.13
1411,73.4
1412,73.68
1413,73.92
1414,74.13
1415,74.37
1416,74.63
1417,74.92
1418,75.23
1419,75.55
1420,75.82
1421,76.05
1422,76.17
1423,76.32
1424,76.43
1425,76.6
1426,76.8
1427,76.98
1428,77.2
1429,77.47
1430,77.73
1431,78.0
1432,78.28
1433,78.53
1434,78.82
1435,79.07
1436,79.28
1437,79.43
1438,79.55
1439,79.72
1440,79.9
1441,80.15
1442,80.13
1443,80.12
1444,80.05
1445,79.95
1446,79.87
1447,79.77
1448,79.55
1449,79.32
1450,79.08
1451,78.87
1452,78.67
1453,78.45
1454,78.25
1455,78.17
1456,78.05
1457,77.93
1458,77.83
1459,77.75
1460,77.65
1461,77.57
1462,77.42
1463,77.2
1464,77.03
1465,76.93
1466,76.77
1467,76.65
1468,76.58
1469,76.58
1470,76.65
1471,76.75
1472,76.88
1473,77.05
1474,77.25
1475,77.53
1476,77.82
1477,78.13
1478,78.42
1479,78.73
1480,79.05
1481,79.5
1482,79.93
1483,80.32
1484,80.73
1485,81.02
1486,81.25
1487,81.45
1488,81.17
1489,80.85
1490,80.57
1491,80.3
1492,80.05
1493,79.82
1494,79.55
1495,79.28
1496,79.02
1497,78.78
1498,78.55
1499,78.28
1500,78.0
1501,77.63
1502,77.23
1503,76.8
1504,76.37
1505,75.95
1506,75.55
1507,75.17
1508,74.87
1509,74.62
1510,74.38
1511,74.13
1512,74.13
1513,74.25
1514,74.32
1515,74.25
1516,74.23
1517,74.18
1518,74.08
1519,74.0
1520,73.88
1521,73.73
1522,73.67
1523,73.65
1524,73.55
1525,73.45
1526,73.47
1527,73.52
1528,73.52
1529,73.47
1530,73.47
1531,73.45
1532,73.45
1533,73.5
1534,73.52
1535,73.5
1536,73.52
1537,73.53
1538,73.55
1539,73.55
1540,73.57
1541,73.5
1542,73.43
1543,73.47
1544,73.5
1545,73.67
1546,73.87
1547,74.1
1548,74.73
1549,75.02
1550,75.32
1551,75.57
1552,75.8
1553,76.02
1554,76.23
1555,76.45
1556,76.65
1557,76.83
1558,77.02
1559,77.23
1560,77.42
1561,77.63
1562,77.88
1563,78.15
1564,78.4
1565,78.65
1566,78.78
1567,78.93
1568,79.15
1569,79.33
1570,79.48
1571,79.63
1572,79.53
1573,79.3
1574,79.05
1575,78.9
1576,78.6
1577,78.32
1578,78.1
1579,77.87
1580,77.67
1581,77.5
1582,77.28
1583,77.13
1584,76.95
1585,76.7
1586,76.42
1587,76.12
1588,75.83
1589,75.53
1590,75.18
1591,74.83
1592,74.52
1593,74.1
1594,73.73
1595,73.35
1596,72.97
1597,72.57
1598,72.18
1599,71.78
1600,71.37
1601,70.95
1602,70.53
1603,70.03
1604,69.5
1605,68.88
1606,68.22
1607,67.57
1608,66.95
1609,66.73
1610,66.48
1611,66.32
1612,66.15
1613,66.02
1614,65.92
1615,65.83
1616,65.8
1617,65.8
1618,65.83
1619,65.87
1620,65.93
1621,66.0
1622,66.1
1623,66.18
1624,66.28
1625,66.3
1626,66.3
1627,66.28
1628,66.2
1629,66.12
1630,66.07
1631,66.0
1632,65.92
1633,65.82
1634,65.72
1635,65.57
1636,65.53
1637,65.52
1638,65.45
1639,65.35
1640,65.25
1641,65.15
1642,65.08
1643,64.95
1644,64.92
1645,64.92
1646,64.92
1647,64.95
1648,64.98
1649,65.02
1650,65.1
1651,65.18
1652,65.22
1653,65.27
1654,65.27
1655,65.23
1656,65.17
1657,65.22
1658,65.33
1659,65.47
1660,65.65
1661,65.85
1662,66.07
1663,66.3
1664,66.57
1665,66.82
1666,67.07
1667,67.35
1668,67.63
1669,67.82
1670,67.98
1671,68.1
1672,68.18
1673,68.27
1674,68.17
1675,68.05
1676,67.9
1677,67.75
1678,67.58
1679,67.42
1680,67.33
1681,67.33
1682,67.33
1683,67.35
1684,67.35
1685,67.43
1686,67.7
1687,67.88
1688,68.05
1689,68.15
1690,68.2
1691,68.35
1692,68.57
1693,68.78
1694,68.95
1695,69.07
1696,69.2
1697,69.37
1698,69.57
1699,69.77
1700,69.95
1701,70.15
1702,70.38
1703,70.6
1704,70.78
1705,70.95
1706,71.17
1707,71.35
1708,71.32
1709,71.28
1710,71.2
1711,71.1
1712,70.98
1713,70.85
1714,70.75
1715,70.68
1716,70.65
1717,70.52
1718,70.35
1719,70.18
1720,69.98
1721,69.73
1722,69.48
1723,69.22
1724,68.92
1725,68.63
1726,68.35
1727,68.03
1728,67.73
1729,67.48
1730,67.25
1731,67.02
1732,66.82
1733,66.6
1734,66.55
1735,66.52
1736,66.52
1737,66.53
1738,66.55
1739,66.57
1740,66.48
1741,66.28
1742,66.02
1743,65.73
1744,65.48
1745,65.23
1746,64.92
1747,64.67
1748,64.45
1749,64.27
1750,64.13
1751,63.9
1752,63.62
1753,63.35
1754,63.13
1755,62.9
1756,62.92
1757,62.82
1758,62.72
1759,62.67
1760,62.63
1761,62.62
1762,62.52
1763,62.43
1764,62.4
1765,62.38
1766,62.33
1767,62.28
1768,62.47
1769,62.65
1770,62.83
1771,63.03
1772,63.28
1773,63.53
1774,63.78
1775,64.02
1776,64.23
1777,64.42
1778,64.6
1779,64.75
1780,64.88
1781,65.02
1782,65.15
1783,65.28
1784,65.4
1785,65.45
1786,65.52
1787,65.58
1788,65.67
1789,65.73
1790,65.82
1791,65.9
1792,65.97
1793,66.05
1794,66.12
1795,66.15
1796,66.15
1797,66.13
1798,66.15
1799,66.18
1800,66.27
1801,66.37
1802,66.45
1803,66.5
1804,66.53
1805,66.53
1806,66.55
1807,66.57
1808,66.52
1809,66.5
1810,66.48
1811,66.48
1812,66.58
1813,66.68
1814,66.8
1815,66.93
1816,66.8
1817,66.73
1818,66.65
1819,66.55
1820,66.48
1821,66.35
1822,66.25
1823,66.15
1824,66.03
1825,65.9
1826,65.75
1827,65.58
1828,65.4
1829,65.22
1830,65.03
1831,64.83
1832,64.6
1833,64.37
1834,64.12
1835,63.88
1836,63.65
1837,63.43
1838,63.2
1839,62.98
1840,62.77
1841,62.57
1842,62.38
1843,62.23
1844,62.08
1845,62.0
1846,61.9
1847,61.78
1848,61.63
1849,61.48
1850,61.33
1851,61.17
1852,61.02
1853,60.87
1854,60.75
1855,60.65
1856,60.55
1857,60.43
1858,60.37
1859,60.28
1860,60.17
1861,60.03
1862,59.95
1863,59.9
1864,59.85
1865,59.85
1866,59.83
1867,59.82
1868,59.83
1869,59.83
1870,59.83
1871,59.82
1872,59.7
1873,59.62
1874,59.53
1875,59.53
1876,59.53
1877,59.55
1878,59.55
1879,59.53
1880,59.5
1881,59.47
1882,59.45
1883,59.47
1884,59.52
1885,59.58
1886,59.65
1887,59.72
1888,59.75
1889,59.82
1890,59.85
1891,59.88
1892,59.92
1893,59.98
1894,60.05
1895,60.08
1896,60.12
1897,60.15
1898,60.17
1899,60.18
1900,60.22
1901,60.22
1902,60.22
1903,60.22
1904,60.23
1905,60.25
1906,60.28
1907,60.35
1908,60.42
1909,60.5
1910,60.6
1911,60.72
1912,60.83
1913,60.92
1914,60.97
1915,61.02
1916,61.08
1917,61.15
1918,61.13
1919,61.1
1920,61.08
1921,61.08
1922,61.07
1923,61.05
1924,61.05
1925,61.05
1926,61.05
1927,61.05
1928,61.05
1929,61.07
1930,61.08
1931,61.12
1932,61.15
1933,61.15
1934,61.12
1935,61.05
1936,60.98
1937,60.92
1938,60.85
1939,60.8
1940,60.75
1941,60.72
1942,60.67
1943,60.58
1944,60.48
1945,60.37
1946,60.25
1947,60.17
1948,60.13
1949,60.07
1950,60.03
1951,60.0
1952,59.97
1953,59.93
1954,59.9
1955,59.87
1956,59.83
1957,59.8
1958,59.78
1959,59.77
1960,59.75
1961,59.73
1962,59.72
1963,59.7
1964,59.7
1965,59.72
1966,59.75
1967,59.77
1968,59.82
1969,59.87
1970,59.9
1971,59.92
1972,59.9
1973,59.9
1974,59.88
1975,59.87
1976,59.85
1977,59.85
1978,59.87
1979,59.9
1980,59.93
1981,59.98
1982,60.03
1983,60.13
1984,60.22
1985,60.3
1986,60.4
1987,60.5
1988,60.58
1989,60.65
1990,60.7
1991,60.72
1992,60.73
1993,60.77
1994,60.83
1995,60.9
1996,60.98
1997,61.08
1998,61.18
1999,61.3
2000,61.4
2001,61.48
2002,61.58
2003,61.67
2004,61.75
2005,61.82
2006,61.88
2007,61.9
2008,61.85
2009,61.8
2010,61.75
2011,61.68
2012,61.55
2013,61.42
2014,61.22
2015,61.08
2016,60.92
2017,60.77
2018,60.62
2019,60.47
2020,60.42
2021,60.47
2022,60.5
2023,60.62
2024,60.7
2025,60.77
2026,60.82
2027,60.87
2028,60.93
2029,61.02
2030,61.1
2031,61.2
2032,61.32
2033,61.42
2034,61.62
2035,61.8
2036,61.95
2037,62.1
2038,62.23
2039,62.37
2040,62.52
2041,62.72
2042,62.93
2043,63.02
2044,63.08
2045,63.13
2046,63.17
2047,63.2
2048,63.12
2049,63.03
2050,62.97
2051,62.92
2052,62.85
2053,62.77
2054,62.68
2055,62.57
2056,62.43
2057,62.3
2058,62.2
2059,62.08
2060,61.98
2061,61.9
2062,61.83
2063,61.8
2064,61.77
2065,61.75
2066,61.72
2067,61.77
2068,61.9
2069,62.07
2070,62.23
2071,62.42
2072,62.67
2073,62.88
2074,63.08
2075,63.25
2076,63.47
2077,63.67
2078,63.85
2079,64.03
2080,64.1
2081,64.08
2082,64.03
2083,63.9
2084,63.78
2085,63.67
2086,63.55
2087,63.45
2088,63.33
2089,63.2
2090,63.07
2091,62.92
2092,62.77
2093,62.63
2094,62.43
2095,62.25
2096,62.1
2097,61.97
2098,61.85
2099,61.73
2100,61.6
2101,61.4
2102,61.2
2103,61.08
2104,60.97
2105,60.85
2106,60.73
2107,60.62
2108,60.65
2109,60.68
2110,60.72
2111,60.77
2112,60.82
2113,60.87
2114,60.92
2115,60.98
2116,61.05
2117,61.1
2118,61.13
2119,61.15
2120,61.17
2121,61.18
2122,61.17
2123,61.18
2124,61.2
2125,61.23
2126,61.28
2127,61.32
2128,61.33
2129,61.35
2130,61.37
2131,61.38
2132,61.4
2133,61.5
2134,61.72
2135,61.95
2136,62.15
2137,62.35
2138,62.58
2139,62.67
2140,62.8
