,HR
261,95.77
262,95.82
263,95.9
264,95.93
265,95.97
266,96.1
267,96.17
268,96.28
269,96.4
270,96.55
271,96.7
272,96.85
273,97.1
274,97.37
275,97.62
276,97.87
277,98.15
278,98.4
279,98.67
280,99.0
281,99.38
282,99.73
283,100.12
284,100.48
285,100.83
286,101.18
287,101.4
288,101.58
289,101.73
290,101.82
291,101.77
292,101.77
293,101.75
294,101.78
295,101.82
296,101.85
297,101.9
298,101.87
299,101.85
300,101.95
301,102.0
302,102.03
303,102.1
304,102.27
305,102.42
306,102.57
307,102.72
308,102.93
309,103.1
310,103.22
311,103.3
312,103.4
313,103.47
314,103.57
315,103.65
316,103.77
317,103.9
318,104.02
319,104.12
320,104.23
321,104.35
322,104.5
323,104.6
324,104.7
325,104.78
326,104.75
327,104.78
328,104.82
329,104.75
330,104.68
331,104.6
332,104.5
333,104.27
334,104.0
335,103.72
336,103.43
337,103.13
338,102.82
339,102.52
340,102.2
341,101.85
342,101.5
343,101.13
344,100.73
345,100.35
346,99.97
347,99.7
348,99.43
349,99.18
350,98.97
351,98.82
352,98.67
353,98.52
354,98.37
355,98.23
356,98.17
357,98.12
358,98.05
359,97.98
360,97.8
361,97.65
362,97.5
363,97.32
364,97.13
365,96.93
366,96.75
367,96.52
368,96.17
369,95.95
370,95.72
371,95.5
372,95.3
373,95.1
374,94.92
375,94.88
376,94.78
377,94.67
378,94.53
379,94.42
380,94.3
381,94.28
382,94.27
383,94.3
384,94.38
385,94.5
386,94.68
387,94.85
388,95.0
389,95.3
390,95.57
391,95.83
392,95.82
393,95.8
394,95.78
395,95.78
396,95.72
397,95.63
398,95.52
399,95.37
400,95.23
401,95.1
402,95.0
403,94.92
404,94.88
405,94.88
406,94.9
407,94.93
408,95.0
409,95.08
410,95.17
411,95.23
412,95.27
413,95.28
414,95.27
415,95.22
416,95.12
417,94.98
418,94.92
419,94.85
420,94.78
421,94.77
422,94.77
423,94.82
424,94.87
425,94.97
426,95.05
427,95.17
428,95.3
429,95.33
430,95.42
431,95.5
432,95.58
433,95.72
434,95.87
435,95.88
436,95.95
437,96.0
438,96.07
439,96.1
440,96.1
441,95.95
442,95.8
443,95.58
444,95.32
445,95.02
446,94.65
447,94.3
448,93.95
449,93.53
450,93.13
451,92.52
452,92.38
453,92.27
454,92.15
455,92.07
456,92.53
457,93.02
458,93.5
459,93.52
460,93.13
461,92.92
462,92.78
463,92.62
464,92.48
465,92.37
466,92.28
467,92.22
468,92.18
469,92.08
470,92.13
471,92.2
472,92.27
473,92.4
474,92.62
475,92.8
476,92.95
477,93.13
478,93.25
479,93.37
480,93.53
481,93.5
482,93.45
483,93.37
484,93.27
485,93.13
486,93.03
487,92.82
488,92.7
489,92.62
490,92.53
491,92.45
492,92.37
493,92.25
494,92.08
495,91.85
496,91.6
497,91.37
498,91.13
499,90.95
500,90.8
501,90.8
502,90.75
503,90.72
504,90.7
505,90.72
506,90.72
507,90.73
508,90.77
509,90.82
510,90.9
511,91.23
512,91.42
513,91.62
514,91.8
515,91.95
516,91.6
517,91.23
518,90.82
519,90.85
520,91.32
521,91.67
522,91.92
523,92.2
524,92.45
525,92.65
526,92.9
527,93.13
528,93.35
529,93.6
530,93.7
531,93.8
532,93.92
533,93.95
534,93.9
535,93.9
536,93.93
537,93.98
538,94.07
539,94.15
540,94.17
541,94.35
542,94.55
543,94.75
544,94.97
545,95.2
546,95.42
547,95.77
548,96.05
549,96.3
550,96.55
551,96.78
552,97.02
553,97.25
554,97.48
555,97.73
556,97.97
557,98.18
558,98.4
559,98.62
560,98.7
561,98.7
562,98.75
563,98.82
564,98.88
565,98.95
566,99.05
567,99.15
568,99.27
569,99.38
570,99.48
571,99.6
572,99.65
573,99.67
574,99.68
575,99.65
576,99.58
577,99.5
578,99.47
579,99.4
580,99.32
581,99.2
582,99.1
583,98.98
584,98.88
585,98.82
586,98.68
587,98.57
588,98.43
589,98.32
590,98.2
591,98.08
592,97.97
593,97.83
594,97.82
595,97.82
596,97.82
597,97.8
598,97.85
599,97.85
600,97.8
601,97.72
602,97.6
603,97.47
604,97.32
605,97.17
606,97.03
607,96.92
608,96.82
609,96.68
610,96.53
611,96.38
612,96.25
613,96.13
614,96.0
615,95.87
616,95.73
617,95.6
618,95.47
619,95.33
620,95.32
621,95.27
622,95.25
623,95.22
624,95.18
625,95.13
626,95.08
627,95.0
628,94.92
629,94.87
630,94.83
631,94.8
632,94.8
633,94.82
634,94.87
635,94.97
636,95.1
637,95.23
638,95.35
639,95.53
640,95.67
641,95.77
642,95.88
643,96.03
644,96.15
645,96.22
646,96.1
647,95.95
648,95.78
649,95.63
650,95.5
651,95.38
652,95.27
653,95.2
654,95.05
655,94.92
656,94.8
657,94.7
658,94.53
659,94.38
660,94.32
661,94.33
662,94.37
663,94.42
664,94.48
665,94.57
666,94.63
667,94.57
668,94.47
669,94.38
670,94.3
671,94.23
672,94.12
673,94.0
674,93.9
675,93.82
676,93.72
677,93.63
678,93.53
679,93.4
680,93.28
681,93.18
682,92.98
683,92.82
684,92.68
685,92.53
686,92.38
687,92.25
688,92.13
689,92.0
690,91.83
691,91.65
692,91.4
693,91.13
694,90.87
695,90.67
696,90.47
697,90.33
698,90.22
699,90.12
700,90.08
701,90.1
702,90.07
703,90.0
704,89.93
705,89.88
706,90.0
707,90.1
708,90.15
709,90.18
710,90.18
711,90.17
712,90.17
713,90.17
714,90.15
715,90.15
716,90.15
717,90.15
718,90.17
719,90.2
720,90.22
721,90.18
722,90.18
723,90.2
724,90.18
725,90.17
726,90.15
727,90.27
728,90.4
729,90.53
730,90.48
731,90.42
732,90.38
733,90.37
734,90.32
735,90.33
736,90.37
737,90.4
738,90.45
739,90.53
740,90.6
741,90.67
742,90.8
743,91.02
744,91.22
745,91.42
746,91.62
747,91.85
748,92.03
749,92.18
750,92.33
751,92.45
752,92.62
753,92.78
754,92.85
755,92.87
756,92.88
757,92.83
758,92.77
759,92.67
760,92.53
761,92.37
762,92.22
763,92.05
764,91.95
765,91.8
766,91.6
767,91.4
768,91.27
769,91.08
770,90.93
771,90.7
772,90.4
773,90.13
774,89.83
775,89.53
776,89.15
777,88.75
778,88.38
779,88.08
780,87.77
781,87.47
782,87.17
783,86.87
784,86.58
785,86.3
786,85.98
787,85.63
788,85.28
789,84.98
790,84.9
791,84.85
792,84.73
793,84.58
794,84.5
795,84.33
796,84.15
797,83.97
798,83.75
799,83.53
800,83.33
801,83.12
802,82.9
803,82.53
804,82.13
805,81.78
806,81.42
807,80.9
808,80.4
809,79.9
810,79.4
811,79.02
812,78.62
813,78.22
814,77.93
815,77.63
816,77.32
817,77.22
818,77.15
819,77.1
820,77.08
821,77.07
822,77.03
823,77.07
824,77.07
825,77.07
826,77.08
827,77.1
828,77.08
829,77.13
830,77.13
831,77.15
832,77.23
833,77.25
834,77.28
835,77.27
836,77.4
837,77.57
838,77.67
839,77.7
840,77.75
841,77.68
842,77.57
843,77.45
844,77.35
845,77.25
846,77.2
847,77.22
848,77.25
849,77.27
850,77.25
851,77.22
852,77.27
853,77.32
854,77.32
855,77.32
856,77.32
857,77.3
858,77.32
859,77.28
860,77.23
861,77.17
862,76.87
863,76.62
864,76.33
865,76.08
866,75.88
867,75.98
868,76.1
869,76.28
870,76.62
871,76.88
872,77.18
873,77.52
874,77.85
875,78.18
876,78.53
877,78.68
878,78.82
879,78.93
880,79.0
881,79.03
882,79.07
883,79.07
884,79.08
885,79.12
886,79.17
887,79.25
888,79.37
889,79.43
890,79.53
891,79.68
892,79.83
893,80.02
894,80.2
895,80.42
896,80.53
897,80.6
898,80.75
899,80.93
900,81.1
901,81.1
902,81.15
903,81.18
904,81.2
905,81.27
906,81.27
907,81.13
908,80.97
909,80.82
910,80.72
911,80.58
912,80.43
913,80.27
914,80.15
915,80.07
916,80.02
917,80.52
918,80.98
919,81.47
920,81.95
921,82.47
922,83.22
923,83.97
924,84.77
925,85.52
926,86.23
927,86.78
928,87.32
929,87.78
930,88.18
931,88.53
932,88.87
933,89.18
934,89.47
935,89.77
936,90.05
937,90.4
938,90.82
939,91.2
940,91.58
941,91.87
942,92.13
943,92.38
944,92.62
945,92.9
946,93.12
947,93.33
948,93.43
949,93.6
950,93.77
951,93.95
952,94.12
953,94.27
954,94.4
955,94.5
956,94.6
957,94.77
958,94.82
959,94.82
960,94.82
961,95.08
962,95.3
963,95.5
964,95.75
965,95.92
966,96.17
967,96.47
968,96.77
969,97.0
970,97.17
971,97.18
972,97.18
973,97.18
974,97.18
975,97.17
976,97.1
977,96.5
978,95.92
979,95.32
980,94.75
981,94.2
982,93.65
983,93.07
984,92.48
985,91.92
986,91.35
987,90.73
988,90.13
989,89.53
990,88.87
991,88.25
992,87.65
993,87.0
994,86.4
995,85.82
996,85.25
997,84.67
998,84.03
999,83.42
1000,82.87
1001,82.48
1002,82.13
1003,81.75
1004,81.32
1005,80.8
1006,80.4
1007,79.98
1008,79.65
1009,79.17
1010,78.68
1011,78.22
1012,77.82
1013,77.4
1014,77.07
1015,76.73
1016,76.5
1017,76.33
1018,76.32
1019,76.38
1020,76.47
1021,76.57
1022,76.68
1023,76.68
1024,76.67
1025,76.67
1026,76.62
1027,76.58
1028,76.55
1029,76.5
1030,76.47
1031,76.28
1032,76.1
1033,75.93
1034,75.77
1035,75.65
1036,75.63
1037,75.73
1038,75.88
1039,76.08
1040,76.28
1041,76.47
1042,76.65
1043,76.9
1044,77.13
1045,77.33
1046,77.6
1047,77.88
1048,78.13
1049,78.42
1050,78.72
1051,78.97
1052,79.17
1053,79.37
1054,79.6
1055,79.8
1056,80.0
1057,80.17
1058,80.32
1059,80.5
1060,80.63
1061,80.77
1062,80.82
1063,80.88
1064,80.95
1065,81.07
1066,81.15
1067,81.22
1068,81.33
1069,81.58
1070,81.88
1071,82.13
1072,82.33
1073,82.58
1074,82.77
1075,82.97
1076,83.07
1077,83.03
1078,82.87
1079,82.63
1080,82.42
1081,82.22
1082,82.02
1083,81.85
1084,81.68
1085,81.53
1086,81.38
1087,81.28
1088,81.2
1089,81.18
1090,81.17
1091,81.5
1092,81.9
1093,82.3
1094,82.7
1095,83.03
1096,83.32
1097,83.48
1098,83.62
1099,83.75
1100,83.8
1101,83.85
1102,83.93
1103,83.97
1104,84.07
1105,84.15
1106,84.18
1107,84.22
1108,84.23
1109,84.22
1110,84.13
1111,84.03
1112,83.98
1113,83.98
1114,83.93
1115,83.85
1116,83.83
1117,83.8
1118,83.55
1119,83.35
1120,83.22
1121,83.07
1122,83.07
1123,83.15
1124,83.3
1125,83.47
1126,83.62
1127,83.62
1128,83.27
1129,82.95
1130,82.53
1131,82.1
1132,81.65
1133,81.23
1134,80.8
1135,80.35
1136,79.88
1137,79.57
1138,79.23
1139,78.9
1140,78.53
1141,78.12
1142,77.72
1143,77.43
1144,77.13
1145,76.77
1146,76.38
1147,75.95
1148,75.48
1149,74.98
1150,74.55
1151,74.1
1152,73.78
1153,73.43
1154,73.07
1155,72.68
1156,72.18
1157,71.63
1158,71.1
1159,70.58
1160,70.17
1161,69.75
1162,69.28
1163,68.83
1164,68.35
1165,67.93
1166,67.45
1167,67.1
1168,66.83
1169,66.55
1170,66.33
1171,66.12
1172,65.9
1173,65.58
1174,65.35
1175,65.15
1176,64.92
1177,64.72
1178,64.73
1179,64.72
1180,64.57
1181,64.37
1182,64.05
1183,63.65
1184,63.35
1185,63.03
1186,62.83
1187,62.78
1188,63.02
1189,63.18
1190,63.48
1191,63.8
1192,64.12
1193,64.38
1194,64.7
1195,65.08
1196,65.48
1197,65.77
1198,66.05
1199,66.35
1200,66.63
1201,66.93
1202,67.22
1203,67.47
1204,67.67
1205,68.07
1206,68.52
1207,68.97
1208,69.43
1209,69.95
1210,70.48
1211,71.02
1212,71.38
1213,71.78
1214,72.18
1215,72.6
1216,73.15
1217,73.77
1218,74.37
1219,74.95
1220,75.67
1221,76.37
1222,77.03
1223,77.7
1224,78.33
1225,78.98
1226,79.7
1227,80.37
1228,80.95
1229,81.57
1230,82.18
1231,82.87
1232,83.48
1233,84.2
1234,84.83
1235,85.45
1236,86.03
1237,86.6
1238,87.18
1239,87.77
1240,88.6
1241,89.47
1242,90.13
1243,90.78
1244,91.38
1245,91.98
1246,92.5
1247,93.03
1248,93.6
1249,94.18
1250,94.68
1251,95.17
1252,95.65
1253,96.13
1254,96.77
1255,97.32
1256,97.9
1257,98.38
1258,98.95
1259,99.48
1260,100.07
1261,100.62
1262,101.17
1263,101.72
1264,102.27
1265,102.65
1266,103.03
1267,103.38
1268,103.73
1269,104.02
1270,104.27
1271,104.5
1272,104.75
1273,105.0
1274,105.23
1275,105.28
1276,105.33
1277,105.23
1278,105.1
1279,105.0
1280,104.72
1281,104.45
1282,104.18
1283,103.92
1284,103.67
1285,103.4
1286,103.12
1287,102.77
1288,102.35
1289,101.95
1290,101.55
1291,101.13
1292,100.78
1293,100.43
1294,100.17
1295,99.92
1296,99.63
1297,99.33
1298,99.03
1299,98.72
1300,98.22
1301,97.72
1302,97.47
1303,97.25
1304,96.95
1305,96.67
1306,96.33
1307,95.97
1308,95.6
1309,95.23
1310,94.87
1311,94.55
1312,94.23
1313,93.93
1314,93.47
1315,93.07
1316,92.65
1317,92.33
1318,91.98
1319,91.65
1320,91.32
1321,91.03
1322,90.75
1323,90.47
1324,90.22
1325,89.98
1326,89.72
1327,89.47
1328,89.17
1329,88.92
1330,88.62
1331,88.35
1332,88.05
1333,87.75
1334,87.45
1335,87.35
1336,87.23
1337,87.25
1338,87.3
1339,87.3
1340,87.28
1341,87.27
1342,87.28
1343,87.3
1344,87.32
1345,87.3
1346,87.3
1347,87.32
1348,87.45
1349,87.57
1350,87.67
1351,87.75
1352,87.77
1353,87.75
1354,87.68
1355,87.65
1356,87.68
1357,87.83
1358,87.97
1359,88.03
1360,88.12
1361,88.22
1362,88.33
1363,88.43
1364,88.5
1365,88.57
1366,88.67
1367,88.85
1368,89.0
1369,89.07
1370,89.1
1371,89.12
1372,89.18
1373,89.18
1374,89.22
1375,89.22
1376,89.25
1377,89.27
1378,89.28
1379,89.35
1380,89.4
1381,89.4
1382,89.42
1383,89.45
1384,89.53
1385,89.6
1386,89.65
1387,89.72
1388,89.85
1389,89.97
1390,90.1
1391,90.22
1392,90.28
1393,90.35
1394,90.43
1395,90.6
1396,90.75
1397,90.9
1398,90.88
1399,90.87
1400,90.88
1401,90.87
1402,90.83
1403,90.82
1404,90.78
1405,90.77
1406,90.7
1407,90.67
1408,90.63
1409,90.6
1410,90.58
1411,90.53
1412,90.52
1413,90.53
1414,90.48
1415,90.42
1416,90.33
1417,90.22
1418,90.12
1419,90.1
1420,90.05
1421,90.02
1422,89.97
1423,89.9
1424,89.85
1425,89.8
1426,89.73
1427,89.62
1428,89.53
1429,89.52
1430,89.52
1431,89.55
1432,89.5
1433,89.47
1434,89.35
1435,89.17
1436,88.97
1437,88.77
1438,88.6
1439,88.38
1440,88.17
1441,87.97
1442,87.77
1443,87.55
1444,87.28
1445,87.02
1446,86.75
1447,86.52
1448,86.2
1449,85.9
1450,85.58
1451,85.23
1452,84.88
1453,84.55
1454,84.27
1455,83.92
1456,83.6
1457,83.37
1458,83.3
1459,83.23
1460,83.15
1461,83.1
1462,83.07
1463,83.02
1464,82.93
1465,82.78
1466,82.67
1467,82.5
1468,82.32
1469,82.1
1470,81.82
1471,81.5
1472,81.22
1473,80.9
1474,80.47
1475,80.12
1476,79.77
1477,79.28
1478,78.65
1479,78.02
1480,77.42
1481,76.8
1482,76.2
1483,75.48
1484,75.32
1485,75.13
1486,74.97
1487,74.78
1488,74.62
1489,74.43
1490,74.25
1491,74.08
1492,73.93
1493,73.77
1494,73.62
1495,73.52
1496,73.4
1497,73.32
1498,73.22
1499,73.08
1500,72.97
1501,72.92
1502,72.87
1503,72.85
1504,72.95
1505,72.85
1506,72.75
1507,72.57
1508,72.37
1509,72.17
1510,72.03
1511,71.88
1512,72.1
1513,72.27
1514,72.38
1515,72.47
1516,72.53
1517,72.52
1518,72.48
1519,72.38
1520,72.28
1521,72.22
1522,72.12
1523,72.02
1524,72.12
1525,72.3
1526,72.43
1527,72.57
1528,72.68
1529,72.8
1530,72.97
1531,73.18
1532,73.32
1533,73.52
1534,73.87
1535,74.12
1536,74.35
1537,74.65
1538,75.07
1539,75.48
1540,75.88
1541,76.32
1542,76.7
1543,77.23
1544,77.23
1545,77.27
1546,77.3
1547,77.37
1548,77.42
1549,77.5
1550,77.6
1551,77.55
1552,77.67
1553,77.7
1554,77.72
1555,77.77
1556,77.73
1557,77.68
1558,77.6
1559,77.5
1560,77.43
1561,77.32
1562,77.15
1563,76.95
1564,76.75
1565,76.77
1566,76.78
1567,76.83
1568,76.95
1569,76.85
1570,76.65
1571,76.48
1572,76.0
1573,75.57
1574,75.38
1575,75.22
1576,75.1
1577,75.07
1578,75.07
1579,75.18
1580,75.33
1581,75.53
1582,75.77
1583,76.0
1584,76.1
1585,76.17
1586,76.3
1587,76.43
1588,76.6
1589,76.78
1590,76.95
1591,77.13
1592,77.38
1593,77.75
1594,78.08
1595,78.0
1596,77.83
1597,77.65
1598,77.48
1599,77.28
1600,77.1
1601,76.87
1602,76.7
1603,76.57
1604,76.47
1605,76.4
1606,76.33
1607,76.25
1608,76.18
1609,76.13
1610,76.17
1611,76.22
1612,76.1
1613,76.12
1614,76.17
1615,76.2
1616,76.33
1617,76.5
1618,76.72
1619,76.98
1620,76.92
1621,76.83
1622,76.8
1623,76.87
1624,76.87
1625,76.93
1626,77.05
1627,77.2
1628,77.35
1629,77.7
1630,78.07
1631,78.45
1632,78.83
1633,79.2
1634,79.33
1635,79.5
1636,79.67
1637,79.75
1638,79.87
1639,79.93
1640,79.98
1641,79.93
1642,79.85
1643,79.75
1644,79.63
1645,79.47
1646,79.23
1647,78.98
1648,78.72
1649,78.43
1650,78.18
1651,77.93
1652,77.7
1653,77.33
1654,76.97
1655,77.07
1656,77.27
1657,77.48
1658,77.72
1659,77.97
1660,78.2
1661,78.5
1662,78.67
1663,78.7
1664,78.73
1665,78.7
1666,78.65
1667,78.63
1668,78.42
1669,78.13
1670,77.75
1671,77.85
1672,77.93
1673,78.02
1674,78.12
1675,78.22
1676,78.23
1677,78.18
1678,78.12
1679,78.05
1680,78.28
1681,78.52
1682,78.73
1683,78.87
1684,78.97
1685,79.0
1686,79.0
1687,78.97
1688,78.95
1689,78.95
1690,78.98
1691,79.05
1692,79.1
1693,79.18
1694,79.25
1695,79.27
1696,79.25
1697,79.25
1698,79.2
1699,79.15
1700,79.08
1701,79.0
1702,78.97
1703,78.95
1704,78.9
1705,78.77
1706,78.75
1707,78.77
1708,78.77
1709,78.8
1710,78.82
1711,78.82
1712,78.8
1713,78.77
1714,78.75
1715,78.67
1716,78.58
1717,78.47
1718,78.35
1719,78.25
1720,78.17
1721,78.03
1722,78.0
1723,78.05
1724,78.12
1725,78.2
1726,78.33
1727,78.4
1728,78.63
1729,78.92
1730,79.2
1731,79.1
1732,79.05
1733,78.98
1734,78.92
1735,78.85
1736,78.87
1737,78.92
1738,78.98
1739,79.07
1740,79.08
1741,79.1
1742,79.08
1743,79.1
1744,79.1
1745,79.0
1746,78.92
1747,78.83
1748,78.75
1749,78.53
1750,78.3
1751,78.05
1752,77.83
1753,77.63
1754,77.43
1755,77.25
1756,77.07
1757,76.85
1758,76.52
1759,76.18
1760,75.87
1761,75.6
1762,75.32
1763,75.03
1764,74.78
1765,74.65
1766,74.45
1767,74.22
1768,74.03
1769,73.9
1770,73.77
1771,73.65
1772,73.52
1773,73.42
1774,73.33
1775,73.32
1776,73.32
1777,73.35
1778,73.37
1779,73.38
1780,73.37
1781,73.32
1782,73.25
1783,73.22
1784,73.13
1785,73.08
1786,73.02
1787,73.0
1788,73.13
1789,73.22
1790,73.28
1791,73.33
1792,73.37
1793,73.4
1794,73.42
1795,73.43
1796,73.43
1797,73.43
1798,73.42
1799,73.37
1800,73.38
1801,73.4
1802,73.47
1803,73.5
1804,73.53
1805,73.67
1806,73.75
1807,73.82
1808,73.9
1809,74.1
1810,74.32
1811,74.52
1812,74.72
1813,74.92
1814,75.15
1815,75.1
1816,75.03
1817,74.95
1818,74.98
1819,75.03
1820,75.13
1821,75.27
1822,75.45
1823,75.63
1824,75.85
1825,76.07
1826,76.28
1827,76.5
1828,76.68
1829,76.82
1830,76.93
1831,77.03
1832,77.17
1833,77.32
1834,77.43
1835,77.55
1836,77.67
1837,77.77
1838,77.87
1839,77.93
1840,78.1
1841,78.28
1842,78.5
1843,78.7
1844,78.88
1845,79.08
1846,79.28
1847,79.47
1848,79.5
1849,79.57
1850,79.67
1851,79.67
1852,79.68
1853,79.7
1854,79.73
1855,79.75
1856,79.73
1857,79.73
1858,79.72
1859,79.7
1860,79.67
1861,79.65
1862,79.63
1863,79.52
1864,79.3
1865,79.13
1866,79.0
1867,78.93
1868,78.8
1869,78.73
1870,78.68
1871,78.63
1872,78.58
1873,78.48
1874,78.37
1875,78.53
1876,78.72
1877,78.97
1878,79.22
1879,79.42
1880,79.47
1881,79.48
1882,79.4
1883,79.33
1884,79.17
1885,79.1
1886,79.07
1887,79.03
1888,79.02
1889,79.0
1890,79.0
1891,79.03
1892,79.07
1893,79.1
1894,79.15
1895,79.15
1896,79.12
1897,79.08
1898,79.05
1899,79.02
1900,78.9
1901,78.75
1902,78.57
1903,78.23
1904,77.88
1905,77.45
1906,77.0
1907,76.47
1908,75.9
1909,75.32
1910,74.72
1911,74.33
1912,74.12
1913,73.92
1914,73.65
1915,73.38
1916,73.15
1917,72.9
1918,72.65
1919,72.38
1920,72.12
1921,71.77
1922,71.42
1923,71.17
1924,71.02
1925,70.78
1926,70.47
1927,70.15
1928,69.9
1929,69.6
1930,69.32
1931,69.03
1932,68.83
1933,68.57
1934,68.28
1935,68.0
1936,67.75
1937,67.57
1938,67.43
1939,68.12
1940,69.15
1941,70.2
1942,71.28
1943,72.33
1944,73.45
1945,74.5
1946,75.52
1947,76.57
1948,77.6
1949,78.83
1950,80.17
1951,81.38
1952,82.62
1953,83.77
1954,84.87
1955,85.97
1956,87.05
1957,88.08
1958,89.1
1959,90.1
1960,91.05
1961,91.98
1962,92.93
1963,94.05
1964,95.12
1965,96.0
1966,96.78
1967,97.67
1968,98.6
1969,99.53
1970,100.52
1971,101.37
1972,102.12
1973,102.92
1974,103.78
1975,104.67
1976,105.45
1977,106.22
1978,107.02
1979,107.85
1980,108.72
1981,109.65
1982,110.58
1983,111.52
1984,112.52
1985,113.53
1986,114.62
1987,115.67
1988,116.7
1989,117.73
1990,118.78
1991,119.85
1992,120.9
1993,122.0
1994,122.78
1995,123.15
1996,123.48
1997,123.7
1998,123.85
1999,123.22
2000,122.3
2001,121.38
2002,120.48
2003,119.57
2004,118.63
2005,117.68
2006,116.73
2007,115.73
2008,114.62
2009,113.33
2010,111.97
2011,110.83
2012,109.72
2013,108.68
2014,107.78
2015,106.88
2016,105.97
2017,105.1
2018,104.22
2019,103.35
2020,102.52
2021,101.73
2022,100.93
2023,100.13
2024,99.4
2025,98.87
2026,98.43
2027,97.98
2028,97.53
2029,97.12
2030,96.67
2031,96.23
2032,95.7
2033,95.12
2034,94.55
2035,94.05
2036,93.62
2037,93.18
2038,92.7
2039,92.22
2040,91.68
2041,91.15
2042,90.62
2043,90.05
2044,89.38
2045,88.72
2046,88.08
2047,87.45
2048,86.8
2049,86.13
2050,85.42
2051,84.67
2052,83.82
2053,83.0
2054,82.5
2055,82.43
2056,82.35
2057,82.28
2058,82.23
2059,82.18
2060,82.17
2061,82.15
2062,82.32
2063,82.53
2064,82.77
2065,83.03
2066,83.03
2067,83.32
2068,83.75
2069,84.17
2070,84.6
2071,84.93
2072,85.15
2073,85.38
2074,85.53
2075,85.73
2076,85.95
2077,86.18
2078,86.45
2079,86.73
2080,87.05
2081,87.42
2082,87.77
2083,88.13
2084,88.5
2085,88.93
2086,89.47
2087,89.93
2088,90.4
2089,90.67
2090,91.0
2091,91.3
2092,91.63
2093,92.0
2094,92.25
2095,92.5
2096,92.68
2097,92.92
2098,93.17
2099,93.4
2100,93.7
2101,94.02
2102,94.27
2103,94.63
2104,95.0
2105,95.35
2106,95.68
2107,96.0
2108,96.28
2109,96.57
2110,96.92
2111,97.32
2112,97.68
2113,98.07
2114,98.45
2115,98.83
2116,99.12
2117,99.48
2118,99.67
2119,99.72
2120,99.75
2121,99.77
2122,99.58
2123,99.37
2124,99.13
2125,98.88
2126,98.93
2127,98.7
2128,98.43
2129,98.15
2130,97.8
2131,97.38
2132,97.02
2133,96.8
2134,96.63
2135,96.43
2136,96.2
2137,95.93
2138,95.63
2139,95.37
2140,95.1
