,EDA
0,0.029464999999999998
1,0.030746
2,0.18324370089147288
3,0.05765
4,0.19669570089147287
5,0.19669570089147287
6,0.1877277008914729
7,0.030746
8,0.030746
9,0.18324370089147288
10,0.028183999999999997
11,0.029464999999999998
12,0.028183999999999997
13,0.18196270089147287
14,0.026902999999999996
15,0.028183999999999997
16,0.026902999999999996
17,0.18132220089147288
18,0.18196270089147287
19,0.18068170089147287
20,0.034589999999999996
21,0.18516570089147288
22,0.028183999999999997
23,0.18196270089147287
24,0.18196270089147287
25,0.31071320089147286
26,0.025622000000000002
27,0.18068170089147287
28,0.044839
29,0.1902902008914729
30,0.1877277008914729
31,0.1826032008914729
32,0.18708720089147288
33,0.1826032008914729
34,0.18516570089147288
35,0.021779
36,0.021779
37,0.17876020089147288
38,0.17876020089147288
39,0.20374170089147287
40,0.20886570089147288
41,0.21719320089147287
42,0.20117920089147287
43,0.020498
44,0.020498
45,0.1781197008914729
46,0.1781197008914729
47,0.17747920089147287
48,0.1781197008914729
49,0.19349270089147289
50,0.22359870089147288
51,0.23384720089147287
52,0.2364097008914729
53,0.2505017008914729
54,0.2607502008914729
55,0.2786857008914729
56,0.2818887008914729
57,0.318994
58,0.351021
59,0.3433812008914729
60,0.348459
61,0.34210020089147286
62,0.3087917008914729
63,0.193446
64,0.2645937008914729
65,0.17935399999999999
66,0.183197
67,0.201133
68,0.201133
69,0.2684372008914729
70,0.192165
71,0.19728900000000002
72,0.2665152008914729
73,0.27356120089147284
74,0.269031
75,0.270312
76,0.275436
77,0.277999
78,0.280561
79,0.283123
80,0.28568499999999997
81,0.286966
82,0.288247
83,0.29081
84,0.29081
85,0.29081
86,0.29337199999999997
87,0.298496
88,0.30234
89,0.306183
90,0.313869
91,0.316432
92,0.315151
93,0.315151
94,0.316432
95,0.317713
96,0.317713
97,0.320275
98,0.320275
99,0.32411799999999996
100,0.322837
101,0.32411799999999996
102,0.32411799999999996
103,0.32411799999999996
104,0.32411799999999996
105,0.325399
106,0.325399
107,0.32668
108,0.325399
109,0.32668
110,0.329243
111,0.329243
112,0.329243
113,0.330524
114,0.329243
115,0.330524
116,0.330524
117,0.331805
118,0.331805
119,0.333086
120,0.330524
121,0.334367
122,0.333086
123,0.333086
124,0.333086
125,0.333086
126,0.333086
127,0.334367
128,0.334367
129,0.334367
130,0.335648
131,0.334367
132,0.335648
133,0.335648
134,0.335648
135,0.335648
136,0.335648
137,0.336929
138,0.336929
139,0.335648
140,0.336929
141,0.336929
142,0.336929
143,0.33821
144,0.33821
145,0.336929
146,0.33821
147,0.33821
148,0.33821
149,0.33821
150,0.340773
151,0.33821
152,0.339491
153,0.33821
154,0.340773
155,0.33821
156,0.339491
157,0.33821
158,0.339491
159,0.340773
160,0.340773
161,0.339491
162,0.34205399999999997
163,0.340773
164,0.340773
165,0.340773
166,0.340773
167,0.340773
168,0.34205399999999997
169,0.34205399999999997
170,0.339491
171,0.335648
172,0.32668
173,0.327962
174,0.327962
175,0.325399
176,0.327962
177,0.329243
178,0.331805
