Timestamp,HR
00:08:23,107.25
00:08:24,96.8
00:08:25,89.83
00:08:26,84.86
00:08:27,81.12
00:08:28,78.0
00:08:29,75.6
00:08:30,73.55
00:08:31,72.0
00:08:32,70.77
00:08:33,69.64
00:08:34,68.33
00:08:35,67.12
00:08:36,66.12
00:08:37,65.28
00:08:38,65.05
00:08:39,64.8
00:08:40,64.57
00:08:41,64.45
00:08:42,64.39
00:08:43,64.38
00:08:44,64.24
00:08:45,64.08
00:08:46,63.93
00:08:47,63.79
00:08:48,63.69
00:08:49,63.4
00:08:50,63.03
00:08:51,62.72
00:08:52,62.39
00:08:53,62.12
00:08:54,61.86
00:08:55,61.81
00:08:56,61.76
00:08:57,61.66
00:08:58,61.56
00:08:59,61.53
00:09:00,61.61
00:09:01,61.67
00:09:02,61.7
00:09:03,61.73
00:09:04,61.76
00:09:05,61.78
00:09:06,61.79
00:09:07,61.79
00:09:08,61.82
00:09:09,61.84
00:09:10,61.88
00:09:11,61.96
00:09:12,62.04
00:09:13,62.13
00:09:14,62.22
00:09:15,62.27
00:09:16,62.28
00:09:17,62.28
00:09:18,62.27
00:09:19,62.28
00:09:20,62.27
00:09:21,61.28
00:09:22,61.3
00:09:23,59.52
00:09:24,59.73
00:09:25,59.93
00:09:26,60.13
00:09:27,60.32
00:09:28,60.53
00:09:29,60.73
00:09:30,60.95
00:09:31,61.13
00:09:32,61.3
00:09:33,61.47
00:09:34,61.7
00:09:35,61.93
00:09:36,62.17
00:09:37,62.43
00:09:38,62.52
00:09:39,62.62
00:09:40,62.73
00:09:41,62.82
00:09:42,62.88
00:09:43,62.92
00:09:44,62.98
00:09:45,63.08
00:09:46,63.17
00:09:47,63.3
00:09:48,63.42
00:09:49,63.65
00:09:50,63.95
00:09:51,64.22
00:09:52,64.5
00:09:53,64.77
00:09:54,65.02
00:09:55,65.13
00:09:56,65.25
00:09:57,65.37
00:09:58,65.48
00:09:59,65.55
00:10:00,65.53
00:10:01,65.53
00:10:02,65.57
00:10:03,65.6
00:10:04,65.65
00:10:05,65.72
00:10:06,65.82
00:10:07,65.93
00:10:08,66.03
00:10:09,66.12
00:10:10,66.18
00:10:11,66.23
00:10:12,66.27
00:10:13,66.3
00:10:14,66.33
00:10:15,66.42
00:10:16,66.52
00:10:17,66.65
00:10:18,66.77
00:10:19,66.87
00:10:20,66.97
00:10:21,67.02
00:10:22,67.02
00:10:23,67.03
00:10:24,67.03
00:10:25,67.05
00:10:26,67.05
00:10:27,67.03
00:10:28,67.02
00:10:29,67.28
00:10:30,67.58
00:10:31,67.82
00:10:32,68.02
00:10:33,68.23
00:10:34,68.45
00:10:35,68.63
00:10:36,68.82
00:10:37,68.9
00:10:38,69.0
00:10:39,69.12
00:10:40,69.25
00:10:41,69.42
00:10:42,69.58
00:10:43,69.78
00:10:44,70.02
00:10:45,70.25
00:10:46,70.5
00:10:47,70.68
00:10:48,70.83
00:10:49,70.97
00:10:50,71.1
00:10:51,71.25
00:10:52,71.3
00:10:53,71.32
00:10:54,71.35
00:10:55,71.38
00:10:56,71.4
00:10:57,71.43
00:10:58,71.42
00:10:59,71.42
00:11:00,71.43
00:11:01,71.47
00:11:02,71.5
00:11:03,71.55
00:11:04,71.6
00:11:05,71.65
00:11:06,71.7
00:11:07,71.75
00:11:08,71.8
00:11:09,71.87
00:11:10,71.92
00:11:11,71.95
00:11:12,71.97
00:11:13,71.95
00:11:14,71.9
00:11:15,71.8
00:11:16,71.7
00:11:17,71.58
00:11:18,71.48
00:11:19,71.4
00:11:20,71.32
00:11:21,71.27
00:11:22,71.22
00:11:23,71.17
00:11:24,71.12
00:11:25,71.07
00:11:26,71.02
00:11:27,71.0
00:11:28,70.97
00:11:29,70.63
00:11:30,70.27
00:11:31,69.97
00:11:32,69.7
00:11:33,69.45
00:11:34,69.22
00:11:35,69.05
00:11:36,68.85
00:11:37,68.7
00:11:38,68.53
00:11:39,68.35
00:11:40,68.13
00:11:41,67.88
00:11:42,67.63
00:11:43,67.38
00:11:44,67.12
00:11:45,66.85
00:11:46,66.6
00:11:47,66.37
00:11:48,66.18
00:11:49,65.98
00:11:50,65.78
00:11:51,65.57
00:11:52,65.45
00:11:53,65.35
00:11:54,65.23
00:11:55,65.12
