Time,Heart Rate
02:41:36,70
02:41:46,83
02:41:51,81
02:41:56,86
02:42:01,93
02:42:11,92
02:42:57,70
02:43:47,70
02:44:10,70
02:44:20,76
02:44:34,86
02:44:39,87
02:44:50,87
02:45:05,86
02:45:10,82
02:45:20,80
02:45:25,78
02:45:30,77
02:45:40,76
02:51:28,70
02:51:38,85
02:51:43,94
02:51:48,93
02:51:53,88
02:52:06,83
02:52:11,81
02:52:21,78
02:52:26,77
02:52:31,76
02:52:50,76
02:53:33,70
02:53:38,70
02:53:43,87
02:53:48,94
02:53:53,95
02:53:58,94
02:54:03,90
02:54:08,87
02:54:13,88
02:54:23,87
02:54:28,88
02:54:33,89
02:54:38,87
02:54:43,88
02:54:48,90
02:54:53,91
02:54:58,93
02:55:03,94
02:55:08,96
02:55:13,94
02:55:23,94
02:55:41,95
02:55:46,97
02:55:51,98
02:55:56,99
02:56:01,101
02:56:16,98
02:56:21,96
02:56:26,95
02:56:31,96
02:56:36,97
02:56:41,99
02:56:46,102
02:56:51,103
02:56:56,96
02:57:01,94
02:57:16,96
02:57:26,97
02:57:31,103
02:57:36,105
02:57:51,104
02:58:06,103
02:58:11,105
02:58:21,104
02:58:26,103
02:58:46,70
02:59:04,70
02:59:22,70
02:59:32,68
02:59:37,63
02:59:42,61
02:59:52,63
02:59:57,65
03:00:02,68
03:00:07,69
03:00:12,68
03:00:17,66
03:00:33,66
03:00:43,65
03:00:58,67
03:01:03,68
03:01:08,69
03:01:13,69
03:01:18,70
03:01:33,71
03:01:38,72
03:01:48,73
03:02:03,73
03:02:08,75
03:02:13,77
03:02:18,80
03:02:23,83
03:02:28,86
03:02:33,90
03:02:38,93
03:02:43,95
03:02:48,97
03:02:53,100
03:02:58,104
03:03:03,105
03:03:08,107
03:03:13,108
03:03:18,107
03:03:25,106
03:03:30,104
03:03:35,112
03:03:40,113
03:03:45,112
03:03:59,109
03:04:15,105
03:04:25,106
03:04:40,113
03:04:45,115
03:04:50,120
03:05:05,124
03:05:10,120
03:40:45,70
03:41:26,70
03:42:24,70
03:42:39,70
03:43:20,70
03:43:30,69
03:43:35,68
03:43:40,69
03:43:45,71
03:43:50,72
03:43:55,73
03:44:10,73
03:44:15,74
03:44:20,75
03:44:25,74
03:44:30,73
03:44:35,72
03:44:45,73
03:44:50,75
03:44:55,76
03:45:05,75
03:45:10,64
03:45:15,61
03:45:25,62
03:45:35,63
03:45:40,65
03:45:45,66
03:45:55,67
03:46:00,68
03:46:05,69
03:46:10,70
03:46:20,71
03:46:30,70
03:46:45,70
03:46:50,79
03:46:55,77
03:47:00,73
03:47:05,70
03:47:10,68
03:47:15,68
03:47:30,68
03:47:40,70
03:47:45,69
03:47:50,68
03:47:55,66
03:48:00,65
03:48:05,63
03:48:10,62
03:48:15,61
03:48:30,61
03:48:35,62
03:48:45,61
03:48:50,60
03:48:55,60
03:49:01,61
03:49:11,59
03:49:21,58
03:49:26,59
03:49:41,60
03:49:46,58
03:49:56,59
03:50:11,59
03:50:26,59
03:50:31,58
03:50:46,57
03:50:51,57
03:50:56,58
03:51:11,59
03:51:16,60
03:51:26,61
03:51:31,62
03:51:36,65
03:51:41,66
03:51:51,65
03:51:56,63
03:52:01,61
03:52:11,60
03:52:26,59
03:52:41,60
03:52:56,60
03:53:01,59
03:53:06,58
03:53:21,58
03:53:26,57
03:53:31,58
03:53:46,58
03:53:51,57
03:53:56,56
03:54:11,57
03:54:16,58
03:54:26,59
03:54:41,58
03:54:46,57
03:54:51,56
03:54:56,55
03:55:11,55
03:55:16,56
03:55:31,56
03:55:46,57
03:55:56,56
03:56:11,57
03:56:16,59
03:56:21,61
03:56:31,60
03:56:41,59
03:56:46,58
03:57:01,58
03:57:16,57
03:57:21,56
03:57:26,55
03:57:36,56
03:57:51,55
03:58:01,54
03:58:06,53
03:58:11,52
03:58:26,53
03:58:36,54
03:58:51,54
03:59:01,55
03:59:06,54
03:59:16,55
03:59:21,54
03:59:31,53
03:59:46,53
04:00:01,54
04:00:16,54
04:00:26,55
04:00:31,56
04:00:41,55
04:00:56,56
04:01:01,55
04:01:16,55
04:01:31,55
04:01:36,56
04:01:51,56
04:01:52,56
04:01:57,54
04:02:02,53
04:02:07,52
04:02:22,52
04:02:27,53
04:02:32,52
04:02:42,53
04:02:52,55
04:03:07,54
04:03:22,53
04:03:32,52
04:03:47,53
04:04:02,52
04:04:07,53
04:04:12,52
04:04:17,53
04:04:32,53
04:04:47,52
04:04:52,53
04:04:57,52
04:05:02,53
04:05:17,52
04:05:32,52
04:05:37,53
04:05:52,54
04:06:02,53
04:06:07,54
04:06:12,53
04:06:22,52
04:06:32,53
04:06:47,52
04:06:52,53
04:07:07,54
04:07:12,53
04:07:27,53
04:07:32,54
04:07:37,53
04:07:47,54
04:08:02,54
04:08:17,54
04:08:32,53
04:08:37,52
04:08:52,53
04:09:07,53
04:09:22,54
04:09:27,53
04:09:32,52
04:09:37,51
04:09:47,52
04:09:52,53
04:10:02,54
04:10:12,55
04:10:27,55
04:10:28,55
04:10:33,54
04:10:48,54
04:11:03,54
04:11:18,55
04:11:23,54
04:11:33,53
04:11:43,54
04:11:58,55
04:12:03,54
04:12:08,53
04:12:23,53
04:12:28,54
04:12:38,53
04:12:43,55
04:12:53,53
04:12:58,52
04:13:03,54
04:13:18,54
04:13:23,55
04:13:28,54
04:13:33,53
04:13:43,52
04:13:48,52
04:13:53,53
04:14:03,65
04:14:08,79
04:14:13,82
04:14:18,81
04:14:23,79
04:14:28,76
04:14:33,73
04:14:38,63
