Time,Heart Rate
00:33:44,70
01:09:28,70
01:09:38,82
01:09:53,85
01:09:58,81
01:10:03,80
01:10:08,87
01:10:13,90
01:17:06,70
01:17:21,70
01:17:36,70
01:17:41,76
01:17:46,77
01:17:51,75
01:17:56,76
01:18:11,76
01:18:16,77
01:18:21,78
01:18:26,79
01:18:31,74
01:18:36,72
01:18:46,74
01:18:51,75
01:18:56,76
01:19:01,77
01:19:16,77
01:19:26,76
01:19:41,76
01:19:51,79
01:19:56,80
01:20:01,81
01:20:06,80
01:20:11,78
01:20:17,79
01:20:32,80
01:20:42,81
01:20:52,82
01:20:57,83
01:21:02,84
01:21:12,83
01:21:27,83
01:21:32,84
01:21:37,83
01:21:42,82
01:21:47,81
01:21:52,83
01:22:07,83
01:22:12,84
01:22:22,85
01:22:27,88
01:22:32,87
01:22:37,86
01:22:42,85
01:22:47,84
01:22:52,83
01:22:57,81
01:23:02,77
01:23:07,76
01:23:12,77
01:23:17,78
01:23:22,79
01:23:27,81
01:23:37,79
01:23:52,78
01:24:02,77
01:24:12,79
01:24:27,80
01:24:32,79
01:24:42,81
01:24:52,82
01:24:57,81
01:25:12,82
01:25:17,84
01:25:27,85
01:25:32,86
01:25:37,85
01:25:47,84
01:25:57,83
01:26:02,84
01:26:12,85
01:26:17,88
01:26:27,87
01:26:32,86
01:26:47,85
01:26:57,86
01:27:07,87
01:27:17,92
01:27:22,92
01:27:27,87
01:27:42,87
01:27:52,88
01:27:57,91
01:28:02,94
01:28:07,95
01:28:12,93
01:28:17,91
01:28:22,90
01:28:27,89
01:28:32,88
01:28:42,86
01:28:47,84
01:28:57,85
01:29:02,86
01:29:07,85
01:29:12,84
01:29:17,87
01:29:22,86
01:29:27,83
01:29:32,81
01:29:37,79
01:29:42,75
01:29:52,73
01:29:57,71
01:30:02,69
01:30:08,67
01:30:13,69
01:30:23,70
01:30:28,71
01:30:33,72
01:30:38,74
01:30:43,77
01:30:48,83
01:30:53,80
01:30:58,79
01:31:03,78
01:31:08,77
01:31:18,78
01:31:23,77
01:31:28,76
01:31:33,75
01:31:43,75
01:31:53,76
01:32:03,81
01:32:08,79
01:32:13,76
01:32:18,74
01:32:23,75
01:32:33,74
01:32:38,73
01:32:53,72
01:32:58,71
01:33:03,70
01:33:13,71
01:33:18,73
01:33:23,74
01:33:38,73
01:33:53,73
01:33:58,71
01:34:03,70
01:34:08,68
01:34:18,67
01:34:28,68
01:34:33,69
01:34:38,68
01:34:53,69
01:35:08,68
01:35:13,67
01:35:28,67
01:35:38,68
01:35:53,68
01:35:58,67
01:36:03,66
01:36:08,67
01:36:13,68
01:36:18,67
01:36:33,68
01:36:43,67
01:36:58,66
01:37:03,66
01:37:08,65
01:37:13,66
01:37:28,66
01:37:38,65
01:37:53,66
01:38:03,65
01:38:08,64
01:38:13,63
01:38:18,64
01:38:28,65
01:38:33,64
01:38:38,66
01:38:43,67
01:38:53,65
01:38:58,64
01:39:13,65
01:39:28,63
01:39:33,62
01:39:43,63
01:39:48,62
01:39:53,63
01:39:58,63
01:40:08,62
01:40:13,60
01:40:28,62
01:40:33,63
01:40:38,63
01:40:43,62
01:40:48,61
01:40:58,62
01:41:08,63
01:41:23,62
01:41:28,61
01:41:43,61
01:41:53,62
01:42:03,63
01:42:08,62
01:42:18,61
01:42:28,62
01:42:43,63
01:42:48,62
01:43:03,62
01:43:08,63
01:43:23,62
01:43:33,63
01:43:48,63
01:43:53,62
01:44:08,62
01:44:23,63
01:44:28,62
01:44:33,61
01:44:38,60
01:44:44,61
01:44:54,62
01:45:09,62
01:45:24,62
01:45:39,62
01:45:49,61
01:46:04,61
01:46:14,62
01:46:29,62
01:46:44,62
01:46:59,62
01:47:09,63
01:47:19,61
01:47:34,62
01:47:49,62
01:48:04,63
01:48:09,64
01:48:14,63
01:48:19,61
01:48:24,60
01:48:34,61
01:48:49,61
01:48:54,62
01:49:09,62
01:49:19,61
01:49:29,62
01:49:34,63
01:49:39,62
01:49:54,62
01:50:04,63
01:50:09,62
01:50:24,62
01:50:29,61
01:50:34,62
01:50:39,63
01:50:44,64
01:50:59,64
01:51:04,62
01:51:19,62
01:51:24,63
01:51:29,62
01:51:34,63
01:51:49,62
01:51:59,63
01:52:04,64
01:52:09,63
01:52:19,64
01:52:24,65
01:52:34,64
01:52:39,63
01:52:44,62
01:52:54,63
01:53:09,63
01:53:24,64
01:53:29,64
01:53:44,64
01:53:49,63
01:53:59,64
01:54:09,63
01:54:24,63
01:54:34,62
01:54:44,63
01:54:59,64
01:55:04,63
01:55:14,62
01:55:24,63
01:55:29,64
01:55:34,63
01:55:44,64
01:55:59,64
01:56:14,64
01:56:24,63
01:56:39,63
01:56:44,64
01:56:54,63
01:56:59,62
01:57:14,63
01:57:29,63
01:57:39,64
01:57:49,65
01:57:54,64
01:57:59,64
01:58:14,63
01:58:19,62
01:58:24,63
01:58:29,64
01:58:39,63
01:58:49,64
01:59:04,63
01:59:19,63
01:59:29,64
01:59:39,63
01:59:44,64
01:59:59,64
02:00:14,64
02:00:24,64
02:00:39,74
02:00:44,76
02:00:49,70
02:00:54,69
02:01:09,70
02:01:14,61
02:01:19,58
02:01:24,59
02:01:34,58
02:01:39,60
02:01:44,58
02:01:49,58
02:01:54,57
02:02:04,58
02:02:14,57
02:02:24,58
02:02:29,59
02:02:34,60
02:02:39,59
02:02:44,58
02:02:49,57
02:02:54,58
02:03:04,59
02:03:09,60
02:03:24,60
02:03:39,60
02:03:44,59
02:03:49,58
02:03:54,59
02:03:59,60
02:04:04,62
02:04:09,65
02:04:14,68
02:04:19,67
02:04:24,63
02:04:29,59
02:04:34,57
02:04:39,57
02:04:44,59
02:04:49,60
02:04:54,59
02:05:09,59
02:05:24,59
02:05:39,60
02:05:54,60
02:06:04,61
02:06:14,60
02:06:24,59
02:06:29,58
02:06:34,58
02:06:39,59
02:06:49,60
02:06:54,60
02:06:59,60
02:07:14,60
02:07:29,60
02:07:44,60
02:07:59,60
02:08:14,59
02:08:24,61
02:08:39,61
02:08:40,61
02:08:45,60
02:09:00,61
02:09:15,62
02:09:30,62
02:09:35,63
02:09:40,63
02:09:45,62
02:09:55,62
02:10:00,59
02:10:05,58
02:10:10,59
02:10:25,60
02:10:35,61
02:10:50,61
02:11:00,60
02:11:15,60
02:11:20,61
02:11:25,63
02:11:30,62
02:11:35,61
02:11:50,61
02:12:00,62
02:12:15,61
02:12:20,62
02:12:35,61
02:12:50,61
02:12:55,62
02:13:00,63
02:13:15,62
02:13:30,62
02:13:45,63
02:13:55,62
02:14:00,61
02:14:05,60
02:14:10,61
02:14:20,62
02:14:30,63
02:14:35,62
02:14:50,63
02:15:05,62
02:15:10,61
02:15:25,61
02:15:30,62
02:15:45,62
02:15:55,62
02:16:05,62
02:16:10,61
02:16:20,62
02:16:30,63
02:16:35,64
02:16:40,63
02:16:55,63
02:17:10,63
02:17:11,63
02:17:16,62
02:17:21,61
02:17:31,62
02:17:36,63
02:17:41,64
02:17:46,63
02:18:01,62
02:18:11,63
02:18:21,62
02:18:31,61
02:18:46,62
02:18:51,63
02:18:56,64
02:19:11,62
02:19:21,63
02:19:26,62
02:19:41,62
02:19:56,63
02:20:11,63
02:20:16,64
02:20:26,63
02:20:31,63
02:20:41,71
02:20:46,75
02:20:51,74
02:21:00,69
02:21:05,67
02:21:10,65
02:21:15,63
02:21:20,61
02:21:30,63
02:21:35,62
02:21:50,61
02:22:00,62
02:22:05,63
02:22:10,67
02:22:15,70
02:22:20,69
02:22:30,68
02:22:35,65
02:22:40,68
02:22:45,71
02:23:00,71
02:23:10,69
02:23:15,63
02:23:25,64
02:23:30,67
02:23:35,64
02:23:40,60
02:23:50,61
02:23:55,62
02:24:00,61
02:24:07,62
02:24:22,61
02:24:37,60
02:24:52,61
02:25:07,62
02:25:17,61
02:25:27,62
02:25:37,60
02:25:42,58
02:25:47,59
02:26:02,61
02:26:07,62
02:26:12,61
02:26:27,62
02:26:32,63
02:26:47,63
02:26:52,62
02:27:02,61
02:27:12,62
02:27:22,61
02:27:27,62
02:27:32,61
02:27:42,62
02:27:47,63
02:27:57,64
02:28:02,63
02:28:12,62
02:28:17,61
02:28:27,62
02:28:42,63
02:28:57,63
02:29:02,62
02:29:17,62
02:29:22,63
02:29:37,63
02:29:42,62
02:29:47,63
02:30:02,63
02:30:17,63
02:30:32,64
02:30:37,63
02:30:42,62
02:30:57,62
02:31:02,63
02:31:17,63
02:31:32,62
02:31:47,62
02:31:57,63
02:32:02,62
02:32:17,62
02:32:22,63
02:32:37,63
02:32:42,64
02:32:57,64
02:33:02,63
02:33:17,63
02:33:22,64
02:33:27,63
02:33:42,63
02:33:57,63
02:34:12,64
02:34:27,63
02:34:42,63
02:34:52,62
02:35:02,63
02:35:17,63
02:35:32,63
02:35:37,62
02:35:47,61
02:35:57,62
02:36:02,63
02:36:07,64
02:36:12,63
02:36:27,63
02:36:37,64
02:36:52,63
02:37:07,62
02:37:22,63
02:37:32,64
02:37:42,63
02:37:47,62
02:37:52,62
02:38:07,62
02:38:22,62
