Time,Heart Rate
00:00:03,76
00:00:13,77
00:00:18,76
00:00:28,75
00:00:33,74
00:00:38,73
00:00:48,72
00:00:53,73
00:01:03,74
00:01:08,75
00:01:13,74
00:01:18,72
00:01:28,74
00:01:43,73
00:01:48,72
00:01:58,73
00:02:03,74
00:02:08,75
00:02:13,76
00:02:18,75
00:02:33,76
00:02:38,77
00:02:43,76
00:02:48,75
00:02:53,74
00:03:03,75
00:03:08,77
00:03:13,78
00:03:18,82
00:03:28,79
00:03:33,76
00:03:38,75
00:03:48,77
00:04:03,77
00:04:08,76
00:04:13,77
00:04:18,78
00:04:33,77
00:04:38,76
00:04:43,74
00:04:53,73
00:04:58,76
00:05:03,78
00:05:08,80
00:05:13,79
00:05:23,80
00:05:33,78
00:05:48,78
00:05:53,77
00:06:03,78
00:06:18,80
00:06:33,79
00:06:43,80
00:06:58,78
00:07:03,76
00:07:08,78
00:07:13,80
00:07:23,79
00:07:38,78
00:07:53,80
00:07:58,81
00:08:03,80
00:08:13,78
00:08:23,80
00:08:33,79
00:08:48,77
00:08:58,78
00:09:13,77
00:09:18,76
00:09:23,75
00:09:28,74
00:09:38,75
00:09:43,76
00:09:48,78
00:09:53,79
00:09:58,77
00:10:03,76
00:10:08,75
00:10:18,76
00:10:28,75
00:10:33,74
00:10:43,75
00:10:48,76
00:10:58,75
00:11:08,77
00:11:18,76
00:11:28,77
00:11:38,75
00:11:43,74
00:11:48,75
00:11:53,76
00:11:58,77
00:12:08,76
00:12:13,70
00:12:28,72
00:12:33,74
00:12:38,75
00:12:43,76
00:12:58,76
00:13:03,75
00:13:18,75
00:13:28,74
00:13:43,74
00:13:48,73
00:14:03,73
00:14:08,72
00:14:13,70
00:14:18,72
00:14:23,73
00:14:28,75
00:14:43,75
00:14:48,72
00:14:58,73
00:15:08,72
00:15:13,71
00:15:18,72
00:15:23,71
00:15:33,73
00:15:43,72
00:15:58,72
00:16:13,73
00:16:19,72
00:16:34,73
00:16:44,72
00:16:59,72
00:17:04,71
00:17:19,72
00:17:24,70
00:17:39,70
00:17:44,72
00:17:49,73
00:17:54,72
00:18:09,72
00:18:19,71
00:18:24,70
00:18:29,69
00:18:39,70
00:18:44,71
00:18:59,71
00:19:14,70
00:19:24,72
00:19:29,73
00:19:34,72
00:19:44,73
00:19:49,72
00:20:04,73
00:20:09,72
00:20:14,71
00:20:19,72
00:20:24,73
00:20:34,72
00:20:49,71
00:20:54,69
00:21:09,70
00:21:14,69
00:21:19,68
00:21:24,70
00:21:34,71
00:21:44,73
00:21:49,75
00:21:54,76
00:21:59,89
00:22:04,95
00:22:09,91
00:22:14,84
00:22:19,79
00:22:24,74
00:22:34,70
00:22:39,65
00:22:49,64
00:22:59,65
00:23:09,68
00:23:14,70
00:23:19,71
00:23:24,71
00:23:29,68
00:23:44,68
00:23:54,69
00:23:59,66
00:24:04,65
00:24:09,67
00:24:14,69
00:24:19,70
00:24:24,69
00:24:29,68
00:24:34,67
00:24:39,68
00:24:54,68
00:25:09,69
00:25:24,70
00:25:29,69
00:25:39,70
00:25:44,72
00:25:49,73
00:25:54,69
00:25:59,66
00:26:09,65
00:26:14,63
00:26:19,65
00:26:24,67
00:26:29,70
00:26:34,72
00:26:44,72
00:26:49,67
00:26:54,66
00:26:59,67
00:27:04,70
00:27:09,72
00:27:24,72
00:27:29,70
00:27:34,69
00:27:39,70
00:27:44,71
00:27:49,70
00:27:54,69
00:28:04,68
00:28:09,70
00:28:14,71
00:28:19,72
00:28:29,71
00:28:39,70
00:28:44,73
00:28:49,69
00:28:54,66
00:29:04,67
00:29:09,69
00:29:19,68
00:29:29,69
00:29:34,73
00:29:39,75
00:29:44,74
00:29:49,74
00:29:54,72
00:30:04,74
00:30:09,75
00:30:14,77
00:30:24,75
00:30:34,76
00:30:39,78
00:30:44,79
00:30:49,80
00:30:54,78
00:30:59,76
00:31:09,78
00:31:14,79
00:31:24,78
00:31:39,78
00:31:44,76
00:31:54,77
00:32:04,78
00:32:09,77
00:32:14,76
00:32:29,76
00:32:35,78
00:32:40,75
00:32:55,74
00:33:00,72
00:33:05,71
00:33:10,72
00:33:15,73
00:33:20,75
00:33:35,76
00:33:40,77
00:33:45,75
00:33:50,74
00:33:55,76
00:34:00,77
00:34:05,78
00:34:15,77
00:34:20,76
00:34:25,77
00:34:40,76
00:34:45,77
00:34:55,73
00:35:05,74
00:35:10,73
00:35:15,70
00:35:20,72
00:35:25,74
00:35:30,77
00:35:35,78
00:35:45,77
00:35:50,76
00:35:55,77
00:36:10,78
00:36:15,79
00:36:20,80
00:36:30,81
00:36:35,80
00:36:40,78
00:36:45,75
00:36:55,77
00:37:10,78
00:37:15,80
00:37:20,82
00:37:25,81
00:37:30,80
00:37:35,79
00:37:50,79
00:38:00,80
00:38:10,81
00:38:15,82
00:38:20,81
00:38:25,80
00:38:30,79
00:38:45,79
00:38:50,80
00:38:55,80
00:39:00,79
