Time,Heart Rate
00:00:08,116
00:00:13,113
00:00:18,112
00:00:23,111
00:00:28,108
00:00:33,104
00:00:38,100
00:00:43,99
00:00:48,101
00:00:53,102
00:01:08,98
00:01:13,94
00:01:23,92
00:01:38,95
00:01:43,96
00:01:48,93
00:01:58,92
00:02:03,90
00:02:08,87
00:02:18,89
00:02:23,90
00:02:28,89
00:02:38,91
00:02:43,94
00:02:48,98
00:02:53,102
00:02:58,103
00:03:03,99
00:03:08,100
00:03:23,102
00:03:33,100
00:03:38,99
00:03:43,100
00:03:48,101
00:03:58,99
00:04:03,96
00:04:13,95
00:04:18,97
00:04:23,99
00:04:28,100
00:04:33,101
00:04:38,102
00:04:43,103
00:04:48,105
00:04:53,107
00:04:58,108
00:05:03,106
00:05:08,107
00:05:13,110
00:05:18,109
00:05:23,107
00:05:28,108
00:05:33,107
00:05:38,108
00:05:43,110
00:05:48,107
00:05:58,108
00:06:08,111
00:06:13,109
00:06:18,110
00:06:23,112
00:06:28,110
00:06:33,109
00:06:38,106
00:06:43,104
00:06:58,102
00:07:03,104
00:07:08,107
00:07:13,109
00:07:18,107
00:07:23,108
00:07:28,110
00:07:43,110
00:07:48,111
00:07:53,107
00:08:08,107
00:08:23,107
00:08:29,107
00:08:34,105
00:08:44,104
00:08:49,101
00:08:54,102
00:09:04,99
00:09:09,97
00:09:14,94
00:09:19,92
00:09:24,90
00:09:29,91
00:09:34,93
00:09:39,95
00:09:44,97
00:09:49,100
00:09:54,103
00:09:59,104
00:10:04,105
00:10:14,104
00:10:24,105
00:10:29,106
00:10:34,109
00:10:39,113
00:10:49,114
00:10:54,107
00:10:59,103
00:11:04,104
00:11:09,110
00:11:24,108
00:11:29,111
00:11:34,112
00:11:39,111
00:11:44,113
00:11:49,114
00:11:54,111
00:11:59,110
00:12:04,107
00:12:09,105
00:12:14,107
00:12:24,109
00:12:29,113
00:12:34,117
00:12:39,123
00:12:44,126
00:12:54,120
00:12:59,119
00:13:04,120
00:13:09,121
00:13:14,118
00:13:19,114
00:13:24,112
00:13:29,111
00:13:34,108
00:13:39,107
00:13:44,101
00:13:49,96
00:13:54,94
00:14:09,95
00:14:14,98
00:14:19,101
00:14:29,102
00:14:34,104
00:14:39,106
00:14:44,109
00:14:54,107
00:14:59,106
00:15:04,104
00:15:09,102
00:15:14,101
00:15:19,103
00:15:29,106
00:15:34,107
00:15:39,105
00:15:44,104
00:15:54,103
00:16:04,104
00:16:09,102
00:16:14,101
00:16:19,100
00:16:24,96
00:16:29,94
00:16:34,96
00:16:39,94
00:16:44,95
00:16:49,98
00:16:54,99
00:16:59,94
00:17:04,95
00:17:09,94
00:17:14,97
00:17:19,98
00:17:34,99
00:17:39,100
00:17:44,97
00:17:54,101
00:17:59,104
00:18:04,103
00:18:09,102
00:18:14,104
00:18:29,105
00:18:34,108
00:18:39,107
00:18:44,110
00:18:49,111
00:18:54,109
00:19:04,110
00:19:09,111
00:19:14,114
00:19:19,115
00:19:24,116
00:19:29,119
00:19:34,120
00:19:44,122
00:19:49,121
00:19:54,117
00:20:04,116
00:20:09,114
00:20:14,115
00:20:19,112
00:20:24,114
00:20:29,115
00:20:34,119
00:20:39,117
00:20:44,115
00:20:49,113
00:20:59,116
00:21:04,120
00:21:09,122
00:21:14,121
00:21:19,120
00:21:29,119
00:21:34,120
00:21:44,122
00:21:49,122
00:21:54,124
00:21:59,122
00:22:04,121
00:22:09,125
00:22:19,124
00:22:24,125
00:22:29,124
00:22:34,122
00:22:39,124
00:22:44,122
00:22:59,121
00:23:04,119
00:23:09,115
00:23:14,113
00:23:29,114
00:23:34,115
00:23:39,116
00:23:44,118
00:23:49,117
00:23:54,115
00:23:59,117
00:24:04,120
00:24:14,118
00:24:19,120
00:24:24,122
00:24:29,125
00:24:34,126
00:24:39,128
00:24:44,132
00:24:54,134
00:24:59,135
00:25:04,134
00:25:09,131
00:25:14,129
00:25:19,130
00:25:24,132
00:25:29,129
00:25:34,131
00:25:39,134
00:25:49,130
00:25:54,127
00:25:59,125
00:26:04,126
00:26:09,124
00:26:14,123
00:26:19,122
00:26:24,121
00:26:29,119
00:26:34,121
00:26:49,121
00:26:54,118
00:26:59,117
00:27:04,115
00:27:09,114
00:27:15,113
00:27:20,114
00:27:35,114
00:27:40,117
00:27:45,121
00:27:50,122
00:27:55,124
00:28:05,120
00:28:10,119
00:28:15,116
00:28:20,115
00:28:25,114
00:28:30,112
00:28:35,110
00:28:40,105
00:28:45,103
00:28:50,105
00:28:55,108
00:29:00,111
00:29:05,113
00:29:10,112
00:29:15,111
00:29:20,114
00:29:25,118
00:29:30,121
00:29:35,118
00:29:40,119
00:29:45,117
00:29:50,115
00:29:55,114
00:30:00,112
00:30:05,110
00:30:20,112
00:30:25,111
00:30:30,108
00:30:35,107
00:30:40,105
00:30:45,109
00:30:50,111
00:30:55,110
00:31:00,109
00:31:10,107
00:31:15,106
00:31:20,108
00:31:25,111
00:31:30,112
00:31:35,114
00:31:40,116
00:31:45,119
00:31:50,120
00:31:55,121
00:32:20,121
00:32:30,122
00:32:35,122
00:32:40,123
00:32:50,122
00:32:55,119
00:33:00,118
00:33:05,115
00:33:10,114
00:33:20,112
00:33:25,110
00:33:30,108
00:33:35,107
00:33:40,106
00:33:45,107
00:34:00,106
00:34:05,105
00:34:10,106
00:34:15,107
00:34:20,108
00:34:25,106
00:34:30,105
00:34:35,103
00:34:40,100
00:34:45,99
00:34:55,101
00:35:00,97
00:35:05,97
00:35:15,96
00:35:20,98
00:35:25,100
