,HR
331,73.02
332,72.9
333,72.78
334,72.72
335,72.63
336,72.52
337,72.43
338,72.3
339,72.13
340,71.98
341,71.85
342,71.73
343,71.62
344,71.68
345,71.75
346,71.8
347,71.88
348,71.98
349,71.98
350,71.98
351,71.97
352,71.95
353,71.95
354,71.97
355,72.02
356,72.08
357,72.15
358,72.22
359,72.32
360,72.42
361,72.52
362,72.57
363,72.65
364,72.72
365,72.78
366,72.9
367,73.03
368,73.32
369,73.55
370,73.73
371,73.92
372,74.07
373,74.23
374,74.38
375,74.55
376,74.73
377,74.87
378,74.98
379,75.13
380,75.28
381,75.43
382,75.6
383,75.78
384,76.05
385,76.37
386,76.78
387,77.13
388,77.5
389,77.87
390,78.27
391,78.7
392,79.12
393,79.55
394,80.0
395,80.47
396,80.92
397,81.35
398,82.08
399,82.8
400,83.52
401,84.22
402,84.9
403,85.6
404,86.12
405,86.62
406,87.2
407,87.75
408,88.3
409,88.92
410,89.53
411,90.37
412,91.2
413,92.38
414,93.9
415,95.37
416,96.83
417,98.3
418,99.78
419,101.28
420,102.73
421,104.2
422,105.75
423,107.28
424,108.83
425,110.17
426,111.45
427,112.45
428,113.07
429,113.72
430,114.4
431,115.15
432,115.75
433,116.28
434,116.8
435,117.37
436,117.72
437,117.93
438,118.17
439,118.33
440,118.47
441,118.6
442,118.73
443,118.83
444,118.92
445,118.98
446,119.02
447,119.1
448,119.18
449,119.3
450,119.4
451,119.23
452,119.12
453,118.82
454,118.38
455,117.97
456,117.57
457,117.17
458,116.5
459,115.93
460,115.35
461,114.83
462,114.35
463,114.03
464,113.72
465,113.42
466,113.0
467,112.6
468,112.17
469,111.73
470,111.35
471,110.73
472,110.07
473,109.13
474,107.8
475,106.45
476,105.08
477,103.72
478,102.32
479,100.92
480,99.55
481,98.17
482,96.73
483,95.32
484,93.92
485,92.77
486,91.6
487,90.7
488,90.1
489,89.63
490,89.2
491,88.72
492,88.4
493,88.12
494,87.88
495,87.6
496,87.55
497,87.63
498,87.67
499,87.7
500,87.68
501,87.65
502,87.6
503,87.58
504,87.57
505,87.57
506,87.58
507,87.62
508,87.65
509,87.63
510,87.62
511,87.85
512,88.05
513,88.42
514,88.87
515,89.22
516,89.63
517,90.05
518,90.48
519,90.87
520,91.25
521,91.55
522,91.82
523,91.92
524,92.02
525,92.1
526,92.23
527,92.42
528,92.65
529,92.92
530,93.13
531,93.25
532,93.38
533,93.38
534,93.42
535,93.48
536,93.52
537,93.52
538,93.55
539,93.57
540,93.58
541,93.6
542,93.6
543,93.82
544,93.97
545,94.07
546,94.17
547,94.28
548,94.37
549,94.22
550,93.85
551,93.47
552,93.1
553,92.78
554,92.43
555,92.08
556,91.72
557,91.38
558,91.1
559,90.83
560,90.62
561,90.43
562,90.25
563,90.1
564,89.93
565,89.73
566,89.55
567,89.32
568,89.17
569,88.97
570,88.62
571,88.15
572,87.85
573,87.57
574,87.28
575,87.1
576,86.9
577,86.7
578,86.5
579,86.38
580,86.28
581,86.18
582,86.08
583,85.93
584,85.75
585,85.53
586,85.27
587,85.02
588,84.75
589,84.4
590,84.02
591,83.77
592,83.48
593,83.18
594,82.85
595,82.5
596,82.3
597,82.08
598,81.92
599,81.73
600,81.58
601,81.42
602,81.28
603,80.92
604,80.57
605,80.28
606,80.02
607,79.73
608,79.47
609,79.3
610,79.32
611,79.27
612,79.22
613,79.1
614,78.9
615,78.77
616,78.62
617,78.45
618,78.3
619,78.15
620,77.95
621,77.75
622,77.55
623,77.48
624,77.47
625,77.43
626,77.38
627,77.27
628,77.13
629,77.07
630,77.1
631,77.22
632,77.05
633,76.85
634,77.05
635,77.33
636,77.57
637,77.75
638,77.92
639,77.98
640,78.08
641,78.17
642,78.23
643,78.28
644,78.42
645,78.57
646,78.7
647,78.77
648,78.82
649,78.95
650,79.15
651,79.33
652,79.57
653,79.87
654,80.22
655,80.28
656,80.25
657,80.08
658,80.2
659,79.95
660,79.77
661,79.82
662,79.9
663,79.98
664,80.12
665,80.18
666,80.27
667,80.43
668,80.57
669,80.7
670,80.83
671,81.03
672,81.2
673,81.4
674,81.7
675,81.92
676,82.15
677,82.43
678,82.73
679,83.0
680,83.32
681,83.67
682,84.02
683,84.22
684,84.33
685,84.45
686,84.62
687,84.83
688,85.02
689,85.17
690,85.38
691,85.67
692,86.18
693,86.72
694,86.65
695,86.53
696,86.42
697,86.37
698,86.35
699,86.37
700,86.37
701,86.38
702,86.4
703,86.47
704,86.48
705,86.33
706,86.37
707,86.42
708,86.48
709,86.55
710,86.62
711,86.65
712,86.7
713,86.73
714,86.75
715,87.07
716,87.37
717,87.87
718,88.05
719,88.57
720,89.02
721,89.22
722,89.42
723,89.63
724,89.85
725,90.1
726,90.28
727,90.33
728,90.5
729,90.65
730,90.8
731,90.98
732,91.22
733,91.53
734,91.83
735,92.17
736,92.35
737,92.52
738,92.5
739,92.5
740,92.52
741,92.48
742,92.47
743,92.42
744,92.42
745,92.38
746,92.32
747,92.3
748,92.27
749,92.23
750,92.18
751,92.07
752,91.87
753,91.68
754,91.73
755,91.88
756,92.08
757,92.25
758,92.43
759,92.6
760,92.77
761,92.97
762,93.18
763,93.42
764,93.65
765,94.08
766,94.37
767,94.63
768,94.9
769,95.15
770,95.37
771,95.65
772,95.92
773,96.17
774,96.43
775,96.7
776,96.95
777,97.17
778,97.33
779,97.55
780,97.72
781,97.87
782,98.03
783,98.1
784,98.15
785,98.15
786,98.18
787,98.27
788,98.23
789,98.22
790,98.17
791,98.08
792,97.97
793,97.77
794,97.58
795,97.38
796,97.35
797,97.33
798,97.45
799,97.58
800,97.73
801,97.87
802,97.97
803,98.05
804,98.12
805,98.23
806,98.32
807,98.35
808,98.33
809,98.33
810,98.37
811,98.47
812,98.55
813,98.62
814,98.68
815,98.63
816,98.58
817,98.52
818,98.42
819,98.32
820,98.22
821,98.12
822,98.02
823,97.88
824,97.75
825,97.58
826,97.45
827,97.32
828,97.15
829,96.97
830,96.77
831,96.42
832,96.08
833,95.77
834,95.43
835,95.03
836,94.63
837,94.25
838,93.87
839,93.03
840,92.22
841,91.47
842,90.68
843,89.95
844,89.2
845,88.48
846,87.83
847,87.17
848,86.48
849,85.83
850,85.77
851,85.7
852,85.63
853,85.58
854,85.53
855,85.48
856,85.42
857,85.32
858,85.22
859,85.1
860,84.95
861,84.8
862,84.68
863,84.57
864,84.47
865,84.38
866,84.33
867,84.3
868,84.3
869,84.3
870,84.28
871,84.23
872,84.18
873,84.12
874,84.03
875,83.92
876,83.8
877,83.72
878,83.63
879,83.55
880,83.42
881,83.25
882,83.08
883,82.92
884,82.75
885,82.62
886,82.48
887,82.38
888,82.33
889,82.32
890,82.33
891,82.47
892,82.6
893,82.7
894,82.8
895,82.93
896,83.07
897,83.18
898,83.3
899,83.85
900,84.38
901,84.88
902,85.35
903,85.82
904,86.28
905,86.73
906,87.13
907,87.55
908,88.02
909,88.45
910,88.37
911,88.28
912,88.22
913,88.13
914,88.07
915,88.0
916,87.92
917,87.82
918,87.72
919,87.67
920,87.67
921,87.72
922,87.75
923,87.8
924,87.85
925,87.9
926,87.9
927,87.9
928,87.9
929,87.88
930,87.78
931,87.75
932,87.72
933,87.67
934,87.6
935,87.52
936,87.42
937,87.32
938,87.22
939,87.12
940,87.03
941,86.97
942,86.92
943,86.93
944,86.97
945,87.0
946,87.03
947,87.07
948,87.1
949,87.13
950,87.15
951,87.15
952,87.13
953,87.12
954,87.08
955,87.07
956,87.07
957,87.08
958,87.12
959,87.17
960,87.22
961,87.28
962,87.37
963,87.43
964,87.48
965,87.52
966,87.53
967,87.55
968,87.55
969,87.55
970,87.53
971,87.5
972,87.45
973,87.42
974,87.37
975,87.32
976,87.27
977,87.2
978,87.15
979,87.08
980,86.97
981,86.82
982,86.67
983,86.52
984,86.37
985,86.23
986,86.17
987,86.07
988,85.98
989,85.92
990,85.93
991,85.9
992,85.88
993,85.92
994,85.95
995,86.0
996,86.07
997,86.15
998,86.23
999,86.32
1000,86.38
1001,86.43
1002,86.48
1003,86.5
1004,86.5
1005,86.5
1006,86.48
1007,86.47
1008,86.43
1009,86.4
1010,86.37
1011,86.35
1012,86.37
1013,86.42
1014,86.48
1015,86.57
1016,86.63
1017,86.7
1018,86.77
1019,86.82
1020,86.85
1021,86.9
1022,86.97
1023,87.05
1024,87.15
1025,87.27
1026,87.38
1027,87.5
1028,87.58
1029,87.62
1030,87.67
1031,87.73
1032,87.78
1033,87.78
1034,87.75
1035,87.7
1036,87.65
1037,87.6
1038,87.53
1039,87.47
1040,87.43
1041,87.45
1042,87.48
1043,87.53
1044,87.6
1045,87.63
1046,87.63
1047,87.67
1048,87.68
1049,87.7
1050,87.73
1051,87.73
1052,87.7
1053,87.65
1054,87.58
1055,87.5
1056,87.38
1057,87.2
1058,86.97
1059,86.72
1060,86.48
1061,86.22
1062,85.9
1063,85.52
1064,85.15
1065,84.8
1066,84.63
1067,84.45
1068,84.28
1069,84.05
1070,83.85
1071,83.6
1072,83.3
1073,83.0
1074,82.68
1075,82.35
1076,82.05
1077,81.77
1078,81.5
1079,81.27
1080,81.08
1081,80.85
1082,80.6
1083,80.45
1084,80.32
1085,80.25
1086,80.18
1087,80.1
1088,80.1
1089,80.22
1090,80.32
1091,80.4
1092,80.3
1093,80.2
1094,80.15
1095,80.15
1096,80.17
1097,80.2
1098,80.22
1099,80.22
1100,80.03
1101,79.77
1102,79.47
1103,79.13
1104,78.8
1105,78.53
1106,78.25
1107,77.97
1108,77.72
1109,77.45
1110,77.18
1111,76.93
1112,76.7
1113,76.48
1114,76.28
1115,76.13
1116,76.05
1117,76.02
1118,76.03
1119,76.02
1120,76.03
1121,76.03
1122,76.05
1123,76.2
1124,76.33
1125,76.45
1126,76.37
1127,76.38
1128,76.38
1129,76.42
1130,76.4
1131,76.45
1132,76.53
1133,76.62
1134,76.75
1135,76.88
1136,76.98
1137,77.02
1138,77.02
1139,77.07
1140,77.12
1141,77.18
1142,77.25
1143,77.3
1144,77.33
1145,77.3
1146,77.25
1147,77.28
1148,77.22
1149,77.12
1150,77.03
1151,76.93
1152,77.03
1153,77.13
1154,77.18
1155,77.18
1156,77.2
1157,77.23
1158,77.27
1159,77.32
1160,77.52
1161,77.77
1162,78.03
1163,78.32
1164,78.57
1165,78.75
1166,78.98
1167,79.17
1168,79.33
1169,79.52
1170,79.73
1171,79.97
1172,80.18
1173,80.37
1174,80.58
1175,80.77
1176,80.93
1177,81.08
1178,81.08
1179,81.08
1180,81.03
1181,80.83
1182,80.65
1183,80.38
1184,80.12
1185,79.87
1186,79.95
1187,79.93
1188,79.9
1189,79.9
1190,79.92
1191,79.92
1192,79.93
1193,79.93
1194,79.9
1195,79.88
1196,79.83
1197,79.82
1198,79.8
1199,79.7
1200,79.62
1201,79.53
1202,79.45
1203,79.32
1204,79.2
1205,79.07
1206,78.95
1207,78.77
1208,78.62
1209,78.42
1210,78.22
1211,78.08
1212,77.95
1213,77.85
1214,77.82
1215,77.93
1216,78.02
1217,78.03
1218,78.03
1219,78.0
1220,77.95
1221,77.87
1222,77.72
1223,77.58
1224,77.37
1225,77.18
1226,77.0
1227,76.83
1228,76.87
1229,76.92
1230,76.93
1231,76.95
1232,77.05
1233,77.15
1234,77.25
1235,77.37
1236,77.47
1237,77.58
1238,77.88
1239,78.27
1240,78.67
1241,79.23
1242,79.87
1243,80.5
1244,81.15
1245,81.78
1246,81.85
1247,81.9
1248,81.95
1249,82.0
1250,82.05
1251,82.02
1252,81.95
1253,82.0
1254,82.08
1255,82.17
1256,82.35
1257,82.55
1258,82.78
1259,83.05
1260,83.25
1261,83.48
1262,83.63
1263,83.77
1264,83.87
1265,83.98
1266,84.08
1267,84.15
1268,84.23
1269,84.33
1270,84.38
1271,84.4
1272,84.38
1273,84.38
1274,84.32
1275,84.12
1276,83.93
1277,83.75
1278,83.62
1279,83.52
1280,83.45
1281,83.4
1282,83.53
1283,83.65
1284,83.83
1285,84.0
1286,84.13
1287,84.3
1288,84.25
1289,84.18
1290,84.08
1291,83.97
1292,83.77
1293,83.55
1294,83.38
1295,83.15
1296,82.88
1297,82.62
1298,82.3
1299,81.97
1300,81.65
1301,81.4
1302,81.12
1303,80.83
1304,80.52
1305,80.22
1306,80.18
1307,80.17
1308,80.17
1309,80.18
1310,80.22
1311,80.35
1312,80.5
1313,80.52
1314,80.53
1315,80.53
1316,80.47
1317,80.38
1318,80.25
1319,80.07
1320,79.92
1321,79.75
1322,79.67
1323,79.58
1324,79.5
1325,79.43
1326,79.4
1327,79.4
1328,79.4
1329,79.4
1330,79.45
1331,79.52
1332,79.62
1333,79.72
1334,79.87
1335,80.02
1336,80.18
1337,80.4
1338,80.58
1339,80.78
1340,80.95
1341,81.12
1342,81.17
1343,81.2
1344,81.28
1345,81.37
1346,81.47
1347,81.58
1348,81.68
1349,81.83
1350,81.98
1351,82.17
1352,82.37
1353,82.6
1354,82.77
1355,83.02
1356,83.32
1357,83.62
1358,83.92
1359,84.18
1360,84.28
1361,84.37
1362,84.4
1363,84.5
1364,84.65
1365,84.8
1366,84.95
1367,85.1
1368,85.25
1369,85.42
1370,85.55
1371,85.63
1372,85.7
1373,85.78
1374,85.83
1375,85.9
1376,86.0
1377,86.13
1378,86.32
1379,86.55
1380,86.78
1381,87.02
1382,87.23
1383,87.52
1384,87.82
1385,88.1
1386,88.38
1387,88.67
1388,88.92
1389,89.27
1390,89.6
1391,89.9
1392,90.18
1393,90.48
1394,90.58
1395,90.7
1396,90.8
1397,90.88
1398,91.0
1399,91.03
1400,91.08
1401,91.08
1402,91.07
1403,91.05
1404,91.0
1405,90.93
1406,90.85
1407,90.77
1408,90.7
1409,90.57
1410,90.47
1411,90.38
1412,90.32
1413,90.25
1414,90.22
1415,90.1
1416,89.97
1417,89.73
1418,89.55
1419,89.38
1420,89.35
1421,89.28
1422,89.25
1423,89.12
1424,88.95
1425,88.72
1426,88.43
1427,88.18
1428,87.92
1429,87.58
1430,87.25
1431,86.93
1432,86.58
1433,86.22
1434,85.85
1435,85.48
1436,85.13
1437,84.77
1438,84.37
1439,83.95
1440,83.53
1441,83.12
1442,82.7
1443,82.25
1444,81.82
1445,81.4
1446,81.0
1447,80.6
1448,80.25
1449,79.8
1450,79.35
1451,78.93
1452,78.57
1453,78.17
1454,77.8
1455,77.48
1456,77.17
1457,76.83
1458,76.47
1459,76.15
1460,75.68
1461,75.3
1462,74.93
1463,74.58
1464,74.25
1465,73.93
1466,73.65
1467,73.33
1468,73.02
1469,72.7
1470,72.37
1471,72.0
1472,71.63
1473,71.22
1474,70.75
1475,70.33
1476,69.92
1477,69.62
1478,69.28
1479,68.95
1480,68.62
1481,68.32
1482,68.0
1483,67.85
1484,67.68
1485,67.53
1486,67.37
1487,67.22
1488,67.05
1489,66.92
1490,66.78
1491,66.62
1492,66.47
1493,66.35
1494,66.23
1495,66.1
1496,66.17
1497,66.23
1498,66.32
1499,66.4
1500,66.5
1501,66.6
1502,66.7
1503,66.78
1504,66.88
1505,66.97
1506,67.03
1507,67.1
1508,67.13
1509,67.12
1510,67.12
1511,67.12
1512,67.08
1513,67.07
1514,67.22
1515,67.32
1516,67.43
1517,67.6
1518,67.82
1519,68.0
1520,68.33
1521,68.63
1522,68.93
1523,69.23
1524,69.53
1525,69.78
1526,70.05
1527,70.38
1528,70.73
1529,71.12
1530,71.5
1531,71.83
1532,72.15
1533,72.5
1534,72.83
1535,73.2
1536,73.57
1537,73.83
1538,74.1
1539,74.35
1540,74.62
1541,74.75
1542,74.92
1543,74.83
1544,74.78
1545,74.78
1546,74.85
1547,74.82
1548,74.8
1549,74.75
1550,74.73
1551,74.92
1552,75.15
1553,75.53
1554,75.85
1555,76.15
1556,76.18
1557,76.2
1558,76.2
1559,76.17
1560,76.12
1561,76.08
1562,76.08
1563,76.07
1564,76.03
1565,76.02
1566,76.05
1567,76.07
1568,76.13
1569,76.27
1570,76.4
1571,76.55
1572,76.77
1573,77.08
1574,77.4
1575,77.67
1576,77.92
1577,78.15
1578,78.33
1579,78.55
1580,78.77
1581,78.95
1582,79.13
1583,79.33
1584,79.55
1585,79.8
1586,79.98
1587,80.13
1588,80.3
1589,80.43
1590,80.57
1591,80.8
1592,80.98
1593,81.25
1594,81.53
1595,81.73
1596,81.93
1597,82.2
1598,82.48
1599,82.68
1600,82.85
1601,83.12
1602,83.35
1603,83.7
1604,84.0
1605,84.27
1606,84.52
1607,84.8
1608,85.13
1609,85.48
1610,85.82
1611,85.98
1612,86.13
1613,86.12
1614,86.13
1615,86.23
1616,86.37
1617,86.5
1618,86.7
1619,86.95
1620,87.2
1621,87.45
1622,87.68
1623,87.9
1624,88.15
1625,88.38
1626,88.57
1627,88.77
1628,88.95
1629,89.12
1630,89.25
1631,89.35
1632,89.37
1633,89.25
1634,89.08
1635,88.93
1636,88.78
1637,88.6
1638,88.43
1639,88.25
1640,88.08
1641,87.88
1642,87.68
1643,87.52
1644,87.37
1645,87.22
1646,87.08
1647,86.95
1648,86.82
1649,86.53
1650,86.25
1651,85.98
1652,85.75
1653,85.38
1654,85.02
1655,84.7
1656,84.37
1657,84.0
1658,83.7
1659,83.58
1660,83.48
1661,83.33
1662,83.17
1663,82.92
1664,82.75
1665,82.62
1666,82.47
1667,82.35
1668,82.18
1669,82.03
1670,81.9
1671,81.72
1672,81.5
1673,81.27
1674,81.07
1675,80.8
1676,80.53
1677,80.3
1678,80.03
1679,79.77
1680,79.52
1681,79.27
1682,78.92
1683,78.6
1684,78.27
1685,77.95
1686,77.65
1687,77.32
1688,77.0
1689,76.67
1690,76.35
1691,76.05
1692,75.77
1693,75.47
1694,75.13
1695,74.82
1696,74.48
1697,74.17
1698,73.8
1699,73.45
1700,73.07
1701,72.75
1702,72.47
1703,72.12
1704,71.73
1705,71.37
1706,70.98
1707,70.58
1708,70.13
1709,69.87
1710,69.67
1711,69.38
1712,69.05
1713,68.82
1714,68.62
1715,68.38
1716,68.17
1717,68.0
1718,67.77
1719,67.43
1720,67.12
1721,66.85
1722,66.6
1723,66.38
1724,66.15
1725,65.9
1726,65.67
1727,65.37
1728,65.12
1729,64.88
1730,64.65
1731,64.47
1732,64.45
1733,64.45
1734,64.47
1735,64.53
1736,64.6
1737,64.67
1738,64.72
1739,64.77
1740,64.88
1741,65.0
1742,65.2
1743,65.37
1744,65.5
1745,65.63
1746,65.73
1747,65.82
1748,65.87
1749,65.93
1750,66.0
1751,66.05
1752,66.1
1753,66.27
1754,66.5
1755,66.75
1756,66.98
1757,67.22
1758,67.48
1759,67.67
1760,67.88
1761,68.12
1762,68.33
1763,68.57
1764,68.8
1765,69.03
1766,69.3
1767,69.57
1768,69.87
1769,70.15
1770,70.37
1771,70.62
1772,70.92
1773,71.18
1774,71.48
1775,71.9
1776,72.5
1777,73.12
1778,73.7
1779,74.28
1780,74.85
1781,75.42
1782,75.98
1783,76.63
1784,77.28
1785,77.98
1786,78.67
1787,79.43
1788,80.17
1789,80.88
1790,81.6
1791,82.28
1792,82.78
1793,83.3
1794,83.78
1795,84.25
1796,84.73
1797,85.2
1798,85.72
1799,86.22
1800,86.6
1801,87.03
1802,87.48
1803,87.95
1804,88.43
1805,88.95
1806,89.48
1807,90.05
1808,90.65
1809,91.25
1810,91.85
1811,92.47
1812,93.12
1813,93.65
1814,94.15
1815,94.6
1816,94.98
1817,95.27
1818,95.57
1819,95.85
1820,96.07
1821,96.3
1822,96.53
1823,96.77
1824,96.92
1825,97.05
1826,97.18
1827,97.32
1828,97.53
1829,97.77
1830,97.9
1831,98.08
1832,98.28
1833,98.52
1834,98.67
1835,98.73
1836,98.62
1837,98.43
1838,98.32
1839,98.32
1840,98.27
1841,98.32
1842,98.3
1843,98.25
1844,98.15
1845,97.98
1846,97.78
1847,97.42
1848,97.02
1849,96.67
1850,96.32
1851,95.98
1852,95.67
1853,95.32
1854,94.97
1855,94.55
1856,94.07
1857,93.57
1858,92.98
1859,92.37
1860,91.8
1861,91.13
1862,90.35
1863,89.52
1864,88.7
1865,87.8
1866,86.88
1867,85.95
1868,84.98
1869,84.03
1870,83.08
1871,82.18
1872,81.22
1873,80.3
1874,79.42
1875,78.62
1876,77.92
1877,77.33
1878,76.65
1879,76.17
1880,75.75
1881,75.32
1882,74.85
1883,74.37
1884,73.97
1885,73.58
1886,73.18
1887,72.77
1888,72.27
1889,71.73
1890,71.23
1891,70.68
1892,70.12
1893,69.48
1894,68.88
1895,68.28
1896,67.7
1897,67.2
1898,66.67
1899,66.02
1900,65.43
1901,64.78
1902,64.2
1903,63.63
1904,63.08
1905,62.52
1906,61.98
1907,61.62
1908,61.32
1909,60.97
1910,60.6
1911,60.23
1912,59.72
1913,59.22
1914,58.8
1915,58.45
1916,58.15
1917,57.83
1918,57.52
1919,57.23
1920,56.93
1921,56.7
1922,56.73
1923,56.8
1924,56.88
1925,57.0
1926,57.17
1927,57.37
1928,57.57
1929,57.75
1930,57.92
1931,58.02
1932,58.1
1933,58.12
1934,58.08
1935,57.97
1936,57.83
1937,57.72
1938,57.68
1939,57.53
1940,57.37
1941,57.2
1942,57.1
1943,56.98
1944,56.97
1945,56.97
1946,56.93
1947,56.93
1948,56.93
1949,56.95
1950,57.22
1951,57.45
1952,57.7
1953,58.0
1954,58.28
1955,58.52
1956,58.72
1957,58.77
1958,58.82
1959,58.9
1960,58.95
1961,58.97
1962,58.97
1963,58.97
1964,58.98
1965,59.03
1966,59.13
1967,59.27
1968,59.33
1969,59.38
1970,59.43
1971,59.5
1972,59.75
1973,60.0
1974,60.17
1975,60.32
1976,60.48
1977,60.7
1978,60.97
1979,61.2
1980,61.42
1981,61.62
1982,61.67
1983,61.75
1984,61.8
1985,61.9
1986,62.02
1987,62.13
1988,62.25
1989,62.37
1990,62.48
1991,62.6
1992,62.75
1993,62.87
1994,63.08
1995,63.35
1996,63.65
1997,63.95
1998,64.27
1999,64.77
2000,65.28
2001,65.72
2002,66.02
2003,66.32
2004,66.52
2005,66.7
2006,66.93
2007,67.15
2008,67.38
2009,67.6
2010,67.63
2011,67.65
2012,67.67
2013,67.67
2014,67.7
2015,67.78
2016,67.9
2017,68.13
2018,68.35
2019,68.55
2020,68.8
2021,69.07
2022,69.35
2023,69.62
2024,69.85
2025,70.08
2026,70.28
2027,70.43
2028,70.62
2029,70.83
2030,71.03
2031,71.23
2032,71.43
2033,71.63
2034,71.85
2035,72.07
2036,72.38
2037,72.68
2038,72.97
2039,73.28
2040,73.63
2041,73.97
2042,74.35
2043,74.75
2044,75.18
2045,75.57
2046,75.92
2047,76.27
2048,76.65
2049,76.97
2050,77.27
2051,77.53
2052,77.85
2053,78.22
2054,78.52
2055,78.82
2056,79.12
2057,79.48
2058,79.8
2059,79.95
2060,80.08
2061,80.38
2062,80.78
2063,81.27
2064,81.73
2065,82.08
2066,82.38
2067,82.75
2068,83.05
2069,83.25
2070,83.48
2071,83.75
2072,84.0
2073,84.27
2074,84.57
2075,84.85
2076,85.02
2077,85.2
2078,85.4
2079,85.55
2080,85.65
2081,85.85
2082,85.75
2083,85.72
2084,85.73
2085,85.72
2086,85.68
2087,85.62
2088,85.53
2089,85.42
2090,85.3
2091,85.23
2092,85.2
2093,85.13
2094,85.07
2095,85.03
2096,84.88
2097,84.77
2098,84.68
2099,84.58
2100,84.48
2101,84.37
2102,84.15
2103,83.97
2104,83.8
2105,83.65
2106,83.48
2107,83.3
2108,83.07
2109,82.93
2110,82.85
2111,82.83
2112,82.62
2113,82.43
2114,82.25
2115,82.05
2116,81.83
2117,81.38
2118,81.0
2119,80.6
2120,80.2
2121,79.68
2122,79.15
2123,78.55
2124,77.97
2125,77.5
2126,77.05
2127,76.53
2128,76.05
2129,75.7
2130,75.33
2131,75.03
2132,74.72
2133,74.38
2134,74.0
2135,73.62
2136,73.33
2137,73.03
2138,72.72
2139,72.45
2140,72.22
