,HRV
0,687.6354318848851
1,662.425496382215
2,649.9566321699093
3,644.1164976588124
4,636.9896753893145
5,627.7322790642285
6,621.8140397295517
7,615.6249209183085
8,517.7743799175789
9,376.4839216349706
10,379.85626168428917
11,379.8375414467193
12,382.8422105882125
13,375.65326523563317
14,258.21278379617024
15,247.10030427020317
16,248.6178740507665
17,248.6178740507665
18,281.22945205465743
19,280.1757383703495
20,280.0897125824569
21,280.45675884731054
22,240.65361124528357
23,241.49219721843122
24,240.5555681514317
25,240.8252523989556
26,244.89835851575728
27,245.826669444347
28,244.77417996208592
29,242.88231090331985
30,245.03234582806874
31,179.69025738155133
32,172.0549223885418
33,169.80284821537128
34,278.53940391064845
35,278.01386716675745
36,496.2700711713389
37,635.6085242550372
38,635.3501733766752
39,634.2306258619358
40,633.3232815899512
41,634.5812027767573
42,634.2733947688807
43,631.6124689663258
44,715.7432942641432
45,812.6990784437442
46,812.5551147961984
47,817.0559046659897
48,818.3751718727123
49,816.6729953210373
50,785.7484926113474
51,785.9062358422682
52,789.0363764816777
53,786.787422958424
54,786.3819980898857
55,783.2817123955601
56,785.0831988426653
57,720.1818397151602
58,280.9039134653724
59,281.3504156026387
60,281.45212379798045
61,282.307568738682
62,282.6719800130285
63,282.6719800130285
64,282.8148670276117
65,283.0465829729977
66,264.0258439340097
67,264.1741140439431
68,191.1995371444144
69,192.86399370190531
70,193.03995357278805
71,193.03995357278805
72,192.9218081770787
73,191.87511723181908
74,192.2693243392641
75,192.2693243392641
76,265.8747134739785
77,264.078247580059
78,262.0861199660318
79,261.619771529878
80,259.87453950308947
81,253.0555058548189
82,255.78266418607774
83,256.7425105721777
84,255.58273853758843
85,267.5870585349116
86,265.9271853023893
87,262.4658141902906
88,262.4658141902906
89,213.1914341269853
90,216.9451854679241
91,219.22360880030362
92,213.62091150199922
93,280.57316733492286
94,279.5530642044683
95,278.15846155434014
96,284.59126476389605
97,282.1434818450478
98,278.89702302450274
99,280.964398646423
100,280.6005407465787
101,280.63500755575353
102,280.9405591857232
103,280.9748215338931
104,285.98562135531
105,289.67575236002585
106,243.7051582472512
107,245.9938045943961
108,247.51557435259068
109,227.17439926361348
110,220.644000054872
111,189.58245959714816
112,175.44517287556235
113,355.6894156824407
114,383.34933074399015
115,381.459123441337
116,381.459123441337
117,381.51108880132637
118,380.25647540044883
119,379.58721661064413
120,379.7963362340177
121,379.47819000692346
122,379.2751599132301
123,379.31660627273016
124,378.50294614479037
