,HR
1379,81.23
1380,81.57
1381,81.9
1382,82.23
1383,82.62
1384,82.98
1385,83.33
1386,83.63
1387,83.9
1388,84.0
1389,84.13
1390,84.15
1391,84.18
1392,84.2
1393,84.2
1394,84.22
1395,84.28
1396,84.43
1397,84.5
1398,84.45
1399,84.43
1400,84.38
1401,84.35
1402,84.3
1403,84.27
1404,84.2
1405,84.02
1406,83.82
1407,83.6
1408,83.35
1409,83.1
1410,82.83
1411,82.6
1412,82.3
1413,82.05
1414,81.8
1415,81.55
1416,81.28
1417,80.98
1418,80.67
1419,80.33
1420,79.95
1421,79.58
1422,79.22
1423,78.97
1424,78.77
1425,78.55
1426,78.45
1427,78.33
1428,78.22
1429,78.1
1430,78.0
1431,77.97
1432,77.9
1433,77.9
1434,77.93
1435,77.98
1436,78.05
1437,78.1
1438,78.12
1439,78.1
1440,78.05
1441,77.9
1442,77.77
1443,77.72
1444,77.73
1445,77.68
1446,77.6
1447,77.5
1448,77.33
1449,77.13
1450,76.98
1451,76.83
1452,76.62
1453,76.43
1454,76.23
1455,76.02
1456,75.83
1457,75.8
1458,75.82
1459,75.77
1460,75.75
1461,75.73
1462,75.75
1463,75.75
1464,75.8
1465,75.83
1466,75.87
1467,75.9
1468,75.92
1469,75.92
1470,75.9
1471,75.85
1472,75.87
1473,75.83
1474,75.8
1475,75.77
1476,75.72
1477,75.67
1478,75.62
1479,75.57
1480,75.53
1481,75.52
1482,75.53
1483,75.45
1484,75.37
1485,75.3
1486,75.23
1487,75.18
1488,75.12
1489,75.05
1490,74.98
1491,74.88
1492,74.85
1493,74.75
1494,74.62
1495,74.47
1496,74.33
1497,74.23
1498,74.17
1499,74.1
1500,74.08
1501,74.08
1502,73.98
1503,73.83
1504,73.62
1505,73.45
1506,73.33
1507,73.23
1508,73.18
1509,73.15
1510,73.13
1511,73.12
1512,73.17
1513,73.22
1514,73.33
1515,73.45
1516,73.58
1517,73.75
1518,73.9
1519,74.02
1520,74.12
1521,74.3
1522,74.42
1523,74.52
1524,74.6
1525,74.72
1526,74.88
1527,75.05
1528,75.25
1529,75.43
1530,75.62
1531,75.82
1532,76.0
1533,76.18
1534,76.33
1535,76.5
1536,76.68
1537,76.87
1538,77.05
1539,77.23
1540,77.37
1541,77.48
1542,77.6
1543,77.7
1544,77.77
1545,77.83
1546,77.92
1547,78.02
1548,78.13
1549,78.25
1550,78.33
1551,78.43
1552,78.55
1553,78.68
1554,78.8
1555,78.93
1556,79.08
1557,79.22
1558,79.35
1559,79.45
1560,79.48
1561,79.55
1562,79.67
1563,79.73
1564,79.73
1565,79.73
1566,79.73
1567,79.73
1568,79.73
1569,79.73
1570,79.7
1571,79.68
1572,79.6
1573,79.52
1574,79.33
1575,79.15
1576,79.0
1577,78.85
1578,78.73
1579,78.65
1580,78.7
1581,78.7
1582,78.77
1583,78.87
1584,78.97
1585,79.05
1586,79.12
1587,79.17
1588,79.2
1589,79.25
1590,79.32
1591,79.38
1592,79.45
1593,79.52
1594,79.6
1595,79.63
1596,79.67
1597,79.68
1598,79.7
1599,79.72
1600,79.75
1601,79.73
1602,79.72
1603,79.72
1604,79.7
1605,79.68
1606,79.65
1607,79.62
1608,79.58
1609,79.57
1610,79.58
1611,79.62
1612,79.63
1613,79.65
1614,79.7
1615,79.78
1616,79.87
1617,79.98
1618,80.08
1619,80.22
1620,80.42
1621,80.57
1622,80.8
1623,81.0
1624,81.25
1625,81.5
1626,81.75
1627,82.0
1628,82.27
1629,82.53
1630,82.8
1631,83.03
1632,83.32
1633,83.42
1634,83.52
1635,83.62
1636,83.68
1637,83.73
1638,83.72
1639,83.72
1640,83.58
1641,83.42
1642,83.23
1643,83.0
1644,82.75
1645,82.48
1646,82.23
1647,82.0
1648,81.78
1649,81.6
1650,81.43
1651,81.28
1652,81.12
1653,80.95
1654,80.8
1655,80.67
1656,80.53
1657,80.43
1658,80.32
1659,80.2
1660,80.1
1661,80.07
1662,80.02
1663,79.97
1664,79.97
1665,79.97
1666,79.98
1667,79.98
1668,79.98
1669,79.95
1670,79.92
1671,79.87
1672,79.83
1673,79.78
1674,79.73
1675,79.63
1676,79.5
1677,79.37
1678,79.27
1679,79.13
1680,79.0
1681,78.93
1682,78.82
1683,78.68
1684,78.52
1685,78.33
1686,78.15
1687,77.95
1688,77.72
1689,77.47
1690,77.22
1691,76.98
1692,76.78
1693,76.75
1694,76.75
1695,76.75
1696,76.75
1697,76.75
1698,76.78
1699,76.82
1700,76.85
1701,76.88
1702,76.92
1703,76.98
1704,77.07
1705,77.17
1706,77.23
1707,77.32
1708,77.38
1709,77.43
1710,77.47
1711,77.47
1712,77.47
1713,77.47
1714,77.47
1715,77.48
1716,77.5
1717,77.55
1718,77.62
1719,77.68
1720,77.77
1721,77.83
1722,77.87
1723,77.88
1724,77.87
1725,77.85
1726,77.82
1727,77.78
1728,77.72
1729,77.65
1730,77.55
1731,77.47
1732,77.37
1733,77.3
1734,77.23
1735,77.18
1736,77.15
1737,77.1
1738,77.02
1739,76.93
1740,76.82
1741,76.7
1742,76.58
1743,76.52
1744,76.48
1745,76.48
1746,76.48
1747,76.5
1748,76.53
1749,76.58
1750,76.67
1751,76.75
1752,76.83
1753,76.93
1754,77.02
1755,77.1
1756,77.18
1757,77.25
1758,77.32
1759,77.42
1760,77.5
1761,77.58
1762,77.65
1763,77.7
1764,77.75
1765,77.78
1766,77.83
1767,77.87
1768,77.9
1769,77.92
1770,77.93
1771,77.95
1772,77.95
1773,77.97
1774,78.0
1775,78.03
1776,78.08
1777,78.1
1778,78.12
1779,78.12
1780,78.02
1781,77.93
1782,77.87
1783,77.8
1784,77.75
1785,77.72
1786,77.68
1787,77.67
1788,77.78
1789,77.9
1790,78.0
1791,78.08
1792,78.15
1793,78.18
1794,78.2
1795,78.18
1796,78.13
1797,78.07
1798,78.0
1799,77.92
1800,77.82
1801,77.72
1802,77.62
1803,77.5
1804,77.4
1805,77.3
1806,77.22
1807,77.13
1808,77.03
1809,76.93
1810,76.82
1811,76.7
1812,76.6
1813,76.5
1814,76.42
1815,76.32
1816,76.2
1817,76.1
1818,75.97
1819,75.78
1820,75.6
1821,75.4
1822,75.25
1823,75.15
1824,75.07
1825,75.02
1826,74.95
1827,75.0
1828,75.08
1829,75.17
1830,75.25
1831,75.32
1832,75.42
1833,75.52
1834,75.6
1835,75.67
1836,75.7
1837,75.72
1838,75.73
1839,75.75
1840,75.82
1841,75.87
1842,75.92
1843,75.97
1844,76.0
1845,76.02
1846,76.03
1847,76.03
1848,75.9
1849,75.78
1850,75.7
1851,75.62
1852,75.53
1853,75.47
1854,75.4
1855,75.33
1856,75.27
1857,75.22
1858,75.17
1859,75.17
1860,75.17
1861,75.12
1862,75.08
1863,75.05
1864,75.03
1865,75.0
1866,75.08
1867,75.12
1868,75.17
1869,75.2
1870,75.23
1871,75.25
1872,75.28
1873,75.3
1874,75.57
1875,75.85
1876,76.13
1877,76.42
1878,76.73
1879,77.05
1880,77.37
1881,77.67
1882,77.92
1883,78.15
1884,78.4
1885,78.65
1886,78.92
1887,79.1
1888,79.22
1889,79.33
1890,79.45
1891,79.62
1892,79.78
1893,79.97
1894,80.17
1895,80.4
1896,80.63
1897,80.88
1898,81.07
1899,81.27
1900,81.5
1901,81.73
1902,81.98
1903,82.2
1904,82.38
1905,82.3
1906,82.23
1907,82.2
1908,82.22
1909,82.23
1910,82.27
1911,82.3
1912,82.32
1913,82.33
1914,82.35
1915,82.38
1916,82.45
1917,82.55
1918,82.65
1919,82.75
1920,82.88
1921,83.07
1922,83.23
1923,83.38
1924,83.48
1925,83.57
1926,83.5
1927,83.48
1928,83.47
1929,83.48
1930,83.5
1931,83.53
1932,83.53
1933,83.53
1934,83.28
1935,83.05
1936,82.85
1937,82.67
1938,82.5
1939,82.35
1940,82.22
1941,82.12
1942,82.03
1943,81.93
1944,81.8
1945,81.65
1946,81.48
1947,81.28
1948,81.12
1949,80.93
1950,80.73
1951,80.5
1952,80.25
1953,79.98
1954,79.68
1955,79.37
1956,79.05
1957,78.72
1958,78.45
1959,78.18
1960,77.92
1961,77.63
1962,77.33
1963,77.07
1964,76.82
1965,76.85
1966,76.88
1967,76.88
1968,76.85
1969,76.82
1970,76.78
1971,76.75
1972,76.77
1973,76.8
1974,76.85
1975,76.92
1976,76.95
1977,76.95
1978,76.93
1979,76.9
1980,76.83
1981,76.77
1982,76.7
1983,76.63
1984,76.55
1985,76.5
1986,76.5
1987,76.52
1988,76.55
1989,76.57
1990,76.58
1991,76.68
1992,76.77
1993,76.85
1994,76.83
1995,76.82
1996,76.77
1997,76.72
1998,76.67
1999,76.63
2000,76.6
2001,76.58
2002,76.57
2003,76.55
2004,76.52
2005,76.48
2006,76.45
2007,76.4
2008,76.35
2009,76.32
2010,76.28
2011,76.25
2012,76.22
2013,76.17
2014,76.12
2015,76.07
2016,76.02
2017,75.97
2018,75.9
2019,75.82
2020,75.73
2021,75.67
2022,75.62
2023,75.57
2024,75.53
2025,75.48
2026,75.42
2027,75.35
2028,75.3
2029,75.25
2030,75.18
2031,75.12
2032,75.03
2033,74.93
2034,74.82
2035,74.68
2036,74.57
2037,74.47
2038,74.38
2039,74.3
2040,74.27
2041,74.23
2042,74.2
2043,74.18
2044,74.2
2045,74.22
2046,74.2
2047,74.18
2048,74.15
2049,74.12
2050,74.08
2051,73.98
2052,73.92
2053,73.88
2054,73.97
2055,74.03
2056,74.2
2057,74.37
2058,74.47
2059,74.5
2060,74.47
2061,74.4
2062,74.32
2063,74.22
2064,74.13
2065,74.05
2066,73.97
2067,73.88
2068,73.78
2069,73.68
2070,73.6
2071,73.53
2072,73.47
2073,73.4
2074,73.33
2075,73.25
2076,73.18
2077,73.13
2078,73.1
2079,73.08
2080,73.07
2081,73.03
2082,73.0
2083,72.97
2084,72.93
2085,72.92
2086,72.9
2087,72.88
2088,72.87
2089,72.85
2090,72.85
2091,72.85
2092,72.87
2093,72.88
2094,72.92
2095,72.95
2096,72.98
2097,73.0
2098,73.0
2099,73.0
2100,73.0
2101,73.02
2102,73.05
2103,73.1
2104,73.18
2105,73.25
2106,73.32
2107,73.37
2108,73.42
2109,73.47
2110,73.53
2111,73.58
2112,73.62
2113,73.6
2114,73.55
2115,73.5
2116,73.37
2117,73.22
2118,73.1
2119,73.02
2120,73.0
2121,73.0
2122,73.02
2123,73.05
2124,73.08
2125,73.12
2126,73.15
2127,73.2
2128,73.25
2129,73.3
2130,73.35
2131,73.38
2132,73.43
2133,73.48
2134,73.53
2135,73.6
2136,73.65
2137,73.7
2138,73.75
2139,73.8
2140,73.83
