,HRV
0,1176.1333910270635
1,1155.0842446986278
2,1133.2577008569392
3,1111.1225649632179
4,1090.5323171259536
5,1071.9274050249503
6,1054.5259044207185
7,1038.036222279958
8,783.9471916935739
9,376.5114991268421
10,147.80692581510823
11,148.56905808449878
12,152.93643386916983
13,157.3569405441915
14,156.2659461534223
15,156.4454539583836
16,157.7495396060909
17,157.67010244608878
18,155.7097133673835
19,153.41982252149316
20,155.9207432697176
21,155.9207432697176
22,157.9786811319026
23,136.9422264278092
24,136.48508897367648
25,129.5111497832552
26,108.76525220721216
27,86.7897555486734
28,93.69280497055443
29,117.08015544103728
30,118.1004788557868
31,117.60274536990265
32,116.44194477425259
33,165.77233318653882
34,182.5254810072933
35,182.17228528748882
36,182.85094264346213
37,182.65760492518658
38,181.14829356055645
39,181.45190374722813
40,188.2347529845437
41,215.11151475246533
42,214.92376001863232
43,214.88891880179128
44,213.90172498349708
45,211.8095061265332
46,205.49600355036708
47,202.0016933622116
48,200.2219440748544
49,200.69219855335686
50,201.15605070247872
51,202.878610426826
52,200.52706711013505
53,195.5692411024524
54,202.22979797804092
55,202.4078147145099
56,202.3027863078412
57,202.3027863078412
58,203.4405677084148
59,201.87937798728524
60,196.7040364391563
61,196.79574813261812
62,195.89884177919097
63,195.56499736611624
64,194.52154780615726
65,194.72325222543617
66,194.72325222543617
67,128.34853353209328
68,276.0127573105467
69,274.7342668283533
70,274.13417241082936
71,274.5975901081594
72,274.75458921097544
73,275.6613925649777
74,275.1450587931913
75,276.7115881976733
76,276.40612702226844
77,277.41616685469023
78,278.2649364894793
79,278.21108373858425
80,278.3585190435072
81,107.15480728826223
82,132.56026987240125
83,180.9717001167737
84,222.26788903691133
85,228.13973106522425
86,228.5222843470092
87,231.03554477547559
88,229.72038197991608
89,228.3773347424812
90,229.20522551381717
91,234.9868544877989
92,234.3568560457404
93,234.35685604574027
94,236.22350301927554
95,238.59138298131703
96,233.9811817036881
97,206.4823511128741
98,191.9693104487576
99,190.82240732159173
100,189.88729203873245
101,190.36454834624809
102,188.84233452762112
103,187.95545274427812
104,137.9949885044984
105,124.99512412531296
106,126.59390822747216
107,125.33130406632714
108,126.87546097116892
109,126.87546097116896
110,126.87546097116896
111,126.87546097116896
112,128.52166474262418
113,215.9404215063509
114,228.1320377707588
115,231.7862869762577
116,232.63783994608195
117,233.8134918760045
118,234.06515287308446
119,236.0449439795165
120,235.32179375233497
121,233.501726598689
122,233.90996310228115
123,233.2396608343905
124,231.7892324506062
125,254.21113219571185
126,237.36312317356808
127,228.80045000798282
128,226.4084823497925
129,225.14346492354545
130,225.16736539823742
131,225.67429316290853
132,225.3216777330714
133,253.50318476488255
134,263.311326948172
135,263.11118580218937
136,263.8454542035138
137,264.98122782519624
138,237.20294509716572
139,236.0778548952012
140,236.0639817067734
141,235.6439755418156
142,235.23861972587704
143,235.23861972587704
144,233.68049490735783
145,232.7019061442461
146,189.67742060723148
147,121.91470359340526
148,122.27705589508713
149,122.27705589508713
150,123.7525303707012
151,125.49981198629463
152,126.88970527773
153,125.03149884561688
154,125.52656770075122
155,119.258794119442
156,147.33099197993695
157,163.06294489837111
158,164.0230004184551
159,163.64452945764708
160,163.83060393941253
161,163.32003525053815
162,163.39745970040616
163,162.762769727078
164,161.9658115831663
165,161.87596299343176
166,161.3667010363944
167,160.7146000340819
168,159.38988831413704
169,143.70723415752775
170,87.44084669831102
171,86.50158148103712
172,86.38801767694484
173,85.04404073628372
174,85.04404073628372
175,93.75962931020617
176,93.72623500687747
177,95.63340652157551
178,93.75962931020617
179,102.06098522255706
180,114.3192441926368
181,114.86768181336348
182,113.64619825381702
183,114.09764192192014
184,115.94971854243728
185,141.9169691530389
186,155.4258714054354
187,156.9437753575522
188,156.9437753575522
189,156.4364725060187
190,156.65398710688862
191,181.50527725776408
192,181.8068120354437
193,183.65646816814404
194,183.34438478644853
195,183.9171560736609
196,183.2662791354504
197,180.7087951833158
198,176.79680264599068
199,168.4418120452174
200,168.4806900477889
201,168.18021719782328
202,168.70325885910952
203,167.48434368895624
204,109.02635842538649
205,103.62361105543005
206,102.45284454950912
207,131.08681952318054
208,144.28908971732054
209,150.0285809923616
210,151.1064391383907
211,148.90732718814013
212,148.22413061598797
213,144.52479254517934
214,163.45995806489074
215,160.8418925085493
216,163.5108087897232
217,160.22360768083178
218,164.14108096945412
219,164.14108096945412
220,158.76287715893199
221,151.5568052669377
222,146.9695883070808
223,148.0700474643915
224,149.10247392361083
225,150.4887678272853
226,150.74424410787282
227,96.590941301651
228,91.96392085237984
229,91.72560872936293
230,105.35703420534685
231,122.27917786811355
232,126.8218075280092
233,126.12119805848248
234,134.7476056197167
235,140.2177421589405
236,138.92005491208891
237,139.32393185655857
238,139.89378081631682
239,138.64032016900603
240,137.55832971675773
241,137.55832971675773
242,136.19514410274115
243,134.74392951239528
244,130.43072397813998
245,129.01711804689114
246,128.76940424849585
247,124.91847988752599
248,114.18053863331585
249,114.04631914071388
250,135.30988541654764
251,142.1007143033181
252,142.17587857837984
253,143.05495803536724
254,140.71670005470529
255,142.11589186460094
256,143.96903234855282
257,144.14016370966138
258,144.14016370966138
259,144.14016370966138
260,141.5389276337547
261,140.89458357334112
262,141.26686195303287
263,119.12476384467628
264,70.45195697403138
265,62.00736947865228
266,126.42337251923912
267,151.67156430163388
268,164.97072993759568
269,163.97030487938048
270,162.55625293253632
271,165.2295865347251
272,169.75034456770942
273,233.18602337033386
274,252.13727645299102
275,252.6309803812381
276,251.0651039002875
277,250.83687279460025
278,247.13553632696446
279,247.23494617778286
280,250.63893469924776
281,252.21166872654442
282,253.5012363086417
283,254.6608806681617
284,254.7385785753601
285,254.7385785753601
286,236.8761059855585
287,208.688220972072
288,206.51713712673057
289,208.6251519370511
290,209.0785804960579
291,223.4071486328397
292,239.4668617048777
293,237.9538896902916
294,237.9538896902916
295,237.9538896902916
296,236.48018446766102
297,240.10787757681103
298,242.245051657802
299,225.67255935659716
300,222.92845461174485
301,222.7519301413393
302,221.3536955925126
303,221.4413464294986
304,203.1845943881734
305,136.0503498693706
306,136.40692272371842
307,137.16539900602137
308,137.16539900602137
309,137.83937074479022
310,137.8730934115493
311,138.0093473475707
312,137.17339325343352
313,88.79338882523722
314,76.6442679054757
315,69.85282001587372
316,69.85282001587372
317,69.92514114630261
318,69.98695257545144
319,81.93494543813142
320,88.39983728224588
321,88.39983728224588
322,88.39983728224588
323,88.48726696203434
324,86.53126355412859
325,85.50107450945914
326,85.69171980969763
327,85.69171980969763
328,85.62129008312894
329,85.17504753414039
330,84.33509713321128
331,84.33509713321128
332,76.52413360883875
333,60.8448814032193
334,60.565830558822526
335,60.565830558822526
336,52.64810657683775
337,53.46972745305522
338,49.96827397097943
339,64.53371249127329
340,82.12408140634132
341,95.12614016966093
342,99.31540019277595
343,102.66584554586956
344,101.71151783679458
345,127.78645739908562
346,140.5498909937932
347,184.03796239206304
348,198.9147304469502
349,199.83386110352558
350,200.8674337068216
351,201.91773252893432
352,203.9733905479818
353,205.79715408938569
354,208.1581904136
355,208.1581904135999
356,207.984295529532
357,209.7249735536418
358,209.3108276888236
359,207.92923487880745
360,175.9624742062373
361,101.85600904183151
362,104.41717343894592
363,103.79577133570128
364,103.06134372403857
365,102.29621261726969
366,104.20649411813092
367,104.98868707932743
368,138.08817401272498
369,159.53010609725942
370,158.0684607370209
371,156.79727515779788
372,164.7197644217043
373,164.18640120292318
374,166.95738009549157
375,169.04539966704812
376,168.05001970820126
377,167.39580262411758
378,168.3019755848189
379,167.89299467187809
380,165.4213558433019
381,156.07371260764003
382,134.28523201833858
383,134.28523201833858
384,135.81149032030888
385,165.42813399416718
386,166.05350588558323
387,170.04398379002902
388,174.19489750582855
389,173.25348007183857
390,172.87401201621051
391,174.10595200562142
392,177.8475449680561
393,183.975691618217
394,185.5887983807665
395,182.2333629076033
396,181.7374890370152
397,184.71242634947743
398,166.47799491712064
399,164.7878647627129
400,164.85592013819868
401,159.89992305789391
402,160.68413230648216
403,161.35742523667201
404,161.35742523667201
405,148.97335031219924
406,113.47605440688291
407,113.47605440688288
408,86.9020223844385
409,77.46600608546035
410,88.38834764831844
411,86.57776755230715
412,87.18013637117454
413,87.12259310211088
414,89.56589039630806
415,90.44525447182272
416,91.13729054477993
417,91.35733521714435
418,91.65102588800563
419,90.67343903398657
420,109.50529653203468
421,135.38868704961752
422,135.33785156999258
423,134.44581348724302
424,133.9261522604713
