,HRV
0,644.2108693294882
1,626.5997298815024
2,629.2769578699649
3,618.9752727224093
4,609.3960905082972
5,595.7738927977616
6,498.8145091923992
7,498.1913257958143
8,277.9870710029234
9,282.9592405348117
10,289.48439758261003
11,288.77576856991783
12,294.4823369436312
13,279.332080890412
14,276.3185625781096
15,273.76245959992286
16,307.4646828375378
17,305.87525388294955
18,486.8107359317905
19,487.3517179724673
20,488.2534914305171
21,489.9144186762042
22,491.31726745630687
23,488.65629110135353
24,482.2113125975576
25,481.0202045571775
26,480.96174503749984
27,468.74834996833084
28,469.067801087876
29,178.014163575802
30,182.41623447873212
31,196.2017218683609
32,188.31265106351086
33,227.31138144778149
34,241.0382734663361
35,241.0382734663361
36,240.4689537844439
37,240.398248456514
38,241.6525951490091
39,242.91546300487582
40,278.3651631253238
41,305.9805443107366
42,309.5572702899928
43,306.8959798488347
44,301.9821536825012
45,297.33120516770106
46,303.0112380194273
47,305.2350067037027
48,306.9437715572716
49,305.92404164123826
50,304.8616708936318
51,282.4264757383126
52,230.4701542630072
53,221.66300663444088
54,217.8754563394272
55,222.16595523555003
56,222.4780238455496
57,234.91072353263303
58,301.23463446331755
59,299.25597623364797
60,310.6419886673497
61,356.606325785056
62,355.87221564014845
63,355.0457528102689
64,353.1185419404408
65,349.04036172606965
66,348.1379012481732
67,348.1379012481732
68,338.2891563867453
69,309.9341082253688
70,310.5371018603908
71,293.4878844240384
72,204.1037486957508
73,209.1738148845929
74,210.29681077875446
75,209.02596623234126
76,212.60387318124768
77,204.21651279306028
78,196.17252903425967
79,184.04237415399086
80,198.6213218472201
81,252.49839388949718
82,285.25000821955297
83,293.68228879275637
84,290.67303541712073
85,288.24707502230245
86,288.24707502230245
87,284.1390406786396
88,275.9044405075872
89,262.642278938287
90,243.65393085068803
91,251.6242950340705
92,317.4976473887781
93,306.3497922818365
94,303.60474734141195
95,305.8530894743284
96,323.28353597175095
97,322.5392718408991
98,322.32505052971953
99,323.7660218236058
100,329.61698874241813
101,329.61698874241813
102,330.7766056324014
103,221.52175782222054
104,587.0141709003045
105,710.6044235848583
106,713.2398488986858
107,712.6093514199872
108,713.3737155813303
109,713.3737155813303
110,710.5088669045508
111,704.826487228995
112,710.6422168250855
113,711.1265349992302
114,708.9968807674252
115,641.2824606844957
116,406.43269771861367
117,404.4142817104077
118,403.403285979174
119,404.8951330174794
120,406.60893936231537
121,406.94877923950315
122,358.45476471568674
123,353.1604540518033
124,349.44328759595413
125,400.6058899326094
126,402.2563456356579
127,357.8708699571756
128,437.6764735218848
129,439.63346104135684
130,447.8459014446872
131,450.4444001608465
132,453.5273461393184
133,449.12132774840217
134,454.6543773164129
135,459.75517425364313
136,446.61706332424245
137,447.9460385029558
138,448.95632666123436
139,379.6453907641215
140,371.46745606181656
141,328.73774718231607
142,321.16027366253275
143,310.2209606146673
144,313.61574966802095
145,306.2262375937676
146,240.01444892159503
147,260.58106481823114
148,269.3058303837623
149,273.9391144069374
150,273.06771359646257
151,258.4167797028028
152,227.0756041455669
153,199.3185061529917
154,157.32991990078904
155,162.96850272856545
156,173.93808883000727
157,258.7987227962491
158,293.8809464838848
159,302.7722885564452
160,316.0942324395414
161,315.2437330270899
162,334.33368217260886
163,348.6596137161286
164,354.78519439330415
165,354.49517046755
166,353.3624005324131
167,349.1689163659529
168,390.92047243494596
169,449.5177061780045
170,450.1538767860209
171,450.1803139521636
172,455.98069001806334
173,449.04809859421067
174,441.97463194954764
175,434.1481484439692
176,436.4634642893164
177,449.90124153382277
178,451.7675254604074
179,450.4679166306372
180,393.30740654597696
181,394.3206580833113
182,392.41726166920967
183,383.90933520523004
184,381.4112174375026
185,381.40375971237256
186,384.64955265579204
187,383.45939516678436
188,360.6112532620028
189,356.8881706482418
190,355.4659316768795
191,353.87706833325205
192,352.99450788358916
193,359.7061947807005
194,361.1865845193502
195,363.68079765430826
196,385.098103204593
197,390.3134270064783
198,396.3663405010144
199,358.82033619175866
200,360.33222320035486
201,361.31324634334135
202,360.3380034596987
203,359.68128797592163
204,361.9656950678044
205,361.3752017085546
206,358.20498315809715
207,325.84454458905134
208,325.84454458905134
209,330.06687878116435
210,320.15204362643817
211,326.20525352541387
212,328.3752080230272
213,376.92648684359284
214,375.8741300467356
215,433.58685076870745
216,548.43245372628
217,555.1400906768274
218,555.1400906768274
219,553.2804685965609
220,554.1370026480251
221,554.1370026480251
222,552.0247167151126
223,554.05709157426
224,599.4059222675643
225,599.3336508303853
226,594.7975955571258
227,518.4875629210862
228,518.3302695369504
229,563.2898509486145
230,563.2223688762269
231,563.3838636484144
232,567.0863063769668
233,562.1890759893156
234,559.0109584759026
