,EDA
0,0.034588
1,0.034588
2,0.09819176348756402
3,0.029463999999999997
4,0.09562976348756401
5,0.09562976348756401
6,0.026900999999999998
7,0.09434826348756402
8,0.09434826348756402
9,0.09370776348756402
10,0.09306726348756401
11,0.09114576348756401
12,0.09050526348756402
13,0.020496
14,0.09114576348756401
15,0.019215
16,0.09050526348756402
17,0.09050526348756402
18,0.08922426348756402
19,0.017934000000000002
20,0.08986476348756402
21,0.08986476348756402
22,0.017934000000000002
23,0.08986476348756402
24,0.08986476348756402
25,0.08922426348756402
26,0.08730276348756401
27,0.09050526348756402
28,0.015372
29,0.08858376348756401
30,0.01281
31,0.08730276348756401
32,0.08730276348756401
33,0.08666226348756402
34,0.08730276348756401
35,0.08602176348756402
36,0.006405
37,0.08410026348756401
38,0.08410026348756401
39,0.08345976348756401
40,0.008967000000000001
41,0.08538126348756402
42,0.08538126348756402
43,0.08410026348756401
44,0.08345976348756401
45,0.08410026348756401
46,0.08281926348756402
47,0.08666226348756402
48,0.08538126348756402
49,0.08602176348756402
50,0.007686
51,0.08474076348756401
52,0.08474076348756401
53,0.08410026348756401
54,0.08666226348756402
55,0.08538126348756402
56,0.08474076348756401
57,0.08410026348756401
58,0.08345976348756401
59,0.010248
60,0.010248
61,0.010248
62,0.08602176348756402
63,0.007686
64,0.08474076348756401
65,0.01281
66,0.08730276348756401
67,0.08730276348756401
68,0.08666226348756402
69,0.008967000000000001
70,0.08538126348756402
71,0.08538126348756402
72,0.01281
73,0.08730276348756401
74,0.08730276348756401
75,0.08666226348756402
76,0.08538126348756402
77,0.08474076348756401
78,0.08666226348756402
79,0.08730276348756401
80,0.010248
81,0.08602176348756402
82,0.08602176348756402
83,0.08538126348756402
84,0.08602176348756402
85,0.08794326348756401
86,0.014091
87,0.08794326348756401
88,0.011529000000000001
89,0.08666226348756402
90,0.08666226348756402
91,0.08858376348756401
92,0.08666226348756402
93,0.08730276348756401
94,0.011529000000000001
95,0.08666226348756402
96,0.08666226348756402
97,0.08858376348756401
98,0.08794326348756401
99,0.01281
100,0.01281
101,0.01281
102,0.01281
103,0.01281
104,0.01281
105,0.08730276348756401
106,0.08730276348756401
107,0.08602176348756402
108,0.08666226348756402
109,0.014091
110,0.014091
111,0.08794326348756401
112,0.08794326348756401
113,0.08602176348756402
114,0.08538126348756402
115,0.08602176348756402
116,0.08858376348756401
117,0.08922426348756402
118,0.014091
119,0.014091
120,0.08794326348756401
121,0.017934000000000002
122,0.08986476348756402
123,0.08986476348756402
124,0.09306726348756401
125,0.08089776348756401
126,0.09370776348756402
127,0.08538126348756402
128,0.08730276348756401
129,0.08538126348756402
130,0.08410026348756401
131,0.006405
132,0.08410026348756401
133,0.08410026348756401
134,0.08602176348756402
135,0.08666226348756402
136,0.08602176348756402
137,0.08538126348756402
138,0.08089776348756401
139,0.08666226348756402
140,0.08153826348756402
141,0.08089776348756401
142,0.08217876348756402
143,0.10267526348756402
144,0.0
145,0.08089776348756401
146,0.08089776348756401
147,0.09434826348756402
148,0.0
149,0.0
150,0.08089776348756401
151,0.08089776348756401
152,0.08089776348756401
153,0.08089776348756401
154,0.08089776348756401
155,0.08986476348756402
156,0.08089776348756401
157,0.08474076348756401
158,0.09883226348756402
159,0.09819176348756402
160,0.08089776348756401
161,0.08089776348756401
162,0.08345976348756401
163,0.08089776348756401
164,0.09178626348756401
165,0.09562976348756401
166,0.09370776348756402
167,0.08153826348756402
168,0.08281926348756402
169,0.09627026348756401
170,0.09178626348756401
171,0.08858376348756401
172,0.08089776348756401
173,0.08089776348756401
174,0.08089776348756401
175,0.08089776348756401
176,0.08089776348756401
177,0.08089776348756401
178,0.08089776348756401
179,0.08089776348756401
180,0.08089776348756401
181,0.08089776348756401
182,0.08217876348756402
183,0.08089776348756401
184,0.08217876348756402
185,0.08474076348756401
186,0.08602176348756402
187,0.08858376348756401
188,0.09498926348756401
189,0.10972076348756402
190,0.11100176348756402
191,0.10395626348756401
192,0.08922426348756402
193,0.08089776348756401
194,0.08538126348756402
195,0.08794326348756401
196,0.08410026348756401
197,0.08089776348756401
198,0.08089776348756401
199,0.08089776348756401
200,0.08089776348756401
201,0.08089776348756401
202,0.08089776348756401
203,0.08089776348756401
204,0.08089776348756401
205,0.08089776348756401
206,0.08089776348756401
207,0.08089776348756401
208,0.08089776348756401
209,0.08089776348756401
210,0.08089776348756401
211,0.08089776348756401
212,0.08089776348756401
213,0.08089776348756401
214,0.08089776348756401
215,0.08089776348756401
216,0.08089776348756401
217,0.08089776348756401
218,0.08089776348756401
219,0.08089776348756401
220,0.08089776348756401
221,0.08089776348756401
222,0.08089776348756401
223,0.08089776348756401
224,0.08089776348756401
225,0.08089776348756401
226,0.08089776348756401
227,0.08089776348756401
228,0.08089776348756401
229,0.08089776348756401
230,0.08089776348756401
231,0.08089776348756401
232,0.08089776348756401
233,0.08089776348756401
234,0.08089776348756401
235,0.08089776348756401
236,0.08089776348756401
237,0.08089776348756401
238,0.08089776348756401
239,0.08089776348756401
240,0.08089776348756401
241,0.08089776348756401
242,0.08089776348756401
243,0.08089776348756401
244,0.08089776348756401
245,0.08089776348756401
246,0.08089776348756401
247,0.08089776348756401
248,0.08089776348756401
249,0.08089776348756401
250,0.08089776348756401
251,0.08089776348756401
252,0.08089776348756401
253,0.08089776348756401
254,0.08089776348756401
255,0.08089776348756401
256,0.08089776348756401
257,0.08089776348756401
258,0.08089776348756401
259,0.08217876348756402
260,0.08410026348756401
261,0.08345976348756401
262,0.08345976348756401
263,0.08089776348756401
264,0.08089776348756401
265,0.08089776348756401
266,0.08089776348756401
267,0.08089776348756401
268,0.08089776348756401
269,0.08089776348756401
270,0.08410026348756401
271,0.08089776348756401
272,0.10395626348756401
273,0.08794326348756401
274,0.08538126348756402
275,0.09050526348756402
276,0.09050526348756402
277,0.09178626348756401
278,0.09370776348756402
279,0.09370776348756402
280,0.09498926348756401
281,0.09562976348756401
282,0.09498926348756401
283,0.09562976348756401
284,0.09819176348756402
285,0.09883226348756402
286,0.09819176348756402
287,0.09883226348756402
288,0.09691076348756401
289,0.09434826348756402
290,0.10075376348756401
291,0.10331576348756402
292,0.10523726348756401
293,0.10523726348756401
294,0.10267526348756402
295,0.10203476348756402
296,0.10395626348756401
297,0.10779926348756401
298,0.10843976348756401
299,0.10972076348756402
300,0.11036126348756402
301,0.10779926348756401
302,0.11036126348756402
303,0.11228276348756402
304,0.11356376348756402
305,0.11356376348756402
306,0.11356376348756402
307,0.11292326348756401
308,0.11356376348756402
309,0.11612576348756401
310,0.11612576348756401
311,0.11676626348756401
312,0.11548526348756402
313,0.11548526348756402
314,0.10459676348756401
315,0.11356376348756402
316,0.08089776348756401
317,0.11612576348756401
318,0.136622263487564
319,0.11356376348756402
320,0.11164226348756401
321,0.11356376348756402
322,0.11164226348756401
323,0.10972076348756402
324,0.11100176348756402
325,0.11036126348756402
326,0.11036126348756402
327,0.10843976348756401
328,0.10843976348756401
329,0.10843976348756401
330,0.10843976348756401
331,0.10651826348756402
332,0.10587776348756402
333,0.10395626348756401
334,0.08922426348756402
335,0.10075376348756401
336,0.10203476348756402
337,0.09819176348756402
338,0.09114576348756401
339,0.10203476348756402
340,0.09947276348756401
341,0.10331576348756402
342,0.10331576348756402
343,0.10459676348756401
344,0.10395626348756401
345,0.09178626348756401
346,0.09242676348756401
347,0.10715876348756402
348,0.10972076348756402
349,0.10587776348756402
350,0.10523726348756401
351,0.10523726348756401
352,0.10587776348756402
353,0.10779926348756401
354,0.10715876348756402
355,0.10779926348756401
356,0.10908026348756401
357,0.10843976348756401
358,0.10843976348756401
359,0.10779926348756401
360,0.10972076348756402
361,0.10843976348756401
362,0.10972076348756402
363,0.10779926348756401
364,0.10779926348756401
365,0.10651826348756402
366,0.10779926348756401
367,0.10651826348756402
368,0.10843976348756401
369,0.09947276348756401
370,0.11228276348756402
371,0.11420426348756402
372,0.11612576348756401
373,0.11548526348756402
374,0.11676626348756401
375,0.12317126348756402
376,0.11612576348756401
377,0.11676626348756401
378,0.11740676348756401
379,0.11868776348756402
380,0.11804726348756402
381,0.119328263487564
382,0.12317126348756402
383,0.08986476348756402
384,0.11484476348756402
385,0.11548526348756402
386,0.11740676348756401
387,0.11740676348756401
388,0.11676626348756401
389,0.11740676348756401
390,0.119328263487564
391,0.11996876348756401
392,0.12060926348756401
393,0.119328263487564
394,0.12060926348756401
395,0.119328263487564
396,0.12124976348756401
397,0.12189026348756402
398,0.12060926348756401
399,0.11996876348756401
400,0.11804726348756402
401,0.11996876348756401
402,0.12189026348756402
403,0.12189026348756402
404,0.12060926348756401
405,0.12060926348756401
406,0.12060926348756401
407,0.12060926348756401
408,0.12189026348756402
409,0.122530763487564
410,0.12189026348756402
411,0.11996876348756401
412,0.12124976348756401
413,0.122530763487564
414,0.12317126348756402
415,0.12317126348756402
416,0.12189026348756402
417,0.12124976348756401
418,0.12124976348756401
419,0.12317126348756402
420,0.12189026348756402
421,0.12381226348756402
422,0.12189026348756402
423,0.12189026348756402
424,0.12317126348756402
425,0.12381226348756402
426,0.12445276348756401
427,0.12381226348756402
428,0.12317126348756402
429,0.122530763487564
430,0.12189026348756402
431,0.12317126348756402
432,0.12445276348756401
433,0.122530763487564
434,0.12381226348756402
435,0.12189026348756402
436,0.12189026348756402
437,0.12317126348756402
438,0.12381226348756402
439,0.12317126348756402
440,0.122530763487564
441,0.12381226348756402
442,0.122530763487564
443,0.12445276348756401
444,0.12317126348756402
445,0.12445276348756401
446,0.12381226348756402
447,0.12317126348756402
448,0.12317126348756402
449,0.12445276348756401
450,0.12381226348756402
451,0.12445276348756401
452,0.12381226348756402
453,0.12317126348756402
454,0.12317126348756402
455,0.12189026348756402
456,0.12445276348756401
457,0.125093263487564
458,0.12445276348756401
459,0.12317126348756402
460,0.12317126348756402
461,0.12573376348756402
462,0.125093263487564
463,0.125093263487564
464,0.12445276348756401
465,0.12317126348756402
466,0.12317126348756402
467,0.125093263487564
468,0.125093263487564
469,0.12060926348756401
470,0.11804726348756402
471,0.11804726348756402
472,0.11612576348756401
473,0.10843976348756401
474,0.11036126348756402
475,0.10779926348756401
476,0.11676626348756401
477,0.11484476348756402
478,0.11804726348756402
479,0.119328263487564
480,0.11804726348756402
481,0.11804726348756402
482,0.11740676348756401
483,0.11676626348756401
484,0.11804726348756402
485,0.119328263487564
486,0.119328263487564
487,0.11804726348756402
488,0.11676626348756401
489,0.11740676348756401
490,0.11868776348756402
491,0.11868776348756402
492,0.119328263487564
493,0.11740676348756401
494,0.11740676348756401
495,0.11740676348756401
496,0.119328263487564
497,0.119328263487564
498,0.119328263487564
499,0.11740676348756401
500,0.11804726348756402
501,0.11740676348756401
502,0.119328263487564
503,0.11996876348756401
504,0.11996876348756401
505,0.11804726348756402
506,0.119328263487564
507,0.11804726348756402
508,0.11868776348756402
509,0.119328263487564
510,0.11868776348756402
511,0.119328263487564
512,0.11804726348756402
513,0.11804726348756402
514,0.119328263487564
515,0.11996876348756401
516,0.119328263487564
517,0.11804726348756402
518,0.11868776348756402
519,0.11804726348756402
520,0.11868776348756402
521,0.11804726348756402
522,0.11868776348756402
523,0.11740676348756401
524,0.11804726348756402
525,0.11804726348756402
526,0.119328263487564
527,0.11996876348756401
528,0.119328263487564
529,0.11804726348756402
530,0.11804726348756402
531,0.11740676348756401
532,0.11740676348756401
533,0.11996876348756401
534,0.11868776348756402
535,0.11804726348756402
536,0.11804726348756402
537,0.11740676348756401
538,0.119328263487564
539,0.119328263487564
