,Time,Heart Rate
0,0:57:41,70
1,0:58:18,70
2,0:58:36,70
3,0:59:35,70
4,0:59:50,70
5,1:00:05,70
6,1:00:15,74
7,1:00:20,77
8,1:00:25,79
9,1:00:30,81
10,1:00:45,80
11,1:00:50,80
12,1:01:00,78
13,1:01:10,77
14,1:01:15,77
15,1:01:20,77
16,1:01:30,78
17,1:01:40,77
18,1:01:45,82
19,1:01:55,81
20,1:02:10,81
21,1:02:15,83
22,1:02:20,84
23,1:02:30,85
24,1:02:40,86
25,1:02:50,87
26,1:02:55,88
27,1:03:05,87
28,1:03:10,85
29,1:03:17,83
30,1:03:27,82
31,1:03:32,78
32,1:03:37,77
33,1:03:47,78
34,1:03:52,75
35,1:03:57,73
36,1:04:02,74
37,1:04:07,73
38,1:04:17,72
39,1:04:22,71
40,1:04:27,74
41,1:04:32,69
42,1:04:37,64
43,1:04:42,64
44,1:04:57,65
45,1:05:02,68
46,1:05:07,80
47,1:05:17,76
48,1:05:22,72
49,1:05:27,72
50,1:05:37,72
51,1:05:47,75
52,1:05:52,76
53,1:05:57,78
54,1:06:07,79
55,1:06:12,79
56,1:06:17,80
57,1:06:22,79
58,1:06:32,76
59,1:06:37,72
60,1:06:42,74
61,1:06:47,77
62,1:06:52,80
63,1:06:57,82
64,1:07:02,81
65,1:07:07,82
66,1:07:22,83
67,1:07:27,74
68,1:07:32,65
69,1:07:37,62
70,1:07:42,62
71,1:07:47,65
72,1:07:52,73
73,1:07:57,73
74,1:08:02,71
75,1:08:07,70
76,1:08:12,74
77,1:08:17,75
78,1:08:22,70
79,1:08:27,67
80,1:08:32,65
81,1:08:37,64
82,1:08:42,65
83,1:08:47,66
84,1:09:02,66
85,1:09:07,66
86,1:09:22,68
87,1:09:27,69
88,1:09:32,70
89,1:09:42,71
90,1:09:47,72
91,1:09:52,75
92,1:09:57,76
93,1:10:07,74
94,1:10:12,71
95,1:10:17,69
96,1:10:22,66
97,1:10:27,68
98,1:10:32,70
99,1:10:37,68
100,1:10:42,66
101,1:10:52,67
102,1:11:07,67
103,1:11:17,68
104,1:11:27,67
105,1:11:32,68
106,1:11:37,71
107,1:11:42,72
108,1:11:52,73
109,1:11:57,75
110,1:12:02,76
111,1:12:12,74
112,1:12:17,70
113,1:12:22,69
114,1:12:27,70
115,1:12:37,69
116,1:12:42,68
117,1:12:47,66
118,1:12:52,65
119,1:12:57,66
