,Time,Heart Rate
0,1:18:36,70
1,1:18:51,70
2,1:19:06,70
3,1:19:16,76
4,1:19:21,86
5,1:19:36,86
6,1:19:41,85
7,1:19:46,81
8,1:20:01,82
9,1:20:16,82
10,1:20:21,81
11,1:20:26,80
12,1:20:31,79
13,1:20:36,77
14,1:20:41,76
15,1:20:46,74
16,1:21:01,74
17,1:21:06,73
18,1:21:11,74
19,1:21:21,75
20,1:21:26,76
21,1:21:31,75
22,1:21:36,74
23,1:21:41,74
24,1:21:46,75
25,1:21:51,75
26,1:21:56,75
27,1:22:11,74
28,1:22:21,73
29,1:22:26,72
30,1:22:36,74
31,1:22:41,76
32,1:22:51,75
33,1:22:56,76
34,1:23:06,76
35,1:23:16,77
36,1:23:21,78
37,1:23:31,77
38,1:23:36,78
39,1:23:46,76
40,1:23:56,78
41,1:24:01,77
42,1:24:16,77
43,1:24:21,78
44,1:24:26,79
45,1:24:36,78
46,1:24:41,75
47,1:24:46,74
48,1:24:51,72
49,1:25:01,73
50,1:25:11,70
51,1:25:16,63
52,1:25:21,59
53,1:25:26,57
54,1:25:31,60
55,1:25:36,59
56,1:25:41,58
57,1:25:56,58
58,1:26:06,59
59,1:26:11,60
60,1:26:16,61
61,1:26:21,62
62,1:26:31,63
63,1:26:36,64
64,1:26:41,65
65,1:26:56,65
66,1:27:11,65
67,1:27:26,65
68,1:27:41,65
69,1:27:56,65
70,1:28:01,66
71,1:28:06,68
72,1:28:11,69
73,1:28:21,70
74,1:28:36,70
75,1:28:51,70
76,1:29:06,70
77,1:29:21,70
78,1:29:36,70
79,1:29:41,71
80,1:29:46,75
81,1:29:51,77
82,1:29:56,78
83,1:30:06,67
84,1:30:11,57
85,1:30:16,55
86,1:30:26,56
87,1:30:31,55
88,1:30:36,52
89,1:30:41,51
90,1:30:46,51
91,1:30:56,50
92,1:31:06,50
93,1:31:11,50
94,1:31:21,49
95,1:31:31,50
96,1:31:46,50
97,1:32:01,50
98,1:32:16,50
99,1:32:26,49
100,1:32:41,49
101,1:32:56,49
102,1:33:11,49
103,1:33:16,50
104,1:33:31,50
105,1:33:36,49
106,1:33:51,49
107,1:34:01,50
108,1:34:16,49
109,1:34:31,49
110,1:34:46,49
111,1:35:01,49
112,1:35:06,52
113,1:35:11,54
114,1:35:16,53
115,1:35:21,52
116,1:35:26,50
117,1:35:31,49
118,1:35:46,49
119,1:36:01,49
120,1:36:06,50
121,1:36:21,50
