dateTime,Heart Rate
01/30/20 08:42:01,70
01/30/20 09:36:40,70
01/30/20 10:31:17,70
01/30/20 20:21:56,70
01/30/20 20:23:28,70
01/30/20 20:23:38,140
01/30/20 20:23:43,132
01/30/20 20:23:48,131
01/30/20 20:24:15,70
01/30/20 20:25:26,70
01/30/20 20:25:36,76
01/30/20 20:25:49,87
01/30/20 20:26:24,70
01/30/20 20:27:54,70
01/30/20 20:28:14,72
01/30/20 20:28:29,75
01/30/20 20:28:34,76
01/30/20 20:28:39,77
01/30/20 20:28:44,78
01/30/20 20:28:49,79
01/30/20 20:30:10,70
01/30/20 20:30:20,100
01/30/20 20:30:25,115
01/30/20 20:30:30,148
01/30/20 20:30:35,147
01/30/20 20:30:40,145
01/30/20 20:30:45,138
01/30/20 20:30:50,132
01/30/20 20:30:55,127
01/30/20 20:31:00,120
01/30/20 20:56:03,70
01/30/20 20:57:26,70
01/30/20 20:57:41,70
01/30/20 20:57:46,81
01/30/20 20:57:56,83
01/30/20 20:58:01,82
01/30/20 20:58:06,83
01/30/20 20:58:11,82
01/30/20 20:58:16,81
01/30/20 20:58:21,80
01/30/20 20:58:26,79
01/30/20 20:58:31,80
01/30/20 20:58:36,78
01/30/20 20:58:41,77
01/30/20 20:58:46,81
01/30/20 20:58:51,83
01/30/20 20:59:06,83
01/30/20 20:59:21,84
01/30/20 20:59:31,82
01/30/20 20:59:36,83
01/30/20 20:59:46,86
01/30/20 20:59:51,88
01/30/20 21:00:06,88
01/30/20 21:00:21,88
01/30/20 21:00:24,88
01/30/20 21:00:29,87
01/30/20 21:00:44,87
01/30/20 21:00:49,87
01/30/20 21:01:04,87
01/30/20 21:02:35,70
01/30/20 21:02:45,93
01/30/20 21:03:57,70
01/30/20 21:04:07,80
01/30/20 21:04:12,94
01/30/20 21:04:17,96
01/30/20 21:05:29,70
01/30/20 21:33:01,70
01/30/20 21:42:44,70
01/30/20 21:46:07,70
01/30/20 21:50:05,70
01/30/20 21:51:18,70
01/30/20 21:53:24,70
01/30/20 21:54:17,70
01/30/20 21:54:44,70
01/30/20 22:37:56,70
01/30/20 23:03:31,70
01/30/20 23:03:41,70
01/30/20 23:05:24,70
01/30/20 23:11:33,70
01/30/20 23:21:11,70
01/30/20 23:34:23,70
01/30/20 23:45:25,70
01/30/20 23:53:51,70
01/31/20 00:23:30,70
01/31/20 00:24:06,70
01/31/20 00:33:00,70
01/31/20 00:33:13,70
01/31/20 00:33:58,70
01/31/20 00:34:08,61
01/31/20 00:34:13,57
01/31/20 00:34:18,55
01/31/20 01:28:56,70
01/31/20 02:23:34,70
