,Time,Heart Rate
0,0:59:06,70
1,0:59:22,70
2,1:02:52,70
3,1:03:03,68
4,1:03:08,65
5,1:08:43,70
6,1:08:58,70
7,1:09:13,70
8,1:09:23,74
9,1:09:28,78
10,1:09:38,76
11,1:09:43,79
12,1:09:48,80
13,1:09:53,82
14,1:09:58,84
15,1:10:03,85
16,1:10:08,86
17,1:10:13,84
18,1:10:18,82
19,1:10:23,82
20,1:10:28,80
21,1:10:33,79
22,1:10:38,78
23,1:10:43,76
24,1:10:48,77
25,1:10:58,78
26,1:11:03,79
27,1:11:13,79
28,1:11:18,80
29,1:11:23,82
30,1:11:28,84
31,1:11:33,83
32,1:11:39,83
33,1:11:44,84
34,1:11:59,85
35,1:12:09,86
36,1:12:19,87
37,1:12:24,88
38,1:12:39,89
39,1:12:44,90
40,1:12:49,91
41,1:12:54,92
42,1:13:04,90
43,1:13:09,87
44,1:13:14,86
45,1:13:24,87
46,1:13:29,86
47,1:13:34,85
48,1:13:39,84
49,1:13:44,83
50,1:13:59,83
51,1:14:09,79
52,1:14:14,75
53,1:14:19,74
54,1:14:24,75
55,1:14:29,76
56,1:14:39,75
57,1:14:49,76
58,1:14:59,75
59,1:15:04,75
60,1:15:09,76
61,1:15:14,77
62,1:15:19,74
63,1:15:24,75
64,1:15:29,78
65,1:15:34,79
66,1:15:39,81
67,1:15:44,82
68,1:15:49,80
69,1:15:54,77
70,1:15:59,76
71,1:16:04,75
72,1:16:14,76
73,1:16:29,77
74,1:16:34,79
75,1:16:44,78
76,1:16:49,77
77,1:16:54,76
78,1:17:04,75
79,1:17:09,74
80,1:17:14,73
81,1:17:19,71
82,1:17:34,72
83,1:17:39,71
84,1:17:44,69
85,1:17:49,68
86,1:17:54,69
87,1:17:59,70
88,1:18:09,72
89,1:18:19,73
90,1:18:29,74
91,1:18:44,72
92,1:18:49,71
93,1:18:54,66
94,1:18:59,67
95,1:19:09,68
96,1:19:24,68
97,1:19:29,69
98,1:19:44,69
99,1:19:54,70
100,1:19:59,71
101,1:20:09,70
102,1:20:14,71
103,1:20:24,72
104,1:20:29,74
105,1:20:34,75
106,1:20:39,77
107,1:20:44,78
108,1:20:49,79
109,1:20:54,78
110,1:20:59,77
111,1:21:04,74
112,1:21:09,73
113,1:21:14,73
114,1:21:29,73
115,1:21:34,74
116,1:21:39,75
117,1:21:44,74
118,1:21:54,75
119,1:21:59,76
120,1:22:04,77
121,1:22:19,78
122,1:22:24,79
123,1:22:29,77
124,1:22:34,76
125,1:22:39,75
126,1:22:54,75
127,1:23:09,75
128,1:23:14,76
129,1:23:19,75
130,1:23:34,76
131,1:23:39,70
