dateTime,Heart Rate
01/27/20 05:57:41,70
01/27/20 05:58:18,70
01/27/20 05:58:36,70
01/27/20 05:59:35,70
01/27/20 05:59:50,70
01/27/20 06:00:05,70
01/27/20 06:00:15,74
01/27/20 06:00:20,77
01/27/20 06:00:25,79
01/27/20 06:00:30,81
01/27/20 06:00:45,80
01/27/20 06:00:50,80
01/27/20 06:01:00,78
01/27/20 06:01:10,77
01/27/20 06:01:15,77
01/27/20 06:01:20,77
01/27/20 06:01:30,78
01/27/20 06:01:40,77
01/27/20 06:01:45,82
01/27/20 06:01:55,81
01/27/20 06:02:10,81
01/27/20 06:02:15,83
01/27/20 06:02:20,84
01/27/20 06:02:30,85
01/27/20 06:02:40,86
01/27/20 06:02:50,87
01/27/20 06:02:55,88
01/27/20 06:03:05,87
01/27/20 06:03:10,85
01/27/20 06:03:17,83
01/27/20 06:03:27,82
01/27/20 06:03:32,78
01/27/20 06:03:37,77
01/27/20 06:03:47,78
01/27/20 06:03:52,75
01/27/20 06:03:57,73
01/27/20 06:04:02,74
01/27/20 06:04:07,73
01/27/20 06:04:17,72
01/27/20 06:04:22,71
01/27/20 06:04:27,74
01/27/20 06:04:32,69
01/27/20 06:04:37,64
01/27/20 06:04:42,64
01/27/20 06:04:57,65
01/27/20 06:05:02,68
01/27/20 06:05:07,80
01/27/20 06:05:17,76
01/27/20 06:05:22,72
01/27/20 06:05:27,72
01/27/20 06:05:37,72
01/27/20 06:05:47,75
01/27/20 06:05:52,76
01/27/20 06:05:57,78
01/27/20 06:06:07,79
01/27/20 06:06:12,79
01/27/20 06:06:17,80
01/27/20 06:06:22,79
01/27/20 06:06:32,76
01/27/20 06:06:37,72
01/27/20 06:06:42,74
01/27/20 06:06:47,77
01/27/20 06:06:52,80
01/27/20 06:06:57,82
01/27/20 06:07:02,81
01/27/20 06:07:07,82
01/27/20 06:07:22,83
01/27/20 06:07:27,74
01/27/20 06:07:32,65
01/27/20 06:07:37,62
01/27/20 06:07:42,62
