,Time,Heart Rate
0,14:31:23,76
1,14:31:44,75
2,14:31:49,76
3,14:32:01,78
4,14:32:11,76
5,14:32:16,74
6,14:32:21,73
7,14:32:31,74
8,14:32:36,75
9,14:32:51,75
10,14:33:23,70
11,14:33:32,70
12,16:38:13,70
13,16:38:28,70
14,16:38:33,72
15,16:38:38,78
16,16:38:43,78
17,16:38:48,81
18,16:38:53,82
19,16:41:43,70
20,16:45:14,70
21,16:45:24,75
22,17:10:50,70
23,17:11:34,70
24,17:11:44,91
25,17:11:49,97
26,17:12:04,97
27,17:12:09,99
28,17:15:14,70
29,17:15:24,76
30,17:15:29,83
31,17:15:34,78
32,17:15:44,76
33,17:19:11,70
34,17:19:34,70
35,17:19:44,83
36,17:19:49,87
37,17:25:31,70
38,18:03:49,70
39,18:04:07,78
40,18:04:30,70
41,18:04:45,72
42,18:04:50,89
43,18:04:55,97
44,18:05:10,97
45,18:05:15,95
46,18:05:20,93
47,18:05:35,94
48,18:05:45,93
49,18:05:50,92
50,18:05:55,90
51,18:06:00,89
52,18:06:05,88
53,18:06:10,87
54,18:06:15,86
55,18:06:25,85
56,18:06:35,84
57,18:06:40,85
58,18:06:50,86
59,18:06:55,89
60,18:07:05,88
61,18:07:15,86
62,18:07:20,83
63,18:07:30,84
64,18:07:36,84
65,18:07:46,86
66,18:07:51,85
67,18:07:56,83
68,18:08:11,83
69,18:08:21,86
70,18:08:26,88
71,18:08:31,87
72,18:08:46,87
73,18:09:01,87
74,18:09:11,85
75,18:09:16,84
76,18:09:21,85
77,18:09:36,86
78,18:09:46,87
79,18:09:51,85
80,18:09:56,84
81,18:10:11,84
82,18:10:26,84
83,18:10:41,84
84,18:10:51,85
85,18:10:56,85
86,18:11:06,86
87,18:11:16,87
88,18:11:21,86
89,18:11:26,88
90,18:11:31,89
91,18:11:38,87
92,18:11:48,89
93,18:11:58,88
94,18:12:03,87
95,18:12:08,87
96,18:12:23,88
97,18:12:28,87
98,18:12:38,89
99,18:12:43,94
100,18:12:48,94
101,18:12:53,91
102,18:12:58,88
103,18:13:03,86
104,18:13:08,85
105,18:13:18,84
106,18:13:28,86
107,18:13:33,87
108,18:13:48,87
109,18:13:53,97
110,18:14:03,98
111,18:14:08,100
112,18:14:13,101
113,18:14:18,95
114,18:14:23,96
115,18:14:28,94
116,18:14:33,92
117,18:14:40,92
118,18:14:55,92
119,18:15:00,91
120,18:15:05,90
121,18:15:20,90
122,18:15:37,90
123,18:15:52,90
124,18:16:02,91
125,18:16:07,92
126,18:16:17,91
127,18:16:22,87
128,18:16:27,86
129,18:16:32,85
130,18:16:37,84
131,18:16:42,85
132,18:16:47,86
133,18:17:02,86
134,18:17:07,99
135,18:17:12,98
136,18:17:17,94
137,18:17:22,95
138,18:17:27,94
139,18:17:42,94
140,18:17:57,94
141,18:18:02,103
142,18:18:07,101
143,18:18:17,98
144,18:18:22,95
145,18:18:37,95
146,18:18:39,95
147,18:18:54,95
148,18:18:59,94
149,18:19:14,96
150,18:19:19,95
151,18:19:24,96
152,18:19:39,96
153,18:19:44,97
154,18:19:59,99
155,18:20:04,101
156,18:20:09,97
157,18:20:14,89
158,18:20:19,88
159,18:20:24,90
160,18:20:29,91
161,18:20:39,90
162,18:20:44,89
163,18:20:49,88
164,18:20:59,89
165,18:21:04,90
166,18:21:19,91
167,18:21:34,92
168,18:21:39,93
169,18:21:54,94
170,18:22:04,92
171,18:22:09,91
172,18:22:14,92
173,18:22:19,92
174,18:22:34,92
175,18:22:49,92
176,18:22:59,93
177,18:23:14,91
178,18:23:19,90
179,18:23:24,89
