dateTime,Heart Rate
01/21/20 05:00:06,76
01/21/20 05:00:21,76
01/21/20 05:00:26,81
01/21/20 05:00:31,82
01/21/20 05:00:41,83
01/21/20 05:00:47,83
01/21/20 05:00:57,84
01/21/20 05:01:07,85
01/21/20 05:01:12,86
01/21/20 05:01:17,87
01/21/20 05:01:22,83
01/21/20 05:01:27,79
01/21/20 05:01:37,78
01/21/20 05:01:42,79
01/21/20 05:01:47,80
01/21/20 05:01:57,81
01/21/20 05:02:02,80
01/21/20 05:02:12,79
01/21/20 05:02:17,80
01/21/20 05:02:22,79
01/21/20 05:02:27,80
01/21/20 05:02:32,81
01/21/20 05:02:47,81
01/21/20 05:02:52,80
01/21/20 05:02:57,81
01/21/20 05:03:02,80
01/21/20 05:03:17,81
01/21/20 05:03:22,78
01/21/20 05:03:27,70
01/21/20 05:03:37,71
01/21/20 05:03:47,72
01/21/20 05:03:52,73
01/21/20 05:03:57,73
01/21/20 05:04:07,75
01/21/20 05:04:12,78
01/21/20 05:04:17,79
01/21/20 05:04:22,76
01/21/20 05:04:27,76
01/21/20 05:04:37,75
01/21/20 05:04:42,76
01/21/20 05:04:47,77
01/21/20 05:04:52,78
01/21/20 05:04:57,77
01/21/20 05:05:12,76
01/21/20 05:05:17,77
01/21/20 05:05:27,76
01/21/20 05:05:32,77
01/21/20 05:05:37,79
01/21/20 05:05:42,81
01/21/20 05:05:47,82
01/21/20 05:06:02,80
01/21/20 05:06:07,78
01/21/20 05:06:12,76
01/21/20 05:06:17,77
01/21/20 05:06:32,76
01/21/20 05:06:37,75
01/21/20 05:06:42,74
01/21/20 05:06:57,74
01/21/20 05:07:07,73
01/21/20 05:07:12,72
01/21/20 05:07:17,71
01/21/20 05:07:32,70
01/21/20 05:07:42,71
01/21/20 05:07:47,68
01/21/20 05:07:52,66
01/21/20 05:07:57,67
01/21/20 05:08:07,69
01/21/20 05:08:12,70
01/21/20 05:08:17,71
01/21/20 05:08:22,73
01/21/20 05:08:27,74
01/21/20 05:08:32,73
01/21/20 05:08:42,72
01/21/20 05:08:47,71
01/21/20 05:09:02,70
01/21/20 05:09:12,71
01/21/20 05:09:22,70
01/21/20 05:09:27,71
01/21/20 05:09:37,73
01/21/20 05:09:42,77
01/21/20 05:09:47,78
01/21/20 05:10:02,79
01/21/20 05:10:12,76
01/21/20 05:10:27,75
01/21/20 05:10:37,74
01/21/20 05:10:42,72
01/21/20 05:10:47,73
01/21/20 05:11:02,73
01/21/20 05:11:12,74
01/21/20 05:11:22,79
01/21/20 05:11:32,80
01/21/20 05:11:47,81
01/21/20 05:12:02,81
01/21/20 05:12:12,82
01/21/20 05:12:22,83
01/21/20 05:12:32,75
01/21/20 05:12:37,73
01/21/20 05:12:52,73
01/21/20 05:12:57,74
01/21/20 05:13:02,72
01/21/20 05:13:07,72
01/21/20 05:13:22,73
01/21/20 05:13:27,74
01/21/20 05:13:42,74
01/21/20 05:13:47,75
01/21/20 05:13:52,76
01/21/20 05:14:07,77
01/21/20 05:14:12,78
01/21/20 05:14:17,79
01/21/20 05:14:27,80
01/21/20 05:14:42,80
01/21/20 05:14:47,81
01/21/20 05:14:52,82
01/21/20 05:14:57,81
01/21/20 05:15:02,82
01/21/20 05:15:17,82
01/21/20 05:15:27,81
01/21/20 05:15:42,82
01/21/20 05:15:57,81
01/21/20 05:16:02,82
01/21/20 05:16:07,81
01/21/20 05:16:12,80
01/21/20 05:16:17,79
01/21/20 05:16:27,78
01/21/20 05:16:32,76
01/21/20 05:16:47,76
01/21/20 05:16:52,75
01/21/20 05:17:02,76
01/21/20 05:17:07,75
01/21/20 05:17:12,74
01/21/20 05:17:17,75
01/21/20 05:17:32,75
01/21/20 05:17:37,74
01/21/20 05:17:42,75
01/21/20 05:17:57,75
01/21/20 05:18:12,75
01/21/20 05:18:17,76
01/21/20 05:18:32,76
01/21/20 05:18:33,76
01/21/20 05:18:48,76
01/21/20 05:18:53,73
01/21/20 05:19:03,73
01/21/20 05:19:13,75
01/21/20 05:19:18,76
01/21/20 05:19:23,78
01/21/20 05:19:33,77
01/21/20 05:19:38,78
01/21/20 05:19:43,79
01/21/20 05:19:58,79
01/21/20 05:20:13,79
01/21/20 05:20:28,79
01/21/20 05:20:38,79
01/21/20 05:20:53,79
01/21/20 05:21:08,78
01/21/20 05:21:13,79
01/21/20 05:21:23,79
01/21/20 05:21:38,79
01/21/20 05:21:53,79
01/21/20 05:22:08,79
01/21/20 05:22:18,79
01/21/20 05:22:23,79
01/21/20 05:22:38,79
01/21/20 05:22:53,79
01/21/20 05:23:08,79
01/21/20 05:23:13,79
01/21/20 05:23:18,79
01/21/20 05:23:23,80
01/21/20 05:23:38,80
01/21/20 05:23:53,80
01/21/20 05:24:08,80
01/21/20 05:24:18,80
01/21/20 05:24:33,80
01/21/20 05:24:48,80
01/21/20 05:25:03,80
01/21/20 05:25:18,80
01/21/20 05:25:23,80
01/21/20 05:25:38,80
01/21/20 05:25:43,80
01/21/20 05:25:58,80
01/21/20 05:26:13,80
01/21/20 05:26:23,80
01/21/20 05:26:38,80
01/21/20 05:26:53,80
01/21/20 05:27:08,80
01/21/20 05:27:23,80
01/21/20 05:27:28,80
01/21/20 05:27:33,80
01/21/20 05:27:48,80
01/21/20 05:28:03,80
01/21/20 05:28:08,81
01/21/20 05:28:18,81
01/21/20 05:28:33,81
01/21/20 05:28:38,81
01/21/20 05:28:53,81
01/21/20 05:29:08,81
01/21/20 05:29:23,81
01/21/20 05:29:38,81
01/21/20 05:29:53,82
01/21/20 05:30:07,81
01/21/20 05:30:17,81
01/21/20 05:30:32,81
01/21/20 05:31:27,83
01/21/20 05:31:32,84
