,Timestamp,HR
0,1560180995.0,70.5
1,1560180996.0,66.33
2,1560180997.0,63.5
3,1560180998.0,79.4
4,1560180999.0,76.67
5,1560181000.0,74.86
6,1560181001.0,73.38
7,1560181002.0,72.22
8,1560181003.0,71.3
9,1560181004.0,70.45
10,1560181005.0,69.92
11,1560181006.0,68.85
12,1560181007.0,68.21
13,1560181008.0,67.87
14,1560181009.0,67.75
15,1560181010.0,67.65
16,1560181011.0,67.94
17,1560181012.0,68.63
18,1560181013.0,69.25
19,1560181014.0,69.86
20,1560181015.0,70.45
21,1560181016.0,71.0
22,1560181017.0,71.5
23,1560181018.0,71.96
24,1560181019.0,72.42
25,1560181020.0,72.81
26,1560181021.0,73.18
27,1560181022.0,73.48
28,1560181023.0,73.77
29,1560181024.0,74.03
30,1560181025.0,74.25
31,1560181026.0,74.42
32,1560181027.0,74.65
33,1560181028.0,74.83
34,1560181029.0,75.03
35,1560181030.0,75.16
36,1560181031.0,75.32
37,1560181032.0,75.46
38,1560181033.0,75.62
39,1560181034.0,75.85
40,1560181035.0,76.05
41,1560181036.0,76.23
42,1560181037.0,76.41
43,1560181038.0,76.62
44,1560181039.0,76.83
45,1560181040.0,77.04
46,1560181041.0,77.21
47,1560181042.0,77.35
48,1560181043.0,77.48
49,1560181044.0,77.61
50,1560181045.0,77.73
51,1560181046.0,77.87
52,1560181047.0,77.93
53,1560181048.0,78.02
54,1560181049.0,78.11
55,1560181050.0,78.21
56,1560181051.0,78.31
57,1560181052.0,78.37
58,1560181053.0,78.43
59,1560181054.0,78.38
60,1560181055.0,78.82
61,1560181056.0,79.23
62,1560181057.0,79.72
63,1560181058.0,78.77
64,1560181059.0,79.17
65,1560181060.0,79.53
66,1560181061.0,79.9
67,1560181062.0,80.27
68,1560181063.0,80.68
69,1560181064.0,80.88
70,1560181065.0,81.07
71,1560181066.0,81.38
72,1560181067.0,81.67
73,1560181068.0,81.93
74,1560181069.0,82.15
75,1560181070.0,82.4
76,1560181071.0,82.53
77,1560181072.0,82.53
78,1560181073.0,82.53
79,1560181074.0,82.52
80,1560181075.0,82.48
81,1560181076.0,82.45
82,1560181077.0,82.43
83,1560181078.0,82.4
84,1560181079.0,82.38
85,1560181080.0,82.37
86,1560181081.0,82.35
87,1560181082.0,82.35
88,1560181083.0,82.33
89,1560181084.0,82.32
90,1560181085.0,82.33
91,1560181086.0,82.35
92,1560181087.0,82.33
93,1560181088.0,82.3
94,1560181089.0,82.32
95,1560181090.0,82.37
96,1560181091.0,82.35
97,1560181092.0,82.33
98,1560181093.0,82.3
99,1560181094.0,82.22
100,1560181095.0,82.13
101,1560181096.0,82.05
102,1560181097.0,81.97
103,1560181098.0,81.85
104,1560181099.0,81.73
105,1560181100.0,81.62
106,1560181101.0,81.53
107,1560181102.0,81.45
108,1560181103.0,81.35
109,1560181104.0,81.27
110,1560181105.0,81.18
