,Timestamp,HRV
0,1560805604.390625,1176.1333910270635
1,1560805604.65625,1155.0842446986278
2,1560805604.90625,1133.2577008569392
3,1560805605.125,1111.1225649632179
4,1560805605.53125,1090.5323171259536
5,1560805605.765625,1071.9274050249503
6,1560805606.046875,1054.5259044207185
7,1560805606.28125,1038.036222279958
8,1560805606.640625,783.9471916935739
9,1560805607.015625,376.5114991268421
10,1560805607.265625,147.80692581510823
11,1560805607.796875,148.56905808449878
12,1560805608.3125,152.93643386916983
13,1560805608.609375,157.3569405441915
14,1560805609.140625,156.2659461534223
15,1560805609.46875,156.4454539583836
16,1560805609.78125,157.7495396060909
17,1560805610.15625,157.67010244608878
18,1560805610.40625,155.7097133673835
19,1560805610.796875,153.41982252149316
20,1560805611.046875,155.9207432697176
21,1560805611.28125,155.9207432697176
22,1560805611.53125,157.9786811319026
23,1560805611.75,136.9422264278092
24,1560805612.078125,136.48508897367648
25,1560805612.359375,129.5111497832552
26,1560805612.640625,108.76525220721216
27,1560805612.96875,86.7897555486734
28,1560805613.296875,93.69280497055443
29,1560805613.78125,117.08015544103728
30,1560805614.046875,118.1004788557868
31,1560805614.3125,117.60274536990265
32,1560805614.546875,116.44194477425259
33,1560805614.8125,165.77233318653882
34,1560805615.390625,182.5254810072933
35,1560805615.671875,182.17228528748882
36,1560805615.890625,182.85094264346213
37,1560805616.171875,182.65760492518658
38,1560805616.390625,181.14829356055645
39,1560805616.75,181.45190374722813
40,1560805617.109375,188.2347529845437
41,1560805617.75,215.11151475246533
42,1560805618.015625,214.92376001863232
43,1560805618.484375,214.88891880179128
44,1560805618.9375,213.90172498349708
45,1560805619.484375,211.8095061265332
46,1560805619.890625,205.49600355036708
47,1560805620.546875,202.0016933622116
48,1560805620.9375,200.2219440748544
49,1560805621.1875,200.69219855335686
50,1560805621.40625,201.15605070247872
51,1560805621.65625,202.878610426826
52,1560805621.96875,200.52706711013505
53,1560805622.421875,195.5692411024524
54,1560805623.046875,202.22979797804092
55,1560805623.28125,202.4078147145099
56,1560805623.65625,202.3027863078412
57,1560805624.0,202.3027863078412
58,1560805624.25,203.4405677084148
59,1560805624.578125,201.87937798728524
60,1560805624.828125,196.7040364391563
61,1560805625.21875,196.79574813261812
62,1560805625.484375,195.89884177919097
63,1560805625.9375,195.56499736611624
64,1560805626.328125,194.52154780615726
65,1560805626.90625,194.72325222543617
66,1560805627.609375,194.72325222543617
67,1560805628.140625,128.34853353209328
68,1560805628.921875,276.0127573105467
69,1560805629.15625,274.7342668283533
70,1560805629.546875,274.13417241082936
71,1560805629.796875,274.5975901081594
72,1560805630.046875,274.75458921097544
73,1560805630.359375,275.6613925649777
74,1560805630.609375,275.1450587931913
75,1560805631.03125,276.7115881976733
76,1560805631.453125,276.40612702226844
77,1560805631.96875,277.41616685469023
78,1560805632.5625,278.2649364894793
79,1560805633.15625,278.21108373858425
80,1560805633.5625,278.3585190435072
81,1560805634.046875,107.15480728826223
82,1560805634.40625,132.56026987240125
83,1560805635.015625,180.9717001167737
84,1560805635.28125,222.26788903691133
85,1560805635.953125,228.13973106522425
86,1560805636.296875,228.5222843470092
87,1560805636.671875,231.03554477547559
88,1560805637.046875,229.72038197991608
89,1560805637.53125,228.3773347424812
90,1560805637.765625,229.20522551381717
91,1560805638.0,234.9868544877989
92,1560805638.59375,234.3568560457404
93,1560805638.953125,234.35685604574027
94,1560805639.234375,236.22350301927554
95,1560805639.5625,238.59138298131703
96,1560805639.78125,233.9811817036881
97,1560805640.0625,206.4823511128741
98,1560805640.296875,191.9693104487576
99,1560805640.546875,190.82240732159173
100,1560805640.921875,189.88729203873245
101,1560805641.203125,190.36454834624809
102,1560805641.5625,188.84233452762112
103,1560805642.15625,187.95545274427812
104,1560805642.546875,137.9949885044984
105,1560805642.828125,124.99512412531296
106,1560805643.203125,126.59390822747216
107,1560805643.40625,125.33130406632714
108,1560805643.703125,126.87546097116892
109,1560805644.046875,126.87546097116896
110,1560805644.328125,126.87546097116896
111,1560805644.5625,126.87546097116896
112,1560805644.8125,128.52166474262418
113,1560805645.09375,215.9404215063509
114,1560805645.796875,228.1320377707588
115,1560805646.15625,231.7862869762577
116,1560805646.8125,232.63783994608195
117,1560805647.21875,233.8134918760045
118,1560805647.640625,234.06515287308446
119,1560805647.984375,236.0449439795165
120,1560805648.328125,235.32179375233497
121,1560805648.8125,233.501726598689
122,1560805649.125,233.90996310228115
123,1560805649.453125,233.2396608343905
124,1560805649.875,231.7892324506062
125,1560805650.5625,254.21113219571185
126,1560805650.8125,237.36312317356808
127,1560805651.03125,228.80045000798282
128,1560805651.4375,226.4084823497925
129,1560805651.8125,225.14346492354545
