1560431957.000000, 1560431957.000000, 1560431957.000000
32.000000, 32.000000, 32.000000
-42,12,45
-42,12,45
-42,12,46
-43,12,45
-43,13,45
-43,13,45
-42,12,46
-42,12,46
-43,13,45
-43,12,45
-42,12,45
-42,12,46
-42,13,46
-43,12,46
-43,12,45
-42,12,45
-43,13,45
-42,13,46
-43,12,45
-43,12,46
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-43,13,45
-43,13,45
-42,12,45
-42,13,46
-42,12,46
-43,12,45
-43,13,44
-43,13,45
-42,12,46
-42,12,46
-43,13,45
-43,12,45
-43,12,45
-42,12,45
-43,12,45
-43,13,45
-43,13,46
-43,13,45
-43,13,45
-42,12,45
-43,12,45
-43,12,45
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-43,12,45
-43,13,45
-42,13,45
-43,12,45
-43,13,45
-43,12,45
-42,13,45
-43,13,45
-42,12,45
-42,12,45
-43,12,45
-43,13,44
-43,13,45
-42,12,45
-43,12,45
-43,12,45
-43,12,45
-42,13,45
-43,13,46
-43,12,45
-43,12,45
-43,12,45
-43,13,45
-43,12,46
-42,12,45
-42,13,45
-43,12,44
-43,13,45
-43,12,46
-42,13,46
-43,13,45
-43,12,44
-43,12,45
-43,12,46
-43,12,45
-43,13,45
-43,12,45
-42,12,45
-43,12,46
-43,12,45
-43,12,45
-43,13,45
-43,12,45
-43,12,45
-43,12,45
-43,13,45
-43,12,45
-43,12,45
-43,12,45
-43,13,45
-42,12,46
-43,13,45
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-43,13,45
-43,12,45
-43,13,45
-42,12,45
-42,12,45
-43,12,45
-43,12,45
-43,13,45
-43,13,46
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-42,13,46
-43,13,45
-43,12,45
-43,12,45
-43,13,46
-43,13,45
-43,13,45
-43,12,45
-42,13,45
-43,12,45
-42,12,45
-43,13,46
-43,13,45
-43,13,45
-42,12,45
-43,13,46
-43,13,46
-43,12,45
-43,13,45
-42,12,45
-42,12,45
-42,13,46
-43,12,45
-43,13,45
-42,13,45
-43,12,46
-43,12,45
-43,12,45
-43,12,45
-42,13,46
-43,13,46
-42,12,45
-43,13,45
-43,12,45
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-43,12,45
-42,13,45
-43,13,45
-43,13,44
-43,13,45
-43,13,45
-42,13,46
-43,13,45
-44,13,45
-43,13,45
-42,12,45
-42,12,45
-43,13,45
-43,13,44
-43,13,45
-42,13,45
-43,12,45
-42,12,45
-43,13,45
-43,13,45
-43,13,45
-42,12,46
-42,12,45
-43,12,45
-43,13,45
-42,13,45
-43,13,45
-42,12,45
-43,12,45
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-43,12,45
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-43,13,45
-43,12,45
-42,12,45
-43,13,45
-43,13,45
-43,12,44
-43,12,45
-42,13,45
-43,12,45
-42,12,45
-43,12,45
-43,12,45
-43,13,45
-43,12,45
-42,12,45
-43,12,45
-43,12,45
-43,13,45
-43,13,45
-43,13,45
-42,12,45
-43,12,44
-43,12,44
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-44,12,45
-43,13,45
-43,12,45
-43,12,45
-43,12,45
-43,12,45
-43,13,45
-43,12,45
-42,13,46
-43,12,45
-43,13,45
-43,12,45
-43,12,45
-42,12,46
-43,13,45
-43,13,46
-42,13,45
-42,13,46
-43,12,45
-42,12,45
-43,13,46
-42,13,45
-42,13,46
-42,13,46
-42,12,45
-43,12,45
-43,13,45
-42,13,45
-42,13,46
-42,13,45
-43,12,45
-43,12,45
-42,13,45
-43,13,46
-43,13,45
-43,13,45
-43,12,44
-42,13,45
-43,13,45
-42,13,46
-43,13,45
-43,13,45
-43,13,45
-43,13,45
-43,12,45
-42,13,45
-43,13,45
-43,13,45
-43,12,45
-42,12,45
-42,13,45
-43,13,44
-43,12,45
-42,12,45
-42,12,45
-42,12,45
-43,13,45
-43,13,45
-42,13,45
-43,13,45
-43,12,45
-43,12,45
-43,13,45
-43,13,46
-43,13,45
-43,13,45
-43,12,45
-43,13,46
-42,12,47
-44,11,45
-47,10,45
-48,6,49
-55,4,53
-51,6,57
-29,11,56
-24,13,53
-24,16,48
-23,16,46
-23,15,47
-20,15,45
-19,13,43
-12,12,44
-13,8,49
-9,7,51
-12,3,51
-16,2,53
-26,-8,63
-26,-12,66
-21,-15,67
-31,-19,69
-20,-19,66
-23,-19,63
-32,-21,64
-20,-19,60
-17,-18,56
-26,-17,57
-21,-19,58
-19,-19,57
-25,-18,57
-24,-18,57
-20,-17,56
-21,-17,56
-22,-17,56
-21,-19,56
-24,-19,57
-22,-18,58
-21,-18,57
-23,-17,57
-23,-16,57
-18,-16,57
-29,-14,53
