Timestamp,HR
1561233996.0,83.0
1561233997.0,83.0
1561233998.0,74.67
1561233999.0,70.5
1561234000.0,71.6
1561234001.0,70.83
1561234002.0,70.57
1561234003.0,70.25
1561234004.0,70.44
1561234005.0,70.0
1561234006.0,70.09
1561234007.0,70.42
1561234008.0,71.08
1561234009.0,71.86
1561234010.0,72.8
1561234011.0,73.56
1561234012.0,74.88
1561234013.0,76.5
1561234014.0,78.0
1561234015.0,79.4
1561234016.0,80.9
1561234017.0,82.23
1561234018.0,83.43
1561234019.0,84.5
1561234020.0,85.56
1561234021.0,86.5
1561234022.0,87.33
1561234023.0,88.04
1561234024.0,88.69
1561234025.0,89.3
1561234026.0,89.9
1561234027.0,90.5
1561234028.0,90.97
1561234029.0,91.38
1561234030.0,91.8
1561234031.0,92.17
1561234032.0,92.51
1561234033.0,92.74
1561234034.0,92.9
1561234035.0,93.03
1561234036.0,93.12
1561234037.0,93.21
1561234038.0,93.33
1561234039.0,93.41
1561234040.0,93.49
1561234041.0,93.46
1561234042.0,93.6
1561234043.0,93.67
1561234044.0,93.71
1561234045.0,93.98
1561234046.0,94.18
1561234047.0,94.38
1561234048.0,94.58
1561234049.0,94.76
1561234050.0,94.95
1561234051.0,95.12
1561234052.0,95.28
1561234053.0,95.41
1561234054.0,95.54
1561234055.0,95.7
1561234056.0,96.05
1561234057.0,96.37
1561234058.0,96.9
1561234059.0,97.45
1561234060.0,97.68
1561234061.0,98.05
1561234062.0,98.38
1561234063.0,98.73
1561234064.0,99.02
1561234065.0,99.4
1561234066.0,99.7
1561234067.0,99.97
1561234068.0,100.08
1561234069.0,100.07
1561234070.0,100.03
1561234071.0,100.02
1561234072.0,99.82
1561234073.0,99.48
1561234074.0,99.08
1561234075.0,98.72
1561234076.0,98.28
1561234077.0,97.85
1561234078.0,97.48
1561234079.0,97.12
1561234080.0,96.87
1561234081.0,96.62
1561234082.0,96.38
1561234083.0,96.15
1561234084.0,95.9
1561234085.0,95.6
1561234086.0,95.28
1561234087.0,94.97
1561234088.0,94.65
1561234089.0,94.37
1561234090.0,94.08
1561234091.0,93.85
1561234092.0,93.57
1561234093.0,93.3
1561234094.0,93.22
1561234095.0,93.17
1561234096.0,93.13
1561234097.0,93.13
1561234098.0,93.05
1561234099.0,93.08
1561234100.0,93.05
1561234101.0,93.1
1561234102.0,93.02
1561234103.0,92.97
1561234104.0,92.92
1561234105.0,92.7
1561234106.0,92.53
1561234107.0,92.37
1561234108.0,92.15
1561234109.0,91.95
1561234110.0,91.72
1561234111.0,91.52
1561234112.0,91.35
1561234113.0,91.18
1561234114.0,91.02
1561234115.0,90.97
1561234116.0,90.97
1561234117.0,91.05
1561234118.0,91.22
1561234119.0,91.35
1561234120.0,91.5
1561234121.0,91.68
1561234122.0,91.9
1561234123.0,92.15
1561234124.0,92.45
1561234125.0,92.72
1561234126.0,92.98
1561234127.0,93.23
1561234128.0,93.55
1561234129.0,93.95
1561234130.0,94.27
1561234131.0,94.52
1561234132.0,94.75
1561234133.0,94.98
1561234134.0,95.25
1561234135.0,95.47
1561234136.0,95.67
1561234137.0,95.9
1561234138.0,96.08
1561234139.0,96.28
1561234140.0,96.33
1561234141.0,96.42
1561234142.0,96.5
1561234143.0,96.62
1561234144.0,96.73
1561234145.0,96.92
1561234146.0,97.03
1561234147.0,97.13
1561234148.0,97.32
1561234149.0,97.53
1561234150.0,97.75
1561234151.0,97.98
1561234152.0,98.27
1561234153.0,98.6
1561234154.0,98.77
1561234155.0,99.07
1561234156.0,99.37
1561234157.0,99.57
1561234158.0,99.77
1561234159.0,99.87
1561234160.0,100.03
1561234161.0,100.2
1561234162.0,100.37
1561234163.0,100.53
1561234164.0,100.68
1561234165.0,100.82
1561234166.0,100.97
1561234167.0,101.07
1561234168.0,101.17
1561234169.0,101.25
1561234170.0,101.32
1561234171.0,101.35
1561234172.0,101.38
1561234173.0,101.42
1561234174.0,101.4
1561234175.0,101.27
1561234176.0,101.1
1561234177.0,100.88
1561234178.0,100.82
1561234179.0,100.75
1561234180.0,100.67
1561234181.0,100.57
1561234182.0,100.45
1561234183.0,100.3
1561234184.0,100.12
1561234185.0,100.0
1561234186.0,99.87
1561234187.0,99.72
1561234188.0,99.6
1561234189.0,99.5
1561234190.0,99.4
1561234191.0,99.35
1561234192.0,99.32
1561234193.0,99.27
1561234194.0,99.23
1561234195.0,99.2
1561234196.0,99.12
1561234197.0,99.03
1561234198.0,98.93
1561234199.0,98.9
1561234200.0,98.87
1561234201.0,98.77
1561234202.0,98.63
1561234203.0,98.5
1561234204.0,98.35
1561234205.0,98.2
1561234206.0,98.1
1561234207.0,98.07
1561234208.0,98.0
1561234209.0,97.9
1561234210.0,97.8
1561234211.0,97.65
1561234212.0,97.6
1561234213.0,97.55
1561234214.0,97.53
1561234215.0,97.4
1561234216.0,97.27
1561234217.0,97.2
1561234218.0,97.2
1561234219.0,97.22
1561234220.0,97.23
1561234221.0,97.23
1561234222.0,97.22
1561234223.0,97.2
1561234224.0,97.23
1561234225.0,97.28
1561234226.0,97.33
1561234227.0,97.43
1561234228.0,97.58
1561234229.0,97.75
1561234230.0,97.95
1561234231.0,98.15
1561234232.0,98.32
1561234233.0,98.52
1561234234.0,98.78
1561234235.0,99.02
1561234236.0,99.25
1561234237.0,99.5
1561234238.0,99.7
1561234239.0,99.92
1561234240.0,100.13
1561234241.0,100.35
1561234242.0,100.55
1561234243.0,100.75
1561234244.0,100.97
1561234245.0,101.13
1561234246.0,101.3
1561234247.0,101.48
1561234248.0,101.63
1561234249.0,101.77
1561234250.0,101.92
1561234251.0,102.05
1561234252.0,102.17
1561234253.0,102.28
1561234254.0,102.38
1561234255.0,102.53
1561234256.0,102.58
1561234257.0,102.63
1561234258.0,102.67
1561234259.0,102.63
1561234260.0,102.62
1561234261.0,102.63
1561234262.0,102.58
1561234263.0,102.52
1561234264.0,102.48
1561234265.0,102.45
1561234266.0,102.45
1561234267.0,102.37
1561234268.0,102.3
1561234269.0,102.3
1561234270.0,102.23
1561234271.0,102.18
1561234272.0,102.0
1561234273.0,101.8
1561234274.0,101.63
1561234275.0,101.45
1561234276.0,101.18
1561234277.0,101.0
1561234278.0,100.88
1561234279.0,100.8
1561234280.0,100.73
1561234281.0,100.77
1561234282.0,100.82
1561234283.0,100.88
1561234284.0,100.93
1561234285.0,100.97
1561234286.0,101.07
1561234287.0,101.15
1561234288.0,101.2
1561234289.0,101.25
1561234290.0,101.3
1561234291.0,101.37
1561234292.0,101.48
1561234293.0,101.62
1561234294.0,101.75
1561234295.0,101.88
1561234296.0,102.02
1561234297.0,102.13
1561234298.0,102.25
1561234299.0,102.37
1561234300.0,102.47
1561234301.0,102.55
1561234302.0,102.62
1561234303.0,102.73
1561234304.0,102.82
1561234305.0,102.92
1561234306.0,103.02
1561234307.0,103.13
1561234308.0,103.23
1561234309.0,103.35
1561234310.0,103.48
1561234311.0,103.62
1561234312.0,103.75
1561234313.0,103.97
1561234314.0,104.28
1561234315.0,104.52
1561234316.0,104.93
1561234317.0,105.35
1561234318.0,105.8
1561234319.0,106.28
1561234320.0,106.18
1561234321.0,106.1
1561234322.0,106.12
1561234323.0,106.13
1561234324.0,106.12
1561234325.0,106.07
1561234326.0,106.05
1561234327.0,106.18
1561234328.0,106.32
1561234329.0,106.37
1561234330.0,106.43
1561234331.0,106.48
1561234332.0,106.68
1561234333.0,106.92
1561234334.0,107.12
1561234335.0,107.33
1561234336.0,107.63
1561234337.0,107.85
1561234338.0,108.13
1561234339.0,108.33
1561234340.0,108.48
1561234341.0,108.52
1561234342.0,108.55
1561234343.0,108.57
1561234344.0,108.6
1561234345.0,108.62
1561234346.0,108.52
1561234347.0,108.4
1561234348.0,108.42
1561234349.0,108.43
1561234350.0,108.45
1561234351.0,108.45
1561234352.0,108.43
1561234353.0,108.38
1561234354.0,108.33
1561234355.0,108.22
1561234356.0,108.15
1561234357.0,108.1
1561234358.0,108.08
1561234359.0,108.08
1561234360.0,108.13
1561234361.0,108.2
1561234362.0,108.28
1561234363.0,108.32
1561234364.0,108.38
1561234365.0,108.45
1561234366.0,108.53
1561234367.0,108.58
1561234368.0,108.65
1561234369.0,108.72
1561234370.0,108.8
1561234371.0,108.9
1561234372.0,108.97
1561234373.0,109.0
1561234374.0,108.95
1561234375.0,108.92
1561234376.0,108.82
1561234377.0,108.68
1561234378.0,108.52
1561234379.0,108.32
1561234380.0,108.72
1561234381.0,109.17
1561234382.0,109.68
1561234383.0,110.23
1561234384.0,110.78
1561234385.0,111.35
1561234386.0,111.9
1561234387.0,112.32
1561234388.0,112.7
1561234389.0,113.07
1561234390.0,113.45
1561234391.0,113.8
1561234392.0,114.02
1561234393.0,114.1
1561234394.0,114.2
1561234395.0,114.27
1561234396.0,114.33
1561234397.0,114.4
1561234398.0,114.33
1561234399.0,114.27
1561234400.0,114.18
1561234401.0,114.12
1561234402.0,114.03
1561234403.0,113.97
1561234404.0,113.88
1561234405.0,113.82
1561234406.0,113.8
1561234407.0,113.8
1561234408.0,113.72
1561234409.0,113.63
1561234410.0,113.55
1561234411.0,113.47
1561234412.0,113.37
1561234413.0,113.27
1561234414.0,113.17
1561234415.0,113.13
1561234416.0,113.05
1561234417.0,112.97
1561234418.0,112.88
1561234419.0,112.78
1561234420.0,112.65
1561234421.0,112.5
1561234422.0,112.35
1561234423.0,112.18
1561234424.0,112.0
1561234425.0,111.8
1561234426.0,111.57
1561234427.0,111.37
1561234428.0,111.17
1561234429.0,110.95
1561234430.0,110.7
1561234431.0,110.48
1561234432.0,110.32
1561234433.0,110.12
1561234434.0,109.92
1561234435.0,109.73
