,Time,Heart Rate
0,0:16:17,79
1,0:16:22,70
2,0:16:37,70
3,0:16:47,66
4,0:16:52,65
5,0:17:07,66
6,0:17:12,69
7,0:17:17,71
8,0:17:22,72
9,0:17:27,73
10,0:17:32,78
11,0:17:37,79
12,0:17:42,80
13,0:17:47,79
14,0:17:52,78
15,0:18:02,79
16,0:18:07,82
17,0:18:12,87
18,0:18:27,86
19,0:18:32,83
20,0:18:47,83
21,0:19:02,83
22,0:19:07,85
23,0:19:17,84
24,0:19:22,83
25,0:19:27,82
26,0:19:32,82
27,0:19:42,81
28,0:19:57,81
29,0:20:02,80
30,0:20:07,79
31,0:20:12,78
32,0:20:27,79
33,0:20:37,78
34,0:20:42,75
35,0:20:47,74
36,0:20:52,74
37,0:21:07,75
38,0:21:12,76
39,0:21:27,76
40,0:21:42,77
41,0:21:47,78
42,0:21:52,80
43,0:21:57,81
44,0:22:02,82
45,0:22:07,83
46,0:22:22,84
47,0:22:32,85
48,0:22:37,84
49,0:22:42,85
50,0:22:57,84
51,0:23:07,86
52,0:23:12,90
53,0:23:17,89
54,0:23:22,87
55,0:23:37,86
56,0:23:42,84
57,0:23:47,83
58,0:23:57,85
59,0:24:07,84
60,0:24:17,83
61,0:24:22,82
62,0:24:27,81
63,0:24:32,79
64,0:24:37,78
65,0:24:52,78
66,0:25:02,77
67,0:25:17,78
68,0:25:22,80
69,0:25:27,82
70,0:25:32,83
71,0:25:37,84
72,0:25:42,83
73,0:25:52,82
74,0:26:07,80
75,0:26:12,79
76,0:26:22,78
77,0:26:32,77
78,0:26:47,77
79,0:27:02,78
80,0:27:07,78
81,0:27:17,79
82,0:27:32,79
83,0:27:47,79
84,0:27:57,78
85,0:28:07,79
86,0:28:12,80
87,0:28:22,82
88,0:28:27,84
89,0:28:32,85
90,0:28:37,87
91,0:28:42,86
92,0:28:47,85
93,0:28:52,82
94,0:28:57,79
95,0:29:02,76
96,0:29:12,76
97,0:29:27,75
98,0:29:42,75
99,0:29:57,75
100,0:30:07,76
101,0:30:12,77
102,0:30:22,78
103,0:30:27,79
104,0:30:37,80
105,0:30:42,81
106,0:30:47,78
107,0:30:52,75
108,0:31:07,75
109,0:31:12,76
110,0:31:22,77
111,0:31:32,78
112,0:31:37,76
113,0:31:42,73
114,0:31:47,71
115,0:31:52,69
116,0:31:57,68
117,0:32:12,68
118,0:32:27,67
119,0:32:42,68
120,0:32:47,69
121,0:32:52,69
122,0:32:57,70
123,0:33:07,72
124,0:33:12,71
125,0:33:17,68
126,0:33:27,67
127,0:33:32,67
128,0:33:42,71
129,0:33:47,74
130,0:33:52,73
131,0:33:57,70
132,0:34:02,70
133,0:34:07,73
134,0:34:12,74
135,0:34:17,70
136,0:34:22,67
137,0:34:27,65
138,0:34:42,66
139,0:34:52,69
140,0:34:57,84
141,0:35:02,88
142,0:35:12,87
143,0:35:17,78
144,0:35:22,73
145,0:35:27,65
146,0:35:32,63
147,0:35:42,65
148,0:35:47,68
149,0:35:52,71
150,0:35:57,70
151,0:36:07,69
152,0:36:17,70
153,0:36:22,72
154,0:36:27,70
155,0:36:32,67
156,0:36:37,65
157,0:36:47,67
158,0:36:52,68
159,0:37:02,67
160,0:37:07,65
161,0:37:22,66
162,0:37:27,67
163,0:37:32,69
164,0:37:37,70
165,0:37:52,68
166,0:37:57,67
167,0:38:02,69
168,0:38:07,73
169,0:38:12,70
170,0:38:17,68
171,0:38:22,64
172,0:38:27,63
173,0:38:32,62
174,0:38:37,61
175,0:38:42,61
176,0:38:47,60
177,0:38:52,61
178,0:38:57,62
179,0:39:02,63
180,0:39:07,65
181,0:39:12,66
182,0:39:17,68
183,0:39:22,66
184,0:39:27,65
185,0:39:32,65
186,0:39:37,68
187,0:39:42,71
188,0:39:47,75
189,0:40:02,74
190,0:40:07,70
191,0:40:12,67
192,0:40:17,66
193,0:40:22,68
194,0:40:27,69
195,0:40:32,67
196,0:40:37,67
197,0:40:42,68
198,0:40:57,68
199,0:41:07,67
200,0:41:12,66
201,0:41:22,67
202,0:41:27,70
203,0:41:32,66
204,0:41:37,63
205,0:41:42,62
206,0:41:47,67
207,0:41:52,68
208,0:42:02,67
209,0:42:17,68
210,0:42:27,71
211,0:42:32,75
212,0:42:37,75
213,0:42:47,77
214,0:42:52,79
215,0:42:57,81
216,0:43:02,82
217,0:43:07,80
218,0:43:12,77
219,0:43:17,68
