dateTime,Heart Rate
02/02/20 08:47:24,70
02/02/20 08:47:34,63
02/02/20 08:47:39,67
02/02/20 08:47:44,69
02/02/20 08:47:49,78
02/02/20 08:47:54,82
02/02/20 08:47:59,76
02/02/20 08:48:04,71
02/02/20 08:48:09,70
02/02/20 08:48:14,71
02/02/20 08:48:24,72
02/02/20 08:48:29,73
02/02/20 08:48:44,73
02/02/20 08:48:59,81
02/02/20 08:49:04,82
02/02/20 08:49:14,82
02/02/20 08:49:19,82
02/02/20 08:49:24,81
02/02/20 08:49:34,82
02/02/20 08:49:39,82
02/02/20 08:49:44,85
02/02/20 08:49:49,86
02/02/20 08:49:59,83
02/02/20 08:50:04,80
02/02/20 08:50:09,78
02/02/20 08:50:14,73
02/02/20 08:50:24,72
02/02/20 08:50:29,71
02/02/20 08:50:34,70
02/02/20 08:50:44,74
02/02/20 08:50:49,76
02/02/20 08:50:54,80
02/02/20 08:51:04,81
02/02/20 08:51:19,74
02/02/20 08:51:24,70
02/02/20 08:51:29,68
02/02/20 08:51:34,65
02/02/20 08:51:39,64
02/02/20 08:51:54,64
02/02/20 08:52:09,64
02/02/20 08:52:19,63
02/02/20 08:52:34,63
02/02/20 08:53:45,68
02/02/20 08:53:50,69
02/02/20 08:53:55,71
02/02/20 08:54:00,79
02/02/20 08:54:05,73
02/02/20 08:54:10,68
02/02/20 08:54:15,66
02/02/20 08:54:20,63
02/02/20 08:54:30,64
02/02/20 08:54:35,65
02/02/20 08:54:45,64
02/02/20 08:54:50,63
02/02/20 08:55:00,62
02/02/20 08:55:15,62
02/02/20 08:55:30,62
02/02/20 08:55:35,63
02/02/20 08:55:40,64
02/02/20 08:55:45,63
02/02/20 08:56:00,63
02/02/20 08:56:15,64
02/02/20 08:56:30,64
02/02/20 08:56:45,65
02/02/20 08:57:00,64
02/02/20 08:57:15,64
02/02/20 08:57:16,64
02/02/20 08:57:21,65
02/02/20 08:57:36,65
02/02/20 08:57:46,64
02/02/20 08:57:56,65
02/02/20 08:58:11,65
02/02/20 08:58:26,64
02/02/20 08:58:31,63
02/02/20 08:58:36,65
02/02/20 08:58:41,63
02/02/20 08:58:46,63
02/02/20 08:58:51,68
02/02/20 08:58:56,73
02/02/20 08:59:01,67
02/02/20 08:59:06,63
02/02/20 08:59:21,64
02/02/20 08:59:26,63
02/02/20 08:59:31,64
02/02/20 08:59:46,64
