,Time,Heart Rate
0,0:00:07,67
1,0:00:12,67
2,0:00:22,66
3,0:00:32,65
4,0:00:47,65
5,0:00:52,65
6,0:00:57,64
7,0:01:02,65
8,0:01:07,68
9,0:01:12,72
10,0:01:17,73
11,0:01:22,71
12,0:01:37,71
13,0:01:38,69
14,0:01:43,67
15,0:01:48,65
16,0:01:53,64
17,0:01:58,64
18,0:02:13,65
19,0:02:23,64
20,0:02:38,64
21,0:02:48,66
22,0:03:03,66
23,0:03:08,67
24,0:03:18,66
25,0:03:33,66
26,0:03:38,67
27,0:03:43,66
28,0:03:58,66
29,0:05:19,65
30,0:05:34,64
31,0:05:39,65
32,0:05:44,66
33,0:05:59,72
34,0:06:04,77
35,0:06:09,75
36,0:06:14,73
37,0:06:19,70
38,0:06:29,69
39,0:06:34,67
40,0:06:39,66
41,0:06:54,66
42,0:07:04,76
43,0:07:09,86
44,0:07:14,82
45,0:07:19,75
46,0:07:24,69
47,0:07:29,67
48,0:07:34,65
49,0:07:39,63
50,0:07:49,64
51,0:07:54,63
52,0:07:59,62
53,0:08:04,61
54,0:08:09,60
55,0:08:24,60
56,0:08:34,59
57,0:08:49,59
58,0:08:59,58
59,0:09:09,59
60,0:09:24,59
61,0:09:29,60
62,0:09:44,59
63,0:09:59,58
64,0:10:04,57
65,0:10:14,57
66,0:10:19,58
67,0:10:29,59
68,0:10:34,61
69,0:10:39,59
70,0:10:44,57
71,0:10:54,58
72,0:10:59,59
73,0:11:14,60
74,0:11:19,61
75,0:11:24,64
76,0:11:29,65
77,0:11:34,63
78,0:11:39,60
79,0:11:44,58
80,0:11:59,58
81,0:12:04,58
82,0:12:19,58
83,0:12:29,61
84,0:12:34,61
85,0:12:49,61
86,0:12:59,62
87,0:13:09,64
88,0:13:14,62
89,0:13:19,59
90,0:13:24,57
91,0:13:34,58
92,0:13:39,61
93,0:13:44,60
94,0:13:54,59
95,0:13:59,58
96,0:14:04,57
97,0:14:19,58
98,0:14:34,57
99,0:14:39,56
100,0:14:49,57
101,0:14:54,58
102,0:14:59,57
103,0:15:04,56
104,0:15:14,56
105,0:15:19,57
106,0:15:24,56
107,0:15:29,55
108,0:15:34,56
109,0:15:39,57
110,0:15:49,58
111,0:15:54,60
112,0:15:59,61
113,0:16:09,60
114,0:16:14,58
115,0:16:19,57
116,0:16:34,57
117,0:16:39,58
118,0:16:44,60
119,0:16:49,61
120,0:17:04,60
121,0:17:09,59
122,0:17:14,57
123,0:17:19,56
124,0:17:29,57
125,0:17:34,58
126,0:17:39,59
127,0:17:49,60
128,0:17:54,61
129,0:17:59,57
130,0:18:04,55
131,0:18:14,56
132,0:18:29,56
133,0:18:39,55
134,0:18:44,56
135,0:18:49,57
136,0:19:04,57
137,0:19:09,58
138,0:19:14,60
139,0:19:19,61
140,0:19:24,57
141,0:19:29,54
142,0:19:44,55
143,0:19:49,56
144,0:19:59,57
145,0:20:04,58
146,0:20:09,59
147,0:20:14,60
148,0:20:19,59
149,0:20:24,58
150,0:20:29,57
151,0:20:44,57
152,0:20:54,58
153,0:21:04,57
154,0:21:14,58
155,0:21:19,56
156,0:21:34,57
157,0:21:49,58
158,0:21:54,58
159,0:21:59,66
160,0:22:04,73
161,0:22:09,73
162,0:22:14,66
163,0:22:19,60
164,0:22:24,59
165,0:22:39,58
166,0:22:49,57
167,0:22:59,56
168,0:23:04,57
169,0:23:14,56
170,0:23:19,55
171,0:23:34,56
172,0:23:39,57
173,0:23:49,58
174,0:24:04,58
175,0:24:19,58
176,0:24:24,57
177,0:24:39,57
178,0:24:44,58
179,0:24:59,58
180,0:25:14,59
181,0:25:19,58
182,0:25:24,56
183,0:25:39,56
184,0:25:44,57
185,0:25:59,57
186,0:26:14,58
187,0:26:19,57
188,0:26:24,57
189,0:26:34,58
190,0:26:39,57
191,0:26:54,57
192,0:27:09,58
193,0:27:24,57
194,0:27:34,57
195,0:27:39,56
196,0:27:44,56
197,0:27:59,56
198,0:28:09,58
199,0:28:24,58
200,0:28:34,57
201,0:28:49,57
202,0:28:59,56
203,0:29:09,57
204,0:29:19,58
205,0:29:34,58
206,0:29:49,57
207,0:29:59,57
208,0:30:14,57
209,0:30:24,57
210,0:30:29,56
211,0:30:35,56
212,0:30:40,57
213,0:30:50,58
214,0:31:00,57
215,0:31:05,58
216,0:31:10,59
217,0:31:15,62
218,0:31:20,63
219,0:31:25,68
220,0:31:35,64
221,0:31:40,62
222,0:31:45,61
223,0:31:55,60
224,0:32:00,59
225,0:32:15,58
226,0:32:25,57
227,0:32:30,56
228,0:32:40,57
229,0:32:50,58
230,0:33:00,57
231,0:33:15,58
232,0:33:20,59
233,0:33:25,58
234,0:33:40,58
235,0:33:55,58
236,0:34:05,59
237,0:34:10,58
238,0:34:15,57
239,0:34:20,56
240,0:34:35,57
241,0:34:40,58
242,0:34:45,59
243,0:34:50,58
