,Time,Heart Rate
0,0:46:51,61
1,0:46:56,70
2,0:47:01,69
3,0:47:06,69
4,0:47:11,74
5,0:47:16,100
6,0:47:21,104
7,0:47:26,98
8,0:47:31,94
9,0:47:36,91
10,0:47:41,90
11,0:47:46,87
12,0:47:51,84
13,0:47:56,83
14,0:48:01,84
15,0:48:11,85
16,0:48:26,84
17,0:48:36,83
18,0:48:51,83
19,0:48:56,79
20,0:49:01,80
21,0:49:06,84
22,0:49:11,90
23,0:49:16,96
24,0:49:21,97
25,0:49:31,103
26,0:49:36,108
27,0:49:51,108
28,0:50:06,108
29,0:50:21,108
30,0:50:36,108
31,0:50:51,109
32,0:51:06,109
33,0:51:16,109
34,0:51:21,110
35,0:51:26,111
36,0:51:31,112
37,0:51:36,113
38,0:51:51,102
39,0:51:56,95
40,0:52:01,89
41,0:52:06,88
42,0:52:16,86
43,0:52:26,82
44,0:52:31,81
45,0:52:36,78
46,0:52:41,71
47,0:52:46,72
48,0:53:01,72
49,0:53:02,72
50,0:53:07,72
51,0:53:22,72
52,0:53:32,73
53,0:53:37,74
54,0:53:47,89
55,0:53:52,97
56,0:54:07,97
57,0:54:22,97
58,0:54:37,97
59,0:54:52,97
60,0:55:07,97
61,0:55:22,97
62,0:55:37,97
63,0:55:52,97
64,0:56:07,97
65,0:56:12,98
66,0:56:17,99
67,0:56:22,100
68,0:56:32,100
69,0:56:47,100
70,0:57:02,100
71,0:57:18,100
72,0:57:33,100
73,0:57:48,100
74,0:58:03,100
75,0:58:18,100
76,0:58:23,59
77,0:58:28,58
78,0:58:33,57
79,0:58:38,55
80,0:58:48,56
81,0:58:53,57
82,0:58:58,56
83,0:59:08,54
84,0:59:13,53
85,0:59:23,52
86,0:59:38,52
87,0:59:48,53
88,0:59:53,54
89,0:59:58,58
90,1:00:03,57
91,1:00:08,55
92,1:00:13,54
93,1:00:19,53
94,1:00:34,53
95,1:00:49,52
96,1:01:04,51
97,1:01:14,52
98,1:01:19,51
99,1:01:29,52
100,1:01:34,51
101,1:01:49,51
102,1:01:54,52
103,1:02:09,52
104,1:02:19,51
105,1:02:34,51
106,1:02:49,51
107,1:03:04,51
108,1:03:19,51
109,1:03:34,51
110,1:03:49,51
111,1:04:04,50
112,1:04:19,50
113,1:04:29,51
114,1:04:34,52
115,1:04:49,51
116,1:04:59,50
117,1:05:14,52
118,1:05:29,52
119,1:05:44,51
120,1:05:49,51
121,1:05:54,50
122,1:06:09,51
123,1:06:14,52
124,1:06:29,52
125,1:06:39,53
126,1:06:44,52
127,1:06:59,52
128,1:07:04,51
129,1:07:09,52
130,1:07:14,51
131,1:07:24,50
132,1:07:39,49
133,1:07:49,50
134,1:08:04,50
135,1:08:09,49
136,1:08:24,50
137,1:08:29,50
138,1:08:34,49
