dateTime,Heart Rate
01/25/20 06:59:32,76
01/25/20 06:59:37,70
01/25/20 06:59:42,69
01/25/20 06:59:47,67
01/25/20 06:59:52,72
01/25/20 06:59:57,73
01/25/20 07:00:02,74
01/25/20 07:00:07,76
01/25/20 07:00:22,76
01/25/20 07:00:32,77
01/25/20 07:00:42,78
01/25/20 07:00:57,78
01/25/20 07:01:02,79
01/25/20 07:01:07,81
01/25/20 07:01:17,80
01/25/20 07:01:22,81
01/25/20 07:01:37,81
01/25/20 07:01:42,82
01/25/20 07:01:52,86
01/25/20 07:01:57,89
01/25/20 07:02:02,89
01/25/20 07:02:07,90
01/25/20 07:02:12,91
01/25/20 07:02:22,91
01/25/20 07:02:27,89
01/25/20 07:02:32,90
01/25/20 07:02:42,89
01/25/20 07:02:47,88
01/25/20 07:02:52,89
01/25/20 07:02:57,90
01/25/20 07:03:02,89
01/25/20 07:03:12,90
01/25/20 07:03:17,89
01/25/20 07:03:22,88
01/25/20 07:03:27,87
01/25/20 07:03:42,87
01/25/20 07:03:52,87
01/25/20 07:03:57,90
01/25/20 07:04:02,92
01/25/20 07:04:07,93
01/25/20 07:04:12,94
01/25/20 07:04:17,93
01/25/20 07:04:22,90
01/25/20 07:04:27,89
01/25/20 07:04:32,90
01/25/20 07:04:47,90
01/25/20 07:04:52,91
01/25/20 07:04:57,92
01/25/20 07:05:02,93
01/25/20 07:05:07,85
01/25/20 07:05:12,82
01/25/20 07:05:17,83
01/25/20 07:05:22,86
01/25/20 07:05:27,88
01/25/20 07:05:34,81
01/25/20 07:05:39,80
01/25/20 07:05:44,76
01/25/20 07:05:49,74
01/25/20 07:05:54,75
01/25/20 07:05:59,77
01/25/20 07:06:14,76
01/25/20 07:06:19,71
01/25/20 07:06:24,68
01/25/20 07:06:29,69
01/25/20 07:06:34,69
01/25/20 07:06:44,69
01/25/20 07:06:59,69
01/25/20 07:07:14,69
01/25/20 07:07:19,68
01/25/20 07:07:29,68
01/25/20 07:07:39,67
01/25/20 07:07:44,66
01/25/20 07:07:59,66
01/25/20 07:08:04,67
01/25/20 07:08:09,66
01/25/20 07:08:14,66
01/25/20 07:08:29,66
01/25/20 07:08:34,65
01/25/20 07:08:39,64
01/25/20 07:08:44,65
01/25/20 07:08:50,65
01/25/20 07:08:55,64
