dateTime,Heart Rate
01/30/20 06:16:39,84
01/30/20 06:16:44,70
01/30/20 06:16:59,70
01/30/20 06:17:09,75
01/30/20 06:17:14,76
01/30/20 06:17:19,78
01/30/20 06:17:24,79
01/30/20 06:17:29,81
01/30/20 06:17:34,82
01/30/20 06:17:49,81
01/30/20 06:17:54,80
01/30/20 06:17:59,81
01/30/20 06:18:14,81
01/30/20 06:18:19,82
01/30/20 06:18:29,81
01/30/20 06:18:39,80
01/30/20 06:18:44,79
01/30/20 06:18:59,80
01/30/20 06:19:04,81
01/30/20 06:19:14,81
01/30/20 06:19:19,83
01/30/20 06:19:24,88
01/30/20 06:19:29,92
01/30/20 06:19:34,94
01/30/20 06:19:39,93
01/30/20 06:19:44,90
01/30/20 06:19:49,88
01/30/20 06:19:54,88
01/30/20 06:19:59,86
01/30/20 06:20:04,83
01/30/20 06:20:09,84
01/30/20 06:20:14,86
01/30/20 06:20:29,86
01/30/20 06:20:39,87
01/30/20 06:20:44,88
01/30/20 06:20:49,89
01/30/20 06:20:54,89
01/30/20 06:21:04,90
01/30/20 06:21:19,89
01/30/20 06:21:24,97
01/30/20 06:21:34,99
01/30/20 06:21:49,99
01/30/20 06:21:54,102
01/30/20 06:21:59,110
01/30/20 06:22:04,117
01/30/20 06:22:09,118
01/30/20 06:22:14,117
01/30/20 06:22:24,115
01/30/20 06:22:29,114
01/30/20 06:22:34,115
01/30/20 06:22:44,116
01/30/20 06:22:50,116
01/30/20 06:23:05,116
01/30/20 06:23:15,118
01/30/20 06:23:20,119
01/30/20 06:23:35,119
01/30/20 06:23:40,115
01/30/20 06:23:45,112
01/30/20 06:24:00,112
01/30/20 06:24:15,112
01/30/20 06:24:20,109
01/30/20 06:24:25,110
01/30/20 06:24:30,109
01/30/20 06:24:45,109
01/30/20 06:25:00,109
01/30/20 06:27:01,116
01/30/20 06:27:06,115
01/30/20 06:27:11,113
01/30/20 06:27:16,110
01/30/20 06:27:21,101
01/30/20 06:27:26,85
01/30/20 06:27:31,80
01/30/20 06:27:36,81
01/30/20 06:27:51,82
01/30/20 06:28:01,83
01/30/20 06:28:11,85
01/30/20 06:28:26,84
01/30/20 06:28:31,83
01/30/20 06:28:41,81
01/30/20 06:28:46,80
01/30/20 06:28:51,79
01/30/20 06:28:56,77
01/30/20 06:29:01,75
01/30/20 06:29:16,75
01/30/20 06:29:21,76
01/30/20 06:29:26,75
01/30/20 06:29:36,75
01/30/20 06:29:41,73
01/30/20 06:29:56,72
01/30/20 06:30:11,72
01/30/20 06:30:16,72
01/30/20 06:30:21,72
01/30/20 06:30:36,72
01/30/20 06:30:46,74
01/30/20 06:30:51,77
01/30/20 06:30:56,80
01/30/20 06:31:01,83
01/30/20 06:31:06,84
01/30/20 06:31:11,83
01/30/20 06:31:16,84
01/30/20 06:31:21,83
01/30/20 06:31:26,81
01/30/20 06:31:31,78
01/30/20 06:31:36,76
01/30/20 06:31:41,74
01/30/20 06:31:46,71
01/30/20 06:31:51,69
01/30/20 06:31:56,67
01/30/20 06:32:11,67
01/30/20 06:32:16,69
01/30/20 06:32:21,71
01/30/20 06:32:26,71
01/30/20 06:32:31,73
01/30/20 06:32:36,74
01/30/20 06:32:46,75
01/30/20 06:32:51,75
01/30/20 06:33:06,75
01/30/20 06:33:11,73
01/30/20 06:33:16,66
01/30/20 06:33:21,67
01/30/20 06:33:31,63
01/30/20 06:33:36,59
01/30/20 06:33:41,57
01/30/20 06:33:51,60
01/30/20 06:34:01,59
01/30/20 06:34:06,61
01/30/20 06:34:11,64
01/30/20 06:34:26,63
01/30/20 06:34:31,58
01/30/20 06:34:36,55
01/30/20 06:34:41,54
01/30/20 06:34:46,53
01/30/20 06:34:51,54
01/30/20 06:35:01,55
01/30/20 06:35:06,54
01/30/20 06:35:16,55
01/30/20 06:35:21,57
01/30/20 06:35:26,58
01/30/20 06:35:31,64
01/30/20 06:35:46,64
01/30/20 06:35:51,64
01/30/20 06:36:06,64
01/30/20 06:36:11,62
01/30/20 06:36:16,63
01/30/20 06:36:21,60
01/30/20 06:36:26,56
01/30/20 06:36:31,53
01/30/20 06:36:36,51
01/30/20 06:36:46,51
01/30/20 06:36:51,52
01/30/20 06:37:01,51
01/30/20 06:37:06,52
01/30/20 06:37:21,51
01/30/20 06:37:26,52
01/30/20 06:37:41,54
01/30/20 06:37:46,54
01/30/20 06:37:51,52
01/30/20 06:37:56,51
01/30/20 06:38:01,50
01/30/20 06:38:16,51
01/30/20 06:38:21,52
01/30/20 06:38:31,51
01/30/20 06:38:36,50
01/30/20 06:38:41,49
01/30/20 06:38:51,50
01/30/20 06:38:56,51
01/30/20 06:39:11,51
01/30/20 06:39:26,50
01/30/20 06:39:41,50
01/30/20 06:39:46,51
01/30/20 06:39:56,52
01/30/20 06:40:01,51
01/30/20 06:40:06,51
01/30/20 06:40:11,50
01/30/20 06:40:26,50
01/30/20 06:40:41,50
01/30/20 06:40:51,49
01/30/20 06:41:06,49
01/30/20 06:41:16,50
01/30/20 06:41:21,51
01/30/20 06:41:31,50
01/30/20 06:41:46,50
01/30/20 06:42:01,50
01/30/20 06:42:16,50
01/30/20 06:42:31,50
01/30/20 06:42:36,49
01/30/20 06:42:46,48
01/30/20 06:42:56,49
01/30/20 06:43:01,49
01/30/20 06:43:16,49
01/30/20 06:44:13,49
01/30/20 06:44:18,50
01/30/20 06:44:23,51
01/30/20 06:44:28,52
01/30/20 06:44:33,53
01/30/20 06:44:38,54
01/30/20 06:44:43,53
01/30/20 06:44:48,50
01/30/20 06:44:53,48
01/30/20 06:45:08,48
01/30/20 06:45:23,48
01/30/20 06:45:28,48
01/30/20 06:45:33,49
01/30/20 06:45:48,49
01/30/20 06:45:53,48
01/30/20 06:46:03,47
01/30/20 06:46:13,48
01/30/20 06:46:28,48
01/30/20 06:46:38,47
01/30/20 06:46:43,47
01/30/20 06:46:48,47
01/30/20 06:46:53,48
01/30/20 06:46:58,47
01/30/20 06:47:08,48
01/30/20 06:47:23,48
01/30/20 06:47:38,48
01/30/20 06:47:43,49
01/30/20 06:47:48,49
01/30/20 06:47:58,47
01/30/20 06:48:08,46
01/30/20 06:48:23,47
01/30/20 06:48:38,48
01/30/20 06:48:48,47
01/30/20 06:49:03,47
01/30/20 06:49:18,48
01/30/20 06:49:33,48
01/30/20 06:49:38,47
01/30/20 06:49:53,47
01/30/20 06:49:58,48
01/30/20 06:50:03,47
01/30/20 06:50:18,47
01/30/20 06:50:33,46
01/30/20 06:50:48,46
01/30/20 06:50:53,47
01/30/20 06:50:58,48
01/30/20 06:51:13,47
01/30/20 06:51:18,46
01/30/20 06:51:28,47
01/30/20 06:51:43,47
01/30/20 06:51:53,48
01/30/20 06:51:58,47
01/30/20 06:52:08,48
01/30/20 06:52:13,47
01/30/20 06:52:18,46
01/30/20 06:52:23,46
01/30/20 06:52:28,47
01/30/20 06:52:33,48
01/30/20 06:52:48,48
01/30/20 06:53:03,48
01/30/20 06:53:18,49
01/30/20 06:53:23,48
01/30/20 06:53:28,47
01/30/20 06:53:43,48
01/30/20 06:53:48,48
01/30/20 06:53:53,47
01/30/20 06:53:58,46
01/30/20 06:54:08,47
01/30/20 06:54:13,48
01/30/20 06:54:28,48
01/30/20 06:54:43,48
01/30/20 06:54:48,47
01/30/20 06:54:53,47
01/30/20 06:54:58,46
01/30/20 06:55:08,47
01/30/20 06:55:18,48
01/30/20 06:55:23,49
01/30/20 06:55:38,49
01/30/20 06:55:43,48
01/30/20 06:55:48,47
01/30/20 06:55:53,47
01/30/20 06:55:58,46
01/30/20 06:56:03,46
01/30/20 06:56:13,47
01/30/20 06:56:18,48
01/30/20 06:56:33,47
01/30/20 06:56:48,47
01/30/20 06:57:03,48
01/30/20 06:57:18,47
01/30/20 06:57:33,47
01/30/20 06:57:38,46
01/30/20 06:57:53,47
01/30/20 06:57:58,48
01/30/20 06:58:08,47
01/30/20 06:58:13,46
01/30/20 06:58:28,46
01/30/20 06:58:33,47
01/30/20 06:58:48,47
01/30/20 07:00:25,49
01/30/20 07:00:35,48
01/30/20 07:00:50,48
01/30/20 07:00:55,47
01/30/20 07:01:10,47
01/30/20 07:01:15,48
01/30/20 07:01:30,48
01/30/20 07:01:40,49
01/30/20 07:01:50,48
01/30/20 07:02:05,48
01/30/20 07:02:15,47
01/30/20 07:02:30,47
01/30/20 07:02:45,47
01/30/20 07:02:55,46
01/30/20 07:03:10,47
01/30/20 07:03:15,48
01/30/20 07:03:25,49
01/30/20 07:03:30,48
01/30/20 07:03:35,49
01/30/20 07:03:50,49
01/30/20 07:04:00,48
01/30/20 07:04:15,48
01/30/20 07:04:20,49
01/30/20 07:04:25,50
01/30/20 07:04:35,49
01/30/20 07:04:50,49
01/30/20 07:05:05,48
01/30/20 07:05:10,47
01/30/20 07:05:20,48
01/30/20 07:05:35,48
01/30/20 07:05:40,49
01/30/20 07:05:50,48
01/30/20 07:06:05,47
01/30/20 07:06:20,48
01/30/20 07:06:35,49
01/30/20 07:06:50,48
01/30/20 07:07:05,48
01/30/20 07:07:10,49
01/30/20 07:07:15,48
01/30/20 07:07:30,48
01/30/20 07:07:35,49
01/30/20 07:07:45,50
01/30/20 07:07:50,49
01/30/20 07:08:05,49
01/30/20 07:08:20,49
01/30/20 07:08:30,48
01/30/20 07:08:45,47
01/30/20 07:08:55,48
01/30/20 07:09:10,49
01/30/20 07:09:25,48
01/30/20 07:09:40,48
01/30/20 07:09:50,49
01/30/20 07:10:05,49
01/30/20 07:10:20,49
01/30/20 07:10:25,49
01/30/20 07:10:40,49
01/30/20 07:10:45,50
01/30/20 07:11:00,50
01/30/20 07:11:10,49
01/30/20 07:11:25,49
01/30/20 07:11:40,49
01/30/20 07:11:45,48
01/30/20 07:11:55,48
01/30/20 07:12:10,54
01/30/20 07:12:15,58
01/30/20 07:12:20,55
01/30/20 07:12:25,55
01/30/20 07:12:30,56
01/30/20 07:12:35,57
01/30/20 07:12:40,54
01/30/20 07:12:45,50
01/30/20 07:13:00,51
01/30/20 07:13:15,51
01/30/20 07:13:30,51
01/30/20 07:13:45,51
01/30/20 07:13:55,50
01/30/20 07:14:10,50
01/30/20 07:14:20,51
01/30/20 07:14:25,50
01/30/20 07:14:40,50
01/30/20 07:14:55,50
01/30/20 07:15:00,50
01/30/20 07:15:10,49
01/30/20 07:15:25,49
01/30/20 07:15:30,50
01/30/20 07:15:40,49
01/30/20 07:15:45,50
01/30/20 07:15:50,49
01/30/20 07:16:05,49
01/30/20 07:16:15,50
01/30/20 07:16:25,49
01/30/20 07:16:40,49
01/30/20 07:16:45,48
01/30/20 07:16:50,49
01/30/20 07:17:00,50
01/30/20 07:17:15,50
01/30/20 07:17:30,50
01/30/20 07:17:45,49
01/30/20 07:17:50,50
01/30/20 07:18:05,50
01/30/20 07:18:20,50
01/30/20 07:18:25,52
01/30/20 07:18:40,52
01/30/20 07:18:55,51
01/30/20 07:19:00,52
01/30/20 07:19:06,51
01/30/20 07:19:16,52
01/30/20 07:19:31,52
01/30/20 07:19:46,52
01/30/20 07:20:01,52
01/30/20 07:20:11,51
01/30/20 07:20:26,51
01/30/20 07:20:36,52
01/30/20 07:20:46,53
01/30/20 07:20:56,54
01/30/20 07:21:01,53
01/30/20 07:21:06,52
01/30/20 07:21:16,51
01/30/20 07:21:21,50
01/30/20 07:21:26,51
01/30/20 07:21:41,51
01/30/20 07:21:46,50
01/30/20 07:22:01,51
01/30/20 07:22:11,50
01/30/20 07:22:16,49
01/30/20 07:22:26,50
01/30/20 07:22:31,51
01/30/20 07:22:41,50
01/30/20 07:22:51,49
01/30/20 07:22:56,48
01/30/20 07:23:11,49
01/30/20 07:23:16,50
01/30/20 07:23:21,51
01/30/20 07:23:26,50
01/30/20 07:23:36,49
01/30/20 07:23:51,50
01/30/20 07:24:01,51
01/30/20 07:24:11,52
01/30/20 07:24:16,51
01/30/20 07:24:31,51
01/30/20 07:24:46,51
01/30/20 07:24:56,50
01/30/20 07:25:01,49
01/30/20 07:25:16,49
01/30/20 07:25:31,49
01/30/20 07:25:46,49
01/30/20 07:25:51,50
01/30/20 07:26:06,50
01/30/20 07:26:16,51
01/30/20 07:26:31,50
01/30/20 07:26:36,51
01/30/20 07:26:46,50
01/30/20 07:26:56,51
01/30/20 07:27:11,51
01/30/20 07:27:26,50
01/30/20 07:27:41,50
01/30/20 07:27:51,51
01/30/20 07:28:06,51
01/30/20 07:28:16,49
01/30/20 07:28:21,49
01/30/20 07:28:36,49
01/30/20 07:28:41,50
01/30/20 07:28:51,51
01/30/20 07:29:06,50
01/30/20 07:29:21,50
01/30/20 07:29:36,50
01/30/20 07:29:51,50
01/30/20 07:29:56,49
01/30/20 07:30:01,48
01/30/20 07:30:11,49
01/30/20 07:30:16,51
01/30/20 07:30:31,51
01/30/20 07:30:36,50
01/30/20 07:30:51,50
01/30/20 07:30:56,51
01/30/20 07:31:11,51
01/30/20 07:31:26,51
01/30/20 07:31:41,50
01/30/20 07:31:56,50
01/30/20 07:32:11,50
01/30/20 07:32:16,49
01/30/20 07:32:26,48
01/30/20 07:32:41,52
01/30/20 07:32:46,54
01/30/20 07:32:56,53
01/30/20 07:33:01,55
01/30/20 07:33:06,54
01/30/20 07:33:11,52
01/30/20 07:33:16,51
01/30/20 07:33:26,50
01/30/20 07:33:36,49
01/30/20 07:33:51,48
01/30/20 07:34:06,49
01/30/20 07:34:11,50
01/30/20 07:34:21,49
01/30/20 07:34:26,48
01/30/20 07:34:31,49
01/30/20 07:34:36,48
01/30/20 07:34:51,48
01/30/20 07:35:06,48
01/30/20 07:35:21,48
01/30/20 07:35:26,49
01/30/20 07:35:41,49
01/30/20 07:35:56,49
01/30/20 07:36:11,48
01/30/20 07:36:16,47
01/30/20 07:36:21,48
01/30/20 07:36:36,48
01/30/20 07:36:46,49
01/30/20 07:36:56,48
01/30/20 07:37:11,48
01/30/20 07:37:26,48
01/30/20 07:37:27,49
01/30/20 07:37:42,50
01/30/20 07:37:47,49
01/30/20 07:37:57,48
01/30/20 07:38:12,49
01/30/20 07:38:17,50
01/30/20 07:38:32,50
01/30/20 07:38:37,49
01/30/20 07:38:47,50
01/30/20 07:39:02,50
01/30/20 07:39:12,49
01/30/20 07:39:27,49
01/30/20 07:39:42,49
01/30/20 07:39:57,49
01/30/20 07:40:12,49
01/30/20 07:40:22,50
01/30/20 07:40:32,49
01/30/20 07:40:47,49
01/30/20 07:40:57,50
01/30/20 07:41:12,50
01/30/20 07:41:22,49
01/30/20 07:41:37,49
01/30/20 07:41:42,50
01/30/20 07:41:57,50
01/30/20 07:42:07,51
01/30/20 07:42:12,50
01/30/20 07:42:27,50
01/30/20 07:42:32,50
01/30/20 07:42:47,50
01/30/20 07:43:02,50
01/30/20 07:43:07,49
01/30/20 07:43:17,50
01/30/20 07:43:32,50
01/30/20 07:43:47,50
01/30/20 07:44:02,49
01/30/20 07:44:12,50
01/30/20 07:44:17,49
01/30/20 07:44:32,49
01/30/20 07:44:47,49
01/30/20 07:45:02,49
01/30/20 07:45:17,49
01/30/20 07:45:32,48
01/30/20 07:45:47,48
01/30/20 07:45:57,50
01/30/20 07:46:12,50
01/30/20 07:46:27,50
01/30/20 07:46:37,49
01/30/20 07:46:52,48
01/30/20 07:47:07,48
01/30/20 07:47:12,50
01/30/20 07:47:17,52
01/30/20 07:47:27,54
01/30/20 07:47:32,56
01/30/20 07:47:37,55
01/30/20 07:47:42,54
01/30/20 07:47:52,55
01/30/20 07:47:57,54
01/30/20 07:48:02,52
01/30/20 07:48:17,52
01/30/20 07:48:32,52
01/30/20 07:48:47,52
01/30/20 07:48:57,51
01/30/20 07:49:07,52
01/30/20 07:49:17,51
01/30/20 07:49:32,51
01/30/20 07:49:47,50
01/30/20 07:50:02,49
01/30/20 07:50:17,49
01/30/20 07:50:22,50
01/30/20 07:50:27,52
01/30/20 07:50:42,52
01/30/20 07:50:47,51
01/30/20 07:50:52,50
01/30/20 07:51:07,50
01/30/20 07:51:22,50
01/30/20 07:51:37,50
01/30/20 07:51:47,51
01/30/20 07:51:52,50
01/30/20 07:52:02,49
01/30/20 07:52:17,49
01/30/20 07:52:27,50
01/30/20 07:52:33,50
01/30/20 07:52:48,50
01/30/20 07:52:58,52
01/30/20 07:53:13,51
01/30/20 07:53:18,52
01/30/20 07:53:28,51
01/30/20 07:53:43,51
01/30/20 07:53:58,51
01/30/20 07:54:13,51
01/30/20 07:54:18,52
01/30/20 07:54:33,51
01/30/20 07:54:38,52
01/30/20 07:54:43,51
01/30/20 07:54:48,50
01/30/20 07:54:58,51
01/30/20 07:55:13,51
01/30/20 07:55:23,52
01/30/20 07:55:33,53
01/30/20 07:55:38,52
01/30/20 07:55:48,51
01/30/20 07:55:53,52
01/30/20 07:56:08,53
01/30/20 07:56:18,52
01/30/20 07:56:23,53
01/30/20 07:56:28,52
01/30/20 07:56:33,51
01/30/20 07:56:38,52
01/30/20 07:56:43,53
01/30/20 07:56:58,52
01/30/20 07:57:13,52
01/30/20 07:57:23,53
01/30/20 07:57:38,53
01/30/20 07:57:43,52
01/30/20 07:57:58,52
01/30/20 07:58:13,53
01/30/20 07:58:23,54
01/30/20 07:58:33,53
01/30/20 07:58:48,53
01/30/20 07:58:58,52
01/30/20 07:59:03,53
01/30/20 07:59:18,53
01/30/20 07:59:23,57
01/30/20 07:59:28,59
01/30/20 07:59:43,60
01/30/20 07:59:48,60
01/30/20 07:59:53,59
01/30/20 07:59:58,57
01/30/20 08:00:03,56
01/30/20 08:00:08,55
01/30/20 08:00:18,56
01/30/20 08:00:23,55
01/30/20 08:00:28,56
01/30/20 08:00:38,54
01/30/20 08:00:53,54
01/30/20 08:00:58,55
01/30/20 08:01:13,57
01/30/20 08:01:18,56
01/30/20 08:01:28,55
01/30/20 08:01:33,56
