,Time,Heart Rate
0,1:59:32,76
1,1:59:37,70
2,1:59:42,69
3,1:59:47,67
4,1:59:52,72
5,1:59:57,73
6,2:00:02,74
7,2:00:07,76
8,2:00:22,76
9,2:00:32,77
10,2:00:42,78
11,2:00:57,78
12,2:01:02,79
13,2:01:07,81
14,2:01:17,80
15,2:01:22,81
16,2:01:37,81
17,2:01:42,82
18,2:01:52,86
19,2:01:57,89
20,2:02:02,89
21,2:02:07,90
22,2:02:12,91
23,2:02:22,91
24,2:02:27,89
25,2:02:32,90
26,2:02:42,89
27,2:02:47,88
28,2:02:52,89
29,2:02:57,90
30,2:03:02,89
31,2:03:12,90
32,2:03:17,89
33,2:03:22,88
34,2:03:27,87
35,2:03:42,87
36,2:03:52,87
37,2:03:57,90
38,2:04:02,92
39,2:04:07,93
40,2:04:12,94
41,2:04:17,93
42,2:04:22,90
43,2:04:27,89
44,2:04:32,90
45,2:04:47,90
46,2:04:52,91
47,2:04:57,92
48,2:05:02,93
49,2:05:07,85
50,2:05:12,82
51,2:05:17,83
52,2:05:22,86
53,2:05:27,88
54,2:05:34,81
55,2:05:39,80
56,2:05:44,76
57,2:05:49,74
58,2:05:54,75
59,2:05:59,77
60,2:06:14,76
61,2:06:19,71
62,2:06:24,68
63,2:06:29,69
64,2:06:34,69
65,2:06:44,69
66,2:06:59,69
67,2:07:14,69
68,2:07:19,68
69,2:07:29,68
70,2:07:39,67
71,2:07:44,66
72,2:07:59,66
73,2:08:04,67
74,2:08:09,66
75,2:08:14,66
76,2:08:29,66
77,2:08:34,65
78,2:08:39,64
79,2:08:44,65
80,2:08:50,65
81,2:08:55,64
82,2:09:00,64
83,2:09:15,64
84,2:09:20,65
85,2:09:25,69
86,2:09:30,69
87,2:09:40,68
88,2:09:55,68
89,2:10:10,68
90,2:10:15,72
91,2:10:20,72
92,2:10:25,71
93,2:10:30,70
94,2:10:35,68
95,2:10:40,68
96,2:10:55,69
97,2:11:05,70
98,2:11:20,70
99,2:11:30,69
100,2:11:35,70
101,2:11:40,71
102,2:11:45,70
103,2:11:55,71
104,2:12:00,70
105,2:12:05,69
106,2:12:10,68
107,2:12:15,67
108,2:12:25,68
109,2:12:30,69
110,2:12:45,70
111,2:12:55,69
112,2:13:10,71
113,2:13:20,72
114,2:13:35,71
115,2:13:40,70
116,2:13:45,68
117,2:13:50,67
118,2:14:00,66
119,2:14:10,67
120,2:14:20,66
121,2:14:25,65
122,2:14:40,65
123,2:14:50,64
124,2:15:05,64
125,2:15:10,66
126,2:15:20,67
127,2:15:30,65
128,2:15:35,64
129,2:15:40,65
130,2:15:50,66
131,2:16:05,66
132,2:16:11,67
133,2:16:16,68
134,2:16:21,69
135,2:16:26,67
136,2:16:36,66
137,2:16:41,65
138,2:16:46,66
139,2:17:01,66
140,2:17:06,76
141,2:17:11,83
142,2:17:16,78
143,2:17:21,71
144,2:17:26,66
145,2:17:31,62
146,2:17:41,64
147,2:17:46,64
148,2:17:56,62
149,2:18:01,65
150,2:18:06,68
151,2:18:11,69
152,2:18:16,70
153,2:18:21,69
154,2:18:26,70
155,2:18:36,68
156,2:18:41,69
157,2:18:46,70
158,2:18:51,70
159,2:18:56,69
160,2:19:01,68
161,2:19:06,69
162,2:19:11,68
163,2:19:16,67
164,2:19:31,67
165,2:19:36,63
166,2:19:41,62
167,2:19:51,63
168,2:19:56,63
169,2:20:01,64
170,2:20:06,65
171,2:20:11,66
172,2:20:26,67
173,2:20:31,69
174,2:20:46,68
175,2:20:51,67
176,2:20:56,68
177,2:21:01,67
178,2:21:16,67
179,2:21:21,67
180,2:21:26,69
181,2:21:31,72
182,2:21:36,69
183,2:21:41,65
184,2:21:47,65
185,2:21:52,64
186,2:22:02,66
187,2:22:07,68
188,2:22:12,68
189,2:22:17,66
190,2:22:32,68
191,2:22:37,69
192,2:22:42,68
193,2:22:47,67
194,2:22:52,68
195,2:22:57,69
196,2:23:07,68
197,2:23:12,67
198,2:23:17,66
199,2:23:22,65
200,2:23:27,66
201,2:23:32,69
202,2:23:37,68
203,2:23:42,65
204,2:23:47,66
205,2:23:57,65
206,2:24:02,66
207,2:24:07,67
208,2:24:12,68
209,2:24:17,69
210,2:24:22,68
211,2:24:27,67
212,2:24:32,66
213,2:24:37,67
214,2:24:42,68
215,2:24:47,69
216,2:24:52,67
217,2:25:02,68
218,2:25:07,69
219,2:25:17,68
220,2:25:32,68
