dateTime,Heart Rate
01/26/20 08:27:44,70
01/26/20 08:27:54,70
01/26/20 08:28:04,71
01/26/20 08:28:09,80
01/26/20 08:28:14,87
01/26/20 08:28:19,85
01/26/20 08:28:24,81
01/26/20 08:28:29,82
01/26/20 08:28:39,80
01/26/20 08:28:44,74
01/26/20 08:28:49,72
01/26/20 08:28:54,73
01/26/20 08:29:09,73
01/26/20 08:29:24,73
01/26/20 08:29:29,80
01/26/20 08:29:39,93
01/26/20 08:29:49,92
01/26/20 08:30:04,93
01/26/20 08:30:09,92
01/26/20 08:30:14,91
01/26/20 08:30:19,90
01/26/20 08:30:24,89
01/26/20 08:30:29,81
01/26/20 08:30:44,81
01/26/20 08:30:49,82
01/26/20 08:31:04,82
01/26/20 08:31:19,82
01/26/20 08:31:34,82
01/26/20 08:31:39,83
01/26/20 08:31:44,82
01/26/20 08:31:54,81
01/26/20 08:32:09,81
01/26/20 08:32:24,81
01/26/20 08:32:34,82
01/26/20 08:32:49,81
01/26/20 08:32:54,80
01/26/20 08:32:59,80
01/26/20 08:33:14,80
01/26/20 08:33:29,80
01/26/20 08:33:34,76
01/26/20 08:33:49,76
01/26/20 08:33:54,65
01/26/20 08:33:59,65
01/26/20 08:34:09,72
01/26/20 08:34:19,70
01/26/20 08:34:24,69
01/26/20 08:34:29,68
01/26/20 08:34:34,66
01/26/20 08:34:49,66
01/26/20 08:34:50,66
01/26/20 08:34:55,65
01/26/20 08:35:00,65
01/26/20 08:35:05,66
01/26/20 08:35:20,66
01/26/20 08:35:25,65
01/26/20 08:35:30,61
01/26/20 08:35:35,60
01/26/20 08:35:40,59
01/26/20 08:35:45,60
01/26/20 08:35:50,61
01/26/20 08:35:55,61
01/26/20 08:36:00,60
01/26/20 08:36:05,59
01/26/20 08:36:10,60
01/26/20 08:36:15,61
01/26/20 08:36:30,62
01/26/20 08:36:35,63
01/26/20 08:36:40,62
01/26/20 08:36:45,60
01/26/20 08:36:50,61
01/26/20 08:37:00,61
01/26/20 08:37:10,62
01/26/20 08:37:15,60
01/26/20 08:37:20,58
01/26/20 08:37:30,59
01/26/20 08:37:45,60
01/26/20 08:37:50,61
01/26/20 08:37:55,62
01/26/20 08:38:05,62
01/26/20 08:38:10,63
01/26/20 08:38:25,63
01/26/20 08:38:40,63
01/26/20 08:38:50,62
01/26/20 08:38:55,60
01/26/20 08:39:00,60
01/26/20 08:39:05,61
01/26/20 08:39:20,61
01/26/20 08:39:35,61
01/26/20 08:39:50,62
01/26/20 08:40:00,63
01/26/20 08:40:15,63
01/26/20 08:40:20,62
01/26/20 08:40:35,62
01/26/20 08:40:50,62
